first_release_date,genres,id,name,platforms,summary,storyline
1598400000,"[5, 33]",252177,Fuhrer in LA: Special Edition,[6],Fuhrer in a LA is a grindhousestyled topdown actionadventure game which takes place around 1947 unraveling the truth about the demise of the Fuhrer post World War 2,Missing
1597363200,Missing,250050,Luigi Doesn't Drink A Glass of Milk,[6],Mario is missing At the same time the milk factory has seen a massive sudden boost in productivity His brother left in the dark knows that there is some kind of connection and so one fateful night Luigi heads off to discover the truth,Missing
1597017600,"[13, 31]",246205,Incendium,"[3, 6, 14]",Incendium is a Minecraft datapack designed to completely overhaul the Nether using only vanilla blocks In addition to extending the Nethers generation height to 192 Incendium adds 8 allnew biomes and 9 new structures with new custom mobs items and advancements Terrain is also overhauled with jagged mountains twisting caves and much more,Missing
1597276800,"[2, 31]",241360,The Librarian: Special Edition,[6],Missing,Missing
1597968000,"[5, 9, 31]",239855,Mother Bird Horror Story Ch2,"[6, 34]",After you escaped from MOMO in your house you lost your sanity The asylum is you home now But did you really get away from IT  Is It real or its just in your head  You are about to find out in this thrilling horror adventure Solve the puzzles and fight scary mental patients while you trying to leave the madhouse,Missing
1597622400,"[2, 32, 34]",239316,Pale Carnations,"[6, 14, 34]",Pale Carnations is an adult visual novel focusing on the life of a student who recently got a job at a gentlemans club As you get to know its patrons and workers you realize that this job might not have been all that it was set up to be,In Pale Carnations step into the shoes of a tightly wound premed student who while intent on living on the straight and narrow is irresistibly pulled into a world of debauchery thanks to the influence of a waning childhood friend As the newest employee at the Carnation Club navigate your part in a series of cruel erotic games Will you forgo your scruples and be enticed by the clubs wealth and sexfilled evenings Or perhaps at the end of it all a flower of romance will bud pushing you to leave it all behind
1597190400,"[4, 14, 15, 32, 35]",236650,Deck 'Em!,"[6, 14, 39]",Look kid Deck Em is a solitairestyle boxing game A card game you play to play But youre not even a contender Youre a nobody A total long shot The Champ is a stonecold killer As big as an ox Stronger than oak But you got a lot of heart kid And Mickey loves you,Missing
1597363200,[31],235043,Horror Adventure,"[6, 48]",Horror Adventure is a interactive experience set in a procedurally generated haunted house Youre a paranormal investigator and you find yourself exploring what appears to be a old abandoned manor,Missing
1597276800,[9],234971,Desirable,[6],Enjoy the classic puzzle piece swapping gameplay with high quality realistic naughty  sexy girls,Missing
1598572800,"[12, 13]",234970,Hentai Simulator,[6],You can relive it again or for the first time in your life You can be just a bully or a geek or even a macho who does not miss the reason to chat with girls,Missing
1597622400,"[12, 31, 32]",234672,Bound Forest,[6],Bound Forest is a survival action game where you play as Josh a young kid stranded in the forest fighting for his survival Fight the dangers of the forest with your trusty bow and arrow,Missing
1596585600,"[12, 34]",232783,Fate/Empire of Dirt,[6],FateEmpire of Dirt is an adult fan game Visual Novel RPG based on the universe of TypeMoon The game mixes elements from the Visual Novel genre with the way the story is presented to the player simulation elements with a calendar system that gives the player the opportunity to spend time and bond with the heroines and RPG elements with dungeons and a combat system inspired by the mobile game FateGrand Order in which the player can pick 3 different kind of attacks with different properties each as well as selecting skills to use during combat,The City of The Pyramids is heading for ruin and the power of the seven servants are needed in order to prevent it A magician makes a pact with the queen of the Shadow Kingdom and challenges fate The Holy Grail War to destroy the holy grail has begun
1597190400,[31],232632,Ars Nouveau,"[3, 6, 14]",Ars Nouveau is a magic mod for Minecraft inspired by Ars Magicka that allows players to craft their own spells create magical artifacts perform rituals and much more,Missing
1596844800,"[12, 32]",230155,Stellinavra,"[3, 6]",An erotic scifi rpg set aboard a derelict space station Its retro aesthetic is styled after the Amiga,Missing
1597449600,[31],229696,Leviathan,[6],Leviathan is a Yume Nikki fangame You play as Kurotsuki a girl who is stranded in her room The goal is explore and collect Mods,Missing
1596931200,"[31, 34]",229362,Gregory's Epic Adventure,"[3, 6, 14, 34]",Visualnovelepicadventurepuzzleparodything baby Give it a go for your pal Gregory,Missing
1596412800,[32],229071,Frog Affirmations,[6],Missing,Missing
1597968000,[8],228325,Sonic the Hedgehog Transitions,[6],A Sonic fan game set in the SatAM universe,Missing
1597104000,"[13, 15]",227317,Anno 1800: Amusements Pack,[6],The Anno 1800 Amusements Pack includes 16 new ornaments that allow you to construct the amusement parks of your dreams,Missing
1598313600,"[13, 15]",226997,Planet Zoo: Australia Pack,[6],Expand your zoo and transport guests to the Land Down Under with the Planet Zoo Australia Pack Use over 230 construction pieces to design eyecatching scenery adopt five iconic Australian animals and care for them in detailed new habitats,Missing
1596585600,"[13, 15]",226706,Operator,[6],Operator is a minimalist elevator management game Your job is to get passengers to their destination before they stress out Can you keep up with the demand,Missing
1598313600,"[10, 31]",225926,Kandagawa Jet Girls: Yumi & Asuka Character Set,"[6, 48]",Adds Yumi and Asuka from the SENRAN KAGURA series to Kandagawa Jet Girls as playable characters  This DLC pack includes the following items  Characters Yumi Asuka   Costumes Yumis Swimsuit Asukas Swimsuit   Accessories Yumis Ribbon Asukas Scarf   Hairstyles Yumis Hairstyle Asukas Hairstyle   Parts BGM Player Yumi BGM Player Asuka   Character Illustration Yumi  Asuka   Clubroom BGM Grandfathers Wish Grandmas True Intention,Missing
1596499200,[4],225925,SoulCalibur VI: DLC 12 - Character Creation Set E,[6],Additional items for use in Character Creation 42 in total,Missing
1598313600,"[10, 31]",225923,Kandagawa Jet Girls: Murasaki & Mirai Character Set,"[6, 48]",Adds Murasaki and Mirai from the SENRAN KAGURA series to Kandagawa Jet Girls as playable characters  This DLC pack includes the following items  Characters Murasaki Mirai   Costumes Murasakis Swimsuit Mirais Swimsuit   Accessories Murasakis Tiara Murasakis Bracelet Murasakis Anklet Mirais Crown Mirais Cat Ears Mirais Attachment Sleeves Mirais Kitty Handbag Mirais Ring Mirais Double Rings   Hairstyles Murasakis Hairstyle Mirais Hairstyle   Parts BGM Player Murasaki BGM Player Mirai   Character Illustration Murasaki  Mirai   Clubroom BGM Indigo Murasakis True Feelings Futsures Idea,Missing
1597795200,[12],225918,Fairy Tail: Levy,[6],A set that includes the playable character Levy an additional story and costumes,Missing
1598313600,"[10, 31]",225914,Kandagawa Jet Girls: Ikaruga & Yomi Character Set,"[6, 48]",Adds Ikaruga and Yomi from the SENRAN KAGURA series to Kandagawa Jet Girls as playable characters  This DLC pack includes the following items  Characters Ikaruga Yomi   Costumes Ikarugas Swimsuit Yomis Swimsuit   Accessories Ikarugas Scrunchie Yomis Ribbon   Hairstyles Ikarugas Hairstyle 2 styles Yomis Hairstyle 2 styles   Parts BGM Player Ikaruga BGM Player Yomi   Character Illustration Ikaruga  Yomi   Club Room BGM The Quest of Hiens Wielder Bean Sprouts and My Seafood,Missing
1597017600,[8],225639,Boyfriend's Rescue,[6],Boyfriends Rescue is an adult platform gay game about a boy trying to save his boyfriend who is trapped in a magical book the Gay Sutra,Missing
1597104000,[12],224139,Dying Light: Volkan Combat Armor Bundle,"[3, 6, 14, 49]",Join Volkan Corporations fight for a safer future with its hitech spec ops gear developed specifically for exterminating zombies with maximum efficiency This bundle includes three new weapon blueprints a new outfit and a new buggy paint job,Missing
1596585600,[31],222798,Cyphernaut,[6],Explore the Mobile Asteroid Battle Station Nemesis as you hunt down the Cyphernaut in this physics based metroidvania,Missing
1598745600,[8],222594,Crash Bandicoot Psyched Out,[6],Crash Bandicoot is back in another fangame adventure This time the evil NTrance has brainwashed the entire planet and brought his army of interdimensional aliens to wreak havoc across the globe Only Crash and his nemesis Dr Neo Cortex are spared from being NTrances slaves and must once again team up to put an end to his twisted reign Play as both characters as you travel the planet and quite literally pick the brains of your favorite characters from the crashverse Are you ready to get psyched,Missing
1597104000,"[12, 31]",221545,Final Fantasy XIV: Reflections in Crystal,"[6, 48]",Patch 53 brings a conclusion to the Shadowbringers story This patch also brings the second installment of YoRHa Dark Apocalypse courtesy of guest creators Yosuke Saito and YOKO TARO Other additions and refinements to the game include the addition of dwarf tribe quests Faux Hollows Unreal trials and more,Having confirmed their suspicions that the resurrected Ardbert is none other than Elidibus the Scions endeavor to shed light upon the Ascians dark plot But time is against them for the hour of their departureor demisefast approaches
1598486400,[31],218734,Sofia,[6],SOFIA is a relaxing love story exploration game about love and distance  Explore unique environments read the letters hanging on the trees and relax in this beautiful game,Missing
1597449600,"[8, 12, 31]",217540,Castlevania II: Simon's Quest - Rebitten,[6],This version of Simons Quest is a fanmade remake of the original castlevania II Simons Quest It adds major improvements like the daynight cycle bosses and more,Missing
1598486400,"[12, 24]",216372,Shadowrun Returns: Deluxe Edition,[6],It includes Shadowrun Returns Game The Shadowrun Returns Soundtrack The Shadowrun Returns Anthology  Explore the world of Shadowrun Returns even more with an illustrated PDF of short stories written for the game,Missing
1598400000,[31],213094,Neko Yume Douchuuki,[6],Neko Yume Douchuuki is a traditional Yume Nikki fangame where you explore Mimitsukis dream world,Missing
1596758400,"[12, 32]",210713,Dungeon & Derision,"[3, 6, 14]",Dungeon  Derision is a tactical turnbased game with some gameplay elements taken from the roguelike genre Create your team to explore a mysterious island run by a powerful king,Missing
1597449600,"[5, 8]",210682,Pixeria,[6],A platformer collection marathon where the player collects up to 50 waffles in a slime infested Pixeria,Missing
1597536000,"[9, 32]",209942,Secret Tea Garden,[6],Every customer desires their own blend of tea and its your job to brew and deliver All the while avoiding hazards and keeping an eye on the time  Everyone you serve has a uniquely generated appearance you can even customise how you look by using your copy ability,Missing
1598572800,"[31, 32, 34]",207259,Lkyt.,[6],Every thousand years the Dark Reign rises and pushes forth to destroy all humanity but those of the Shoreline Nation have dedicated their lives to defending the world from this recurring threat using the magic within themselves and their bonds between each other to stave off these vicious foes It is here that Tasuku trains expecting the next rise to come generations later but now as signs of the Dark Reign are uncovered with their nation still unprepared Tasuku finds himself thrust into a battle that will determine the fate of the world  Can two people find hope for the future with an outlook so bleak Is it possible for friendship to turn into intimacy on the eve of humanitys destruction Can love save the world,The end is nigh  A barren wasteland at the edge of the Earth is home to demons that have destroyed the world There are those who have chosen to stay behind in these desecrated lands dedicating themselves to resisting the demon threat  They are the Seaside Nation  By their code they spend their peaceful days fortifying themselves against the demons Ancient legends are all that remain of the Day of Despair and its second coming was thought to be far in the future But one night warning bells ring out through the capital  Why is this happening  And why now  Our young hero will find the answer in a battle to determine the fate of the world
1598659200,[13],207166,Bara Beach Bear,"[6, 34, 82]",Help a hunky friend get off on the beach,Missing
1598140800,[32],205722,Shanshanshanshanshanhai,[6],This is a minigame created by Desunoya at an event called Touhou Game Jam,Alice takes many dolls with her to set up and throw in order to survive
1596412800,Missing,205068,Generality,[6],The ultimate goal of Generality is to get all of the mods working seamlessly together When finished this pack will create an experience that feels like its own video game totally separate from Minecraft,Missing
1598140800,[32],204248,Cirno no Saikyou Kakigoori Daisakusen!,[6],A doujin game by Kyuushoku Touban based on the Touhou Project series,Cirno makes shaved ice If you turn a lot customers will come to cheer you on
1597795200,[7],202982,Toro,[6],TORO is a music toy about an orange matador and a blue bull  Lead the bull to the pins but dont let it collide with the boundaries or matador,Missing
1597708800,Missing,202834,Doom II: 'D'-Radys Companion Mod,[6],Yep there eight of them to choose from You start with the summon items for each of the eight companions Summon selectively or summon them all  You can move through them They have a decent but not huge health pool and If they die they will take thirty seconds to respawn They will silently teleport behind you if you leave their line of sight so theyll always be hanging out around you,Missing
1596844800,Missing,202831,Doom II: Bimmy's Companions - Cordie and Vivian,[6],Call upon strange beings from other worlds to assist you in your battles and even the odds against the Legions of Hell or whatever monster pack you have loaded  From the miasmaclouded wilderness of Cliffside Cordie the Spidergirl is eager to practice her gunslinging skills to take down enemies with deadly precision equally determined to protect you and also impress you at any cost Cordie performs well at range and in close quarters using her Revolvers Claws Sticky Web and flashier techniques such as the Dragons Breath Winchester and a fearsome and highly cinematic finisher Occasionally shell leave you a little present in a Silk Pouch  A shadow dances between the poorly lit rundown streets of Twilight Town Vivian the Shadow Sprite is here to use her slow but powerful dark magics to obliterate crowds of enemies and send even the strongest enemies into retreat Vivian is a powerful ranged attacker using her Dark Tendril Fiery Jinx Sphere of Protection and can annihilate stronger enemies with her hidden techniques  Select the companion to summon in your item bar and summon them with Use Inventory,Missing
1598486400,[31],201306,Bahari,[6],You are a free diver whose passion for underwater photography will take you to discover the beautiful depths of the sea  As a free diver you need to keep track of your oxygen level with the beats of your heart and make sure to refill your exhausted lungs from time to time Youll also be equipped with your trusty camera with which youll be able to photograph the terrain and fishes around you,Missing
1597622400,"[8, 31, 33]",201071,Sonic Robo Blast,[6],Its a Robo Blast from the past Its time for a brand new version of Sonic Robo Blast The classic fan game last updated back in 1998 modernized with love and care on the Core Plus Framework Take control of Sonic Tails Knuckles and a special guest as you venture through the evil scientist Doctor Eggmans brand new base of operation Robotropic And put a stop to his plan to snatch all the rings on the planet,Missing
1598400000,[2],199034,Hayami-Chan 2,[6],This is a little horror game I made about a detective thats investigating an unusual Anime DVD,Missing
1596931200,[5],196646,Quake: Doom Tintin Jam,[6],Community map pack nine medium to large levels including a start map using modified DOOM3 textures and running on the Arcane Dimensions mod included Also contains a few custom skyboxes and music tracks,Missing
1596844800,[12],194347,Little Burned Maiden,"[6, 14]",After suffering severe burns as a child Arlasaire was taken in by House dMagnia and now acts as the young heirs personal assassin,Missing
1597276800,"[8, 15]",187909,Sphere Game Extreme,"[6, 49, 169]",show skills control a fast and heavy sphere and overcome obstacles to pass the level,Missing
1598572800,[31],187884,Harmful: The Second Tape,"[3, 6, 14]",A PSX Horror adventure sequel Play as Agent and Killer as a disturbing story unravels,Missing
1598227200,"[5, 32]",186261,Martian Space Blaster,[6],Martian Space Blaster is an Asteroidslike topdown shooter where you fight squid monsters in space that was made during the Miziziziz Game Jam,Missing
1598313600,"[5, 32]",186260,Sunflower Maintenance,"[3, 6, 14]",This game was made for the Touhou Station Game Jam A game where you try to grow sunflowers while fairies steal them and shoot at you,Missing
1596412800,"[2, 31, 32, 34]",186212,A Crimp in Time,"[6, 14]",Missing,Eugene Clay Krebb knew he was done for A bottle of Gilbeys spey royal teetered perilously at the edge of his desk as he looked at the the guarantee of failure before him  Vivian Alcott was not a woman to be trifled with and he had done her dirty No one expected him to find the best candidates but the claustrophobic safecrack had been the last straw The riverboat was heavy with gold and moved on in the morning so by dawn either the job was done or he was  Well he told his suddenly empty scotch glass at least a crimps job is just to get people They dont have to be the right ones They just have to show up on time
1598227200,"[5, 32]",186110,Harvesterado,"[6, 82]",A survival western FPS created in 38 nonconsecutive hours for MizJam 1,Missing
1597968000,[8],185938,Sonic Galactic,[6],Sonic Galactic is a 2D fangame inspired by the Classics Taking a more Saturn approach with its art direction Galactic aims to be a sort of continuation to where the classics left off Aiming to follow the classics Galactic features new zones brand new sprites and a new character This energetic mole is more than willing to join the team in their battle against Dr Eggman  This has been a fangame under the works for about 3 years and is currently using Hatch Game Engine an engine built from the ground up with accuracy perfectly replicating the classics,The group assembles These 5 are the ones responsible for putting an end to Eggmans plans this time around  Sonic the Hedgehog The blue blur filled with attitude Sonics always itching to embark on a new venture With the prolonged absence of Dr Eggman after their last battle he starts to gain a false sense of security during his vacation little does he know of what was to come  Miles Tails Prower Sonics closest ally and most trusted friend this curious fox is always willing to follow alongside Sonic in his adventures After scanning the badniks that disturbed their vacation Tails alongside Sonic make haste for their source location Dr Eggman  Knuckles the Echidna The steadfast protector of Angel Island and the Master Emerald Knuckles quickly caught on to Dr Eggmans resurfacing with the badniks that attacked Angel Island None of them coming to target the Master Emerald raised Knuckles suspicion well enough Understanding what this meant Knuckles meets up with Sonic and co to take Dr Eggman down for good  Fang the Sniper This cunning weasel always has a plan to make himself a bountiful profit most of them to his detriment Fang didnt take too kindly to being abandoned in the Atomic Destroyer by Dr Eggman so hes teamed up with Sonic and co to take him down for purely selfish reasons and rewards of course  Tunnel the Mole This excitable young mole is adventurous and always up for a challenge After noticing the abnormalities of Illusion Island caused by Dr Eggman Tunnel makes the decision himself to follow Sonic and cos trail after deciphering theyre to be trusted to get to the bottom of whats going on
1598054400,[5],185936,Dark Interval,[6],Dark Interval is a restorationrevision mod that lets you play HalfLife 2 as it could have been Using Valves early concepts were creating new maps models textures and custom dialogue The mod is released in episodes the most recent being Dark Interval Part I  an intro chapter to the bigger story,Dark Interval is a mod project that aims at restoring certain parts of older drafts of HalfLife 2  namely various original locations characters and plot points that didnt make it to the retail version  This mod is intended to provide a complete game experience rather than restoring disparate bits and pieces the team instead aims at building a complete and stylistically coherent world by drawing inspiration from many original concepts and drafts provided by Valve in their book Raising the Bar  This naturally involves filling some blanks and discarding some failed or played out designs Dark Interval doesnt include original levels found in the leaked version of HalfLife 2 and instead features brand new maps which were built from the ground up  it was decided that this was the only way to make them both stand out and be actually modern and not just modernised fixups
1598486400,[32],185659,Team Hogus: GHAMEMFAIFTH OTHIYLTIM,[6],Team Hogus is a minigame compilation where you go through a series of short minigames that go over a storyline styled after a cheesy action movie Play as both heroes and villains through a variety of tasks from tasks as cool as blasting away at robots to tasks as mundane as stirring a cup of coffee,Missing
1597190400,"[25, 32]",185592,Code Dungeon,"[3, 6, 14]",Code Dungeon is a short atmospheric dungeon crawler hacknslash game where you fight your way up a tower through hordes of enemies Designed to be accessible to people with low vision or no vision,Missing
1598832000,[34],184119,100 Degrees,[6],Step out of your comfort zone and make new friends at the cooking club,Yuuma Fujiwara has always kept to himself staying out of large social activitiesespecially clubs But when his childhood friend Kyo Sasaki pushes him into joining the cooking club Yuuma will have to come out of his shell and lend a helping hand to Katsumi Hoshino resident cooking club disaster Follow Yuuma on his adventures through patience compassion new friendships and a budding romance
1597622400,[12],184055,Stay Home,[6],A small rpgmaker game where you stay home with your dog Peanut and prepare a surprise party,Missing
1597276800,[32],182561,Lucid Heist,"[6, 14]",A tiny game where you dream to steal art for inspiration,Missing
1597363200,[12],182031,Vikings of Midgard,[6],Vikings of Midgard is a retrostyle turnbased RPG about a group of heroes 10 in total with their strengths travelling across an expansive world that changes with the players actions The setting is inspired by Norse Mythology but contains other eclectic and eccentric influences The game also has helpful features like being able to turn off random encounters and an ingame library bereft with information,Missing
1598745600,"[12, 31, 32, 34]",181933,Heart is Muscle,[6],A light RPGVN about flexing your muscles helping friends and saving the world,Missing
1598659200,[14],181704,16 Greens,"[3, 6, 14, 82]",A bog standard minigolf game with 4player passandplay multiplayer,Missing
1596499200,"[9, 13, 32]",181643,Jewels of the Wild West,[6],Swap and match gems on thousands of puzzling levels to collect resources and bring a destroyed Western town back to life,Missing
1598832000,[12],179662,Deep Inside,"[3, 6, 14]",Nobody talks about the fire incident at Estmour mansion As the new servant youre bound to keep silence will you,Missing
1597881600,"[9, 15, 16, 24]",178608,Foxes and Cows,[6],Bulls and cows is a mind game puzzle where the player has to guess the secret code  After each guess the players gets two hints as to how close he is the number of bulls is the amount of right symbols in the right place the number of cows is the amount of right symbols but in the wrong place  Theres a twist however in that you will be competing against another AI controlled player taking turns to guess the code Whoever guesses it first wins  Want a scary experience Set the difficulty to maximum then keep track of your win to loss ratio,Missing
1598832000,[34],178508,Unistar,[6],You play as Haruno Hajime a video gameloving introvert who wants to spend his last few months as a high school senior in peace Peace never came that easy to him when he was forced to act as senior class president And unfortunately to top it all off chaos is knocking at graduations front door when he and the council members discover that they are magical boys,Missing
1596499200,"[12, 15, 24, 31]",178150,LiteBringer,[6],LiteBringer embraces the revolutionary potential of the blockchain like few games before As a truly decentralized application the whole game takes place in the Litecoin blockchain with no servers involved giving the players unprecedented control over the game  Level up a fighter rogue or sorcerer in an imaginative fantasy world and promote them to an advanced class thats even more powerful Choose the best equipment for each task and send your heroes on increasingly difficult quests Let them defeat mighty bosses for you and gather epic loot  Every move you make in the game is a transaction in the Litecoin blockchain that creates value Every weapon item and even your characters can be traded safely and without limits thanks to the power of cryptocurrency Make smarter decisions than the other players and earn money while enjoying the game  LiteBringer is developed by the makers of Tibia a groundbreaking multiplayer roleplaying game thats online since 1997 Expect complex gameplay innovative features and a lot of knowledge on how to keep a game exciting for decades,Missing
1598486400,[34],177877,I'm a Side Character in a BL story!,"[3, 6, 14]",Your best friend and the mysterious new transfer student Do you ship it,When a transfer student arrives Peter recognises the face of his former childhood friend Danny Danny brings back painful memories of the past memories Peter would rather forget but Danny seems to have other plans  No you dont play as Peter in this game You dont even play as Danny Instead you play as Peters friend Jodeci Will you help Peter face his past trauma or stop Danny from getting too close to hurt Peter again The choice is yours
1598832000,[31],177715,Ouija Sleepover,[6],A queer horror rpgmaker game about bad communication,Aiden is a 19 years old university student with a big crush on his friend Dan who happens to come over for a movie night While preparing for the evening Aiden stumbles upon a ouija board left by someone in the garbage As a joke Aiden decides to bring the spirit board with him not knowing what else he just invited into his apartment
1596844800,"[5, 33]",177554,Final Shot,"[3, 6, 14]",Final Shot is a permadeath fps in which the only way to reload is to rewind time The game was made in 7 days for Brackeys Game Jam 20202 with the theme rewind Shoot your way through countless waves of enemies while simultaneously upgrading your character and getting new weapons,Missing
1596412800,"[25, 32, 33]",177539,Bonkers,"[6, 82]",Help Apple rescue her dog from the fiendish Dr Onion through the power of punching,Dr Onion has ripped a bunch of holes in space in order to kidnap Apples beloved dog Help Apple get her dog back and give Dr Onion a whoopin
1598832000,[8],177293,Plead with the Mountain God,[6],Survive the perilous climb and plead with the mountain god to resurrect your beloved,Missing
1598832000,[13],177291,Hungry Ducks,"[6, 82]",A small game for Haunted PS1 Summer Of Screams  Its a game about feeding monster ducklings If there is no food you become the food  The spoopiness in this one is lagging a bit though I hope you enjoy it anyway   The game does not yet have a propper ending because I had to finish it in a very small amout of time  If the mouse sensitivity feels off for some reason I reccomend downloading the standalone build There seems to be a weird bug with the mouse sensitivity,Missing
1598832000,[5],177269,Pigsaw,[6],Escape the nightmarish human abattoir in this bloodsoaked Horror FPS,Missing
1596844800,"[9, 32]",176708,Fire & Fondness 2,"[3, 6, 14, 82]",Daytime television just got hot in the hit gameshow Fire  Fondness young lovers put their relationships to the test in the ultimate courtship ritual attempting to navigate a succession of convoluted flamethrowerfilled deathtraps  Our lawyers are advising us to clarify that the fire is fake As are the teleporters But the relationships are real Probably  The original Fire  Fondness was the winner of the Godot Community Game Jam 2018 The sequel which features an original soundtrack contains nearly thirtyfive levels with new tricks and mechanics around every corner including a set of superdifficult challenges for expert players  It also has a dog,Missing
1596931200,"[32, 34]",175838,A Wave of Lights,[6],In a seaside town Hannah spends her days asleep and her nights wandering the empty beach Too anxious to hold down a job or go to school her roommate thinks shes hopeless Hannah is inclined to agree  On one of these monotonous nights a spaceship crashes on the beach The cute alien inside disrupts Hannahs life and her entire sense of self,Missing
1598400000,"[9, 31, 32]",175810,Howling Village: Echoes,"[6, 34, 39, 130]",Explore every corner of the village while trying to escape menacing ghosts who want nothing more than to stop you forever Solve mysteries and reach the ultimate true ending by making full use of items you find,Have you heard of Inunaki village Its a cursed village that doesnt appear on any map If you dare to go there youll never make it out alive Legend has it that on the other side of the realworld location of Inunaki Tunnel in Kyushu lies the most evil haunted spot in Japana village where the law doesnt apply from which no one who enters ever comes back Is Inunaki village an urban myth Or is it real When her younger brother goes missing Kaede has no choice but to put her faith in the myth But while searching for him at the old Inunaki tunnel she stumbles on a web of terror that defies belief Six different people each have their own reasons for daring to set foot in Inunaki village But there are some places you just shouldnt go when the horrors of Inunaki village wont rest
1598400000,"[12, 31, 32]",174161,3000th Duel: The Wise Ones,"[6, 14, 130]",3000th Duel is actionadventure game that has speedy exciting battles as its charm Fight against monsters with your own style of battle to travel an unidentified world and discover a secret hidden,Missing
1597795200,[32],173980,Space Mercenary Shooter: Episode 2,[6],Space Mercenary Shooter is an episodic FPS inspired by early shooter games featuring handcrafted levels and a fully voiceacted cast of characters,Missing
1597881600,"[15, 32]",173969,Karman line: the edge of war,[6],Explore the innovative future air combat PvP game Select your fighter jet and enjoy every unique battle under the Kármán line,Missing
