first_release_date,id,name,platforms,genres,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1006905600,44970,Saltwater Sportfishing,[7],[14],Missing,Travel to 12 international ocean paradises to cast for two dozen different species of hardfighting sports fish in this release from Take 2 Interactive Choose wisely from ten line weights and 20 different lures to land the prize catch The game features three modes of play  Arcade Recreation and Tournament  and the players best catches are preserved for posterity in a virtual gallery  There sure are some tough critters swimming around below the waters surface but youre just the angler to catch them all SALTWATER SPORTFISHING presents you with more than its fair share of obstacles While you have to battle the fish youll also be racing against the clock and some of the most skilled fisherman the world has to offer,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1006646400,43812,Simple Characters 2000 Series Vol. 03: Kamen Rider - The Bike Race,[7],[10],Missing,Kamen Rider will outrun the Shocker in this racing game aimed at the ultimate goal Take on a circuit with a total of 13 authentic bikes from the Kamen Rider series Grand Battle mode takes rival riders across the circuit Or duke it out in Battle Royal mode,Missing,nan,nan,nan,nan,nan,nan
1004918400,43781,Egypt II: The Heliopolis Prophecy,[7],"[9, 31]",Missing,The game is set in 1360 BC and Heliopolis the City of the Sun has been struck by a plague The players father has also been infected In a first person perspective the player must find a cure and save your father and the rest of Heliopolis,Missing,0.0,0.0,0.0,55.0,2.0,0.0
1006214400,43745,Men in Black: The Series - Crashdown,[7],[5],Missing,Men in Black The Series  Crashdown is a firstperson shooter video game based on the animated television series Men in Black The Series The game was developed by Runecraft and published by Infogrames for the PlayStation The game was released in November 2001 and received mixed and average reviews,Missing,nan,nan,nan,nan,nan,nan
1006992000,43730,Hyakuju Sentai Gaoranger,[7],[25],Missing,Hyakujuu Sentai GaoRanger is a 3D Brawler based on the Super Sentai Series GaoRanger,Missing,0.87,0.0,0.0,80.0,1.0,3.0
1005436800,43634,Mad Maestro!,[8],[7],Missing,The city has announced plans to destroy the concert hall You are Takt a young conductor attempting to recruit the best musicians around so that they can put on a concert to save the performance hall In order to accomplish this Takt must travel around the city making people happy with his music and recruiting them for his orchestra Once he has his ensemble together its time for the big show a musical extravaganza at the symphony hall Perform perfectly and you will save the hall and keep music alive for generations to come If you fail the hall will be closed down The game features 11 levels including the epic performance at the symphony hall Touchsensitive controls allow you to feel the music The soundtrack features Brahms Strauss Mozart Tchaikovsky Schubert Beethoven and many other classical artists,Missing,1.42,3.35,0.0,65.0,4.0,5.0
1004745600,43621,Code Breaker,[8],[8],Missing,Code Breaker is a cheat device developed by Pelican Accessories currently available for PlayStation 2 and Nintendo DS Along with competing product Action Replay it is one of the few currently supported video game cheat devices,Missing,0.0,0.0,0.0,50.0,1.0,0.0
1005782400,43620,Wizardry: Tale of the Forsaken Land,[8],[12],Missing,Sharpen your swords and prepare for an adventure full of treasures monsters and magic Wizardry Tale of the Forsaken Land takes place in the Kingdom of Duhan where a mysterious sphere of light kills thousands of residents Demonic creatures from the underworld emerge driving survivors beneath the castle In the underground labyrinths you must create party members from different races and classes and equip them with various items and weapons If your party can overcome enemies team members clashing personalities and the dreaded Reaper youll receive great treasure,Missing,41.89,47.9,0.0,71.0,7.0,4.0
1004659200,43614,Okage: Shadow King,"[8, 48]","[12, 31]",Missing,Conquer your demons and you may conquer the world in this distinctly styled roleplaying adventure for the PlayStation 2 Some have compared the look of this game to Tim Burtons The Nightmare Before Christmas and the fluid stopmotion appearance of the threedimensional characters is not completely unlike that seen in seasonal television specials OKAGE Shadow King is not a holiday story however but a dark tale of polar opposites that questions basic notions of identity and essence  Players take the role of Ari a young man with a remarkable affliction A powerful demon  calling himself Stan  has taken refuge in Aris shadow and is becoming infused in the boys life To free both his demon and himself Ari embarks on a dangerous and involved quest to rid the world of seven other rival demons Though he suffers under the burden of playing host to Stan Ari is also aided from time to time by his demons powers and the two begin to forge a symbiotic relationship,Missing,24.58,29.87,30.88,71.0,37.0,48.0
1006300800,43561,Woody Woodpecker: Escape from Buzz Buzzard Park,"[6, 8]","[8, 31]",Missing,Woody Woodpecker Escape from Buzz Buzzard Park is an adventure game in the third person in which the player controls his character in an environment modeled in computer graphics and realtime 3D  with the camera placed behind or around the figure The game consists of twentyone levels of type platform The progress in the game is based primarily on the skill and dexterity needed to overcome obstacles that present themselves to cross chasms climb walls or unblock access to the following level by manipulating objects Woody sometimes needs use its beak to that effect When Woody must skip a cross indicates in advance the precise location where it is about to fall thus aiming at best The game also includes a battle against the minions from Buzz Buzzard Woody can attack in different ways using its beak or special attacks Besides Woody Woodpecker himself the player can also choose to play Knothead or Splinter once Woody found one of them,Missing,2.04,0.0,10.0,58.0,6.0,2.0
1006560000,43386,Sunny Garcia Surfing,[8],[14],Missing,Sunny Garcia Surfing was released in October 2001 to mediocre reviews It was developed using an updated version of the Championship Surfer engine Critics complained that in updating the engine developers did not update the graphics enough leaving the game looking dated from its launch Other aspects which received negative attention include a limited trick system and poor camera angles,Missing,2.72,4.07,0.0,60.0,1.0,2.0
1005782400,43278,Thunderstrike: Operation Phoenix,[8],[13],Missing,Thunderhawk Operation Phoenix known as Thunderstrike Operation Phoenix in North America and Japan is a 2001 combat flight simulator video game developed by Core Design and released by Eidos Interactive for the PlayStation 2 It is the sequel to Firestorm Thunderhawk 2,Missing,15.0,0.0,0.0,40.0,1.0,1.0
1006473600,43277,Silent Hill 2: Special 2 Disc Set,[8],[31],Missing,Exclusive to PAL territories this edition of Silent Hill 2 includes the game and a bonus DVD featuring various behindthescenes materials interview with developers Konami game trailers and more The package is digipack instead of standard PS2 case,Missing,nan,nan,nan,nan,nan,nan
1006992000,43056,Sekai Saikyou Ginsei Igo: Hybrid Monte Carlo,"[7, 9]","[15, 35]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1006992000,28161,Legaia 2: Duel Saga,[8],[12],Missing,A magical crystal that supplies infinite water to the small village of Nohl is stolen causing a solar eclipse The resulting evil light fills the land with powerful monsters placing the villages survival at stake Now Lang a rookie member of the Nohl militia must fight his way across uncharted lands to recover the crystal and restore peace to the land With special attack combos elemental forces and powerful weapons youll have a variety of ways to battle your foes,Missing,37.82,46.01,63.97,67.0,28.0,23.0
1005696000,27627,The Shadow of Zorro,"[6, 8]",[31],Brave and romantic Zorro is one of the most charismatic popular heroes to have ever existed and whose daring exploits have fed the minds of generations since his creation in 1919 For the first time a video game brings this mythical dispenser of justice to life Duels plots and seduction pave the way for grand adventure,The Shadow of Zorro is a video game based on the character Zorro for PlayStation 2 and PC  Shadow of Zorro has received generally poor reviews Futuregameznet awarded the game 49 stating that the game seems very underdeveloped with poor level structures  A 3D actionadventure game The Shadow of Zorro is a stealthbased romp through 28 different locations and sports over 700 different animated cut scenes,Missing,4.0,0.0,0.0,30.0,2.0,1.0
1005868800,25190,New York Race,"[6, 8]","[9, 10, 31]",The player may choose between 25 unlockable vehicles each with their own unique advantages and disadvantages which fit into three categories  Speeders have good acceleration but weak shields Hovercars are general all round vehicles Cruisers are very slow but have extremely good shielding  In the game New york is set not only to be large horizontally it is also set to be large vertically for the city is several miles high as well as a few miles wide Within the game There are also 12 different courses around New York City each being grouped into one of the four district groups which are  Middle Class Set in the middle parts of New York fairly lively with middle class businesses and fairly bright Jet Set Around the top of New Yorks very high towers bearing beautiful aesthetics being quite lively and really bright The Slums The base of New Yorks great towers they consist of dirty areas such as Sewers or Dumps they are very dark and foggy and hardly any traffic ever goes in the areas of this district group Chinatown The Chinese district group of the city bearing lively streets very beautiful aesthetics and contains some parts of slight darkness and fair brightness,This is a science fiction racing game based on the film The Fifth Element directed by Luc Besson Many of the characters from the film are playable including characters that did not have a significant role in the film and lacked names,Missing,nan,nan,nan,nan,nan,nan
1004659200,22542,LMA Manager 2002,[7],"[13, 14, 15]",Missing,LMA 2002 was the final version in the series to be released on PlayStation launched in October 2001 Although chiefly just an update from the 2001 version the game did prove to be quite a stepping stone from the LMA of old and the LMA seen today  The first PlayStation 2 incarnation went under the same name when released in April 2002 A significant update from PS1 it allowed players to manage in one of six European leagues all of which were processed by the game simultaneously the top two divisions in Italy Spain Germany and France were added in addition to the existing top four divisions in England and Scotland On the PS2 matches played out in full in a 3D match environment followed by postmatch highlights voiced by famous BBC presenter Gary Lineker alongside the returning Hansen The game play advanced in this game from the 2001 version in particular the inmatch style Players tend to shoot early from around thirty yards rather than enter into the penalty area,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1005696000,9165,Chess,[7],"[15, 16, 35]",Missing,A straight forward chess game for the original PlayStation,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1006473600,6369,David Beckham Soccer,"[7, 8, 11, 22, 24]","[13, 14]",Missing,David Beckham Soccer is a football sports video game for PlayStation PlayStation 2 and Xbox Game Boy Advance and Game Boy Color All formats were developed and published by Rage Software Limited apart from the Game Boy versions which were developed by Yoyo Entertainment,Missing,2.77,0.0,3.35,43.0,4.0,3.0
1005696000,4209,TransWorld Surf,"[8, 11]","[13, 14]",Missing,TransWorld Surf lets you pull off all the massive airs and blazing tailslides of professional surfers including Taj Burrow Andy Irons and Shane Dorian This is your chance to drop into more than 20 of the worlds most challenging breaks in locations such as Todos Santos Hossegor and Tavarua Conquer the waves with a friend hitch a ride with the Reef Girls watch out for the hungry sharks and remember to save your best moves for photographers who just may put you on the ingame cover of TransWorld Surf,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1005609600,3995,Shaun Palmer's Pro Snowboarder,[8],[14],Missing,Shaun Palmers Pro Snowboarder is real life racing and freestyle snowboarding featuring living legend and sixtime Winter XGames gold medallist Shaun Palmer and 9 of the most bad ass names in the sport Players race down the slopes of real world locations pulling hundreds of authentic trick combos The game has expansive interactive environments allowing players to not only explore hidden and secret areas but stick tricks off anything in sight Immediately playable yet challenging it is a competitive authentic and aggressive snowboarding game that will keep even the most hardcore Snowboarders and gamers hyped,Missing,8.75,9.36,0.0,74.0,5.0,3.0
1005091200,2966,Jimmy Neutron: Boy Genius,"[6, 8, 21]","[8, 31]",Missing,Initiate Contact with another galaxy and launch a makeshift satellite into space before breakfast What in the world will the rest of the day bring Jimmy Neutron Boy Genius Its up to you to find out,Missing,1.91,0.0,2.15,54.0,14.0,6.0
1005609600,376,Metal Gear Solid 2: Sons of Liberty,[8],[31],Two years after the events of the Shadow Moses Incident Solid Snake and Otacon working as Philanthropy receive intelligence of a new type of Metal Gear being transported through the Hudson River As Snake boards the tanker its seized by a group of Russian mercenaries led by Revolver Ocelot intent on stealing the new Metal Gear Fastforward to the year 2009 the player takes control of Raiden a rookie agent operating under the order of the Colonel apparently a member of a reformed Foxhound unit His initial assignment is to infiltrate the offshore cleanup facility Big Shell and rescue the President of the United States of America who was kidnapped by members of a terrorist organization known as Sons of Liberty However the matters become increasingly complicated as almost everyone Raiden communicates with appears to have things to hide and it is hard to tell a friend from foe,Metal Gear Solid 2 Sons of Liberty is the sequel to the espionage action game Metal Gear Solid Much of the gameplay remains the same as the games protagonist has to sneak past guards outsmart them using various gadgets and defeat the tricky boss enemies The game expanded its predecessors cover mechanic with Solid Snake or Raiden able to take cover behind walls or objects and pop out to shoot at enemies while the improved enemy AI allowed enemies to also take cover from the player Metal Gear Solid 2 is considered to be one of the greatest video games of all time as well as a leading example of artistic expression in video games,88.8286649799963,13.17,15.27,24.92,87.0,1330.0,1405.0
1006560000,22048,Virtua Tennis 2,"[8, 23]",[14],Missing,The top seed is back Take to the courts of Virtua Tennis 2 as you compete to become the world No1 Serve smash and lob your way through 16 internationally topranked male and female players as you go head to head in singles matches or compete with up to 4 players in doubles and mixed doubles matches With revamped Tournament Exhibition and World Tour modes its game set and match Virtua Tennis 2,88.42827019415608,7.17,11.5,0.0,76.0,11.0,5.0
1006387200,11244,Rez,"[8, 23]","[5, 7]",The world of Rez is set in the near future on a massively overpopulated Earth with society crippled by crime rates and on the verge of meltdown In an attempt to resolve the chaos a new global network was created ProjectK overseen by a selfaware artificial intelligence named Eden However the increasing information flow and infection by a virus the main character confused Eden allowing her to begin questioning the meaning of its existence and the consequences of her actions Trying to fathom the paradoxes that surrounded her and realizing the power she possessed she shut herself down  The player character and protagonist is a hacker virus unofficially named Swayzak traversing the ProjectK network on a mission to reawaken Eden and to reveal the true being at her core by progressing deeper through the system and destroying the other viruses antiviruses security programs defense systems and firewalls within,A rail shooter with a heavy emphasis on audiovisual elements in which a hacker attempts to breach an AI integral for the continuation of the human race to prevent it from shutting down due to information overload,86.0801401433819,2.02,2.92,4.22,81.0,56.0,36.0
1004918400,4176,SSX Tricky,"[8, 11, 21]",[14],Missing,SSX Tricky is a snowboarding video game the second game in the SSX series published by EA Sports Big  developed by EA Canada The game was developed under the working title SSX 2,81.23626956677393,11.38,21.35,43.83,84.0,83.0,36.0
1006128000,281,Return to Castle Wolfenstein,"[3, 6, 8, 11, 14]",[5],World War II rages and nations fall SS head Himmler has Hitlers full backing to twist science and the occult into an army capable of annihilating the Allies once and for all Battling alone youre on an intense mission to pierce the black heart of the Third Reich and stop Himmler or die trying,Return to Castle Wolfenstein is a firstperson shooter and a reboot of Wolfenstein 3D The players arsenal includes among others a Luger MP 40 submachine gun Mauser rifle with sniper scope flamethrower dynamite and grenades The game also features a multiplayer component in which players are split into Axis and Allies sides with each a set of objectives to complete,79.07374370839389,8.03,10.09,11.19,77.0,329.0,397.0
1005004800,4117,Syphon Filter 3,[7],"[5, 31]",Gabriel Logan Lawrence Mujari and Lian Xing are standing in front of Teresa Lipans grave Meanwhile Secretary of State Vincent Hadden cancels an operation to capture the protagonists stating that he has other plans for Logan planning to blame him during Congressional hearings  In the first flashback two weeks before the hearing Logan is dropped off by Xing at the Hotel Fukushima in Tokyo Japan to assassinate a renegade Chinese General Shi Hao by interrupting the latters interrogation of a JRA member JRA members enter the hotel and take the daughter of the Chinese Ambassador hostage Logan fights his way out and rescues the hostage He learns that Congressional hearings have been scheduled  Logan details his 1999 operation with Xing and Benton in Costa Rica prior to the DC incident the events originally depicted in the first games opening They were to rendezvous with Ellis only to find him executed Logan secures samples of the plants and destroys Rhoemers helicopter while Xing investigates what Rhoemers group was growing Logan pursues Rhoemer defying Bentons order to regroup Logan procures a jeep and trails Rhoemer to his airplane Logan manages to board the plane but forced not to kill the pilot in order to keep the plane airborne shoots Rhoemer wearing the same armor as Jason Chance causing him to fall out from the back of the cargo hold although Rhoemer eventually parachutes to safety  The next testimony is from Mujari He explains the first time he came into contact with the Agency and the Syphon Filter virus In 1984 he was working with the African National Council in Mpumalanga South Africa to free enslaved Africans under apartheid rule Mujari enters a set of mining tunnels only to find out that his rescue efforts were in vain all the slaves are dead He keeps the South African samples Lipan who is working for The Agency comes to his lab sees the samples and asks Mujari to work on the virus for Pharcom  When it is Xings turn to testify she describes the events in Kabul Afghanistan during the Soviet conflict in 1987 as well as her side of the Costa Rican operation In the former flashback she is gathering evidence of Soviet troop movements led by Uri Gregorov she being an MSS agent She is ambushed by the Soviets but rescued by Logan a US Army Ranger Logan briefs Xing on his mission to deliver weapons to the local rebels and Xing agrees to create a distraction for him In the latter flashback Xing discovers that Rhoemer has kidnapped a large number of worldrenowned scientists and medical technicians to work at his labs Benton orders Lian to save the scientists in order to find out what the plants were used for She is also ordered to collect a sample of the virus collect data disks and destroy computers containing the data During the mission it is revealed that Elsa Weissinger is one of Rhoemers lab technicians It is also discovered that the plants are necessary for creating the Syphon Filter virus  While others testify Logan with an MI6 team led by Margeret Powers tracks one of the last shipments of the Syphon Filter virus to Dublin Ireland Logan plants explosives on the ship the SS Lorelei and recovers the shipping manifest They come under attack from the IRA who discovers the Agencys plans to drop off viral containers It is revealed that they already unloaded several truckloads of the virus while the bombs were planted on the ship Logan and the team prevent the trucks from the leaving the area while eliminating a double agent  After his mission in Ireland Logan testifies about his role in Afghanistan in 1987 which reveals how he and Ellis were recruited into the Agency Logan Ellis and Benton are the only survivors of a destroyed supply convoy Upon entering Kabul Xings diversion leaves the convoys route temporarily unguarded with the exception of a tank guarding the town square Gabe destroys the tank using a C4 explosive and reveals to Hadden that Bentons contact is not an Afghan rebel but a Soviet agent Benton does not work for the CIA but for the Agency which is supplying weapons to the Soviets However Benton kills the Soviet agent and orders the protagonists to leave the weapons for the rebels  Logans intelligence leads Xing and Powers to the Tanami desert in Australia where Weissenger is running the medical end of the operation Xing intends to kidnap Weissenger take photographic evidence of genocide sabotage the terrorist group and rescue the soontobeexecuted aborigines After the kidnapping Xing forces Weissenger to synthesise the vaccine Before going off to save the villagers Weissenger gives Xing information about Mara Aramov as an insurance policy in case Aramov doublecrossed her Weissenger leaves when Xing returns to the helicopter  Hadden accuses Logan of killing Lipan but Teresa herself appears and reveals that she faked her death She testifies about her first day as an ATF agent in Western Montana Paradise Ridge during the early 1990s She receives a call from two FBI agents saying that they needed backup in order to take down a militia sniper Teresa provides backup for the agents but ends up in a conspiracy A militia survivalist named Earl Oakton captured by the agents is executed in cold blood The supposed FBI agents are really corrupt NSA agents bent on killing the Oakton family to acquire satellite data Logan disguised as one of the agents captures and then rescues Lipan from execution Logan is concerned about retrieving the data while Lipan does her best to save the militia and her fellow ATF agents from the NSA agents She eventually meets up with the Oakton family or what is left of them recovers the satellite data and extracts them from the area with Logan  At the end of her testimony Lipan reveals that she shadowed Hadden the entire time to find out that Aramov is his accomplice Logan appears with federal agents with a warrant to arrest Hadden Aramov barges in and shoots all in sight but Logan and Lipan evade her Logan pursues Aramov while rescuing captured federal agents along the way He also searches for codes to disarm planted bombs Logan eventually enters a Washington Metro train on the same lines he confronted Aramov in 1999 and shoots her  Upon Aramovs capture Gabe is now the head of the Agency later known as the IPCA However Aramov escapes from prison A post credit cut scene shows Aramov recovering a shipment of the Syphon Filter virus from the SS Loreleis wreckage,Secretary of State Vince Hadden brings in Gabe Lian and Mujari to testify in Congress about their relationship to the Agency He considers all three to be guilty and questions them after they assassinate ShiHao from a hotel in Japan The three do not realize that Hadden is involved in the conspiracy and is looking for scapegoats,76.59722721164694,7.72,8.92,11.1,75.0,41.0,26.0
1006387200,9111,Frequency,[8],"[7, 25]",Missing,With 4 unique game modes top hits from major bands in a variety of genres and stunning 3D graphics Frequency stays in tune with an immersive musical gaming experience,76.46742057081313,1.4,0.0,250.0,76.0,15.0,2.0
1005609600,1294,Tom Clancy's Ghost Recon,"[6, 8, 11, 14, 21]","[5, 13, 15, 24, 31]",Eastern Europe 2008 War has broken out on the borders of Russia and the fate of the world hangs in the balance Thats when the call goes out for the Ghosts an elite handful of specially trained Green Berets armed with the latest technology and trained to use the deadliest weapons Their mission Spearhead the way for a NATO peacekeeping force and keep the lid on the conflict before it mushrooms literally,The Red Army is back Now that Russias government has collapsed a hardline leader is bent on taking over the republics Enter Ghost Recon an advanced futuristic squad of US Army soldiers Unlike previous Rainbow Six games the setting is much more focused on the military instead of antiterrorist maneuvers Nextgeneration inventory and weapons will give players a glimpse into the real US Army Land Warrior program on which Ghost Recon is based,74.81570085001832,11.84,12.47,13.75,73.0,64.0,44.0
1005868800,341,Harry Potter and the Sorcerer's Stone,[7],"[8, 9, 12, 31]",The story follows protagonist Harry Potter who after discovering he is a wizard is sent to Hogwarts School of Witchcraft and Wizardry where he makes friends and receives magical training and along with his friends stop Lord Voldemort from returning to power,Harry Potter and the Sorcerers Stone is the first Harry Potter video game for the PlayStation and one of several different games based on the book and movie This version is a threedimensional action adventure where Harry must complete a number of challenges in order to pass his first year of studies at Hogwarts School of Witchcraft and Wizardry Successful completion of the tasks often results in house points for Harrys house Gryffindor and failure in some deducts points so the race for the House Cup can stay open until the end,73.42062374694873,nan,nan,nan,nan,nan,nan
1007078400,78173,Rayman Arena,"[6, 8, 9]","[4, 10]",Missing,Rayman Arena is a party game featuring Rayman Up to four players can run through race tracks or compete in an arena,70.0109782617396,nan,nan,nan,nan,nan,nan
1004918400,6149,Splashdown,"[8, 11]","[10, 14]",Missing,Splashdown is a water racing video game for the Xbox and Sony PlayStation 2 It can be played by one or two players Splashdown is quite similar to Nintendos Wave Race series Players take control of a personal water craft as they race against each other on various courses Players must pass the correct side of buoys on the way or the personal water craft may stall as a penalty or they get splashed by a whales tail,70.0018612731108,6.38,8.17,0.0,70.0,4.0,4.0
1005868800,6445,WWF SmackDown! Just Bring It,[8],[14],Missing,Lay the smackdown on PlayStation 2 with The Rock Stone Cold Steve Austin and over 30 more of your grappling favourites in this amazing update of the fastestselling game of all time Features a brand new interactive story mode allowing you to lead your own created wrestler to championship glory Play with up to three friends in over 78 different Exhibition match variations including TLC and the deadly Hell in a Cell Other new features include full commentary from Tazz and Michael Cole full wrestler entrances and intelligent referees Just get it,69.61235409568503,2.73,7.0,17.93,61.0,21.0,13.0
