,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
10,[9],69577,Cardcaptor Sakura: Clow Card Magic,[7],Missing,Action puzzle game based on the popular series Cardcaptor Sakura Clear cards from the board and play as either Sakura or Syaoran,Missing,,,,,,
11,[9],63169,SuperLite 1500 series: Sudoku 2,[7],Missing,More number puzzles and stuff for your PlayStation,Missing,,,,,,
12,[12],63016,PoPoLoCrois Monogatari II,"[7, 9]",Missing,The direct sequel to 1996s PoPoLoCrois Monogatari Picking up two years after the events of the first game the game sees series protagonist Prince Pietro tasked with retrieving a crown from a nearby cave as part of his rite of succession But after finding the crown he encounters a mysterious figure Identifying himself as Baskal the figure delivers a strange prophecy to Pietro and asks the prince a question  What do you think the true treasure of kings is  With this question begins a touching romantic and sometimes tragic journey that will reunite Pietro with familiar faces introduce him to new companions and forever change the boy prince of the Kingdom of PoPoLoCrois  A much beloved sequel that many fans remember as the high point of the series PoPoLoCrois Monogatari II builds on the already beautiful pixel art graphics of the first game with detailed lovingly crafted environments and some outstanding sprite animation Spread across three discs the game also features full voice acting for its story sequences which was a series first and a relative rarity for RPGs of the era  The battle system broadly resembles that of its prequel with combat taking place directly within the games environments and movement and positioning playing a key role in battles But certain features have been simplified and streamlined compared to the first game and the level of difficulty is generally a lot lower  Many of the games events were loosely adapted in the third chapter of the 2005 PSP title PoPoLoCrois The opening segments also appear as part of the same titles second chapter,Missing,0.0,0.0,0.0,0.0,0.0,0.0
13,[31],62988,Robin Lloyd no Bouken,[7],Missing,The Adventures of Robin Lloyd is a detective adventure game mixed with some action RPG elements set in 1926 London You need to get the clues by talking to various people and interact with objects The games main character private detective Robin Lloyd must solve countless mysterious A key element of this game is its investigation system that lets you study objects that rouse your suspicion by looking at them from below or behind and even turning them upside down at times,Missing,4.0,0.0,0.0,60.0,1.0,1.0
14,"[13, 14]",49896,Deer Hunter,"[8, 22]",Missing,The popular pursuit of hunting comes to the portable screen in DEER HUNTER for the Game Boy Color You play as a hunter looking to catch a nice trophy in one of four different areas using three different weapons Hunt deer with a shotgun a rifle or a bow using slightly different tactics with each If you want to be successful youll have to use realworld hunting strategies Search for droppings or other signs of movement to find the best area to wait in Once there use one of an assortment of tools to help you catch your prey mask your odor with a cover scent use a tree stand to camouflage yourself or lure the deer with a powerful musk a deer call or an antler rattle Its up to you to decide how to catch the deer some methods are more efficient than others so youll have to find the one that works best for you Detailed graphics and digitized sound round out the experience for wouldbe hunters,Missing,,,,,,
15,"[5, 31]",46084,Chaos Break,[7],Missing,Chaos Break is a thirdperson shooting game with echoes of survival horror such as Resident Evil Set in an abandoned biochemical laboratory on an isolated island the two player characters Mitsuki and Rick are part of an investigatory and cleansing force sent to find out the cause of an anomalous thermal reaction This game is a spinoff set in the same universe as the arcade game Chaos Heat,Missing,2.89,0.0,0.0,50.0,5.0,4.0
16,[13],44948,Eagle One: Harrier Attack,[7],Missing,Aloha Hawaii is under siege from terrorist fanatics As Eagle One command the searing action and fly 5 different attack aircraft including the versatile Harrier Jumpjet in 25 adrenalinepumping missions Turnn burn baby it doesnt get much Harrier than this,Missing,6.47,20.0,0.0,75.0,2.0,2.0
17,[10],44897,Road Rash: Jailbreak,[7],Missing,The Road Rash series continues with an all new chapter of intense motorcycle combat and racing action In Road Rash Jail Break its up to you to bust the toughest rasher of all time Spaz out of jail To accomplish this youll have to join a motorcycle gang and move up through the ranks by succeeding at a variety of challenges and winning races  You also have the option of playing on the right side of the law in FiveO mode where you are a police officer out to bust suspects and fill your rasher quota,Missing,7.5,9.06,0.0,78.0,11.0,5.0
18,[9],44803,Puyo Puyo~n - Car-kun to Issho,[7],Missing,This game was released only in Japan It is the fourth game in the Puyo Puyo series and the last set during the Madouera in the main series Continuing the trend of naming the games after puns the name comes from a pun on yon the Japanese word for the number 4 but this time this is the only reference to the pun  The gameplay in is similar to that of Puyo Puyo 2 but adds super attacks Clearing chains now builds up a charge meter which allows players to use them The only other addition was a new game mode which could be played with a number of different field sizes smaller or bigger than the standard 6x12 however it removes several game modes that were present in Puyo Puyo Sun ie the tournament task and chain training modes The art is also vastly different to the previous game in the series and of course the Fever series this style was only otherwise used for Minna de Puyo Puyo  STORY Satan has released an odd demon called Pierott Pierott invites Arle and Carbuncle over to the Puyo Puyo Circus All seemed to be just fine Arle and Carbuncle went into a tent to watch a magic show but Satan had Carbuncle volunteer for a magic trick he was doing A magic trick Or a trap He puts Carbuncle on the stand and casts a spell which makes Carbuncle disappear Arle wasnt worried she didnt even know what was going on but later on she couldnt find Carbuncle anywhere She then has to start battling monsters and oddball characters in a match of Puyo Puyo to try to reach Satan and get Carbuncle back,Missing,,,,,,
19,[15],43904,Tactical Armor Custom Gasaraki,[7],Missing,Tactical Armor Custom Gasaraki is a game based on the anime Gasaraki Gasaraki is a mecha anime television series produced by Sunrise It was written by Ryousuke Takahashi who also created the series with Sunrise and shared directorial duties with Goro Taniguchi  The series is marked by an exceptionally detailed and convincing treatment of mecha design and operation albeit within the context of the alternate reality of the story Set in the nearfuture at the time of release a littleunderstood form of matter known as Mile One allows a powerful and influential Japanese family the Gowa to produce a bipedal weapon which they refer to as a Tactical Armor TA  At this time a war breaks out between the US and the fictional Middle East country of Belgistan much like the Gulf War When US military forces attempt to seize the capital they are systematically wiped out by what appear to be rival TAs The Gowa Family seizes this opportunity to demonstrate their weapon system and civilian pilot Yuushiro Gowa and the military squad to which he is attached are deployed to Belgistan There he meets rival TA pilot Miharu with whom he seems to share a deep spiritual bond  In the game the player can choose 3 different members of the team to make the assault group for each mission and he can choose also what mecha and what weapon each member will use The gameplay is about moving the mechas in the missing area and defeat the enemies that are around there Some missions got a time limit,Missing,,,,,,
20,[14],43741,Fussball Live,[7],Missing,SCES_01702 This is true emotion This is raw energy This is reality This is football   Over 230 teams featuring over 5000 real players with individual playing styles  Over 20 authentic tournaments  Endorsed by FIFPro the International Association of Football Players Unions  Revolutionary replay system offering fluid animation and unrivalled detail  Create custom tournaments and leagues and edit individual player attributes  The fastest most detailed and realistic football simulation ever produced,Missing,,,,,,
21,[14],43720,Monster Bass,[7],Missing,Pick your bait grab your fishing rod and go out and catch the biggest fish you can find But beware when the fish are your worst enemy and the fear of zombie bass flows through the town what will you do Hookem up of course Fight against against the monstrous fish in the scariest fishing game ever made,Missing,,,,,,
22,"[13, 14]",20263,NBA ShootOut 2000,[7],Missing,NBA ShootOut 2000 will be the basketball game by which all past and future basketball games will be compared to because of its incredible graphics undaunted realism and amazingly realistic gameplay No other game recreates the NBA like NBA ShootOut 2000 All new player graphics recreate each and every NBA player in amazing detail Every position has been motion captured Seven NBA players performed 300 new moves and 42 signature dunks New Touch Shooting lets you control the accuracy of your shot Incredible TV style action cameras put you in the middle of the action like never before State of the art artificial intelligence translates into every NBA team playing exactly like their real life counterparts If thats not enough you can also design your own dunk using the revolutionary Create Dunk feature,Missing,,,,,,
23,[5],13900,Rescue Shot,[7],Missing,Rescue Shot is a shooter developed and published by Namco On one side it differences from the famous Point Blank series The game in fact looks more like Time Crisis which doesnt rely on accuracy less very much thus letting you enjoying the fastpace of the game dynamic On the other side the variety in Rescue Shot is similar to the Point Blank series,Missing,1.05,0.0,0.0,70.0,1.0,1.0
24,"[12, 24]",13063,Summon Night,[7],Missing,Summon Night is a Japanese tactical RPG and the first entry in the Summon Night series This game follows the story of a Japanese high schooler who is suddenly summoned into the world of Lyndbaum The main character gets involved in a series of conflicts between gangs classes factions and worlds Heshe has to use the power of summons to solve those problems while trying to return to his or her own homeworld,Missing,26.5,0.0,0.0,0.0,0.0,1.0
25,"[13, 14]",8811,Tiger Woods PGA Tour 2000,"[6, 7]",Missing,The player who revolutionized the sport of golf returns to the PlayStation in Tiger Woods PGA Tour 2000 This sequel to Tiger Woods99 has been designed from the ground up for fun and easy accessibility Finding the green is a breeze with an innovative swing design pressing the X button or deftly manipulating the analog joystick simulates your swing Only have time for a quick round of golf An entire 18hole course can be enjoyed in only 30 minutes In addition to Tiger Woods an enlarged roster of licensed PGA tour pros like Mark OMeara and Davis Love III are here to choose from Select from expanded modes of play including Practice Tournament Skins Fourball Foursomes and Shootout Mode Compete on many different lushly rendered real life golf courses including Las Colinas Poppy Hills and The Badlands and listen to helpful and often humorous comments from Tiger himself You also get updated graphics that display wind direction and show you how the ball lies Whether youre a big time golf fan or a complete novice theres much to savor here,Missing,0.75,0.0,0.0,0.0,0.0,1.0
26,"[10, 13]",793,Mobil 1 Rally Championship,"[6, 7]",Missing,Mobil 1 Rally Championship officially called Mobil 1 British Rally Championship unofficially nicknamed Rally Championship 2000 is a rally video game which is part of the Rally Championship series The game was released for Windows and PlayStation on 31 December 1999 It is developed by Magnetic Fields and published by Actualize The PC version is notable for the stages being based around reallife Ordnance Survey maps Magnetic Fields exists no more    After the NetworkQ RAC Rally Championship 1996 it is a sequel to the International Rally Championship 1997 It features 22 cars and 36 tracks drivable in two directions Simulation and Arcade,82.34337544467495,8.43,19.02,0.0,70.0,2.0,4.0
27,"[10, 13]",94,Need for Speed: Porsche Unleashed,"[6, 7]",Missing,Unleash the power of Porsche Push yourself to the limit and break the will of your opponents as you climb into the drivers seat of Destination Softwares Need For Speed Porsche Unleashed racing game for your Nintendo Game Boy Advance system sublicensed from series originator Electronic Arts Need for Speed Porsche Unleashed features circuit track racing streetcar excitement open road thrills crashes traffic and more Feel the surge of adrenaline as your own driving savvy and years of Porsche excellence come together at your fingertips for a thrilling ride at breakneck speed Features 25 different models of Porsche cars link cable support for four players multiple cartridge and cartridge save ability with four slots,82.1500529172117,19.39,22.67,23.06,77.0,63.0,53.0
28,"[5, 31]",4137,Covert Ops: Nuclear Dawn,[7],The player controls Lieutenant Jack Morton of NATO the sole survivor of a terrorist strike on the Blue Harvest an armored train He is aided by Christina Wayborn throughout the game the French ambassadors bodyguard and the NATO council Traveling around the various carriages of the train the player must defeat the terrorists find the French ambassador and prevent the terrorists from using a nuclear weapon  The terrorists under the leadership of Boris Zugoski detonate some C4 charges in parts of the train kill all those who resist and take the French ambassadors family hostage At a certain point in the game Boris is killed by Jack and it appears that the ambassadors assistant Phillip Mason is actually a double agent sent to steal a data disk from the Blue Harvest  The ending depends upon what data disk the player gave Mason  Good endings consist of Mason attempting to escape in the helicopter but being stopped by Jack who stops the nuclear bombs on board The Ambassador is saved as is Billy  Bad endings consist of Mason escaping and remaining at large Jack then stops the nuclear bombs however the Ambassador dies as does Billy,Covert Ops Nuclear Dawn otherwise known as Chase the Express is a video game created by Sugar and Rockets for the PlayStation and released in 2000 On March 16 2000 Activision announced that they had acquired the North American publishing rights to Sony Computer Entertainments Japanese actionadventure game Chase The Express The game was then renamed Covert Ops Nuclear Dawn for the North American market,69.95152322319488,10.0,0.0,0.0,64.0,10.0,4.0
29,[10],1259,South Park Rally,"[4, 6, 7, 23]",Missing,Choose your character from the cast of the popular mature cartoon South Park and tear through the streets in this racing game Your characters vehicle may be a little cart trike or box for example Weapons include rockets Salty Balls Cheesy Poofs the beloved Cow and even an Anal probe All of the voices are also included making it feel more like the real cartoon than a rally game You can also play an allonall 4 player mode,63.24700762730123,6.33,0.0,0.0,60.0,10.0,3.0
30,"[4, 14]",3483,ECW Hardcore Revolution,"[4, 7, 23]",Missing,Often imitated never duplicated ECW Hardcore Revolution takes you to Hell and back with the most intense hardcore wrestling action the human body can endure Remember scars never heal Debut of over 40 hardcore ECW stars including Rob Van Dam Sabu Tommy Dreamer Raven Mike Awesome Francine and New Jack Real guttermouth crowd chants and commentary from ECWs Joey Styles Brutal finishers and chair shots 3Way Dance plus over 20 game modes,61.76581931899921,3.56,0.0,0.0,60.0,6.0,2.0
31,"[5, 9]",967,Resident Evil Survivor,"[6, 7]",Resident Evil Survivor is set several months after Resident Evil 2 and 3 You play a character involved in a helicopter accident over an isolated town He survives the wreckage but has temporarily lost his memory Unsure of his identity and completely isolated his next terrifying revelation is that the town is infested with zombies With a gun as his only protection he must attempt an escape During his nightmarish struggle clues are slowly revealed about the extent of the horror he is involved in and what his true identity may be,Resident Evil Survivor is the first Resident Evil title to be rendered in real time as opposed to making use of prerendered backdrops Levels are explored in first person and when enemies are encountered the press of a button will bring up a targeting reticle for shooting As with most lightgun games there is infinite pistol ammunition available but limited ammunition for more powerful weapons At the end of each level two doors are presented which both lead to different levels although all paths eventually lead to the same ending,57.25331396757807,,,,,,
