first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1519257600,[34],98664,Vitamin X Destination,[46],7 years after graduation the teacher Yuri Minami meets once again with her Class X students,A title designed for the 10th anniversary of the Vitamin series,Missing,nan,nan,nan,nan,nan,nan
1519776000,"[13, 14, 33]",94114,Air Hockey,"[48, 130]",Missing,Play Air Hockey and rediscover the fun and excitement of this classic arcade game on the big screen anytime With stunning 3D graphics youll be transported straight back to the arcades of your youth Air Hockey takes full advantage of HD graphics giving you a truly immersive experience of playing on a real table Play against another player in two player mode or play against the smart artificial intelligent Ai player either way winning wont come easy,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1519344000,"[5, 33]",90423,Clay Skeet Shooting,"[48, 49, 130]",Missing,As an Olympic Games official competition Clay Pigeon Shooting is a real sport that requires talent ability to concentrate and dexterity Clay Skeet Shooting is the most effective mobile simulation of this sport It features many different guns from semiautomatic riffles hand guns to machine guns that will provide the best shooting experience With very intuitive controls and interface along with a true physic engine youll get hours of fun through its 100 levels increasingly challenging Are you ready to shoot,Missing,nan,nan,nan,nan,nan,nan
1518480000,"[8, 9, 15]",90094,Pop-Up Pilgrims,[48],Missing,Floating Cloud God and his devoted pilgrims have a big adventure ahead Put on your PlaystationVR headset and discover a world of popup islands colorful characters and deadly demons all uniquely presented as 2D graphics in a wraparound 3D space More than 50 stages curve around the player as they try to lead the pilgrims from platform to platform  left right in or out  to take on a cast of lively enemies and find a safe route to the exit,Missing,nan,nan,nan,nan,nan,nan
1519084800,"[7, 8, 32, 33]",89380,Run Dorothy Run,"[6, 165]",Missing,Run Dorothy Run is an immersive Endless Runner and Rhythm Virtual Reality VR game with a cheeky take on the literary classic The Wonderful Wizard of Oz,Missing,nan,nan,nan,nan,nan,nan
1519603200,[33],89080,Spot the Difference,"[48, 130]",Missing,From the original creators of the World famous SpotTheDifference amusement machine game we bring you SpotTheDifference on NINTENDO SWITCH a TWO player version so you can play head to head against anyone anytime This special edition of SpotTheDifference has the same exciting game play as the original amusement machine game and just like the amusement machine It will take sharp eyes and quick wits to uncover all the differences before you opponent or against the clock in single player mode,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1519257600,"[5, 33]",88594,Arcade Archives: Heroic Episode,"[48, 130]",Missing,Heroic Episode is a shooting game released by Irem in 1986 The people of Mule are facing destruction at the hands of the Gasp Empire Enjoy the colorful stages and unique enemies as you battle along and aim for a high score Control a heroic soldier on the ground and in the air as they battle their way to retrieve the stolen goddess statue Utilize their maser with its normal shots and powerup shots to wage this battle,Missing,nan,nan,nan,nan,nan,nan
1518480000,Missing,87677,Pop-up Pilgrams,"[46, 48, 165]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1519344000,"[8, 9, 31, 33]",86236,Twin Robots: Ultimate Edition,"[49, 130, 167]",Watt and Volt are two twin robots who have been forgotten by time and abandoned in an old robot factory Marked as defective by mistake if they wish to prove themselves as deserving a place in todays world they must pass a series of grueling tests  Watt and Volt will have their work cut out for them but the good news is you might not have to go it alone as although both robots can be controlled at any moment due to swapping between them coop is fully supported so as long as you have a friend to control the other robot the only thing youll need to focus on is what your own robot is doing,Only you can help the Twin Robots pass their tests and escape the old factory in one piece,Missing,nan,nan,nan,nan,nan,nan
1519344000,[25],82339,Kingdom of Blades,"[6, 161, 165]",Missing,Play as a front line warrior in the Three Kingdoms Period of China With nothing to depend on but your swords and your courage you must slash your way through hordes enemies and face off against the most distinguished of generals on your path to fame and glory,Missing,nan,nan,nan,nan,nan,nan
1519084800,"[14, 33]",78227,Pool,"[48, 130]",Missing,An easy to play Pool game to play for all ages play against another person 2 players or against the AI artificial intelligent player and rediscover the fun and excitement of this classic arcade game,Missing,nan,nan,nan,nan,nan,nan
1519257600,[34],77869,"Azayaka na Irodori no Naka de, Kimi Rashiku","[46, 48]",Missing,A visual novel from Prekano,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1518652800,[34],76232,"Shinobi, Koi Utsutsu: Banka Aya Emaki","[34, 39, 48, 130]",The heroine Katagiri Kaede goes to a ninja school She lost her parents very young and her grandmother at 16 and is trying to become a ninja She attends a local ninjutsu dojo and one day meets the head of the Sanada Secondary Training Campus founded by Sanada Yukimura after beating Tokugawa Ieyasu which trains ninja He invites her to take a ninja exam and she agrees transferring to the school to do a shortterm study before taking the test On her first day she accidentally uses an advanced technique that makes her male classmates go meromero lose their heads over her when her heart thumps,A bundle of Shinobi Koi Utsutsu and its fandisc for PS4 Switch iOS and Android,Missing,nan,nan,nan,nan,nan,nan
1519084800,"[5, 31]",75283,Apex Construct,"[6, 162, 163, 165, 384, 385, 386]",Travel to the shattered future of Apex Construct where merciless robots prowl the world as a result of mankinds reckless experiments As these synthetic creatures seek to dominate their new hunting grounds you must use both your wits and combat skills to survive In this atmospheric firstperson ActionAdventure game built exclusively for VR the fate of mankind rests on you  the last human alive,Apex Construct is a storydriven single player actionadventure made exclusively for VR Wield an upgradable cyber bow  shield combination to battle enemy robots while exploring a shattered world gradually realizing what led to the extinction of mankind,Missing,5.95,7.27,10.71,61.0,8.0,14.0
1518048000,"[12, 25, 31]",68283,Dragon's Crown Pro,[48],Missing,The most beautiful 2D action RPG in history which enchanted over a million adventurers on the PlayStation 3 and PlayStation Vita is journeying to the PlayStation 4 With refined artwork and 4K compatibility exploring dungeons and battling dragons has never looked so spellbinding The soundtrack of swords and sorcery has also been revamped and rerecorded by a live orchestra These improvements and more are conjuring a new era of high fantasy adventure,Missing,nan,nan,nan,nan,nan,nan
1518652800,[4],55040,Toaru Majutsu no Virtual-On,"[46, 48]",Missing,This is a Cyber Troopers VirtualOn crossover game featuring virtuaroids based on A Certain Magical Index characters Virtuaroids will have a fourth weapon in this game based on the powers of the characters from A Certain Magical Index So far 4 characters and their Virtuaroids have been revealed Index Kamijo Touma Accelerator and Misaka Mikoto,Missing,nan,nan,nan,nan,nan,nan
1519257600,[5],54539,Girls und Panzer: Dream Tank Match,[48],Missing,The game is being released in Japan and SouthEast Asia but the Asian release will have a version with English subtitles,Missing,5.96,14.75,32.83,68.0,6.0,9.0
1517875200,"[8, 9, 31]",52192,Shadow of the Colossus: Special Edition,[48],The story of Shadow of the Colossus begins as Wander enters the forbidden land traveling across a long bridge on his horse Agro Unknown to the player prior to entering Wander had stolen an ancient sword which is the only weapon capable of slaying the colossi Led to the massive Shrine of Worship at the center of the region Wander carries with him the body of a maiden named Mono A moment later several humanoid shadow creatures appear and approach Wander before he easily dismisses them with a wave of the ancient sword in his possession After vanquishing the shadow creatures the voice of the disembodied entity known as Dormin echoes from above expressing surprise that Wander possesses the weapon Wander requests that Dormin return Monos soul to her body which Dormin states may be possible on the condition that Wander can destroy the sixteen idols lining the temples hall by using the ancient sword to kill each colossus the idols represent located throughout the land Despite being warned by Dormin that he may have to pay a great price to revive Mono Wander sets out to search the land for the colossi and destroy them,The Special Edition release includes the following bonus items  Steelbook Collectors Case with outer sleeve  Artist Postcards  Printed Manual  Ingame Digital Extras  Ancient Bow  Cloak of Fate  Spotted Steed Agro skin  Two Custom PS4 Themes  Colossi Avatar Set for PS4  Physical World Map  Colossi Stickers,Missing,nan,nan,nan,nan,nan,nan
1518134400,"[12, 31]",41058,The Seven Deadly Sins: Knights of Britannia,[48],The game follows a gang of rebels blamed for overthrowing the Kingdom of Liones and hunted by elite guards called Holy Knights When a young girl with an earnest wish and a determination to find The Seven Deadly Sins appears the world gets turned on its head and an extraordinary adventure begins,Based on the popular manga and anime series The Seven Deadly Sins The Seven Deadly Sins Knights of Britannia is the first console video game adaptation of the franchise that brings together its characters for an actionpacked adventure,Missing,7.28,11.09,20.17,59.0,18.0,30.0
1517961600,"[12, 31, 32]",33422,Battlecursed,"[6, 48, 49]",Missing,Battlecursed is a realtime firstperson dungeon crawler in a gritty and immersive 3D environment as players lead their own unique hero party against an onslaught of dark fantasy inspired enemies,Missing,nan,nan,nan,nan,nan,nan
1518480000,"[12, 31]",116794,Kingdom Come: Deliverance - Royal Edition,"[6, 48, 49]",Bohemia  located in the heart of Europe the region is rich in culture silver and sprawling castles The death of its beloved ruler Emperor Charles IV has plunged the kingdom into dark times war corruption and discord are tearing this jewel of the Holy Roman Empire apart  One of Charles sons Wenceslas has inherited the crown Unlike his father Wenceslas is a naive selfindulgent unambitious monarch His halfbrother and King of Hungary Sigismund the Red Fox senses weakness in Wenceslas Feigning good will Sigismund travels to Bohemia and kidnaps his halfbrother With no king on the throne Sigismund is now free to plunder Bohemia and seize its riches  In the midst of this chaos youre Henry the son of a blacksmith Your peaceful life is shattered when a mercenary raid ordered by King Sigismund himself burns your village to the ground By bittersweet fortune you are one of the few survivors of this massacre  Without a home family or future you end up in the service of Lord Radzig Kobyla who is forming a resistance against the invasion Fate drags you into this bloody conflict and shoves you into a raging civil war where you help fight for the future of Bohemia  Redeem your past and emerge a hero,Kingdom Come Deliverance is a storydriven openworld RPG that immerses you in an epic adventure in the Holy Roman Empire Avenge your parents death as you battle invading forces go on gamechanging quests and make influential choices Explore majestic castles deep forests thriving villages and countless other realistic settings in medieval Bohemia,91.4518457278453,nan,nan,nan,nan,nan,nan
1519171200,"[12, 15, 24]",90630,Defender's Quest: Valley of the Forgotten DX,"[48, 49]",Missing,Defenders Quest is a TowerDefenseRPG Hybrid focusing on three things tactical depth customization and story,90.0,nan,nan,nan,nan,nan,nan
1518652800,"[4, 33]",90517,ACA Neo Geo: The Last Blade 2,"[6, 48, 49, 130]",Missing,The Last Blade 2 is a fighting game released by SNK in 1998 The Four Gods aiming to seal Hells Gate and the eternal dead who aim to stop them are in the middle of an intense battle,90.0,nan,nan,nan,nan,nan,nan
1519257600,"[9, 33]",88578,ACA Neo Geo: Magical Drop III,"[6, 48, 49, 130]",Missing,Magical Drop III is a puzzle game released in 1997 by Data East With adjustments and additions to the system from Magical Drop II this version is much more lively and chainbased than its predecessor Along with the addition of the Magical Journey mode there are now more ways to enjoy the action,90.0,nan,nan,nan,nan,nan,nan
1517875200,"[8, 9, 31]",37094,Shadow of the Colossus,[48],The story of Shadow of the Colossus begins as Wander enters the forbidden land traveling across a long bridge on his horse Agro Unknown to the player prior to entering Wander had stolen an ancient sword which is the only weapon capable of slaying the colossi Led to the massive Shrine of Worship at the center of the region Wander carries with him the body of a maiden named Mono A moment later several humanoid shadow creatures appear and approach Wander before he easily dismisses them with a wave of the ancient sword in his possession After vanquishing the shadow creatures the voice of the disembodied entity known as Dormin echoes from above expressing surprise that Wander possesses the weapon Wander requests that Dormin return Monos soul to her body which Dormin states may be possible on the condition that Wander can destroy the sixteen idols lining the temples hall by using the ancient sword to kill each colossus the idols represent located throughout the land Despite being warned by Dormin that he may have to pay a great price to revive Mono Wander sets out to search the land for the colossi and destroy them,Tales speak of an ancient land where creatures the size of mountains roam the majestic landscape Bound to the land these creatures hold a key to a mystical power of revival  a power you must obtain to waken a loved one  Shadow of the Colossus is a majestic journey through ancient lands to seek out and destroy gigantic mythical beasts With your trusty horse at your side explore the spacious lands and unearth each Colossi Armed with your wits a sword and a bow use cunning and strategy to topple each behemoth  A remake of the criticallyclaimed game of the same title Also from the minds that brought you The Last Guardian  ICO,84.29393736578749,7.12,9.36,25.84,82.0,1397.0,1575.0
1519171200,"[8, 12, 31, 32]",19150,Vagante,"[3, 6, 14, 48, 49, 130]",A recent rumor has it that a certain cave at the edge of the woods guards an unfathomable treasure While a handful of intrepid adventurers have ventured into the cave already none have returned Undeterred by the potential danger you set out by caravan to investigate,Vagante is an actionpacked platformer that features permanent death and procedurally generated levels Play cooperatively with friends or adventure solo in this challenging roguelikeinspired game,83.65766123503712,31.9,46.11,77.15,66.0,15.0,10.0
1519257600,"[11, 13, 15]",90095,Stellaris: Apocalypse,"[3, 6, 14, 48, 49]",Missing,Stellaris Apocalypse redefines stellar warfare for all players with a host of new offensive and defensive options Destroy entire worlds with terrifying new planetkiller weapons fight against or alongside ruthless space pirates and maybe discover a few nonviolent game features as well,83.23069381326262,nan,nan,nan,nan,nan,nan
1519776000,"[5, 31, 32]",27134,Deep Rock Galactic,"[6, 48, 49, 167, 169]",Missing,Deep Rock Galactic is a firstperson cooperative scifi shooter for up to 4 players featuring fully procedural and destructible environments to explore mine and explode your way through to reach your objectives As a team of veteran dwarven space miners you must take on perilous missions for the interplanetary mining corporation Deep Rock Galactic and go where noone else dares into the deepest most dangerous cave systems of the most hostile planet ever discovered,81.73671190130185,46.81,116.92,594.97,80.0,229.0,87.0
1518480000,"[5, 24]",91311,Tom Clancy's Rainbow Six Siege: Advanced Edition,"[48, 49]",Missing,om Clancys Rainbow Six Siege is the latest installment of the acclaimed firstperson shooter franchise developed by the renowned Ubisoft Montreal studio for the next generation of consoles and PC  Inspired by the reality of counterterrorist operatives across the world Rainbow Six Siege invites players to master the art of destruction Intense closequarters confrontations high lethality tactics team play and explosive action are at the centre of the experience  The multiplayer gameplay of Rainbow Six Siege sets a new bar for intense firefights and expert strategy in the rich legacy of past Rainbow Six games  Tom Clancys Rainbow Six Siege Advanced Edition Includes   Rainbow Six Siege  10 x Outbreak Collection Packs  600 x Rainbow Six Credits,80.0,nan,nan,nan,nan,nan,nan
1519430400,"[9, 31]",88000,Demon Hunter 4: Riddles of Light,"[6, 48, 49, 130, 167, 169]",Missing,Dawn Ashmoore is about to uncover the dark mysteries of ancient Egypt The old gods step into our world,80.0,2.75,3.02,3.07,60.0,7.0,21.0
1517875200,"[5, 8, 33]",84923,Mercenary Kings: Reloaded Edition,"[3, 6, 14, 46, 48, 49, 130]",Missing,In this frantic 2D action game you are part of the Mercenary Kings the most skilled team of warriorsforhire on Earth but when your comrades have fallen and the fearsome forces of CLAW have seized an islandwide top secret Laboratory Base you must do what it takes to stop them,80.0,nan,nan,nan,nan,nan,nan
1518048000,"[4, 12, 25, 31]",55035,Final Fantasy XV: Pocket Edition,"[6, 34, 39, 48, 49, 130]",The story of Final Fantasy XV follows Prince Noctis and his friends as he embarks on a journey to reclaim his kingdom that has been invaded by the empire of Niflheim He discovers he is on a quest to combat the powers of darkness with the powers of light only the Lucian lineage of kings can wield,FINAL FANTASY XV in your pocket  With a cute art style that will appeal to mobile and existing players alike and casual touch control optimized for mobile devices allowing anyone to play with ease The main story is told across ten thrilling episodes,80.0,15.89,16.57,21.92,67.0,45.0,65.0
1517875200,"[5, 12, 15, 32]",30522,Sairento VR,"[6, 165]",Missing,Sairento VR is one of the most popular action VR games in the world and the only one where you get to play a cyber ninja Perform triple jumps wall runs power slides back flips and slow time down while blasting away at a foe before landing to deliver a lethal strike on another Kit yourself with katanas firearms bows throwing glaives and legendary relics  Experience the iconic bullettime scenes from The Matrix blended with the slowmotion mayhem of the Max Payne game series all while looking and feeling as badass as the Bride from Kill Bill,80.0,2.14,4.75,0.0,67.0,7.0,10.0
1519776000,"[5, 32]",27103,RiftStar Raiders,"[6, 48, 49]",Missing,A cooperative space shoot em up from Climax Studios,80.0,0.0,0.0,0.0,0.0,0.0,0.0
1519257600,"[4, 32, 33]",18280,Them's Fightin' Herds,"[3, 6, 14, 48, 49, 130, 167, 169]",Missing,Thems Fightin Herds is an indie fighting game featuring a cast of adorable animals designed by acclaimed cartoon producer Lauren Faust Beneath the cute and cuddly surface a mechanicallydeep GGPOpowered fighter awaits,80.0,4.39,5.09,0.0,64.0,11.0,8.0
1518480000,"[12, 31]",4843,Kingdom Come: Deliverance,"[6, 48, 49, 130]",The years is 1403 the region Bohemia located in the heart of Europe rich in culture silver and sprawling castles The game is based on a true story  a story of kings heirs a kingdom castle sieges and bloody battles  The King is dead and his eldest son Wenceslas IV becomes the new King of Bohemia  Wenceslass enraged halfbrother Sigismund imprisons Wenceslas and invades the country with his mighty army Unfortunately in the midst of this chaos your character Henry suffers The mercenary army destroys your home and kills your family you are the sole survivor of the bloodbath and it is here that your road to redemption starts Enjoy the detailed reconstruction of the 15th century landscape Use weapons that were used by knights Take part in epic historical battles that happened in Middle Europe and in castle sieges,Storydriven openworld RPG that immerses you in an epic adventure in the Holy Roman Empire Avenge your parents death as you battle invading forces go on gamechanging quests and make influential choices Explore castles forests villages and other realistic settings in medieval Bohemia,79.24310833744133,40.54,79.22,129.03,79.0,595.0,935.0
1519689600,"[8, 9, 31]",37095,Moss,"[161, 163, 165, 384, 385, 390]",Meet Quill a young mouse with dreams of greatness beyond the confines of her quiet settlement One day while exploring the woods she finds a mysterious stone and an ancient magic is awakened Dramatic events quickly unfold as a distant evil extends its reach With her uncle now in grave danger Quill must embark on an epic journeyand she needs you there by her side Together youll travel to forgotten realms solve challenging puzzles and battle menacing enemies Alone no one can conquer what youre up against But united you just may defeat even the darkest of villains Immerse yourself in the world of Moss to help write the story of a hero in the making,In Moss players can reach out touch and interact with the environment while guiding Quill through her journey As a character within the world players will work together with Quill to solve puzzles overcome obstacles and conquer any danger that comes their way said Danny Bulla cofounder and design director of Polyarc As gamers weve been conditioned for years to hold a gamepad in our laps when playing games letting our thumbs and fingers do the controlling It has been a great experience to create an immersive game that encourages players to reach into and interact with a tactile world,78.56564019920322,4.04,4.65,6.58,82.0,154.0,254.0
1518480000,"[12, 31, 32, 33]",11176,Crossing Souls,"[3, 6, 14, 46, 48, 130]",Missing,Its 1986 in California and a group of friends will live the summer of their lives after a mysterious discovery in woods outside their quiet town By uncovering an artifact whose powers they dont fully understand these remarkable kids will defy the laws of nature and somehow interact between two planes of reality life and death Their curiosity will trigger a series of unexpected events that will get them involved in a government conspiracy and a mysterious US Army general with his own nefarious plans  Crossing Souls is a vibrant actionadventure game about a group of neighborhood buddies that set out on a quest to save their town and our world from government conspirators and shadowy forces Switch between these unassuming heroes on the fly to take advantage of each ones unique attacks and abilities as you battle local authorities evil specters and creatures of unknown origin Collect clues from around town and jump between two realms to solve the mysteries enveloping your quiet suburban home before all is lost,77.91126884776958,8.66,9.42,10.15,68.0,57.0,95.0
1519257600,"[8, 31]",36837,Little Nightmares: The Residence,"[6, 48, 49]",Missing,The third DLC and final part of the Runaway Kids story  The Runaway Kid is not out of trouble yet as he enters the Ladys private residence Escaping the shadow enemies summoned by The Lady and solving deadly puzzles will be the only way to survive this luxurious house of dread Armed only with his flashlight The Kid will have to repel the nightmarish illusions and dodge the traps set in the twisted library As he walks to meet his fate The Kid will shed light on the darkest secrets of The Maw,76.42396747009613,1.06,1.22,1.27,75.0,104.0,123.0
1519689600,"[10, 13, 14, 33]",27514,Gravel,"[6, 48, 49]",Missing,Gravel is the only title in the market that includes the most extreme mix of offroad competitions ever seen in a game,74.19373313303872,8.34,10.98,16.99,66.0,39.0,62.0
1519776000,"[5, 31]",18094,Z1: Battle Royale,"[6, 48]",Missing,Z1 Battle Royale is a fastpaced competitive battle royale shooter Parachute in and search for weapons ammo vehicles and supplies to stay alive As toxic gas compresses the map develop a winning strategy and prepare for the final showdown Z1 Battle Royale is available for free on Windows PC and PlayStation 4,73.11854099904335,nan,nan,nan,nan,nan,nan
