first_release_date,id,name,platforms,genres,summary,storyline,rating
1269388800,85331,Paul's Monster Adventure,[159],Missing,Prepare to embark on an epic adventure and enter a land where monsters known as bosses once ruled with an iron fist,Missing,Missing
1269388800,85127,Escape Trick: The Secret of Rock City Prison,[159],Missing,The Rock City Federal Prison is known as a giant coffin locking up death row inmates and lifers with no parole,Missing,Missing
1269820800,85089,Disney Fireworks,[159],[9],Light up the night with Disney Fireworks  Ladies and gentlemen boys and girls Touch and flick to trigger a dazzling nighttime extravaganza of colour and fun with Disney Fireworks Aim rockets to their matching colours in the sky to ignite an explosion and score points Time them perfectly to improve your WOW,Missing,Missing
1268611200,84621,101 Minigolf World,[159],[14],101 Minigolf World is a realistic minigolf game with challenging obstacles and over 101 holes,Missing,Missing
1267747200,80445,Around the World in 80 Days,[20],[9],The famous Jules Verne novel becomes a matchthree game for some reason,Missing,Missing
1268006400,80283,Elemental Masters,[159],"[16, 35]",A fantasy card game for DSiWare,Missing,Missing
1269993600,77119,Beat the Intro,"[5, 20, 39]",[7],The ultimate music quiz game,Missing,Missing
1268006400,76175,4 Travellers: Play Spanish,[159],Missing,Educational game by Agenius Interactive,Missing,Missing
1268697600,75705,Arcade Archives: Karate Champ,"[5, 48, 130]","[4, 14, 33]",Arcade Archives Karate Champ is a port of the action game Karate Champ Players train a variety of karate skills with a combination of stick operations to be a champion of competitions At the time a bonus stage to wrestle with cattle on the beach was a hot topic,Missing,Missing
1267660800,67306,Keroro RPG: Kishi to Busha to Densetsu no Kaizoku,[20],[12],Keroro RPG Kishi to Musha to Densetsu no Kaizoku is an action roleplaying game developed by Namco Tales Studio and published by Bandai Namco Games for the Nintendo DS which released in Japan in March 2010 The game is based on the Sgt Frog franchise with gameplay elements adapted from the Tales of series,Missing,Missing
1269561600,67149,Gangstar 2: Kings of L.A,"[55, 159]",[10],A mobile game in the Gangstar series by Gameloft,Missing,Missing
1269820800,67036,Save the Turtles,[159],Missing,puzzle game for dsiware,Missing,Missing
1267747200,66911,Flips: The Bubonic Builders,[159],Missing,The second in the Flips series A virtual book aimed at a younger audiance,Missing,Missing
1268697600,66903,Sonny with a Chance,[20],[26],A game based on the Disney Channel show,Missing,Missing
1268611200,66885,Battle of Giants: Dinosaurs - Fight For Survival,[159],Missing,Dinosaur fighting,Missing,Missing
1268956800,66863,Libera Wing,[159],[15],Earth Union is the controlling force in the majority of outer space Terror strikes when unexpectedly it loses connection with a number of its stations and rumours begin to spread of enemy ships approaching,Missing,Missing
1269216000,66862,Drift Street International,[159],[10],Drift Street International is the ultimate highspeed whiteknuckle street racing experience made exclusively for Nintendo DSiWare,Missing,Missing
1268956800,66604,Flips: The Enchanted Wood,[159],Missing,DSIWare game,Missing,Missing
1267574400,66584,Looksley's Line Up,[159],[9],Looksleys Line Up uses the DSis camera to track the users face in order to shift the 3D perspective to reveal hidden pictures,Missing,Missing
1267660800,64121,Pet Pals: New Leash on Life,[20],"[9, 13]",Veterinary simulation,Missing,Missing
1269475200,64022,Pro Yakyuu Famista DS 2010,[20],[14],Missing,Missing,Missing
1268092800,47963,World Cup of Pool,[20],[14],Become a World Champion When you want to be the best you have to beat the best This means taking on and defeating Earl the Pearl Strickland Efren Reyes Francisco Bustamante Ronnie OSullivan and current World Champion Daryll Peach  and thats just what you can do in World Cup of Pool    Fully licensed with over 60 of the best players from around the world    The top screen displays the whole table  use the touch screen for close action shots    Numerous unlockable extras include new cues ball sets and table designs    Unique Hall of Fame trophy room to track your career,Missing,Missing
1269302400,47919,Jig-a-Pix Wild World,[20],[9],Take a picture and make your own unique puzzle using the camera in your Nintendo Dsi System Solve a puzzle by yourself or compete with a friend in a headtohead race to be the first to complete a jigsaw puzzle Play against the clock to earn medals and unlock new pictures and minigames in time challenge mode,Missing,Missing
1269302400,47913,Build-a-Bear Workshop: Welcome to Hugsville,[20],[13],Welcome to Hugsville  Welcome to Hugsville BuildABear Workshop mascots Bearemy and Pawlette Coufur guide you throughout this openended adventure Explore the world decorate your home play games or chat with friends  Features   13 playable furry friends to choose from and customize  Go on quests build and create play local wireless minigames with your furry friends and more  5 different Fun Zones featuring minigames including the Beach Forest Jungle Desert and Icecap  Collect items to unlock new gameplay and rewards,Missing,Missing
1269734400,47911,Lovely Lisa and Friends,[20],[13],FASHION IS FUN WITH LISA AND HER FRIENDS  Lovely Lisa helps younger girls learn the importance of having fun and working hard while earning your way to your own fashion style Earn Lisapoints by perfecting your beauty skills and techniques helping out around the house and even learning what it takes to become a successful career girl Providing a wellrounded approach to beauty and fashion Lovely Lisa rewards girls with gorgeous accessories original clothes and fabulous hairstyles and makeup Prove youve got what it takes in the Heart Hills pageantwithadifference Only the girl with the best skills in all categories can win  because after all beauty is only skin deep,Missing,Missing
1268092800,47899,Percy Jackson and the Olympians: The Lightning Thief,[20],[12],GAME DETAILS  Some Heroes Are Made and Some Are Born    Enter a world where you play as Percy Jackson and fight with his inherited powers to stop the forces of darkness from destroying the universe Explore the world to reveal the hidden secrets of Camp HalfBlood the Underworld and even Olympus itself    Assemble your perfect team then match wits and strength against fantastical opponents from the pantheon of Greek mythology including Medusa Hydra and Minotaur    Features     MYTHOLOGICAL BATTLES Pit your team against fierce enemies and beasts from the Percy Jackson franchise   UPGRADES AND CUSTOMIZATION An addictive leveling system lets you unlock new abilities and upgrades for all characters under your command   TEAMWORK WITH BUFFING AND HEALING Work together as a team by helping each other with buffs and healing to earn devastating group attacks   EXPLORATION From Camp HalfBlood to Olympus and beyond travel through lands filled with evil creatures determined to prevent you from achieving your destiny   WINNING BATTLES AND COMPLETING QUESTS Defeat enemies to achieve valuable items and experience points which increase the level and power of your characters,Missing,Missing
1268611200,44498,Car Jack Streets,"[38, 159]",[10],Your debt to the mob is 1 million They want 50000 a week every week starting now Its that simple punk Do whatever you can to pay your dues drive taxis steal cars and assassinate gang members hell you can even deliver pizzas if you have to Just make that payment on time or its all over Car Jack Streets blends a large city based environment with real time casual gameplay for the first time ever Jack it up punk,Missing,Missing
1269302400,26689,Bakugan: Battle Trainer,[20],[15],Bakugan Battle Brawlers Battle Trainer is a Bakugan game for the Nintendo DS It has a few minigames and its also a remake of Bakugan Battle Brawlers video game There are thirty Bakugan to collect similar to the last game,Missing,Missing
1269993600,24357,T.A.C. Heroes: Big Red One,[20],[15],Turn based WWII strategy game for the Nintendo DS and PSP,Missing,Missing
1269561600,23359,Super Yum Yum Puzzle Adventures,[159],Missing,Featuring 48 levels across four worlds and exclusive Nintendo DSi features players need to navigate over many hours of mind bending gameplay while they try and rescue Leons babies from the belly of Ms Tum Tum,Missing,Missing
1268697600,22320,Zombie Panic in Wonderland Plus,"[5, 37, 39]",Missing,Missing,Missing,Missing
1269475200,21769,"Prinny 2: Dawn of Operation Panties, Dood!","[38, 130]","[8, 9, 12, 31]",Prinny 2 is a side scrolling hack and slash action game Players will control demonic penguins Prinnies who are known as the weakest monsters in the Netherworld Players can run jump slash execute special skills and ride tanks or jets to battle enemies The Prinnies mission is to find Demon Lord Etnas stolen panties If they fail Etna will turn THEM into panties As an extra bonus a whole new main character and story become available after you complete the main game,Missing,Missing
1267488000,21157,MLB 2K10 DS,[20],[14],Missing,Missing,Missing
1267488000,20696,Deca Sports DS,[20],[14],Deca Sports DS,Missing,Missing
1268352000,20419,Dancing on Ice,"[5, 20]",[14],Dancing on Ice is the official game of the smash hit ITV show Now you can become the ultimate icedancing champion In Dancing on Ice you build your ideal celebrity contestant from scratch then partner with one of the worlds best professional skaters across twelve weeks of intense and glamorous competition Each week train to gain confidence in your showstopping moves then perform live on the big night Will you have skated well enough to survive the judges and phone vote,Missing,Missing
1268265600,19816,Z.H.P. Unlosing Ranger vs. Darkdeath Evilman,"[6, 38, 130]","[12, 15]",Crawl through randomlygenerated dungeons to power up the weakest superhero in the worlds history you and defeat the final boss threatening the Earth Darkdeath Evilman Customize everything imaginable from your stats to your appearance from your secret base to your theme song ZHP will scratch all your RPG itches,Missing,Missing
1267574400,16178,Hidden Expedition: Titanic,"[6, 20, 37, 159]","[9, 15, 31, 32]",On April 14 1912 the great steamship RMS Titanic struck an iceberg and within hours it sank to the bottom of the Atlantic Ocean As part of the Hidden Expedition Adventure League its your job to explore the wreckage of this oncemajestic ship and collect antique artifacts for the Titanic Museum Through 14 diving missions you will scour 17 locations on the ship for cleverlyhidden clues that will lead you to the ultimate artifact The Crown Jewels Get ready to lose yourself in a historic adventure of epic proportions,Missing,Missing
1269302400,7926,Imagine: Gymnast,[20],[13],Missing,Missing,Missing
1267488000,7909,Battle of Giants: Mutant Insects,[20],"[4, 25]",In a far distant future a gigantic asteroid went out of orbit and collided with Earth This terrible catastrophe left only ruins in its wake forever changing Earths landscape and its inhabitants Insects the most adaptable form of life on Earth have mutated to transform into massive giants and become the new rulers of the planet,Missing,Missing
1267488000,5989,Imagine: Sweet 16,[20],[13],Its your sixteenth year and youve just joined a new high school How will you become the girl to know By planning promoting and hosting the most awesome Sweet Sixteen ever  including your own Select your partys theme and decorations plan fun activities for your guests and pick the right music to keep the party going all night long,Missing,Missing
1268092800,4792,The Daring Game for Girls,"[5, 20]","[13, 31]",In this fun and informative adventure for Wii and Nintendo DS based on the bestselling howto book The Daring Book for Girls you are a spirited girl who is determined to set out on a grand adventure to either raft down the Amazon climb Mt McKinley or go on an African Safari Explore a schoolyard neighborhood and campground and learn fascinating facts while playing sports and games tending a garden crafting items in your workshop selling goods and lemonade at your corner stand and making new friends Successfully complete the activities and challenges to acquire Essential Gear and earn enough Daring Girl Badges to achieve your goal and become a true Daring Girl  A fun and informative adventure with 3 distinct environments and numerous minigame challenges to earn gear inventory and collectibles  Pick from one of several character models with a wide range of ethnicities and features  Play a variety of thrilling games and activities like freeze tag double dutch basketball spy games building a camp fire and cave exploring  Learn educational facts about famous women in history and then excel in Pop Quizzes  Become a true Daring girl by earning all 6 types of Daring Girl Badges like Girl Lore Life Skills and World Knowledge,Missing,Missing
1269302400,122863,Bakugan Battle Brawlers: Battle Trainer,[20],[31],Bakugan Battle Brawlers Battle Trainer is the second Bakugan video game developed by Magic Pockets and published by Activision for the Nintendo DS in 2010 It is a minigamebased training simulator that has you train various Bakugan in order to make them stronger    The game takes place between Bakugan Battle Brawlers episodes 37 and 38,Missing,83.0
1269302400,47841,Yu-Gi-Oh! 5D's World Championship 2010: Reverse of Arcadia,[20],"[15, 16, 35]",YuGiOh 5Ds World Championship 2010 Reverse of Arcadias story mode proceeds with a parallel story arch from the animated series involving the reprise of the Dark Signers and their quest for supremacy over New Domino City After being banned to the Underworld these Earthbound Immortals will stop at nothing to overthrow the rule of New Domino City and destroy Satellite To defeat them players will enlist the help of some of their favorite characters from the YuGiOh universe Compete in story mode or free duel mode against Jack Yusei or any of the 20 new characters to take on the Dark Signers in an epic battle to settle the score between light and dark,Missing,75.5505617977528
1267833600,4565,Pokémon Ranger: Guardian Signs,"[20, 41]","[12, 15, 31]",The third installment in the actionpacked Pokemon Ranger series lets players take on the role of a Pokemon Ranger tasked with protecting Pokemon people and nature  With Ranger Signs to call powerful Pokemon including Legendary Pokemon and the addition of multiplayer missions players investigate the nefarious actions of the Pokemon Pinchers who have been disrupting the peace by chasing and catching Pokemon,Missing,75.30910565425665
1267488000,20502,Sonic Classic Collection,[20],"[8, 31]",Sonic Classic Collection is a video game compilation for the Nintendo DS developed by The Creative Assembly Australia under supervision by Sega Australia and Sega of Europe It is a collection of  Sonic the Hedgehog Sonic the Hedgehog 2 Sonic the Hedgehog 3 Sonic  Knuckles With Sonic 3 and Knuckles and Knuckles in Sonic 2  This compilation was officially announced on December 2 2009 by Sega of America and was released March 2 2010 although news of this compilation first broke when it was classified by the Australian Governments OFLC It features two extra lockon modes from the originals which allows the player to play as Knuckles in Sonic 2 and to play the complete version of Sonic 3 titled Knuckles in Sonic 3 as opposed to the original Sonic 3  Knuckles title The games receive the addition of a save option while players can save anywhere as billed they must restart the act in which they saved  they are however allowed to keep their score and Chaos Emeralds from when they saved as well as any extra lives and continues earned The collection also includes a gallery of images  It was originally supposed to also include Sonic Spinball Dr Robotniks Mean Bean Machine and Sonic 3D Blast but none of those three games made it into the final product  The game was met with mixed to positive reactions from critics receiving a 70 out of 100 on Metacritic Praise was directed at the quality of the games included but was criticized for its lack of a multiplayer mode and how the artwork included was the only extras included,Missing,75.28175826974933
1268611200,22113,Rage of the Gladiator,"[5, 34, 37, 39]",[4],An arena fighter in which it is up to the player to defeat numerous mythological enemies by Ghostfire Games for Nintendos Wiiware Also later released for Nintendo iOS Android and Nintendo 3DS,Missing,72.0
1267488000,5189,SpongeBob's Boating Bash,"[5, 20]","[9, 10]",SpongeBob SquarePants is in for the bumpiest ride of his life SpongeBobs Boating Bash draws upon one of the most popular events in the TV series  SpongeBobs tireless tenacity to earn his boating license After failing the boating exam 78 times a shady shark character tricks SpongeBob into taking the zany DRIVE course that will send him and his friends steering out of control In this fastpaced demolition derby style party game players will drive around in boat mobiles and compete in wacky arenas throughout Bikini Bottom to be the last boat standing,Missing,66.94133012393465
1267488000,4666,Alice in Wonderland,"[5, 6, 20]","[8, 9, 31]",Prepare to journey down the rabbit hole and into a land beyond your wildest imaginings In Alice in Wonderland the world of the dazzling Tim Burton film bursts onto your screen filled with all the whimsical fantastical adventure of the movie and the classic book that inspired it,Missing,50.0
