first_release_date,id,name,platforms,genres,summary,storyline,rating
1037059200,970,Resident Evil Zero,"[4, 21]","[5, 31]",Resident Evil Zero is a thirdperson survival horror video game and a prequel to the first Resident Evil The gameplay remains largely the same as previous entries in the series but also introduces what it calls a partner zapping system which allows you to switch between the two characters Rebecca and Billy at any time This feature must be used at times as the game requires both characters to work together to solve some puzzles New to the game are a bunch of terrifying enemies like the mutant centipede new areas to explore and the ability to drop items on the ground instead of having to find an item box,On July 23 1998 special police STARS Bravo team is sent in to investigate a series of grisly murders in the Arklay Mountains region outside of Raccoon City On the way to the scene Bravos helicopter malfunctions and is forced to crashland in the forest The team soon discover an overturned military police transport truck along with the mutilated corpses of two officers The team split up and Bravo teams field medic Rebecca Chambers finds a train stopped in the middle of the forest Rebecca soon discovers that the train the Ecliptic Express is infested with zombies,78.71820801170473
1037318400,166325,Harry Potter and the Chamber of Secrets,"[8, 11, 21]",Missing,The PlayStation 2 version was ported internally by Electronic Arts instead of by Eurocom who developed the other console versions hence the PS2 version sporting some noticeable differences but otherwise keeping the majority of the game the same Some differences include the PS2 version of the game having an overall lower difficulty level plus when Harry is riding a broom he can land it anywhere instead of only in designated landing spots,Missing,73.9389346702744
1037577600,1631,James Bond 007: Nightfire,"[6, 8, 11, 14, 21]",[5],007 Nightfire is a firstperson shooter featuring the character of the British secret agent James Bond and a sequel to Agent Under Fire The game marked Pierce Brosnans fourth appearance as James Bond before the release of his fourth and final Bond film Die Another Day His likeness was featured in the game but not his voice which was provided by Maxwell Caulfield Overall there are many weapons that the player can carry including grenades of various sorts and other types of explosives In addition there are numerous amounts of mounted weapons found throughout the game As with previous James Bond games the weapons that appear are based on actual weapons but with the names changed Some weapons appear in the console version but not the PC version and viceversa,The games prologue mission starts in Paris France with James Bond helping French Intelligence operative Dominique Paradis evade a gang chase while chasing a truck with a stolen nuclear weapon before continuing in his car After stopping the truck from blowing up the Eiffel Tower Dominique and James celebrate New Years Eve  The British Government sends Bond undercover to a party in industrialist Raphael Drakes Austrian castle M believes that the party is a cover for the exchange of a missile guidance chip between Raphael Drake and Alexander Mayhew who manages the Japanese branch of Drakes industry Phoenix International and had stolen the chip from the United States Phoenix is believed to be a front for weapon smuggling M gives Bond the instruction for 007 to rendezvous with CIA agent Zoe Nightshade and Dominique who is posing as Drakes mistress While Zoe distracts the guards Bond makes his way to the exchange and steals the chip Agents Nightshade and 007 make an try to make an escape on a cable car when Drakes bodyguard Rook attacks the cable car with a rocketlaunching helicopter Bond shoots down the attacking helicopter using rockets found in the cable car James and Zoe then escape Drakes forces in an armored snowmobile before continuing in James car They rendezvous with Q who takes them out of Austria  After the breach Drake threatens to kill Mayhew should the operation fail Mayhew contacts MI6 saying he will provide vital information if Bond comes to his rescue At his Japanese estate Mayhew is attacked by Drakes men consisting of Japanese thugs Bond fights his way through the estate and manages to obtain a file from Mayhews safe As they are prepared to make an escape from the estate Mayhew is killed by a ninja The file leads Bond to Mayhews office at the Phoenix Building in Tokyo  Bond is able to infiltrate the building while the guards are changing shifts and secures official NightFire documents He is then attacked by Drakes men before Dominique provides a distraction which allows Bond to escape via parachute off the roof of the building  The NightFire documents lead Bond to a nuclear power plant being decommissioned by Phoenix International Bond retrieves evidence of Drakes activities and escapes However he is then double crossed and captured by Kiko Mayhews former bodyguard and turned over to Drake On the top of the Phoenix building Drake plans to kill Bond and Dominique who has been discovered as a mole Dominique is kicked off the rooftop and killed by Kiko Bond escapes to the ground level before being saved by Australian Intelligence agent Alura McCall  M sends Bond and Alura to Drakes private island where Drake has set up a jamming signal The pair infiltrate the island and eliminate Drakes defenses M makes Bond aware of the UN EU and NATO forces arriving on the island to dismantle remaining enemy combatants Bond makes his way to Drakes underground silo fighting off Kiko before entering one of three space shuttles intending to capture the Space Defense Platform Kiko incinerates in the blast pit when Bonds space shuttle launches Bond reaches the US Space Defense Platform where Drake is He successfully sends all eight missiles off course saving millions of lives and causes Drakes laser weapon to malfunction leading to a huge explosion Finally Bond kills Drake As the station goes up in flames Bond blasts from an escape pod and goes back down to Earth where M informs him that astronomers from around the globe are reporting unexpected meteor showers which is actually the debris of the nowdestroyed Space Defense Platform,73.33772550640069
1036454400,1579,Spyro: Enter the Dragonfly,"[8, 21]",[8],Spyro Enter the Dragonfly is the fourth game in the Spyro the Dragon series and the first Spyro game to be on the PlayStation 2 and Nintendo Gamecube Gameplay is similar to the previous three console games The only playable character is Spyro however he can man several vehicles Hunters Manta Ray and the UFOs make a return appearance from Year of the Dragon alongside two new vehicles the tank and the Spitfire attack plane  The game faced development issues that affected the final product which resulted in being poorly made Upon release it was widely criticized for its numerous glitches long loading times and choppy framerate with fans and critics calling it the worst entry in the franchise,The story begins shortly after Year of the Dragon The dragons are in celebration of a rite of passage for the young dragons and for the Grand Dragon Parade with the arrival of new young dragonfly guardians for the baby dragons However during the party Ripto teleports in via a portal along with his henchmen Crush and Gulp disrupting the celebration intent on capturing the new young dragonflies to weaken the baby dragons However his spell misfires and the dragonflies become scattered throughout the Dragon Realms Spyro is tasked with recovering the realms new crop of dragonflies,67.10866150114528
1036195200,2563,Dragon Ball Z: Budokai,"[8, 21]",[4],Join us on a wild ride through the best action cartoon series on TV Dragonball Z The story begins after Goku defeats Piccolo at the World Marital Arts Tournament and he comes to visit Master Roshi when all of a sudden his brother Raditz appears and kidnaps his son Gohan after he saves him he is sent to Other World to train with King Kai for for two more powerful Saiyan arriving one year later This wild ride story takes you from the Saiyan to the Cell Games Saga  There are also several options in the game there is a world tournament mode where you could buy new moves and a practice mode where you can sharpen your skills before entering story mode You could also summon Shenron when you collect all 7 Dragonballs So buckle up hold on to your seat and enjoy the ride of Dragonball Z,Missing,65.9682308067659
1037664000,4180,Star Wars: Bounty Hunter,"[8, 9, 21, 48]","[5, 8, 31]",Star Wars Bounty Hunter released in Japan as Star Wars Jango Fett is a Star Wars video game developed and published by LucasArts for the GameCube and Sony PlayStation 2 released in 2002 In the game players play as the bounty hunter Jango Fett featured in the 2002 film Star Wars Episode II Attack of the Clones to which this game serves as a prequel Both Temuera Morrison and Leeanna Walsman reprise their roles from the film as Jango Fett and Zam Wesell respectively  The main objective of Star Wars Bounty Hunter is to hunt Dark Jedi Komari Vosa During the game it is revealed why Jango Fett was chosen as the template for the Grand Army of the Republic how Boba Fett his cloned son was born and how Jango acquired Slave I  Players also fight many bosses such as Montross and Longo TwoGuns There are also side objectives such as collecting secondary bounties that open special bonus items in the game When the player beats a chapter blooper reels  comedic machinima productions  are unlocked,Missing,63.82175492736422
1036713600,94846,MicroMachines,"[8, 11, 21]",[10],In this 3D remake of the original miniature racing game players can compete on 24 different race tracks with 48 vehicles including toy cars motorcycles boats and more using one of 8 difference characters As in the original four vehicles are on track at a time,Missing,62.0
1037923200,4224,Ultimate Muscle: Legends vs. New Generation,[21],"[4, 14]",Many years ago King Muscle and the legendary Muscle League saved the people of Earth by battling against an evil horde of villains who were attempting to conquer the planet After 28 years the evil villains have returned but this time the Legends cant fight them alone They need help from a whole new group of younger superheroes  the New Generation  Now the wise and experienced trainer of both generations Meat has decided to pit the two generations against each other to decide once and for all which generation is the strongest of all time,Missing,62.0
1037577600,2650,Tom and Jerry in War of the Whiskers,"[8, 11, 21]",[4],Are you ready to kick some butt with Tom and Jerry and friends With your choice over 75 weapons you can duke it out in unique levels such as Frankenmouse a twisted laboratory or Towering Infurno an unstable construction site Be Prepared for the ultimate game of Cat and Mouse,Missing,60.03238222333503
1036886400,4045,NHL 2K3,"[8, 11, 21]",[14],NHL 2K3 is a hockey video game developed for the GameCube PlayStation 2 and Xbox by Treyarch and published by Sega in the United States and Atari in Europe It features Jeremy Roenick on the cover  NHL 2K3 utilizes ESPNs presentation and was the first hockey game developed to utilize the Xbox Live online service The rosters are from the 20022003 NHL season,Missing,60.0
1037404800,3673,Shrek Super Party,"[8, 11, 21]","[8, 9, 33, 35]",Shrek Super Party is a party video game released in 2002 by Mass Media The game is based on the Shrek movie series This game is also similar to PacMan Fever which has the same developer and the Mario Party series of games The characters Shrek Fiona Donkey Lord Farquaad Thelonius and Monsieur Hood are available for play Five realms are available for play each with its own minigames The Keep The Windmill The Swamp The Castle and The Farm,Missing,59.97516299285935
1037404800,1612,Mortal Kombat: Deadly Alliance,"[8, 11, 21]",[4],Mortal Kombat Deadly Alliance is the first Mortal Kombat outing on the nextgen systems New to DA is a completely revamped fight engine The graphics are in full 3D and feature somewhat interactive environments Each character now has different fighting stances allowing them to be in an offensive stance or a fatality stance  Returning from past games are all your favorite fighters and a host of new ones Johnny Cage Scorpion SubZero Raiden joined by such newcomers as Molloch and Quan Chi Each character has their own specific fatalities,Two powerful sorcerers Shang Tsung and Quan Chi have joined forces to achieve the supreme goal immortality Will earth survive their deadly alliance,58.54165933467343
1038268800,3975,Legends of Wrestling II,"[8, 11, 21]","[4, 14]",Legends of Wrestling II is the sequel to the professional wrestling video game Legends of Wrestling It was published by Acclaim Entertainment and released on November 26 2002 for both the PlayStation 2 and Nintendo GameCube It was then released later for the Xbox on December 5 2002 Legends II contains 24 wrestlers that were not in the first game though also excludes Rob Van Dam presumably because he had recently been signed to a WWF contract The game did contain Eddie Guerrero however who although unemployed at the time he signed a likeness deal resigned with WWF when the game was released  The PlayStation 2 and Xbox versions included video interviews with many of the legends featured in the game while the European version of the game exclusively included four legends from the United Kingdom Kendo Nagasaki Big Daddy Mick McManus and Giant Haystacks,Missing,56.0
1037491200,3898,Dragon's Lair 3D: Return to the Lair,"[6, 8, 11, 21]","[8, 31]",Dragons Lair 3D Return to the Lair is an actionadventure video game released in 2002 by Dragonstone Software The game is based on Cinematronics 1983 laserdisc arcade game Dragons Lair and follows a similar story the hero Dirk the Daring must enter the evil wizard Mordrocs castle to rescue Princess Daphne from Singe the dragon Many of the characters and locations from the 1983 original make appearances in the game along with new puzzles rooms and enemies Animator and director Don Bluth who produced the cartoon animation for the arcade original also produced two new animated sequences for the opening and ending of the game The game uses cel shading to mimic the distinctive style of the original,Missing,54.0
