first_release_date,genres,id,name,platforms,summary,rating,storyline
1280448000,[14],43012,Summer Challenge: Athletics Tournament,"[9, 12]",Summer Challenge Athletics Tournament offers a fastpaced sports entertainment experience for the enthusiast and the entire family Challenge the worlds best athletes in 20 disciplines playing in single or multi player game modes Bring the excitement of major competitions into your living room with photo realistic stadiums and atmospheric sound Summer Challenge includes the most popular and diverse sports with up to four players in head to head competition or challenge your skill in single player career mode Compare your performance against the rest of the world via online leader boards,Missing,Missing
1280361600,[5],23389,Deathsmiles: Deluxe Edition,[12],Windia an 18yearold girl living in London mysteriously vanishes after being drawn into a flash of light Awakening in the Otherworld Windia arrives in a Western city reminiscent of the early 20th century and is cared for by Dior an elderly lord  Discovering there is no way home Dior reveals to Windia that she is one of the lost children those with magical powers chosen to protect the kingdom Known as Angels by the people and beloved for their bravery Angels protect the peace and ensure a good life for all  However the gates of Hell are overflowing allowing monsters to cross the planes and attack human beings It is up to Windia and her new sisters to defend the city and purge the evil menace  Deathsmiles is a sidescrolling shoot emup that went into arcade operation on October 19th 2007 and was later released on the Japanese Xbox 360 in March 2009 Unlike other shooting games Deathsmiles is designed with a leftright shooting mechanic surrounding you with enemy units and gunfire from both sides of the screen The player will need to employ strategy and think about enemy positioning as your shots may be blocked by obstacles  Deathsmiles features a selectable difficulty level that allows you to choose how to proceed through the game ensuring that newcomers are as welcome as veterans Different stories and conversations will appear during both single player and twoplayer cooperative play and depends on the characters chosen,Missing,Missing
1278028800,[13],21887,Snoopy Flying Ace,[12],You cant have aerial dogfighting without the dog Join Snoopy Charlie Brown and the rest of the Peanuts gang in the premier online flight shooter on Xbox LIVE Arcade Snoopy Flying Ace With simple flight controls and a hangar full of customizable planes and weapons all you need are nerves of steel to climb the Leaderboards and become a Flying Ace Snoopy Flying Ace takes addictive fastpaced airborne combat to new heights with fantastic solo and coop challenges testing your skills against the Flying Circus of the dreaded Red Baron Remember it aint the size of the dog in the fight  its the size of the fight in the dog,Missing,Missing
1279238400,"[5, 32]",16183,Air Forte,"[3, 6, 12, 14]",Air Forte is a highaltitude game of math vocabulary and geography Compete with friends or fly solo in the various arenas Good luck pilot,Missing,Missing
1280275200,[10],3704,Hydro Thunder Hurricane,"[6, 12]",Hydro Thunder Hurricane is a downloadable highspeed watercraft racing game for Xbox Live Arcade and Windows 8 It is the long awaited sequel to Hydro Thunder,Missing,Missing
1280361600,[4],21669,Virtua Fighter 5: Final Showdown,"[9, 12, 52]",The fifth entry in SEGAs advanced realistic fighting game series Once again the realtime level of visual detail and character animation has been upped to the most advanced levels with nextgeneration lighting and detail on the fighters and environments Players will be able to customize their characters by selecting from various patterned costumes and a wide range of attachable items that can be placed onto each fighters various body parts Players will not only achieve victory by defeating highlyskilled opponents but will also compete for prizes and earn ingame money through the match to buy many items at an ingame shop  Virtua Fighter 5 Final Showdown contains a full overhaul of Virtua Fighter 5s mechanics balance and animations along with new game modes new dynamic fighting arenas a massive collection of customizable character items and new characters,88.00083779818813,Missing
1279670400,"[8, 9, 31, 32]",1331,Limbo,"[3, 6, 9, 12, 14, 34, 39, 46, 48, 49, 130]",Limbo is a black and white puzzleplatforming adventure Play the role of a young boy traveling through an eerie and treacherous world in an attempt to discover the fate of his sister,81.24638435155022,Missing
1279065600,"[4, 33]",7038,The King of Fighters XIII,"[9, 12, 52]",The King of Fighters XIII is a fighting game in the The King of Fighters series The game is set after the events from The King of Fighters XI and is also the conclusion of Ash Crimsons story arc which started in The King of Fighters 2003 It follows another King of Fighters tournament secretly hosted by Those From the Distance Land the organization behind the events from the two prior games that are trying to break the seal of the demon Orochi and take its power,79.18457110508552,Missing
1278979200,"[4, 12, 25, 31, 32]",2249,DeathSpank,"[3, 6, 9, 12, 14]",This game follows the thongtastic adventures of a misguided hero named DeathSpank Comic fans will recognize DeathSpank as a character that first appeared on writer Ron Gilberts Grumpy Gamer website in a series of animated comics he penned with longtime creative collaborator Clayton Kauzlaric,77.88958538562048,For uncounted years DeathSpank has been a Dispenser of Justice a Vanquisher of Evil and a Hero to the Downtrodden DeathSpank has long searched for a powerful artifact calledThe Artifact Forged by unknown hands for unknown purposes some unknown time in the past The Artifact is now within DeathSpanks reach What is The Artifact
1278979200,[14],66621,Little League World Series Baseball 2010,"[9, 12]",The Games on Demand version supports English Swing for the fences this season with Little League World Series Baseball 2010 Little League welcomes you to the baseball diamond for the first time ever with easy to pickupandplay control mechanics that get you right into the action Play your way from league champions to the regional tournament and if you have what it takes go all the way to the World Series in Williamsport PA Endless gameplay features that include team and player customization collectibles realistic 3D stadiums talents skill challenges and more fun than ever for the entire family,75.0,Missing
1280361600,[34],7067,Memories Off: Yubikiri no Kioku,"[9, 12, 38, 46, 48, 130]",A Japanese visual novel developed and published by 5pb It is the seventh game in the Memories Off series,75.0,Missing
1278979200,"[13, 14]",7112,NCAA Football 11,"[8, 9, 12, 39]",NCAA Football 11 is a college football video game created by EA Sports and developed by EA Tiburon It is the successor to NCAA Football 10 in the NCAA Football series It was released on July 13 2010 for the PlayStation 2 PlayStation 3 Xbox 360 A handheld version was released for iOS on June 24 2010,70.19001926039738,Missing
1278374400,"[12, 31]",17465,Dragon Age: Origins - Leliana's Song,"[6, 9, 12, 14]",Assume the role of Leliana a young bard involved in a criminal ring that deals in political secrets Accompanying her mentor Marjolaine on a highrisk mission Leliana soon finds herself entangled in a game of intrigue that she cannot escape with just her beauty charm or stealth The only way out of this game is to kill or be killed  Features  Explore Lelianas dangerous past and why she joined the Chantry  A fully voiced cinematic experience brings the characters to life  Unlock a unique reward that transfers into your Awakening and Origins campaign  Allnew musical compositions instensify the action and intrigue,69.61741549046496,It is years before the Blight and Leliana is a young bard whose curiosities run more to passion than to the Chant of Light Her mentor Marjolaine is determined to inflict the Orlesian game of intrigue on Ferelden It is a time of adventure and excitement And it cannot last
1278374400,"[5, 31]",2897,Crackdown 2,[12],Crackdown 2 is a sandboxstyle thirdperson shooter video game developed by Ruffian Games and published by Microsoft Game Studios It was released on Xbox 360 in July 2010 and is a direct sequel to the 2007 video game Crackdown  The game is modeled similarly to its predecessor Crackdown a thirdperson shooter in open world game play The player character is an advanced superpowered officer for the cityfunded Agency known simply as the Agent This time around players choose one of four faces and armor colours eight colours if you preordered it instead of just the preset heads offered before Along with that the orbs have been carried on from the first game and the Agents powers are expanded and enhanced such as the Agility Skill which now allows the Agent to jump higher than in Crackdown glide and gain access to the helicopter landing pad at the Agency Tower Driving is also available in Crackdown 2 Youre able to commandeer any number of vehicles in the game including Agency vehicles Peacekeeper Cruisers and a large number of civilian vehicles that the Cell have armor plated Checkpoint races are back both Road and Rooftop versions Like Crackdown the game will allow for online cooperative play in the main game but will now support up to four players The game will also feature competitive multiplayer modes for up to sixteen players While the original Crackdown supported System Link playing for coop Crackdown 2 wont be featuring the same option,67.93102430146286,Missing
1278460800,[5],8481,Blacklight: Tango Down,"[3, 6, 9, 12]",In Blacklight Tango Down experience the bleeding edge of advanced warfare Participate in the NetWar a hyperrealistic battlefield letting you fight tomorrows conflicts with or against your friends in the gritty Blacklight universe Make your stand across seven game modes with 12 different maps in intense online battles supporting up to 16 players Or fight through four intense Black Ops missions cooperatively or alone all the while gaining experience collecting stats and unlocking items Earn new weapon attachments and items improve your abilities and engage your Hyper Reality Visor to locate enemies and take them out Customize your character and weaponry from among thousands of combinations to become the soldier you always wanted to be,40.0,Missing
