,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
21,47019,Crazy Chicken Remake,"[6, 130, 167]",Aim shoot chickens from the sky and reload Singleplayer multiplayer and 1 vs 1 duel mode,"[5, 33]",Missing,Missing,0.0,0.2,1.0,60.0,1.0,2.0
22,20494,Real Time Conflict: Shogun Empires,[20],In Shogun Empires players assume the role of one of two brothers who are locked in bloody combat in feudal Japan Conquering neighboring territories and amassing formidable armies only one warrior is able to survive the deadly endgame to realize his ambitions and claim the title of Shogun In their quest to become Shogun players utilize the Nintendo DSs touch screen to plot complex battle plans while watching the action play out through detailed 3D graphics on the top screen Touch screen minigames such as duels castle sieges and sea battles enhance the battle experience and give Shogun Warrior impressive gameplay variety and replay value In between encounters gamers are able to use diplomacy and military strategy to manage their forces For the ultimate in feudal warfare up to 8 players can engage in enormous clashes through the wireless multiplayer capabilities of the Nintendo DS,[15],Missing,Missing,,,,,,
23,5855,Greg Hastings' Tournament Paintball MAX'D,"[8, 11, 20, 24]",The sequel to the original Tournament Paintball game,"[5, 13, 14]",Missing,Missing,,,,,,
24,2711,Brain Age 2: More Training in Minutes a Day!,[20],Brain Age 2 More Training in Minutes a Day contains allnew activities to challenge a players gray matter The title is a series of trainings designed to give the brain a workout The 17 new engaging activities are all designed to help work the brain Whether players are playing simple songs on a piano keyboard or monitoring the photo finish of a footrace theyll love this new mental workout,"[9, 26]",Missing,Missing,4.63,13.84,31.87,70.0,22.0,18.0
25,1813,Dragon Quest II: Luminaries of the Legendary Line,"[34, 37, 39, 48, 55, 130]",This game allows the player to control more than one character and it is the first one in the Dragon Quest series to do so The player controls his or her characters as they move in the game world They can search treasure chests talk and trade with villagers equip weapons and armor and cast spells,[12],79.39938823078538,Missing,16.12,17.66,18.78,67.0,284.0,311.0
26,47699,Harvest Moon DS Cute,[20],Harvest Moon DS Cute is the female version of Harvest Moon DS for the Nintendo DS It was published and developed by Marvelous Interactive Inc and first released in Japan on December 8 2005 Harvest Moon DS Cute replaces the male protagonist from Harvest Moon DS with a female character players may choose either Pony from Harvest Moon Another Wonderful Life or Claire from Harvest Moon More Friends of Mineral Town The Japanese version introduced a system not present in the North American version known as the Best Friend system This allowed the player to essentially marry any of the bachelorettes from Harvest Moon DS as well as the bachelors,"[12, 13]",74.0,The plot of Harvest Moon DS Cute is different than that of Harvest Moon DS In this version of the game the players mother sends a wish to the Harvest Goddess that you may be a successful farmer The Harvest Goddess eventually determines the player has no work ethic and tells the Harvest King what she thinks The Harvest King angrily tells the Harvest Goddess she isnt trying hard enough and she is slacking off in her old age The Harvest Goddess then calls the Harvest King a big baldy and is turned into stone The Harvest Sprites defend the Harvest Goddess which angers the Harvest King even more and he sends the Harvest Sprites and the Harvest Goddess to another world as punishment He then writes a letter to the player telling her if she works hard he will return the Harvest Sprites and the Harvest Goddess,20.36,44.66,60.0,77.0,6.0,12.0
27,82281,Monopoly / Boggle / Yahtzee / Battleship,[20],Four board game adaptations for Nintendo DS,[35],68.0,Missing,,,,,,
28,124491,Konjiki no Gash Bell!! Go! Go! Mamono Fight!!,"[8, 21]",Konjiki no Gash Bell Go Go Mamono Fight Konjiki no Gasshu Beru Gō Gō Mamono Fight Golden Gash Bell Go Go Demon Fight is a video game for PlayStation 2 and GameCube which was developed by Eighting and was published by Bandai on December 15 2005 The fighting gameplay style is similar to Super Smash Bros with fourplayer multiplayer as well as few other video games like Konjiki no Gash Bell Unare Yūjō no Zakeru Dream Tag Tournament,[4],56.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
29,20485,Battles of Prince of Persia,[20],Battles of Prince of Persia is the first game in the Prince of Persia franchise to make its way onto the Nintendo DS The storyline takes place in the time between the Prince of Persia The Sands of Time and Prince of Persia The Two Thrones Unlike other entries this game is about tactical combat as you must control armies using the Prince and a number of generals via playable trading cards There are nine different playable characters 27 different units to control and three different factions Multiplayer is available for competition with one copy of the cartridge capable of being shared among multiple players,[15],40.66443813060516,The story of the game takes place between Prince of Persia The Sands of Time and Prince of Persia Warrior Within The game is set in Persia India and the fictional Aresura Each of these places sends three generals to fight their wars The Prince finds out that he is being hunted by the Dahaka an incarnation of fate because he interfered with time and cheated his own death in the process However the Prince accidentally starts a conflict between Persia and India Over the span of the game the Prince fights the Deavas a mythical race of demons contained in a box he opens and Kalim the Prince of India and brother of his long lost love Farah Because of the wars the Prince becomes darker and matures The game gives information as to what happens in between the two games in the Sands of Time trilogy,8.26,0.0,0.0,63.0,6.0,3.0
30,3820,Bleach GC: Tasogare ni Mamieru Shinigami,[21],Bleach GC Tasogare Ni Mamieru Shinigami is an Action game developed by Polygon Magic and published by Sega which was released in Japan in 2005,[4],38.0,Missing,0.93,0.0,0.0,0.0,0.0,1.0
31,22569,Sega Casino,[20],An unlicensed gambling sim for the Genesis,"[15, 16, 26]",33.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
32,24145,Karaoke Revolution Party,"[8, 11, 21]",Along with singing the songs Karaoke Revolution Party also requires players to hit their marks on the pads as well as the notes on the screen Along with the trademark vocal lines that scroll across the screen there are now occasional directional arrows to tell gamers when to jump on a particular direction This is far from the aerobic insanity of the DDR games which can easily build up a sweat as dancers frantically try to keep putting their feet in the right place Instead the mode offers more of a light choreography addition to the game Instead of the usual three dozen songs that the previous games have included KRP sports 50 tracks that include some classics like Sweet Caroline and Do You Really Want To Hurt Me as well as modern hits like Crazy in Love and I Dont Wanna Be,"[7, 13]",30.0,Missing,0.0,0.0,0.0,80.0,1.0,0.0
33,4014,Momotaro Dentetsu 11: Black Bombee Shutsugen! no Maki,"[8, 21]",Missing,Missing,25.0,Missing,,,,,,
34,3973,The Legend of the Quiz Tournament of Champions,[21],A quiz game published by Nintendo and released only in Japan for the Nintendo GameCube,[26],23.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
