,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
17,19456,Ori and the Blind Forest: Definitive Edition,"[6, 49, 130]",The forest of Nibel is dying After a powerful storm sets a series of devastating events in motion Ori must journey to find courage and confront a dark nemesis to save the forest of Nibel Ori and the Blind Forest tells the tale of a young orphan destined for heroics through a visually stunning ActionPlatformer crafted by Moon Studios Featuring handpainted artwork meticulously animated character performance a fully orchestrated score and dozens of new features in the Definitive Edition Ori and the Blind Forest explores a deeply emotional story about love and sacrifice and the hope that exists in us all  NEW IN THE DEFINITIVE EDITION  Packed with new and additional content New areas new secrets new abilities more story sequences multiple difficulty modes full backtracking support and much more  Discover Narus past in two brand new environments  Master two powerful new abilities  Dash and Light Burst  Find new secret areas and explore Nibel faster by teleporting between Spirit Wells,"[8, 31]",85.48958518529916,The forest of Nibel is dying After a powerful storm sets a series of devastating events in motion Ori must journey to find courage and confront a dark nemesis to save the forest of Nibel Ori and the Blind Forest tells the tale of a young orphan destined for heroics through a visually stunning ActionPlatformer crafted by Moon Studios Featuring handpainted artwork meticulously animated character performance a fully orchestrated score and dozens of new features in the Definitive Edition Ori and the Blind Forest explores a deeply emotional story about love and sacrifice and the hope that exists in us all,8.91,11.07,12.53,85.0,2664.0,4488.0
18,7709,Salt and Sanctuary,"[3, 6, 14, 46, 48, 49, 130]",Salt and Sanctuary seamlessly combines fast brutal and complex 2D combat with richly developed RPG mechanics Discover craft and upgrade over 600 weapons armor pieces spells and items as you explore a cursed realm of forgotten cities bloodsoaked dungeons desecrated monuments and the fallen lords they once celebrated,"[8, 12, 31, 32]",81.44724464366976,A doomed sailor is shipwrecked on an uncharted island In fogshrouded valleys where grinning mossy corpses cling to rusted arms shambling figures begin to stir Beneath crumbling saltworn structures labyrinthine passageways lead to unspeakable evil long forgotten by man,,,,,,
19,21925,Witch & Hero 2,"[37, 130]",Witch and Hero 2 is an action game that controls both little witch and little hero at the same time  To save the lost witch and hero from the demon lord the little witch and little hero get to fight again  Witch and Hero 2 is an action game that controls both little witch and little hero at the same time  The little hero is physically strong and stands up forever no matter how many times hes beaten The little witch is weak physically so when the game is over when shes down  When the little hero covers the little witch and fights they can collect monsters blood from defeated enemies When the little witchs magic gauge is full she can use magic to fight back the dangerous enemy  Clear the stage by defeating the boss at certain times in the stage aim to revenge the demon lord at last,[31],81.0,Missing,2.42,4.38,7.96,70.0,8.0,13.0
20,33374,Fibbage XL,"[3, 6, 14, 130]",NOTE This game first appeared in The Jackbox Party Pack Its Fibbage XL  The Hilarious Bluffing Party Game in standalone form Fool your friends with your lies avoid theirs and find the usually outrageous truth The mayor of Rabbit Hash Kentucky is a ____ Baby Rabbit Ham sandwich Go,"[15, 32]",80.02306464702158,Missing,0.17,0.0,0.0,70.0,1.0,2.0
21,33754,Lost Lands: The Golden Curse,"[6, 14, 130]",Susan who is already famous throughout Lost Lands returns again to that mysterious world This time she will have to face the ancient curse of the druids And more,"[9, 31]",80.0,Missing,5.11,7.18,7.81,55.0,2.0,13.0
22,20394,Air Missions: Hind,"[6, 48, 49, 130]",Air Missions Hind is an action combat flight simulator based on the Russian Mi24 Hind assault helicopter You will be deployed to the battlefield either on your own or with a friend,"[5, 13, 32, 33]",80.0,Missing,,,,,,
23,18389,Deadbolt,"[3, 6, 46, 48, 130]",Deadbolt is an extremely challenging stealthaction hybrid that allows you to take control of the reaper to quell the recent undead uprising,"[5, 32]",79.88711231950003,Missing,6.16,8.63,14.36,77.0,73.0,110.0
24,20100,Mutant Mudds Super Challenge,"[6, 37, 41, 46, 48, 130]",There is only one game mode and it is Super Challenge With your trusty watercannon and jetpack guide Max through 40 levels and 5 bosses to reach your ultimate destination the alien meteorite and source of all the mutant mudd malarkey Each of the 5 worlds feature four uniquely challenging platforming levels with one precious water sprite and 100 gems which all must be collected as well as a special doorway that take you to a secret retroinspired level The water sprite and 100 gems in the secret levels must also be collected In summary your objective for each world looks like this collection 8 water sprites and 800 gems to unlock the boss door for that world Phew You can do it,"[8, 31]",79.0,Missing,7.0,11.19,11.24,69.0,8.0,12.0
25,52024,Parascientific Escape Cruise in the Distant Seas,[37],Hitomi Akeneno is a 16 year old high school student with a little secret  she has not one but two psychic powers,[31],78.0,Missing,4.73,4.9,5.33,63.0,17.0,32.0
26,18158,Ultimate Chicken Horse,"[3, 6, 14, 48, 49, 130]",Ever wish you were a walljumping arrowdodging trapsetting horse besting your animal pals in a race through a perilladen obstacle course that you all built together  Wish granted  Ultimate Chicken Horse is a party platformer where you and your friends build the level as you play placing deadly traps before trying to reach the end of the level If you can make it but your friends cant you score points Play online or locally with your animal buddies and experiment with a wide variety of platforms in all sorts of strange locations to find new ways to mess with your friends  Key Features  Online and local play for up to 4 players  Crossplatform play between PC PS4 and Switch  Unique game flow from strategic block placement to twitch control platforming  15 levels with different features  Build and share custom levels  Compete for global best times on Challenge levels across all platforms  Huge library of blocks to create an infinite variety of levels  Customizable rule sets and game modes  Shared controller mode to play multiplayer with one controller or keyboard  Play as a chicken horse sheep raccoon and other wonderful animals  Fun cartoony art style  Sweet funky soundtrack  Please note this is primarily a multiplayer game Challenge levels can be created and played alone but unlocking characters and levels requires playing one of the main game modes like Party Mode which are only multiplayer,"[8, 31, 32, 33]",77.64465202993888,Missing,5.09,13.79,24.38,78.0,96.0,23.0
27,21767,The Count Lucanor,"[3, 6, 14, 46, 48, 49, 130]",Pixel adventure inspired by classics like Zelda and Silent Hill,"[12, 31, 32]",77.25387758763253,Missing,3.43,4.07,6.01,68.0,90.0,140.0
28,58873,Star Ghost,"[41, 130]",A procedurally generated shoot em up by former RARE and Retro Studios veteran Rhys Lewis featuring a a David Wise soundtrack,"[5, 31, 33]",73.0,Missing,,,,,,
29,58782,My Nintendo Picross: The Legend of Zelda Twilight Princess,[37],My Nintendo Picross The Legend of Zelda Twilight Princess is a downloadable title only available through the My Nintendo rewards program,[9],72.78366080527493,Missing,,,,,,
30,41858,Resident Evil 6 Remastered,"[48, 49, 130]",Resident Evil 6 Remastered brings the original experience in high definition The game offers multiple characters including fan favorites and new faces along with solo and coop modes and new challenges for players different from any other in the Resident Evil franchise This edition includes all DLC along with two costumes per main character originally exclusively unlockable through Residentevilnet that are now unlockable through the game itself,"[5, 25, 31]",71.2225073105412,The game takes place over a period of at least six months from December 2012 to June 2013 over fifteen years after the US Governments destruction of Raccoon City and takes place in various places around the world,,,,,,
31,11657,Epistory: Typing Chronicles,"[3, 6, 14, 130, 170]",Epistory is an atmospheric adventure typing game that tells the story of a writer lacking inspiration who asks her muse to help write her latest book  In Epistory you play the muse a fictional character in a world where everything is untold Your adventure begins on a blank page but the world will soon become larger and livelier as you gather inspiration solve its mysteries and defeat its enemies From movement to opening chests and fighting in epic battles every element in the game is controlled exclusively with the keyboard  As you progress and explore the fantasy origami world the story literally unfolds in the writers mind and the mysteries of the magic power of the words are revealed,"[9, 12, 31, 32]",70.01755482466774,Missing,5.46,6.74,10.3,74.0,206.0,431.0
32,33507,Mimpi Dreams,"[3, 6, 14, 39, 130]",Help Mimpi save his friends by peeing on everything in his path in this sequel No seriously you save Mimpis progress by peeing on checkpoints in this game Platform through six different worlds of puzzling dreams in this dog adventure Chill in this trippy casual illustration come alive,"[8, 9, 31, 32]",70.00250350381475,Missing,1.46,2.06,6.68,72.0,11.0,19.0
33,115580,"The Princess, the Stray Cat, and Matters of the Heart","[6, 46, 48, 130]",Once upon a time after his mother passed away a boy called Nora felt all alone in the world He spent every day with his unique and kind hearted friends until one fateful day he had a chance encounter with a princess from the Netherworld,[34],70.0,Missing,30.0,0.0,0.0,80.0,1.0,1.0
34,25742,Blue Rider,"[6, 48, 49, 130]",In a valley flooded with bullets your next challenge rises from a heap of scraps This time there arent blue hedgehogs or mega men to save you Hop in and become the Blue Rider,"[5, 32, 33]",70.0,Missing,2.58,2.79,0.0,50.0,5.0,7.0
35,18719,Nelly Cootalot: The Fowl Fleet,"[3, 6, 14, 39, 130]",Pirate heroine Nelly Cootalot takes on the villainous Baron Widebeard in this point and click adventure game Meet a cast of outlandish characters and face perplexing challenges in your quest for the Treasure of the Seventh Sea,"[2, 9, 15, 31, 32]",70.0,Missing,4.75,6.01,6.86,78.0,15.0,28.0
36,11753,Sheltered,"[3, 6, 14, 34, 39, 48, 49, 130]",Panting scared the shelter airlock smashes down behind you You wish you did not have to go outside but you do It would be easier to give up But you dont The hardship the hunger the thirst The fear You keep reminding yourself why you stay alive Why you do this Then you hear it Daddy youre back You wifes face lights up and you open a bag full of medical supplies You need not tell her how you got them You simply enjoy your small victory in this the harshest of times In the postapocalyptic world you must keep your family alive in your underground bunker in this deep strategy game from Unicube  Sheltered is a postapocalyptic disaster management game that gives a whole new meaning to the term nuclear family Given a headstart over the billions lost in a nuclear holocaust you must gather as many supplies as possible en route to the concrete underground shelter that will soon become your family home for the foreseeable dreary future  With all hope lost how will you cope in this bleak new world How you handle the many moral choices youll encounter on a daily basis could be the difference between your family surviving or dying Combat claustrophobia radiation and mental exhaustion as you cling desperately to life in the cramp cold and scary underground shelter Youll have to leave the scant protection the shelter offers behind as youre forced to venture outside into the dangerous desolate wasteland to scavenge for vital supplies which could ensure your familys survival for just one more day,"[12, 13, 15, 32]",69.51866800396614,Missing,23.34,28.62,32.81,67.0,31.0,31.0
37,13561,Digimon World: Next Order,"[6, 46, 48, 130]",Digimon World Next Order is an upcoming Digimon roleplaying game The games story centers around two potential main characters Japanese thirdyear high school students Takuto and Shiki,"[12, 13, 31]",67.64142065073523,Missing,46.68,59.75,115.45,78.0,47.0,79.0
38,18509,Slain: Back From Hell,"[3, 6, 14, 41, 46, 48, 49, 130]",Slain Back from Hell A heavy metal inspired arcade combat with puzzle elements and gore galore Stunning visuals and true old school gameplay accompanied by the most metal soundtrack youve ever heard,"[4, 8, 31, 32, 33]",60.02816790826871,Players control Bathoryn a hero in a Gothic world seeking to liberate seven great towers from 7 deadly overlords Bathoryn must battle his way through a doomed land packed with gruesome pixel art foes before ascending or sometimes descending each tower defeating puzzles traps and monsters alike At the heart of each tower he must confront a mighty overlord Defeat it and Bathoryns quest continues Fail and youll die gruesomely  mauled by werewolves disintegrated by floating monstrosities squashed by great weights or torn apart by hidden blades And you will fail,5.94,8.8,8.85,60.0,77.0,80.0
39,34060,Hiragana Pixel Party,"[6, 130]",A chiptune rhythmaction game that also teaches you something    Learn to read Japanese Hiragana and Katakana characters in a fun chiptune adventure Not just for people who want to learn Japanese this is a game anyone can enjoy,"[7, 8, 32]",60.0,Missing,5.0,0.0,0.0,0.0,0.0,1.0
40,18263,Moon Hunters,"[3, 6, 14, 48, 49, 130]",Moon Hunters is a mythweaving adventure for 14 players solving ancient mysteries and building mythologies Explore a handpainted pixel art world thats randomly generated yet rich with legends nonlinear stories and secrets How will you be remembered  Players must rely on one another in a dangerous everchanging world As the days and nights cycle past players use every last scrap of their wits weapons and magical studies to survive craft explore and ultimately triumph How you express your personality in difficult decisions shapes your reputation and ultimately how your tribe remembers you in the generations to come What constellation would be your symbol  Moon Hunters is a procedural world to explore populated with handcrafted stories and memorable characters From howling mountains to lapping ocean waves the world of Moon Hunters is brimming with ancient stories and myths,"[12, 31, 32]",54.91279357414484,On one fateful summer evening the Moon source of all magic and spiritual power does not rise Your course is clear You must set out alone or with the other chosen children of the Moon to solve the mystery and restore balance,1.7,7.6,25.44,62.0,83.0,107.0
41,108235,Ephemeral: Fantasy on Dark,"[6, 34, 39, 46, 130]",Fleeting yet beautiful The world of darkness   The main protagonist Cloe name changeable lived in a secluded town Surrounded by wire fences it felt like she was trapped inside a cage  Zombies were the only residents in that town and she wasnt the exception Many took their own life rather than to age away but they were otherwise living a peaceful life One day however  As Cloe was hoping to see the outside world she received an invitation An invitation to attend a prestigious diverse school only the most talented and skilled could join,"[31, 34]",50.0,The main character Chloe lives in a town walled off with wire mesh like a cage Her city has been quarantined and everyone inside including her is a zombie Most of her friends chose to die young Other than that her everyday life is fairly peaceful but Chloe wishes she could see more of the outside world One day she receives an invitation to attend a prestigious interspecies school for elite students Together with a werewolf an invisible boy a vampire and a mummy she begins her new life at the academy There she finds herself in a forbidden interspecies love,0.0,0.0,45.0,70.0,1.0,1.0
42,33416,Sparkle Zero,"[3, 6, 14, 130]",Many organisms fight for resources and the opportunity to evolve Be one of them start from Zero and become the best the biggest and the most efficient of them all Become the ultimate sparkle,"[13, 32, 33]",50.0,Missing,,,,,,
43,31013,Tetraminos,"[6, 41, 48, 49, 130, 167]",The classic arcade game is back in a supercharged version Discover timeless gameplay revamped practise in Puzzle mode and challenge your friends in local Versus mode with up to 4 players,"[9, 15, 33]",50.0,Missing,0.0,2.41,2.92,45.0,4.0,3.0
44,36394,Forestry 2017 - The Simulation,"[6, 48, 49, 130]",Forestry 2017  This Simulation takes you to the forest Take over the tasks of a professional woodcutter and enjoy working in the woods Control huge machinery fell the trees arrange the timber and comb through your wood Sell the wood several products and earn money to expand your company,[13],40.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
45,25816,bit Dungeon+,"[6, 14, 37, 41, 46, 48, 49, 130]",bit Dungeon is a two player action roguelike endless adventure You and your loved one were captured by demons You have been trapped in a dungeon for a thousand years asleep You wake up trapped in cell grab your weapon and let the quest to find her soul begin,"[12, 31, 32, 33]",40.0,Missing,1.52,2.0,4.9,55.0,2.0,3.0
