first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1100995200,"[8, 31]",22301,Super Mario 64 DS,"[20, 41]",Super Mario 64 the classic 3D platformer for the Nintendo 64 arrives on the Nintendo DS with allnew features that take advantage of the portable systems dual screens touch screen and wireless multiplayer capability Like the original game Super Mario 64 DS challenges you to find all the power stars hidden throughout the royal castle in the effort to free Peach imprisoned inside the castle This time you can play as Mario Luigi Wario and Yoshi each of whom has unique abilities Overcome the challenges on your own or battle up to three of your friends in the multiplayer modes,80.61365901716535,Answering an invitation Mario Luigi and Wario set out for a royal party with Princess Peach When they arrive at the castle though they find it strangely empty Meanwhile Yoshi awakes from a rooftop nap to find the castle eerily silent with Mario Luigi and Wario nowhere to be seen Yoshi soon discovers that Bowser has pilfered the castles Power Stars and imprisoned the Toads in the castles immense collection of paintings Its up to the dynamic dino to figure out what happened to Mario Luigi and Wario and save the day,14.58,23.51,27.47,80.0,568.0,292.0
1100649600,"[5, 32, 33]",8954,Jets'n'Guns,"[6, 14, 130]",You take the role of a freelance pilot who has to save the Universe from evil warlord Xoxx who has stolen a gigantic space gun with the power to destroy the entire Universe Buckle up because its going to be a blast,80.13165478219832,Missing,3.79,3.87,6.25,82.0,9.0,11.0
1100736000,"[4, 8, 25]",4230,Viewtiful Joe 2,"[8, 21]",Joe and Silvia are back in this sequel to Viewtiful Joe This time you have more style new special moves and more than 40 new enemies to defeat Now Joes trusty aircraft transforms into various shapes to support his activities throughout the games many stages In addition to Joe you can play as Silva Joes girlfriend Call upon the powers of Joe and Silvia and get ready to both solve new puzzles and save the day,76.98009448382307,Missing,7.21,0.0,13.64,73.0,48.0,33.0
1101686400,"[31, 34]",11413,Planetarian: The Reverie of a Little Planet,"[6, 8, 34, 38, 39, 55, 130]",Planetarian The Reverie of a Little Planet is a Japanese postapocalyptic visual novel developed by Key and is rated for all ages The story centers on a middleaged man who comes across a malfunctioning robot in a dead city The man known simply as the junker stays with this robot for a time and attempts to fix the projector of the planetarium where the story takes place,73.26078918465234,Why dont you come to the planetarium The beautiful twinkling of eternity that will never fade no matter what All the stars in the sky are waiting for you  It is thirty years after the failure of the Space Colonization Program Humanity is nearly extinct A perpetual and deadly Rain falls on the Earth Men known as Junkers plunder goods and artifacts from the ruins of civilization One such Junker sneaks alone into the most dangerous of all ruins  a Sarcophagus City In the center of this dead city he discovers a preWar planetarium And as he enters he is greeted by Hoshino Yumemi a companion robot Without a single shred of doubt she assumes he is the first customer shes had in 30 years She attempts to show him the stars at once but the planetarium projector is broken Unable to make heads or tails of her conversation he ends up agreeing to try and repair the projector,nan,nan,nan,nan,nan,nan
1099353600,"[12, 15, 16, 24]",6500,The Lord of the Rings: The Third Age,"[8, 11, 21, 24]",The Lord of the RingsThe Third Age introduces entirely new characters which arent mentioned in the books or movies The game does relate to the movies by including scenes from all three movies with new background speech by Ian McKellen Gandalf  There are seven playable characters in the game which have been created specifically for it as well a small appearances by characters such as Gandalf Aragorn Eowyn Faramir and Gothmog  The game covers events in all three moviesbooks mostly with references to major events shown through cut scenes or the scenes from the movies with Ian McKellans narration  A classic RPG game The Lord of the Rings The Third Age has gameplay elements similar to Final Fantasy where you have a party of characters each with a different set of skills and attributes who gain levels making them stronger as the game progresses Battles are turnbased and let the gamer make different decisions on what they want to do to change the outcome of the battle The game travels through many areas throughout Tolkiens Middle Earth including The Pelennor Fields and Moria,72.71804012809869,As you fight to destroy the one ring you will interact with the different characters on your team take individual assignments and travel through familiar and littleseen lands  utilizing the unique turnbased fight system all the while,21.82,23.74,24.82,74.0,119.0,101.0
1099958400,"[13, 15]",2158,The Urbz: Sims in the City,"[8, 11, 21]",The Sims have moved to the City where theres always action and where reputation means everything In the Urbz Sims in the City you can go to work at such locations as the Sushi Bar Chop Shop or Bootleg Fireworks Inc Success at work brings promotions access to new power socials and gear to influence your new lifestyle Flaunt your attitude by styling your Urbz and then cross the velvet ropes of an uptown night club or explore the subway to earn new skills and items,70.50122143343387,Missing,14.96,19.16,23.63,71.0,55.0,30.0
1100995200,[9],18331,Feel the Magic: XY/XX,[20],Sega makes its debut on the Nintendo DS with Feel the Magic XYXX a stylized adventure rife with wild events The story follows a man who uses a suave gang of dramatic performers to gain the attention of a beautiful woman To help him impress the girl you must guide him through a series of madcap performances such as defending against raging bulls and blowing out giant candles The game supports the unique features of the DS which let you control the main character with a stylus your voice and even your breath,70.3974920706818,Missing,2.96,4.46,7.72,66.0,44.0,27.0
1100044800,"[8, 31]",3977,Lemony Snicket's A Series of Unfortunate Events,"[6, 8, 11, 21]",Be the BaudelairesSwitch between the 3 Baudelaire orphans to utilize each of their special abilities Invent to PrevailGather objects throughout your adventure to build ingenious inventions to for solving tricky puzzles or for creating unique weapons to fend off Olafs creepy cohorts Truly based on a story Engage in over 20 different missions based on the adventures from the movie and the 1st three books Dupe the dopesDefeat Count Olaf and his troupe of villains who assume many disguises in their neverending pursuit of the Baudelaire orphans and their family fortune,69.27911368871625,Missing,4.6,4.96,5.0,60.0,19.0,16.0
1100563200,"[5, 24]",1298,Tom Clancy's Ghost Recon 2,"[8, 11, 21]",Set in the near future Tom Clancys Ghost Recon 2 puts the player in the shoes of a highly trained operative who works as a part of the infamous military unit from the US Special Forces only known as Ghosts    The game is set in North Korea where an evil general is diverting all the humanitarian aid to boost his forces and gain more political power in the process and its up to Ghosts to eliminate this threat    There is a single player campaign mode where the player as part of the Ghosts must take on the evil general in 11 different and quite long missions There is also a multiplayer modes in both on and offline The main campaign can be played through with a friend or you can fight other players in multiple game modes spanning from a simple deathmatch to team based modes    New to this part of the series is the possibility to use a third person viewpoint but the classic From the eyesview is also available,69.23408406928525,Missing,9.18,10.02,16.0,59.0,16.0,10.0
1100563200,[5],3761,Call of Duty: Finest Hour,"[8, 11, 21]",Call Of Duty Finest Hour leads you back into the World War where you will experience epic battlefield moments in the wars most legendary conflicts Fight alongside ordinary men who fought and died for freedom and changed the world,63.0284398350835,Missing,5.97,0.0,7.02,60.0,79.0,58.0
1099440000,[8],1580,Spyro: A Hero's Tail,"[8, 11, 21]",Spyro A Heros Tail is the fifth console game in the original Spyro series and the ninth game in the series in all Developed by Eurocom it was the first game in the series for the Xbox as well as the second game in the series for the PlayStation 2 and GameCube with the former console release being the only one of the three to support widescreen It is also the final installment in the original Spyro continuity for home consoles This is also the first and only Spyro game to be completely produced in Europe  The game introduces a new antagonist Red a former Dragon Elder banished years before the events of the game and sees the protagonist Spyro the Dragon attempt to defeat him with the aid of his best friend Sparx Hunter the Cheetah flying penguin Sgt Byrd and mole Blink who are all playable,62.12072083963708,Missing,9.86,11.85,15.23,62.0,67.0,54.0
1100736000,"[9, 35]",2333,Mario Party 6,[21],Mario Party 6 offers a new batch of games that require both your fingers and your voice In this installment in the Mario Party series you can use the included microphone controller to talk your way to victory More than 80 minigames are included You can play as Mario Bowser or other characters from the Mushroom Kingdom New characters appear on the board depending on what time of day it is The game supports up to four players,59.71497317543569,Missing,12.32,19.07,32.71,77.0,97.0,22.0
1100995200,"[5, 31]",119521,Metroid Prime Hunters: First Hunt,[20],Missing,59.44770209206227,Missing,0.51,0.67,0.75,60.0,21.0,15.0
1100563200,[30],4067,Pinball Hall of Fame: The Gottlieb Collection,"[5, 8, 11, 21, 38]",Pinball Hall of Fame The Gottlieb Collection is a pinball video game developed by FarSight Studios and published by Crave Entertainment The tables in the game are recreations of real tables The game was later released as Gottlieb Pinball Classics published by System 3 in Europe and Australia This expanded version featured additional tables and was released in North America on Wii and PSP under the original name Pinball Hall of Fame The Gottlieb Collection,58.0,Missing,0.0,0.0,0.0,73.0,3.0,0.0
1100908800,"[4, 25, 31]",75836,Naruto: Gekitou Ninja Taisen! 3,[21],Naruto Gekitou Ninja Taisen 3 is the third installment of this series The game was announced on August 3 2004 and released in Japan on November 20 2004 The game covers the events of the anime from the Chunin Exams to the Search for Tsunade arc This installment introduces the ability to change forms during combat and gives some characters a second special attack Also the game adds on to the tagteam mode from Clash of Ninja 2 granting the player the ability to use team specials While this game was released exclusively in Japan it was later given an enhanced port under the name Naruto Clash of Ninja Revolution with less characters,55.0,Missing,1.75,15.0,16.83,74.0,5.0,3.0
1101081600,[5],1632,GoldenEye: Rogue Agent,"[8, 11, 21]",GoldenEye Rogue Agent is a firstperson shooter video game developed by EA LA and published by Electronic Arts The player takes the role of an exMI6 agent Jack Hunter who is recruited by Auric Goldfinger a member of a powerful unnamed criminal organisation based on Ian Flemings SPECTRE to assassinate his rival Dr No Several other characters from the Bond series make appearances throughout the game including Pussy Galore Oddjob Xenia Onatopp and Francisco Scaramanga Despite its name and being part of the James Bond universe the game has no relation to the 1995 film or the 1997 video game of the same name In this setting the games protagonist is given the name GoldenEye after he loses his eye and receives a goldcolored cybernetic replacement,54.24554999602564,At the start of the game a recording by M head of MI6 reveals that Three years ago while on assignment the agent was severely wounded in an encounter with Dr No and subsequently lost the use of his right eye Consumed with vengeance he frequently resorts to violence and brutality and is no longer fit for service with MI6 According to the account Dr No shot the agent in his right eye during a mission Three years after the incident that claimed the agents right eye he is evaluated through a holographic simulation in which he is paired with 007 to stop Auric Goldfinger a member of a criminal organization from detonating a suitcase nuke inside Fort Knox He fails the test and is held directly responsible for the death of 007 Charged with reckless brutality he is dismissed from MI6 As he leaves the headquarters he is seen reading an offer by Goldfinger to enlist in his organization The agent accepts Goldfingers offer and is recruited as his enforcer meeting with him at Auric Enterprises where Goldfingers scientists have developed a weapon known as the OMEN Organic Mass Energy Neutralizer which releases energy capable of breaking down organic matter on a nearly atomic level resulting in disintegration For his job of eliminating Dr No a fellow official of the criminal organization who has declared war on Goldfingers branch of the organization he is given a goldhued cybernetic eye created by Francisco Scaramanga another official of Goldfingers organization from which he receives his codename GoldenEye Scaramanga provides upgrades for the eye starting with MRI vision At Hong Kong GoldenEye has to get a sniper rifle to take down Dr No with the EM hack feature At the Midas Casino GoldenEye has to get to the vault which can be found in multiplayer to protect the OMEN with the magnetic polarity shield At the Hoover Dam GoldenEye has to destroy the dam and kill Xenia Onatopp GoldenEye also tosses Oddjob over a rail into a pit inside the Hoover Dam after he betrays and attacks GoldenEye for unknown reasons At The Octopus GoldenEye has to download the navigation coordinates to Crab Key Dr Nos base with the help of the generated force field from his golden eye He is eventually sent to Crab Key where he confronts Dr No During their duel GoldenEye uses his mechanical eye to sabotage the islands nuclear reactor causing it to electrocute Dr No Upon Nos death Goldfinger contacts GoldenEye and informs him that he believes he is too dangerous to be left alive and that he had contacted GoldenEye earlier and told him to activate a program which would shut down the Lairs defense grid Goldfinger reveals that he is intent on taking over the Lair and leaves GoldenEye to die in the impending nuclear meltdown GoldenEye however manages to escape in Dr Nos osprey before the reactor overloads and the island is destroyed in a large explosion GoldenEye returns to the Lair intent on confronting Goldfinger Pussy Galore rendezvous with GoldenEye and informs him that Goldfinger has used the OMEN to wipe out most of the Lairs guards and taken control of it Scaramanga provides the mechanical eye with a computer virus that he can use to overload the OMEN GoldenEye fights his way through the Lair implanting the computer virus in the process eventually reaching the area where Goldfinger and the OMEN are Goldfinger traps GoldenEye inside a chamber that he claims will soon be devoid of oxygen The computer virus then activates the OMEN causing it to explode in a burst of energy killing Goldfinger and his troops GoldenEye and Galore leave the Lair aboard Galores chopper and Scaramanga and Number One Ernst Stavro Blofeld later discuss what to do with GoldenEye and decide to simply see what he does next before proceeding,6.97,9.41,0.0,57.0,31.0,14.0
1099353600,"[10, 31]",4071,The Polar Express,"[6, 8, 21, 48]",An adventure game based on the CGIanimated Robert Zemeckis movie starring Tom Hanks and based on the childrens book by Chris Van Allsburg When a doubting young boy takes an extraordinary train ride to the North Pole he embarks on a journey of selfdiscovery that shows him that the wonder of life never fades for those who believe Climb aboard the Polar Express and meet memorable characters from the film as you race across train tops ride runaway rail cars and sort through mountains of presents Explore massive 3D environments including the North Pole and The Polar Express Interact with recognizable characters from the movie including Hero Girl KnowitAll Lonely Boy Hero Boy the Hobo Smokey  Steamer and the Elves Play minigames solve puzzles and search for lost presents,35.0,Missing,2.76,5.1,8.34,48.0,13.0,28.0
