,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
10,"[7, 9, 15]",4075,Puyo Pop Fever,"[6, 8, 11, 14, 21, 23, 38, 52, 417]",Updated version of the classic Puyo Puyo puzzle game featuring the allnew fever mode Better known in the west under the titles Puyo Pop Kirbys Avalanche and Dr Robotniks Mean Bean Machine Puyo Pop Fever still follows the classic bubblepopping format align four or more puyos to make them pop but Sega also delivers completely overhauled visuals with a more handdrawn look an expanded roster of characters and a new Fever Mode that cranks up the action to frantic degrees once players fill a fever gauge on their screen Although a fourplayer mode didnt make the cut two players can go head to head and compete for points or survival,75.69942209535621,The games story mode is divided into three courses that follow the adventure about Amitie a spunky girl who attends a magic school where she is taught by Accord how to cast magical spells using Puyo In the main story of the game Accord has lost her Flying Cane the equivalent of a magic wand and claims to have a reward for the student who can find it The player plays the role of Amitie as she ventures across the Puyo Puyo Fever world to find the cane while meeting many wacky characters along the way and battling them In a harder version of the story mode one plays as Amities rival Raffina Which story mode one is playing determines what characters one will meet and which ultimately finds the wand When playing as Raffina near to the end of the game it is revealed that Accord never actually lost her flying cane She then plans on revealing Accords and Popois secret but fails in her ending as she is knocked unconscious by Accord losing all memories of the flying cane incident She regains consciousness near her school where Amitie and her friends congratulate her,1.15,1.74,3.1,66.0,19.0,15.0
11,"[15, 16, 24, 35]",23329,Phantasy Star Online Episode III: C.A.R.D. Revolution,[21],A turnbased online RPG for the Nintendo GameCube Set in the Phantasy Star Online universe join the Hero or Dark side using cards featuring weapons or creatures from Phantasy Star Online Episodes I and II,74.0,In Phantasy Star Online Episodes I and II the spaceship Pioneer 2 arrived at the uninhabited planet Ragol in hopes of colonization in response to the failing ecosystem of the home planet Coral In Episode III Pioneer 2 remains in orbit above Ragol but still has not begun colonization The inner strife of the government of Pioneer 2 which has since gained independence from Coral in addition to the exploitation of the planets resources prevent colonization  The government of Pioneer 2 also hopes to exploit the germ a mysterious substance discovered on the planet which they use to power the newly developed CARD technology which is used to store items such as weapons as cards and allow them to be used much more efficiently1 CARD is an acronym for compressed alternate reality data The game can be played as either the Heroside or the Darkside The Heroside are governmentappointed officials who take orders from the government to explore research and capture the Arkz an antigovernment faction The Darkside are the Arkz founded by a man known only as Red The Arkz try to intercept and destroy the governments plans for the exploitation of the planet They also oppose the use of CARD technology due to its unpredictability and the lack of complete understanding of the germ They still however use a stolen version of the technology in order to be able to compete with Heroside Both sides also search for the location of the Great Shadow which is believed to be the source of the germ  Within the two factions each character has their own goals and aspirations and playing as certain characters in battle will reveal different aspects of the story When both sides of the story are completed one after another it is discovered that the government while experimenting with the germ for clone technology is attempting to create biosoldiers with the genetic material of Reds deceased twin daughters The final boss for Heroside is a rejected mutated clone of Pollux The final boss for Darkside is a rejected mutated clone of the other twin Castor After completing the storylines and their boss battles there is a final battle with the source of the germ Amplam Umbra Once the source is destroyed Pioneer 2 finally lands on Ragol and the colonization of the planet begins,11.44,28.8,0.0,69.0,7.0,6.0
12,[4],2564,Dragon Ball Z: Budokai 2,"[8, 21]",Go to the next level in the Dragon Ball Z saga Dragon Ball Z Budokai 2 improves upon the first installment by adding an allnew single player mode new characters and explosive attacks Experience the new matchups character cameos and challenging missions in Dragon World Pick your favorite DBZ hero or enemy and take on a friend in Vs and Tournament modes If youre really good you will soon come facetoface with Buu the most lethal DBZ villain,71.77406287080963,Missing,7.7,18.86,20.45,71.0,120.0,63.0
13,"[12, 15, 16, 31]",2725,Pokémon Colosseum,[21],Pokemon fans can now battle their favorite Pokemon on the grand stage Starring a brand new leading character Pokemon Colosseum offers a story mode that pits you against tough trainers who routinely catch damaged Pokemon In Battle mode you can use the Game Boy Advance cable to send your team from your Pokemon Ruby or Pokemon Sapphire Game Pak to your Gamecube then witness the true potential of your team Rescue Pokemon and watch them come to life in spectacular Colosseum battles,71.43978217451227,Missing,23.86,35.77,57.31,76.0,338.0,228.0
14,[35],2331,Mario Party 5,[21],Help Mario and his friends restore peace to Dream World while racing around allnew game boards and finding new surprises,71.01808576600563,Missing,10.93,16.78,25.37,72.0,124.0,43.0
15,"[4, 5, 10, 31]",4216,True Crime: Streets of LA,"[6, 8, 11, 14, 21]",True Crime Streets of LA is a freeroaming driving and action game similar in concept to Grand Theft Auto III The games structure is missionbased most of the missions are dictated by the story and initiate following a cutscene that advances it Failing a mission still allows the player to continue playing through the chapter and undertake subsequent missions in some cases this will lead to branching paths and optional missions However in order to complete the whole chapter the player must eventually succeed in all the main missions,70.55932862976563,Missing,8.98,12.85,15.02,64.0,76.0,66.0
16,[5],4004,Metal Arms: Glitch in the System,"[8, 11, 12, 21]",Metal Arms Glitch in the System is a thirdperson shooter actionadventure video game developed by Swingin Ape Studios and released in 2003 The game follows a robot named Glitch as he joins forces with the Droids in their fight against General Corrosive and his Milbots,70.17193992363227,Missing,12.25,13.91,16.84,74.0,21.0,22.0
17,"[4, 8, 25, 31]",5846,Gladiator: Sword of Vengeance,"[6, 8, 11, 21]",A Warrior Slave Chosen by the Gods To restore the glory of an Empire  In the Year 106 AD the Roman Empire is in terrible decline After the untimely death of the muchloved Emperor Trajan the despotic Emperor Arruntius has bled the once powerful Rome to its knees Poorly fought wars famine and plague are rife in all corners of the Empire whilst the Emperor and his elite enjoy every excess and vice that the emptying coffers can afford As herald to this age of degeneration Arruntius has destroyed large portions of the city of Rome to create the battleground for the bloodiest gladiator event ever staged,70.0,Missing,8.5,9.57,0.0,10.0,1.0,2.0
18,"[10, 14]",3774,1080° Avalanche,[21],1080 Avalanche is a sequel to 1080 Snowboarding for the Nintendo 64 The game has an emphasis on racing rather than doing tricks in contrast to other popular snowboarding games,69.59994917927591,Missing,2.83,10.19,9.29,76.0,19.0,21.0
19,[10],1193,Crash Nitro Kart,"[8, 11, 21, 42]",Crash Bandicoot returns to the karting scene with a host of other characters from the adventure series and this time they have both Neo Cortex and Emperor Velo to worry about Velo has taken the crew to a remote planet forced to race for their lives against Neo Cortex and his many evil doers  Choose from various game modes from the straight into the action Arcade mode to Adventure mode following Crash and the gang in the story to save Earth Race against four friends in multiplayer battle modes plus connect to the Gamecube for extra options and upload your high scores to the internet ranking system,69.41412367701206,Missing,6.12,7.48,10.95,68.0,124.0,70.0
20,"[10, 14, 31, 33]",4007,Midway Arcade Treasures,"[6, 8, 11, 21]",Midway Arcade Treasures is a collection of 24 arcade games developed by Digital Eclipse and released by Midway for the GameCube PlayStation 2 Xbox and PC  Midway followed up the Arcade Treasures with successive compilations featuring different games Midway Arcade Treasures 2 Midway Arcade Treasures 3 the portable Midway Arcade Treasures Extended Play and the Windowsexclusive Midway Arcade Treasures Deluxe Edition  After Midways bankruptcy Warner Bros owns the rights and released another arcade compilation called Midway Arcade Origins for the PlayStation 3 and Xbox 360 which includes 29 select games from Volumes 1 and 2 plus Super Off Road from Volume 3 It also contains Vindicators Part II which replaced the original Vindicators from Midway Arcade Treasures,69.0,Missing,12.43,0.0,0.0,85.0,2.0,1.0
21,"[8, 31]",3789,Asterix & Obelix: Kick Buttix,"[6, 8, 21]",Asterix  Obelix Kick Buttix is an action platformer starring Asterix and Obelix on a mission to save their captured friends from the Roman Empire The gameplay consists of the ability to switch between Asterix and Obelix at different times using each ones skills to your advantage Through the adventure you will unlock and gain powerful combos and attack moves This large adventure takes you through six different countries made up of 47 areas totaling 40 plus levels The gameplay is varied from battling hundreds of Romans at once to ridingracing sequences and puzzlesolving The graphics have vibrant colors picturesque backgrounds exciting special effects and humorous animations The sound includes zany effects a range of music from roman to Egyptian and goodhumored voice acting,68.4770028191108,The story of the game involves Asterix and Obelix returning to their village in Gaul after a day of hunting They come to find that all their fellow village people have been captured Along with their capture is also the theft of their magic potion a potion that gives them superhuman strength Caesar has captured the Gauls and spread them out to the furthest corners of the Roman Empire Asterix and Obelix must find and free their friends and get the potion before it reaches Caesar,,,,,,
22,[5],1316,Medal of Honor: Rising Sun,"[8, 11, 21]",Firstperson shooter set in the Pacific theatre of WWII beginning with the attack on Pearl Harbor and moving through the campaign with you playing as a young recruit chosen for various historical missions such as the raid on Guadalcanal The game also makes efforts to educate players in WWII history and conditions with period stock footage and images and unlockable interviews with Pacific veterans,66.71957586427229,Missing,7.83,9.21,9.81,67.0,99.0,67.0
23,"[10, 13]",4076,R: Racing Evolution,"[8, 11, 21]",You play the part of Rena Hayami who begins the story as an ambulance driver After successfully racing the vehicle to the hospital youre offered a chance to drive a racecar,64.0,Missing,3.55,0.0,0.0,62.0,10.0,11.0
24,"[4, 25, 33]",6384,Double Dragon Advance,"[24, 49, 130]",After a global nuclear war leaves the world in ruins gangs emerge as the new elite by seizing control of the city Twin brothers Jimmy and Billy Lee survive the cataclysmic event with their martial arts abilities intact but Billys girlfriend is soon kidnapped by mysterious thugs Now its up to you to guide both brothers through different stages filled with enemies and boss characters Whether you play solo or cooperatively with a friend you must master new techniques and weapons to find the girl and defeat the bad guys,63.50727912241049,Missing,1.29,2.25,3.79,68.0,9.0,10.0
25,"[5, 24]",9891,Tom Clancy's Rainbow Six 3,"[8, 11, 21]",Team Rainbow faces the hidden global forces of a new and secretive foe command Rainbow in a race against time in locations around the world,62.84029876858732,When a terrorist plot threatens to tilt the balance of peace between the United States and Saudi Arabia team Rainbow is the only answer Execute your missions with deadly force and precise tactics in order to protect the innocent and ensure peace,7.06,0.0,0.0,71.0,21.0,10.0
26,"[8, 31]",3979,Looney Tunes: Back in Action,"[8, 21]",Looney Tunes Back In Action is a hilarious adventure featuring everyones favorite cartoon twosome Bugs Bunny and Daffy Duck in a globetrotting scavenger hunt to find the mythical Blue Monkey Diamond From Hollywood to Las Vegas from Paris to Africa our roving heroes must run jump slide and bounce their way through a heap of cartoon perils and put an end to the sinister plans of the evil ACME Corporation in an effort to save the world,59.65119067582368,Missing,5.17,12.84,0.0,54.0,21.0,11.0
27,"[8, 31]",3911,The Fairly OddParents: Breakin' da Rules,"[6, 8, 11, 21]",Since his parents ignore him and his evil babysitter Vicky torments him endlessly Timmy Turner has been given two nutty fairy godparents to grant his wishes and cheer him up The problem is godparents Wanda and Cosmo have broken the rules giving Vicky all their lost powers and breaking the rule book in a strange twist of events Join Timmy on this magical adventure to find all the pages of da broken rule book and restore his godparents powers before they lose them forever To do so Timmy will have to enter the world of his favorite comic book and videogame battle boyeating plants and deadly viruses and much more in this familyfriendly platformer based on the TV show,58.71086084111426,Missing,5.29,6.57,6.15,64.0,24.0,16.0
28,"[12, 31]",3999,Medabots Infinity,[21],Medabots Infinity is a roleplaying video game published in 2003 by Natsume and developed by Victor Interactive The game is based on the Medabots series  Hooking up to the Metabee and Rokusho Game Boy Advance games allows for secret unlockable medabots Arcbeetle Metabee and MegaEmperor Rokusho  Several characters from the anime make appearances,50.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
29,"[11, 12, 15]",3934,Goblin Commander: Unleash the Horde,"[8, 11, 21]",Set in a fantasy world the story follows the tale of a civil war between goblin clans after their creator and master is killed The gameplay is a combination of realtime strategy and light action where players gather resources and build up their horde of goblins while also being able to take direct control of certain units,50.0,Missing,8.7,0.0,0.0,67.0,3.0,2.0
30,"[10, 13, 24]",4202,Tonka: Rescue Patrol,[21],Be the hero of the town as you patrol its streets and lend a hand in Tonka rescue and construction vehicles In customizable cars trucks and helicopters youll explore five different environments that expand as you play You can customize your vehicles to suit your style of play and perform jumps and other stunts on the freeroaming landscape Tonka Rescue Patrol features realistic rescue missions with Tonka Joe as your guide,43.0,Missing,2.12,0.0,3.0,60.0,3.0,3.0
31,"[5, 25, 31]",4160,Spawn: Armageddon,"[8, 11, 21]",Spawn Armageddon is a 3D actionadventure game based on the comic by Todd McFarlane who also contributed the storyline for the game Spawn struggles between the forces of Heaven and Hell in order to save the world equipped with his Hellsent living symbiotic suit and its chains A multitude of weapons and Hell Powers are also available Agony the axe that Spawn uses in SoulCalibur II is also available as a melee attack weapon,37.0,Missing,14.04,0.0,0.0,54.0,10.0,5.0
32,[14],3933,Go! Go! Hypergrind,[21],Go Go Hypergrind is a skateboarding video game for the Nintendo GameCube that was developed by Poponchi and published by Atlus Co Animation studio Spümcø of Ren  Stimpy fame contributed character designs and animations to the game,36.0,In the game Spümcø is holding auditions in the Toon World for a new skateboarding cartoon called Go Go Hypergrind In the Story Mode the player choose one of the cartoon star hopefuls and attempt to impress Spümcø and pass the audition,3.04,0.0,0.0,0.0,0.0,1.0
33,"[9, 10, 26]",3260,Muppets Party Cruise,"[8, 21]",The Muppets are starring in their first party game ever and no one knows how to party harder than the Muppets Join Kermit Miss Piggy Animal and many more of your other favorites in this interactive board game complete with 30 actionpacked minigames,25.0,Missing,0.0,0.0,0.0,30.0,1.0,0.0
34,"[10, 14]",4017,Monster 4x4: Masters of Metal,"[8, 21]",Get ready to pilot the worlds most powerful trucks and go headtohead in pulsepounding offroad competitions You can pick from over 20 unstoppable Monster trucks including Grave Digger El Toro Loco Bulldozer Bounty Hunter Blue Thunder and Maximum Destruction Whether youre grinding through mud pits in Louisiana crunching up cliffs in California or smashing up trees to make the ride a little bumpier for the guy behind you keep your eyes on the prize The cash you earn on the circuit goes to buy new trucks and build up your ultimate Monster machine,23.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
