first_release_date,id,name,platforms,genres,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1102723200,67211,I'm A Celebrity... Get Me Out of Here!,"[5, 20, 55]",[31],Missing,Based on the hit Britishborn television reality show  Join the celebrities deep in the heart of the jungle   Isolated from all the luxuries of modern life you will have to endure Bush Tucker trials Bush Battles voteoff and everything the jungle can throw at you Do you have what it takes to win You can play solo or with 2 to 4 players but only one can triumph and become King or Queen of the jungle,Missing,nan,nan,nan,nan,nan,nan
1104451200,21822,Block Breaker Deluxe,"[5, 20, 39, 55]",[33],Missing,Prepare for the frenzy of the coolest blockbreaker game ever Block Breaker Deluxe is a reinvention of the classic arcade brickbreaker game with a trendy graphical style fun atmosphere and an exclusive multiplayer mode Lively characters and amazing graphics provide distinctive settings of the jetset nightlife including a cool bar dance club casino and more Special bricks multiple bonuses secret weapons paddle size options and ballspeed variations make this fascinating game even more challenging The Block Breaker Deluxe rage has arrived,Missing,3.01,0.0,3.25,80.0,1.0,2.0
1102464000,20209,Sprung,[20],"[31, 34]",Missing,Sprung puts players in the shoes of either Becky or Brett in a conversationbased visual novel that mostly consists of dialogue Sprung can be regarded as a dating sim though the linearity and variety in the game as well as its humor also lend it to being an adventure game The game was one of the first dating simulation games to have a wide commercial release in North America,Missing,0.0,0.0,16.46,67.0,6.0,2.0
1104451200,6645,Ultimate Card Games,"[20, 24]","[15, 16, 35]",Missing,Ultimate Card Games is a Board game developed and published by Telegames Inc which was released in 2011,Missing,17.36,0.0,0.0,60.0,1.0,2.0
1102550400,3964,Mobile Suit Gundam: Gundam vs. Zeta Gundam,"[8, 21]","[4, 5, 33]",Missing,Mobile Suit Gundam Gundam vs Zeta Gundam takes place seven years after the end of the devastating OneYear War with the Titans police force assuming dictatorial powers As the AEUG rebel group struggles to defeat the Titans the heroes and villains of the original Mobile Suit Gundam series find themselves on the same side of this new conflict You can choose whether to play as a member of the AEUG or Titans and strap yourself into one of 31 new mobile suits Practice your maneuvering skills in singleplayer story mode or take on a friend in multiplayer battles,Missing,0.0,20.5,0.0,70.0,2.0,2.0
1102291200,118,Star Wars: Knights of the Old Republic II - The Sith Lords,"[3, 6, 11, 14, 39, 130]","[12, 15, 31]",It is a perilous time for the galaxy A brutal civil war has all but destroyed the Jedi Order leaving the ailing Republic on the verge of collapse  Five years after the events of Star Wars Knights of the Old Republic in a time when the Jedi have been brought to the edge of extinction a former Jedi Knight exiled from the Jedi Order embarks on a tribulous journey to restore their connection to the Force You must make the choices that turn The Exile to either the light side or the dark side of the Force and travel to six planets picking up additions to your party along the way to either help or hinder the Republics efforts to bring peace and stability to the galaxy,Star Wars Knights of the Old Republic II The Sith Lords is a sequel to the blockbuster RPG Star Wars Knights of the Old Republic Players continue to enjoy the titles emotionally compelling and storydriven theme additions to features such as new characters classes locations and force powers as well as a deeper look into the founding lore,87.48585079920673,30.61,40.61,52.85,85.0,612.0,750.0
1103673600,4042,NFL Street 2,"[8, 11, 21]",[14],Missing,NFL Street 2 is the second game in EAs arcade football series Players try to become the worlds best urban footballer by conquering other teams using several gravitydefying tricks like upthewall passes offthewall catches and highlightreel wall jukes,86.69512906931664,15.0,40.0,0.0,82.0,9.0,2.0
1103500800,6189,Cave Story,"[3, 5, 6, 14, 37, 159]","[5, 8, 31, 32]",The player character awakens in a cave with no memory of how he came to be there He finds a village of Mimigas who are being persecuted by the Doctor The Doctors servants Misery and Balrog are looking for Sue Sakamoto a girl who had been transformed into a Mimiga Not finding her they mistakenly abduct another Mimiga named Toroko instead The player finds Sue in the Egg Corridor where she discovers the eggs of a Sky Dragon which could allow her to escape the floating island if hatched Sue attempts to rescue her brother Kazuma but King the leader of Mimiga Village captures her and holds her responsible for Torokos kidnapping Sue tasks the player with retrieving Kazuma from Grasstown After freeing him they meet Professor Booster who reveals that the Doctor plans to use the red flowers on Mimigas to create an army to take over the surface world Booster sends the player to the Sand Zone to destroy the red flowers before the Doctor can find them While there the player meets Curly Brace a female robot who also has no memories of her past and Jenka an old witch who is Miserys mother and guardian of the red flowers Jenka calls the player character a soldier from the surface one of many who were sent to the island to slaughter the Mimigas  Misery transports the player to the Labyrinth deep inside the island as punishment for interfering with the Doctors plans Curly Brace has also been thrown into the Labyrinth and they cooperate to escape Balrog helps them to move the boulder blocking the exit revealing his kind nature The pair find and defeat the Core a magical creature whose power keeps the island afloat However the Doctor steps in to save it before the island collapses Depending on certain conditions the player may rescue Curly Brace who had sacrificed her air tank to save the player character When he returns to Mimiga Village he finds that the Doctor has captured the Mimigas In the Egg Corridor Kazuma offers the player a choice to escape the island with him using a Sky Dragon leading to an alternate ending in which the Doctor conquers the surface world while Kazuma and the player hide in the mountains The player may instead choose to confront the Doctor and destroy the islands Core which would return the Mimigas to normal The player scales the outer wall of the island to reach the Plantation where the Doctor is using the Mimigas as slave laborers to grow red flowers The Doctors servants capture him and place him in a jail cell with Sue She is taken away before the player wakes up but her letter reveals that the Doctor was a member of the research expedition that included Sues family and Professor Booster but he betrayed them once he found the Demon Crown Sue directs the player to find her mother who may have a plan to stop the Doctor  If the player saved Curly Brace earlier the player may find an item to restore her memories She remembers that the player characters name is Quote and that they were not the killer robots who slaughtered Mimigas in the past Instead they were sent to destroy the Demon Crown to prevent its power from falling into the wrong hands Quote finds Sues mother Momorin who is building a rocket that will allow access to the top of the island where the Doctor resides After helping her complete the rocket Quote confronts Misery and the Doctor The Doctor has purified the essence of the red flowers into a crystal which allows him to survive even after Quote destroys his body The Doctors spirit possesses the Core of the island but Quote succeeds in destroying that as well causing the island to begin falling to Earth Under certain conditions the player may proceed into a bonus stage called the Bloodstained Sanctuary where the creator of the Demon Crown Ballos is imprisoned Ballos Jenkas brother was a powerful wizard who went insane after being tortured Misery forced Ballos to create the Demon Crown but she and Balrog became cursed to serve whoever possessed it With the help of Curly Brace Quote defeats Ballos and stops the source of the negative energy that was causing the island to fall saving its inhabitants Balrog saves the two before they are crushed by Ballos collapsing prisonhe had been sent by Misery as thanks for breaking her curse Quote Curly Brace and Balrog leave the island to live out their days in peace,A sidescrolling platformer in which a robot traverses a strange world that has been thrown into disorder due to its violent history and a doctor that is attempting to exploit the inhabitants to aid him in his own pursuit for power,84.25052128606296,7.37,9.07,14.89,85.0,189.0,130.0
1101945600,1705,WarioWare: Touched!,"[20, 37, 41]",[33],Missing,Wario makes his debut on the Nintendo DS with hundreds of allnew minigames Now you must complete your goals by using the touch screen and a stylus Tap scratch and rub your stylus on the touch screen to play minigames that have you do everything from milking a cow and drawing a mustache to hurling stars at evil ninjas You can even play some minigames by blowing into the DSs builtin microphone The more minigames you clear the more characters and items you unlock  The 3DS version was exclusively available for a few months in 2016 to My Nintendo members,79.83325393366987,1.9,4.61,10.05,74.0,246.0,169.0
1101945600,28559,Daigasso! Band Brothers,"[20, 24]",[7],Missing,Daigasso Band Brothers is a music video game published and developed by Nintendo as a launch game for the Nintendo DS It features multiple songs which include classical music television themes and video game music The game is controlled using both the buttons on the DS as well as its touch screen in certain portions It uses a variety of different instruments which are combined selectively in order to compose a song Besides the primary mode players may play together each one playing a different instrument in the song Players may also compose their own songs,76.0,12.42,20.0,0.0,83.0,3.0,2.0
1101945600,6537,Polarium,[20],"[9, 15]",Missing,Polarium mixes waycool gameplay with an electronica soundtrack for the trippiest experience yet on the DS Its the first game that would look cool at a rave Polarium is a simple stylish puzzle game you play entirely with the Nintendo DS touch screen and a stylus Draw lines to flip black and white tiles and make patterns and puzzles disappear Use the stylus to draw a stroke flipping black and white tiles to change and match their color Three game modes and scores of puzzles will put your puzzlesolving abilities and stylus skills to the test Challenge a friend to a duel over a wireless connection,71.0,5.58,0.0,12.0,51.0,10.0,5.0
1102032000,6377,Diner Dash,"[5, 6, 9, 12, 14, 20, 38, 55]","[9, 15]",Missing,Diner Dash a popular PC actionpuzzle game has landed on the WiiWare service Guide Flo an office workerturnedrestaurateur as she builds up her empire over four unique diners Go online to face players in headtohead If you feel up to the challenge join up with a friend or another player online for a Team Dash game where your team will take on six other players to see whose diner is the best in town Broadband Internet access is required for online play  Players take direct control of Flo as she runs around to seat patrons take orders deliver food take payment and bus tables as efficiently as possible within the time allowed Players who are fond of traditional control schemes may also use a pointandclick style with hotkeys to aid Flo in her quest for customer satisfaction which is reflected in a heart meter that empties as customers lose patience If the meter empties completely then the customer will leave the restaurant,69.97777728393964,4.21,5.21,7.3,69.0,16.0,12.0
1103155200,1097,Donkey Kong Jungle Beat,[21],"[8, 31]",Missing,Donkey Kong Jungle Beat is a Nintendo GameCube video game featuring the ape Donkey Kong and played with the DK Bongos It was released in Japan on December 16 2004 in Europe on February 4 2005 in North America on March 14 2005 and in Australia on March 17 2005 In 2008 and 2009 the game was rereleased in the New Play Control series of revamped Nintendo GameCube titles This is the first game to be rated E10 by the ESRB,67.59951690820658,4.76,7.38,10.32,78.0,102.0,68.0
1102377600,18274,Ping Pals,[20],[13],Missing,A chat program for the DS Functionally its very similar to Pictochat a program that comes preloaded on all DS units,60.0,0.0,0.0,0.0,40.0,1.0,0.0
1103155200,4189,Super Robot Taisen GC,[21],"[4, 5, 12]",Missing,Super Robot Taisen GC is the first and only Nintendo GameCube Super Robot Wars title It would later be ported to the Xbox 360 under the title Super Robot Wars XO which had an online mode called Super Robot Competition  This game received an English fan translation in 2021,56.0,0.0,49.85,0.0,85.0,2.0,2.0
1101945600,4585,Zatch Bell! Mamodo Fury,"[8, 21]","[4, 12]",Missing,Players join Zatch Kiyo and other characters from the hit manga and TV series ZATCHBELL as they battle to become the mighty mamodo king This time up to four players can choose from more than 20 different playable teams With three gameplay modes including Story Mode VS mode and Arcade Mode players can experience all the action in environments faithful to the TV series All voice acting is even done by the US TV show cast,53.0,4.61,0.0,6.15,45.0,2.0,4.0
1101945600,18594,Pokémon Dash,[20],[10],Missing,In Pokémon Dash youll control Pikachu and race against other Pokémon Use the DSs touch screen to adjust Pikachus direction and speed Off the course Pikachu can cross water terrain by riding on Lapras back and fly using a hotair balloon,33.29540640112872,1.7,5.62,17.29,46.0,68.0,29.0
1103673600,50581,MC Groovz Dance Craze,[21],[7],Missing,Produced by the longtime peripheral maker Mad Catz MC Groovz Dance Craze puts players on the dance floor for songs from popular artists Enjoy dancing to many of your favorite tunes by Jessica Simpson Jewel Kevin Lyttle DJ Jazzy Jeff  the Fresh Prince KC and the Sunshine Band just to name a few Groove out in single player modes or bring friends out for multiplayer modes including Just Dance Dance Together Dance Face Off and Dance Work Out You can practice to become a better dancer show off your talent compete against a friend and even get dancetastic exercise Plus you can still boogie down using the Nintendo GameCube Controller The game is available with a bundled dance pad or available separately,30.0,0.0,0.0,0.0,0.0,0.0,0.0
1103155200,124493,Jikkyou Pawafuru Puroyakyu 11: Chou Kettei-ban,"[8, 21]",[14],Missing,Missing,25.0,nan,nan,nan,nan,nan,nan
