,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
41,"[5, 33]",274896,Arcade Archives: Daioh,"[48, 130]",Enemy down Enemy down Take them all down,Missing,,,,,,
42,[32],274627,GigaBash: Ultraman 4 Characters Pack,[130],Heroes unite Villains rise The Ultraman DLC adds 4 new playable characters from the Ultraman universe featuring unique movesets and iconic abilities,Missing,,,,,,
43,"[4, 14, 32, 33]",274546,Kumi-Daiko Beatoff,[130],Whip and whack in the wildest couch multiplayer brawl Put a mask on get some friends over and unleash drumwhirling chaos together May the nimblest of thumbs win,Missing,,,,,,
44,"[14, 31, 33]",274494,Knights & Guns: Platinum Edition,[130],Missing,Missing,,,,,,
45,[33],274490,S.N.I.P.E.R.: Hunter Scope - Prime Edition,[130],Missing,Missing,,,,,,
46,"[15, 31, 33]",274440,Zombies Rising xXx,[130],The undead menace has returned Safeguard your territory and fortify your defenses in the thrilling Zombies Rising xXx,Missing,,,,,,
47,"[4, 33]",274439,Super Double Dragon,"[6, 49, 130]",Super Double Dragon rises again after 30 years Now with new features such as customisable wallpapers and speed options,Missing,1.49,2.11,2.75,63.0,30.0,21.0
48,"[5, 33]",274438,Excessive Trim,"[49, 130, 169]",Wreak havoc through backwater farmlands as an alien with a buzzsaw flying saucer,Missing,,,,,,
49,[10],274107,Hot Wheels Unleashed 2: Turbocharged - Speed and Style Pack,"[130, 169]",The recipe for success A mix of speed and style Exactly what you will find in the amazing Speed and Style Pack 2016 Ford GT Race Audi R8 LMS Corvette C8R and Nissan GTR R35 Liberty Walk Silhouette Works 35GTRR are the 4 extraordinary cars waiting for you,Missing,,,,,,
50,[34],273614,DesperaDrops,[130],A crimeromance set in Summer 2028 Italy where exchange student Mika Amamine finds herself embroiled in murder case and she is a suspect While being escorted to be further interrogated she is freed when her vehicle gets overturned in an incidenton top of all this there is a mysterious assailant who is after Mikas powers and she finds herself trying to escape both the police and the assailant with 6 other people who all have a criminal past,In the summer of 2028 Mika Amamine studying abroad at a university in Bologna Italy had come to Rome for a short trip with friends to celebrate the end of exams However during that trip she encounters a murder incident and is subsequently arrested as a suspect  While being transported in a police vehicle it suddenly overturns an accident freeing Mika along with six other criminals who were in transit with her They all become fugitives  Mysterious attackers appear targeting the unique power that Mika possesses and the seven of them find themselves pursued by both the police and the attackers  The secret is hidden within Mikas power the identity of the attackers and the truth behind the murder incident that started it all Can they unravel these mysteries and reclaim a peaceful daily life,,,,,,
51,[10],273335,DreamWorks All-Star Kart Racing: Rally Pack,[130],The DreamWorks AllStar Kart Racing Rally Pack exclusively includes Kung Fu Pandas Master Oogway and Puss in Boots The Last Wishs Wolf as playable characters unique karts inspired by the characters plus spoilers wheels engines and different chassis designs to completely customize their karts,Missing,,,,,,
52,"[10, 33]",273334,DreamWorks All-Star Kart Racing: Rally Edition,"[49, 130, 169]",DreamWorks AllStar Kart Racing Rally Edition is the ultimate kart racing experience for DreamWorks Animation fans young and young at heart by bundling the full game together with the DreamWorks AllStar Kart Racing Rally Packs exclusive characters and content in one actionpacked offering,Missing,,,,,,
53,"[9, 13, 15, 31]",273331,Cooking Arena: 8 in 1 Edition,[130],Missing,Missing,,,,,,
54,[31],273326,Dyschronia: Chronos Alternate - Definitive Edition,[130],As the Clocktower bell tolls your fate hangs in the balance Experience an epic story in this cinematic investigation action adventure for the Nintendo Switch,Missing,,,,,,
55,"[8, 13, 31]",273315,The Trotties Adventure,[130],Discover the new magical Trotties adventures with their amazing videogame perfect for your little ones,Missing,,,,,,
56,"[9, 13, 14, 33]",273314,Street Basketball Club: Sport Throw Simulator,[130],The basketball simulator will train your accuracy because the realistic ball physics is the most difficult opponent,Missing,,,,,,
57,"[9, 31, 33, 35]",273311,Prison Break: Jail Escape Simulator,[130],Addictive jailbreak puzzle game Plan your escape route sneak around in stealth mode and bypass all cameras and alarms,Missing,,,,,,
58,[5],273303,War Zone Soldier: Battle Royale Shooter,[130],Welcome to the actionpacked battle royale shooter Grab your weapons and try to be the last one standing shooter,Missing,,,,,,
59,"[9, 13, 33]",273302,Urban Flow: Diamond Edition,[130],Missing,Missing,,,,,,
60,"[15, 31, 33]",272441,Zombies Rising Dawn,[130],Embark on an epic journey where youll boldly defeat legions of relentless zombies from the dawn of time to the end of days,Missing,,,,,,
61,Missing,272424,Model Debut 3 #Nicola,[130],A fashion game where you can create your own cute style  The third stylish game for Nintendo Switch where you can enjoy the latest fashion trends Become a new model and aim to become a top model while enjoying fashion work and even love,Missing,,,,,,
62,"[9, 13, 35]",271840,Farmer Bundle,[130],Farming has never been nicer,Missing,,,,,,
63,"[9, 10, 13, 33]",271839,City Parking Driver: Draw The Path Simulator,[130],A parking simulator in which you need to draw a path and park your car avoiding all the obstacles,Missing,,,,,,
64,"[7, 13]",271838,Let's Sing 2024 with International Hits: Gold Edition,[130],Missing,Missing,,,,,,
65,[33],271837,S.N.I.P.E.R.: Hunter Scope - Diamond Edition,[130],Missing,Missing,,,,,,
66,"[7, 13]",271836,Let's Sing 2024 with International Hits: Platinum Edition,[130],Missing,Missing,,,,,,
67,"[31, 33]",271835,Knights & Guns: Diamond Edition,[130],Missing,Missing,,,,,,
68,"[10, 32]",271640,Geometric Brothers,[130],Though modes may differ there is but one objective Fight through to the end and triumph over all,Missing,,,,,,
69,[10],271399,L.O.L. Surprise! Roller Dreams Racing,[130],Race your friends in LOL Surprise Roller Dreams Racing a rollerskating racing game based on LOL Surprise Players can choose one of their favorite characters and race in a variety of tracks and modes with up to 4 players Explore popular LOL Surprise themes including delectable sweets Route 707 outer space and beyond With each race you will earn Glitter Points to open LOL Surprise Balls and unlock different surprises like stickers and accessories to use in future races,Missing,,,,,,
70,"[9, 12, 13, 35]",271273,Loot Box Quest: Mystic Maidens,[130],The mystic anime maidens are waiting for you Dont let them wait for too long,Missing,,,,,,
71,Missing,270808,Persona 5 Tactica: Weapon Pack,[130],Missing,Missing,,,,,,
72,Missing,270807,Persona 5 Tactica: Repaint Your Heart Challenge Pack,[130],Missing,Missing,,,,,,
73,Missing,270806,Persona 5 Tactica: Picaro Summoning Pack + Raoul Persona,[130],Missing,Missing,,,,,,
74,"[12, 13, 15]",270805,Persona 5 Tactica: Digital Deluxe Edition,[130],Missing,Missing,,,,,,
75,Missing,270578,Naruto x Boruto: Ultimate Ninja Storm Connections - Collector's Edition,"[48, 49, 130, 167, 169]",Missing,Missing,,,,,,
76,"[12, 31]",270502,Dredge: The Pale Reach,"[6, 48, 49, 130, 167, 169]",The Pale Reach is the first official expansion for Dredge  a cosmic horror fishing adventure with a sinister undercurrent This content adds a brand new icethemed biome that can be experienced at any stage in your playthrough  In The Pale Reach youll navigate the treacherous ice fields to discover a mystery frozen under the ice Retrace the steps of the last crew that came before you and unearth a story of bitter betrayal Find some familiar faces and develop new equipment to navigate the area and profit from its inhabitants,Missing,,,,,,
77,"[5, 31, 32, 33]",270485,Berzerk: Recharged,"[6, 49, 130, 169]",Blast your way through an endless maze inhabited by deadly robots and their invulnerable menacing master Evil Otto Tag in a friend in local coop to help you survive this twinstick revival of an arcade classic,Missing,0.0,0.0,0.0,0.0,0.0,0.0
78,[12],270397,Gothic II: Complete Classic,[130],Continue the story of the Nameless Hero in Gothic II Complete Classic the awardwinning sequel that improved on its predecessor in every way Experience it now for the first time on Nintendo Switch  Gothic II Complete Classic brings together the excitement of Gothic II and the addon Night of the Raven to your fingertips for the first time on a console,You have torn down the magical barrier and released the prisoners of the Mine Valley Now the former criminals of the forests and mountains are causing trouble around the capital of Khorinis The town militia is powerless due to their low amount of forceoutside of the town everyone is helpless against the attacks of the bandits,,,,,,
79,"[12, 13, 31]",269378,Harvest Moon: The Winds of Anthos - Tool Upgrade & New Interior Designs Pack,"[6, 48, 49, 130, 167, 169]",Customize the interior of your house with 3 new fabulous design themes Mix and match them up to your hearts content Youll also be able to upgrade your hoe watering can hammer axe sickle fishing rod and pickaxe an additional level making growing crops fishing and mining a breeze,Missing,,,,,,
80,Missing,269377,"Harvest Moon: The Winds of Anthos - New Crops, Fish, and Recipes Pack",[130],Missing,Missing,,,,,,
81,"[13, 14, 33, 35]",269355,Foosball League Cup: Arcade Table Football Simulator,[130],A dynamic kicker simulator where you have to get hold of the ball and kick it into the opponents goal,Missing,,,,,,
82,[7],268592,Let's Sing 2024 with International Hits,"[49, 130, 169]",Step into the spotlight  Its your time to shine,Missing,,,,,,
83,"[4, 31]",268549,Naruto x Boruto: Ultimate Ninja Storm Connections - Ultimate Edition,[130],Missing,Missing,,,,,,
84,"[5, 33]",268093,Devil Engine: Complete Edition,"[48, 49, 130, 167, 169]",Lightning Strikes Again Take control of the AI ship Andraste and blast through hordes to destroy the Devil Engine  Devil Engine is a highoctane classicstyled sidescrolling shootemup heavily influenced by the best in the genre from the 32bit era featuring a variety of incredible locations handdrawn pixel art and a bloodpumping soundtrack that brings the dark future to life,Missing,,,,,,
85,"[25, 33]",268090,Double Dragon Collection,[130],Twin dragons rise again in one complete package Six classic Double Dragon titles including the longawaited Double Dragon Advance as well as Super Double Dragon ported for the first time since its original release  This bundle is a physical only release planned for the Nintendo Switch in Asia The ports of Double Dragon Advance and Super Double Dragon will be available separately on additional platforms,Missing,0.0,0.0,0.0,0.0,0.0,0.0
86,"[31, 33]",267852,Internet Cafe Mini Games 10 in 1,[130],Imagine an internet cafe that contains 10 fun little games You can play any game you want in this internet cafe Try to get the highest score in simple games by managing your character with a single button,Missing,,,,,,
87,"[8, 9, 32]",267832,Lily in Puzzle World,[130],Explore a sketchbook world in a casual mix of platforming and brainteasing puzzles,Missing,,,,,,
88,"[8, 9, 32]",267489,Bob the Elementalist,"[6, 130]",The magical power of the elements is our last hope for survival Master the four elements in this indie puzzle platforming challenge,Missing,,,,,,
89,"[4, 31]",267239,Naruto x Boruto: Ultimate Ninja Storm Connections - Deluxe Edition,[130],Missing,Missing,,,,,,
90,"[13, 14, 15]",266727,Football Manager 2024 Touch,[130],Progress never stops when youre pursuing footballing greatness Gameplay upgrades empower you to develop a blueprint for success on and off the pitch,Missing,,,,,,
91,"[10, 13]",266536,Real Car Parking: 2024 Authentic Simulation,[130],This game is a parking simulation type You have a wide choice of supercars in your garage There are many levels in the game that you pass in one breath The realistic graphics give you the feeling of presence in the scene where the action takes place Enjoy your time here,Missing,,,,,,
92,"[13, 14, 15]",266382,Football Manager 2024,"[6, 49, 130, 167, 169]",Progress never stops when youre pursuing footballing greatness Gameplay upgrades empower you to develop a blueprint for success on and off the pitch Preorder for 10 off and Early Access,Missing,0.0,0.0,0.0,75.0,2.0,0.0
93,Missing,266209,Mortal Kombat 1: Omni-Man,"[6, 130, 167, 169]",Announced for the Mortal Kombat 1 Kombat Pack OmniMan is a guest character from the comic book and television series Invincible,Missing,,,,,,
94,"[9, 13, 31, 32]",265106,One Night: Burlesque,[130],Step into the smoky seductive world of the Angels Den a luxurious burlesque club Get into the high heels of Holly a talented dancer graced with a unique gift of telepathy Help her on a desperate mission to save a friend from certain doom,Missing,,,,,,
95,[12],263685,Gensei Suikoden Plus,[130],A remake of Gensei Suikoden for NIntendo Switch,A martial artist Ataho is enjoying a nice day off when he gets a visit from a member of his old dojo Through a series of circumstances hes thrown into a martial arts contest then into a mad dash to save the world,,,,,,
96,"[5, 31]",263462,Turok 3: Shadow of Oblivion Remastered,"[6, 48, 49, 130, 167, 169]",Turok 3 Shadow of Oblivion Remastered is a faithful restoration of the classic firstperson shooter originally released in 2000 for the Nintendo 64 upgraded through Nightdive Studios proprietary KEX Engine for play on modern gaming devices with up to a 4K resolution at 120FPS  It joins Nightdive Studios Universal Games and Digital Platforms popular Turok and Turok 2 Seeds of Evil remasters capping off the trilogy Turok 3 Shadow of Oblivion Remastered features upgraded gameplay highresolution textures enhanced lighting and rendering and support for console gamepads with platformspecific features  Finish the hunt in this epic finale to the Turok Trilogy Pick up immediately after the events of Turok 2 Seeds of Evil with dual protagonists Joseph and Danielle Fireseed of the Turok family tree as they battle the titular antagonist Oblivion and its followers the Flesh Eaters,Missing,,,,,,
97,"[12, 13, 31, 32]",263087,Dragon Wings,"[6, 130]",Embark on an epic journey of self discovery Set out on a thrilling adventure through treacherous landscapes and overcome exciting challenges Will you be able to find your way home,Missing,,,,,,
98,"[5, 31, 32, 33]",262873,Adventure Tanks,[130],Engage in fierce battles against rival tanks in a variety of arenas Strategize your moves dodge enemy fire and reach the ultimate goal,Missing,,,,,,
99,[31],262261,The Walking Dead: Destinies,"[6, 48, 49, 130, 167, 169]",Begin your journey as Rick Grimes waking alone in a hospital surrounded by the dead Assemble allies and fight your way through the walker apocalypse across iconic locations from The Walking Dead including Atlanta the Greene family farm the prison and Woodbury In crucial choicedriven moments youll forever shape the destiny of your team of characters from the series Heroes and villains living and dead  its up to you to decide whether to stay the course of history or forge your own path through the world of AMCs The Walking Dead,Missing,0.0,0.0,0.0,0.0,0.0,0.0
100,"[10, 13, 33]",262239,ATV Monster Racing Simulator Rally Cross,[130],Are you ready for the ultimate ATV offroad racing adventure,Missing,,,,,,
101,[7],261154,Let's Sing 2024,"[130, 167, 169]",Missing,Missing,,,,,,
102,"[13, 30, 32, 33]",260221,Smoots Pinball,"[6, 48, 49, 130, 167, 169]",Enjoy an exciting and fun multiplayer pinball experience with Smoots Pinball Play on 5 tables based on our popular Smoots games complete missions and unlock extras Can you score 1000000 points Play solo or with friends and show off your pinball skills,Welcome to Smoots Pinball the ultimate multiplayer pinball experience In this thrilling game youll enjoy classic pinball action on 5 unique and exciting tables each based on our popular Smoots games  Are you ready to take on the challenge and reach a score of 1000000 points Flip the paddles and launch the balls with precision to rack up as many points as possible But thats not all each table has special missions for you to complete unlocking extras and additional challenges,,,,,,
103,[34],259212,Cupid Parasite: Sweet and Spicy Darling - Special Edition,[130],The special edition of Cupid Parasite Sweet and Spicy Darling comes with a drama CD and bonus booklet,Missing,,,,,,
104,"[4, 8]",259206,Nickelodeon All-Star Brawl 2,"[6, 48, 49, 130, 167, 169]",Nickelodeon AllStar Brawl 2 is bigger and better than ever with all new gameplay campaign characters voiceover modes and more,Missing,3.0,10.0,31.0,80.0,2.0,3.0
105,"[10, 33]",258804,DreamWorks All-Star Kart Racing,"[6, 48, 49, 130, 167, 169]",Twenty of the most iconic DreamWorks Animation characters take the wheel in the fastpaced world of kart racing in DreamWorks AllStar Kart Racing  Shift drift and jump at high speeds across a variety of fantastical tracks inspired by DreamWorks Animations many fanfavorite films Blaze past the competition in fun and hilarious action for players of all ages with solo as well as online and local splitscreen multiplayer modes,Missing,0.0,0.0,0.0,0.0,0.0,0.0
106,"[10, 33]",258256,Wildshade: Unicorn Champions,"[48, 49, 130, 167, 169]",Cross the finishing line riding a unicorn,Missing,,,,,,
107,"[7, 9, 31, 32]",258252,Super Crazy Rhythm Castle,"[6, 48, 49, 130, 167, 169]",Its Super Crazy Rhythm Castle the chaotic rhythm adventure A puzzling coop mashup unlike anything youve ever heard Solo or with a band of up to three friends Can you conquer the castle,Missing,0.0,0.0,0.0,0.0,0.0,0.0
108,[31],257332,Bluey: The Videogame,"[6, 48, 49, 130, 167, 169]",Join the fun with Bluey and her family in Bluey The Videogame Play a brandnew story set across 4 interactive adventures For the first time ever explore iconic locations such as the Heeler House Playgrounds Creek and a bonus beach location Play your favourite games from the TV show including Keepy Uppy Chattermax Chase and more  The fun doesnt stop there This game wont be trifficult just a lot of fun Experience the joy and wonder of Blueys world with local multiplayer you can play with friends and family in story mode and free play Explore and collect items for your sticker book unlock outfits and uncover the many secrets and hidden references throughout each location Recreate iconic scenes or create your very own Bluey inspired adventures and games in Bluey The Videogame,Missing,1.08,0.0,3.17,80.0,1.0,3.0
109,"[5, 31]",256466,Jurassic Park: Classic Games Collection,"[6, 48, 130, 167, 169]",The 8and 16bit era of Jurassic Park games returns  This Carbon Engine release not only includes a lineup of classic titles but also adds new features including save states for each game new ingame maps and various qualityoflife fixes that bring these games into the modern era of gaming  The Jurassic Park Classic Games Collection includes Jurassic Park NES Game Boy and SNES and Jurassic Park Part 2 The Chaos Continues Game Boy and SNES,JURASSIC PARK The perilous primeval world of JURASSIC PARK awaits  Step into the role of Dr Alan Grant A computer malfunction has caused the release of hundreds of fearsome prehistoric predators Vicious raptors spitters and TRex are threatening to overrun even the fortified visitors compoundand two children Tim and Lex are lost in the islands jungle wilderness To find and rescue them youll have to face some of historys most powerful and DEADLY carnivores  JURASSIC PARK 2 THE CHAOS CONTINUES A year has passed and no one has set foot in Jurassic Parkuntil now  As Dr Grant youll venture back to the island where more dinosaurs than you could ever imagine await your return  If you thought the first visit was a nightmare wait until you meet the new attractions,,,,,,
110,[4],254845,Asterix & Obelix: Slap Them All! 2,"[6, 48, 49, 130, 167, 169]",Asterix  Obelix  Slap them all 2 is a Beatem Up with an original story Explore different places such as forest ruins a vast Roman camp and even Lutèce This dynamic game invites you to come on an adventure  with a generous distribution of slaps,Missing,,,,,,
111,[31],254728,Yohane the Parhelion: Blaze in the DeepBlue,"[6, 48, 49, 130, 167, 169]",Yohane the Parhelion Blaze in the DeepBlue is an official spinoff of Love Live Sunshine Yohanes fantasy world sets the stage for a 2D metroidvania in Yohane the Parhelion Blaze in the Deepblue,Missing,,,,,,
112,[33],254341,WarioWare: Move It!,[130],Strike a pose with a multitude of motionbased microgames in a brandnew entry in the WarioWare series Grab a pair of JoyCon controllers and get moving as you gently shake punch dance wiggle and even curtsey through over 200 lightningfast microgames minigames that last just a few hilarious seconds A second player can use another set of JoyCon controllers to join the treasureguarding sheeptwirling fun Up to 4 players each with one JoyCon controller can laugh out loud in the local Party Modes minigames like a dicey board game with Wariostyle rules,Missing,1.93,2.7,3.94,76.0,25.0,37.0
113,[12],254337,Star Ocean: The Second Story R,"[6, 48, 130, 167]",Two worlds one fateful encounter  In an endless sea of stars at the edge of the universe two people who live in different worlds go on a journey to save planet Expel  Choose your path and witness an awakened destiny,Space Date 366  A Federation officer finds himself transported to a mystical planet While searching for a way home an encounter with a young girl draws him into a quest to save her people just as an ancient prophecy foretold,20.8,28.81,39.92,84.0,15.0,27.0
114,"[12, 31]",254327,Super Mario RPG,[130],Mario Bowser and Peach partner up to repair the wishgranting Star Road in this approachable roleplaying adventure  Team up with an oddball group of heroes to save Star Road and stop the troublemaking Smithy Gang This colorful RPG has updated graphics and cinematics that add even more charm to the unexpected alliance between Mario Bowser Peach and original characters Mallow and Geno  Enter or revisit this world of eccentric allies and offbeat enemies in an RPG for everyone,Missing,10.45,0.0,15.0,84.0,7.0,9.0
115,"[8, 9, 31]",253061,Jumanji: Wild Adventures,"[6, 48, 49, 130, 167, 169]",Explore Jumanjis lost world of dangerous beasts and secret treasures,Missing,,,,,,
116,"[12, 13, 15, 24]",252729,Persona 5 Tactica,"[6, 48, 49, 130, 167, 169]",After a strange incident the Phantom Thieves wander into a bizarre realm where its citizens are living under tyrannical oppression Surrounded by a military group named Legionnaires they find themselves in grave danger until a mysterious revolutionary named Erina rescues them and offers an enticing deal in exchange for their help What truth lies behind Erina and the deal she offers to the Phantom Thieves,Missing,0.0,0.0,0.0,60.0,1.0,0.0
117,"[9, 32]",252269,Settris,[130],Settris is a blockplacement puzzle game in which players place pieces in the empty squares on the puzzle board and fill all empty squares to clear the board,Missing,,,,,,
118,"[9, 13, 15, 31, 32]",250826,Pixel Cafe,"[6, 48, 49, 130, 167, 169]",Join a smalltown girl on this comingofage story about family relationships coffee and life in the big city Immerse yourself in the perfect blend of an arcadestyle time manager and visual novel exploring dual storylines and a beautifully crafted pixel art world in Pixel Cafe,Missing,0.0,0.0,0.0,0.0,0.0,0.0
119,"[5, 8, 12, 31]",250172,The Smurfs 2: The Prisoner of the Green Stone,"[6, 48, 49, 130, 167, 169]",With your crack team and the help of the SmurfoMix liberate the village of the Smurfs from the grip of the Green Stone,Missing,8.24,0.0,0.0,70.0,1.0,2.0
120,Missing,247191,PlateUp!: Collector's Edition,"[130, 167, 169]",PlateUp Collectors Edition includes  Game PlateUp  4 Mini Figurines,Missing,,,,,,
121,"[8, 9, 15, 31, 33]",246564,KarmaZoo,"[6, 130, 167, 169]",Share the love and die trying KarmaZoo is a joyful altruistic cooperative platformer where up to 10 random players help each other with the unique abilities of 50 different characters  all for the sake of good Karma,KarmaZoo is about helping people working together and finding bliss in cooperation  especially when things go wrong Make meaningful connections with completely random players online as they are all striving alongside you to earn the most precious resource of all Karma,0.0,0.0,0.0,0.0,0.0,0.0
122,"[8, 31, 32]",244457,Ebenezer and the Invisible World,"[6, 48, 49, 130, 167, 169]",Embark on a storyrich 2D Metroidvania adventure with breathtaking handdrawn art playing as miserturnedhero Ebenezer Scrooge in a reimagined Victorianfantasy based on Charles Dickens classic novel A Christmas Carol Enlist the help of ghosts to save the people of London before its too late,Join Ebenezer Scrooge and a team of spectral allies as they battle to save London from the clutches of the wealthy industrialist Caspar Malthus and his militant Private Guard With each Ghost lending their unique abilities explore the dark corners of London and uncover the sinister influence of the Dark Spirit and an army of Unrepentant Ghosts Will you have the courage to confront Caspar and stop his malevolent plans before it is too late,0.0,0.0,0.0,0.0,0.0,0.0
