first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1070496000,[4],24289,Naruto: Clash of Ninja 2,[21],Naruto Clash of Ninja 2 offers several different game modes such as Arcade mode VS mode and Story mode You can unlock new features such as new characters stages and modes by accomplishing certain tasks in the game,66.42326306298722,Missing,2.51,14.33,14.44,72.0,42.0,27.0
1072742400,"[8, 31]",4156,Sonic Heroes,"[6, 8, 11, 21]",Sonic Heroes is an adventure and multiplatform video game in the Sonic The Hedgehog series developed by Sonic Team and published by SEGA for the Nintendo GameCube Sony PlayStation 2 Microsoft Xbox and Microsoft Windows PCs The player races a team of series characters through levels to amass rings defeat robots and collect the seven Chaos Emeralds needed to defeat Doctor Eggman This game differs from other Sonic games by allowing the player to take control of one of four teams each with three characters who each have unique abilities to use The game received mixed reviews from critics but it performed commercially well becoming a millionseller and making the bestselling lists for all three of its original platforms Join Team Sonic Team Dark Team Rose and Team Chaotix in a multiplatform adventure Run Fly use your Power grind swing through 7 different levels with unique paths fighting evil and solving puzzles for each team,65.49717152404398,Dr Eggman has come back to challenge Sonic and crew again to defeat his new scheme Sonic the Hedgehog Miles Tails Prower and Knuckles the Echidna gladly accept and race off to tackle the docs latest plan Meanwhile Rouge the Bat swings in on one of Eggmans old fortresses and discovers Shadow the Hedgehog in a capsule After an odd encounter Rouge Shadow and E123 Omega join up to find out what happened to Shadow and to get revenge on Eggman At a resort Amy Rose looks at an ad that shows Sonic in it with a chao and a frog After getting over boredom Amy Cream the Rabbit and Big the Cat decide to find Sonic and get what they want back Elsewhere in a run down building the Chaotix Detective Agency receive a package that contains a walkietalkie Tempting them Vector the Crocodile Charmy Bee and Espio the Chameleon decide to work for this mysterious person so they can earn some money,11.72,18.53,34.0,66.0,384.0,212.0
1071100800,[4],75752,One Piece: Grand Battle! 3,"[8, 21]",One Piece Grand Battle 3 is a video game of the actionadventure genre released in 2003 by Ganbarion This is the third game in the Grand Battle series and the sequel to Grand Battle 2 The game was released only in Japan on December 11 2003 for the Playstation 2 and Game Cube  The Game cube version of this game featured a demo of One Piece Going Baseball in which could be played on a Game Boy Advance Only Luffy and Enel were playable This game was never translated into English  This game includes sixteen playable characters and seven stages all based on the One Piece story up to the Skypiea Arc Each character contains over two special attacks and can use the environment as a weapon,61.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1071705600,[4],3899,DreamMix TV World Fighters,"[8, 21]",A fledgling television program has been suffering from poor audience approval and the station that carries the show has informed its producers that they will have to rectify the situation or face inevitable cancellation  An unorthodox plan is implemented broadcast a contest pitting various superstars from differing realities in physical combat in order to increase ratings,54.0,Missing,0.33,0.0,4.17,46.0,5.0,3.0
1071187200,[4],15433,The King of Fighters 2003,"[8, 9, 11, 48, 49, 52, 79, 80, 130]",The game revolves around The King of Fighters an elite fighting competition In this competition Rugal is defeated and the Orochi are sealed away The tournament at the centre of the game is sponsored by an unknown patron whose identity becomes a matter of public interest in the country Perhaps as a result of this it attracts a large number of contestants  With the inception of the new multishift rule in this KOF tournament wherein competitors can freely tag off during battles the competition becomes a hot topic and provokes widespread discussion It also leads to a speedy execution of the match with unified team strategies  In preparation for the tournaments stadiums with the capacity to hold tens of thousands of people are procured from cities across the world and established in city centres Schedules are completed and spectators move from one location to another to watch the preliminary matches To create the atmosphere of a true street fight competitions are broadcast live on giant screens,51.5036631814288,Missing,1.03,1.46,80.0,74.0,27.0,15.0
1070323200,"[5, 31]",4013,Mission: Impossible - Operation Surma,"[8, 11, 21]",Ethan Hunt and the Impossible Mission Force IMF are brought into an investigation of a shady international corporation known as SURMA that is in possession of a highly advanced computer virus known as Ice Worm It has the power to break through any type of security system and could lead to the theft of any data ranging from nuclear weapons specs to intelligence of any government When their own operations are sabotaged Ethan and the IMF team find out that their secure databases have been hacked and that their enemies are now in possession of some of their deepest darkest secrets The team must find this worm to protect global internet security,43.0,Missing,7.64,8.0,8.5,56.0,7.0,11.0
1072828800,[10],9787,Mercedes-Benz World Racing,"[6, 8, 11, 21]",MercedesBenz World Racing also referred to as World Racing  is a computer game in the genre of driving simulators developed by the German company Synetic GmbH The game was released in September 2003,39.0,Missing,10.0,0.0,0.0,59.0,7.0,2.0
1070496000,[31],3885,Disney's Hide and Sneak,[21],Either Mickey or Minnie will get kidnapped by a strange flying alien mushroom  depending on who the players chooses to control Now the other character has to undertake a rescue mission Gameplay includes climbing solving puzzles jumping evading and hiding from enemies Enemies can be taken out when sneaking close enough to enemies As you make progress you traverse three game areas These are a warehouse museum and ruins,36.0,Missing,nan,nan,nan,nan,nan,nan
1071705600,"[15, 16, 35]",3902,Duel Masters,"[8, 21]",Based on the Duel Masters Trading Card game in Japan Duel Masters Sempai Legends puts you in the role of a kohai junior duelist Your grandfather a great Sempai senior duelist gives you a valuable Duel Masters card which is soon stolen by a mysterious man Now it is up to you to travel to nearby towns and villages in hopes of regaining the stolen property Along the way youll face many opponents in Duel Masters tournaments with the hope of one day becoming a professional Duelist,35.0,Missing,7.0,0.0,0.0,70.0,11.0,3.0
1071705600,[14],124492,Jikkyou Pawafuru Puroyakyu 10: Chou Kettei-ban 2003 Memorial,"[8, 21]",Missing,25.0,Missing,nan,nan,nan,nan,nan,nan
1071100800,Missing,4015,Momotaro Dentetsu 12: Nishi Nihon-hen mo Ari Masse!,"[8, 21]",Missing,25.0,Missing,nan,nan,nan,nan,nan,nan
