,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
10,51453,Gintama DS: Odd Jobs Grand Riot!,[20],The game is based around the daily life of a character doing odd jobs for people throughout the town to earn money and pay back a huge debt  The game is played on the bottom screen using the Nintendo DS stylus to control the characters and finish the minigame style jobs The top screen shows the character portrait and dialogue of the people you talk to,"[13, 31]",Missing,Missing,,,,,,
11,49243,Backyard Sports: Baseball 2007,"[6, 8, 21]",Backyard Baseball 2007 is the fifth iteration of the best selling youth baseball video game of all time and the only kids game to hold the coveted Major League Baseball MLB and Major League Baseball Players Association MLBPA licenses Backyard Baseball 2007 features a roster full of top MLB pros as kids and includes all 30 MLB teams uniforms and logos In addition the games kidfriendly nonviolent format and high level of diversity makes it especially popular with parents,[14],Missing,Missing,,,,,,
12,18540,Beetle King,[20],In the game the player can explore a magical wood and catch different species of insects in order to collect data on all the creatures that live in the forest Another way to obtain the information is to swap the insects with other players Developed by Warashi published by D3 505 GameStreet and Proein Originally part of the Simple DS Series Vol 3 with the alternative japanese title The Mushitori Oukoku,"[13, 31]",Missing,Missing,,,,,,
13,8464,Disney's American Dragon: Jake Long - Attack of the Dark Dragon,[20],Attack of the Dark Dragon for the Nintendo DS lets players take control of Jake who must punch and kick his way through an onslaught of villains to save Rose from the Dark Dragon American DragonAttack of the Dark Dragon boasts five distinct worlds with more than 20 levels When Jake transforms into the American Dragon players can release dragon fire perform jump attacks whip with a tail swipe and take flight in 3D with up to four friends in wireless mode,[25],Missing,Missing,,,,,,
14,6366,Danny Phantom: Urban Jungle,"[20, 24]",A powerful new ecoghost has turned Amity Park into a real urban jungle Danny Phantom must battle his way through the twisted thorns and monstrous vegetation and learn an all newfreeze power to defeat this evil nemesis Soar through ghostly 3D worlds attacking all new enemies in frenzied shooter action Travel to the Ghost Zone to learn Dannys new Freeze Power Defeat new enemy Undergrowth as he tries to turn Amity Park into a nightmare of plants and vines Pilot the Fenton Flier and Danny with new inventions from the Fenton lab,"[5, 8]",Missing,Missing,1.31,0.0,1.67,58.0,4.0,3.0
15,1518,Pokémon Pearl Version,[20],Pokémon Pearl Version and Diamond Version are roleplaying games RPGs developed by Game Freak and published by Nintendo for the Nintendo DS With the enhanced remake Pokémon Platinum the games comprise the fifth installment and fourth generation of the Pokémon series of RPGs First released in Japan on September 28 2006 the games were later released to North America Australia and Europe over the course of 2007 Like previous Pokémon games Diamond and Pearl chronicle the adventures of a young Pokémon trainer as heshe trains and battles Pokémon while also thwarting the schemes of a criminal organization The games add many new features such as Internet play over the Nintendo WiFi Connection and changes to battle mechanics and Pokémon Contests along with addition of 107 new Pokémon The games are independent of each other but feature largely the same plot and while both can be played separately it is necessary to trade between them in order to complete the games Pokédexes,"[12, 16, 31]",82.29071720918759,The games chronicle the adventures of a new Pokémon trainer who strives to become the Pokémon League Champion by collecting and training Pokémon Like most games in the series Diamond and Pearl feature eight Pokémon gyms led by Gym Leaders professional trainers whose expertise lies in a particular Pokémon type Gym Leaders Roark Gardenia Maylene Wake Fantina Byron Candace and Volkner serve as bosses and reward skilled trainers with Gym badges key to the advancement of the plot As in Ruby and Sapphire the protagonist must also thwart the schemes of a crime syndicate and here it is Team Galactic who plans to use Pokémon to restructure the region into a utopia  Like all other Pokémon RPGs Diamond and Pearl begin in the protagonists hometown After viewing a television report about a mediaconducted search for a Red Gyarados which was spotted at a faraway lake Johtos Lake of Rage the protagonist and his or her best friend travel together to check the local lake for a Pokémon like it They spot Professor Rowan a Pokémon evolution researcher and his assistant the playable character not selected in the game Lucas boy or Dawn girl After a short discussion the professor and his assistant leave the lake leaving a briefcase behind When they are attacked by wild Starly the protagonist and his or her rival examine the case The player is then given a choice among the three Pokémon found in the briefcase Turtwig Chimchar or Piplup with which to battle the Starly After defeating the Starly Lucas or Dawn retrieves and returns the briefcase to the professor Noticing that a bond has been forged between the young protagonist and his or her chosen Pokémon Rowan offers it to him or her asking that he or she embark on a journey and fill his or her Pokédex  The protagonist encounters the main antagonist Team Galactic early in the game when he or she must save Professor Rowan from its thugs however its motives are unclear until later The protagonist encounters the Team twice when it takes over a wind farm and when it sets up a base in Eterna City before it takes over Sinnohs three lakes in an attempt to capture the Mirage Pokémon Uxie Azelf and Mesprit Shortly after the player earns his or her seventh Gym Badge Team Galactic captures the Mirage Pokémon and imprisons them inside the science laboratory of the Team Galactic Headquarters Building where its members extract crystals from the Pokémon to create the Red Chain an object that can control the legendary Pokémon Palkia in Pearl or Dialga in Diamond both in Pokémon Platinum though Giratina appears after this After releasing the trio the protagonist is able to access the cave atop Mt Coronet where the leader of Team Galactic awakens Dialga or Palkia The legendary Pokémons powers begin to overwhelm Sinnoh causing the newly free Uxie Azelf and Mesprit to attempt to stop it The player then battles PalkiaDialga after defeating or capturing the Pokémon Sinnoh returns to normal After this the player will continue eventually battling the Sinnoh Region Pokémon Leagues Elite Four Aaron Bertha Flint and Lucian After defeating all four members the player will battle the Sinnoh League champion a woman named Cynthia who had appeared before in the game If the protagonist beats Cynthia he or she is the new Sinnoh League champion beating the game After the player beats the game there is a new island to explore that is filled with other types of Pokémon His or her old friend who challenged him or her to battles multiple times before will be waiting for him or her here The old friend will challenge the player to another battle On this island there are also stores and a tournament center,,,,,,
16,1560,Pokémon Diamond Version,[20],Pokémon Diamond Version and Pearl Version are roleplaying games RPGs developed by Game Freak and published by Nintendo for the Nintendo DS With the enhanced remake Pokémon Platinum the games comprise the fifth installment and fourth generation of the Pokémon series of RPGs First released in Japan on September 28 2006 the games were later released to North America Australia and Europe over the course of 2007  Like previous Pokémon games Diamond and Pearl chronicle the adventures of a young Pokémon trainer as heshe trains and battles Pokémon while also thwarting the schemes of a criminal organization The games add many new features such as Internet play over the Nintendo WiFi Connection and changes to battle mechanics and Pokémon Contests along with addition of 107 new Pokémon The games are independent of each other but feature largely the same plot and while both can be played separately it is necessary to trade between them in order to complete the games Pokédexes,"[12, 16, 31]",80.17799023805635,The games chronicle the adventures of a new Pokémon trainer who strives to become the Pokémon League Champion by collecting and training Pokémon Like most games in the series Diamond and Pearl feature eight Pokémon gyms led by Gym Leaders professional trainers whose expertise lies in a particular Pokémon type Gym Leaders Roark Gardenia Maylene Wake Fantina Byron Candace and Volkner serve as bosses and reward skilled trainers with Gym badges key to the advancement of the plot As in Ruby and Sapphire the protagonist must also thwart the schemes of a crime syndicate and here it is Team Galactic who plans to use Pokémon to restructure the region into a utopia  Like all other Pokémon RPGs Diamond and Pearl begin in the protagonists hometown After viewing a television report about a mediaconducted search for a Red Gyarados which was spotted at a faraway lake Johtos Lake of Rage the protagonist and his or her best friend travel together to check the local lake for a Pokémon like it They spot Professor Rowan a Pokémon evolution researcher and his assistant the playable character not selected in the game Lucas boy or Dawn girl After a short discussion the professor and his assistant leave the lake leaving a briefcase behind When they are attacked by wild Starly the protagonist and his or her rival examine the case The player is then given a choice among the three Pokémon found in the briefcase Turtwig Chimchar or Piplup with which to battle the Starly After defeating the Starly Lucas or Dawn retrieves and returns the briefcase to the professor Noticing that a bond has been forged between the young protagonist and his or her chosen Pokémon Rowan offers it to him or her asking that he or she embark on a journey and fill his or her Pokédex  The protagonist encounters the main antagonist Team Galactic early in the game when he or she must save Professor Rowan from its thugs however its motives are unclear until later The protagonist encounters the Team twice when it takes over a wind farm and when it sets up a base in Eterna City before it takes over Sinnohs three lakes in an attempt to capture the Mirage Pokémon Uxie Azelf and Mesprit Shortly after the player earns his or her seventh Gym Badge Team Galactic captures the Mirage Pokémon and imprisons them inside the science laboratory of the Team Galactic Headquarters Building where its members extract crystals from the Pokémon to create the Red Chain an object that can control the legendary Pokémon Palkia in Pearl or Dialga in Diamond both in Pokémon Platinum though Giratina appears after this After releasing the trio the protagonist is able to access the cave atop Mt Coronet where the leader of Team Galactic awakens Dialga or Palkia The legendary Pokémons powers begin to overwhelm Sinnoh causing the newly free Uxie Azelf and Mesprit to attempt to stop it The player then battles PalkiaDialga after defeating or capturing the Pokémon Sinnoh returns to normal After this the player will continue eventually battling the Sinnoh Region Pokémon Leagues Elite Four Aaron Bertha Flint and Lucian After defeating all four members the player will battle the Sinnoh League champion a woman named Cynthia who had appeared before in the game If the protagonist beats Cynthia he or she is the new Sinnoh League champion beating the game After the player beats the game there is a new island to explore that is filled with other types of Pokémon His or her old friend who challenged him or her to battles multiple times before will be waiting for him or her here The old friend will challenge the player to another battle On this island there are also stores and a tournament center,,,,,,
17,11607,Freshly-Picked Tingle's Rosy Rupeeland,[20],FreshlyPicked Tingles Rosy Rupeeland is an adventure video game developed by Vanpool and published by Nintendo for the Nintendo DS handheld game console It was first released in Japan and was released in Europe on September 14 2007 a year after its Japanese release FreshlyPicked Tingles Rosy Rupeeland stars Tingle a character who has appeared in several games in The Legend of Zelda series starting from The Legend of Zelda Majoras Mask for the Nintendo 64 It was commercially successful in Japan selling 234862 units by the end of 2007,[31],76.67816286175798,Missing,23.91,23.01,32.2,61.0,26.0,17.0
18,84674,42 All-Time Classics,[20],Its game night and everyones invited,[35],73.0,Missing,6.38,0.0,8.62,71.0,8.0,4.0
19,5145,Secret Files: Tunguska,"[5, 6, 20, 34, 39, 41, 130]",Unravel one of the greatest mysteries of our time On the 30th June 1908 an explosion with the combined energy of 2000 Hiroshima bombs rocked the region of Tunguska in Central Siberia and felled over 6000 square km of trees The explosion could be heard from as far as 1000km away,"[2, 31]",72.83700508694501,Missing,9.17,11.78,12.32,73.0,58.0,81.0
20,696,FIFA Soccer 07,"[6, 8, 11, 21]",FIFA 07 also known as FIFA Football 07 and FIFA 07 Soccer is the 2006 edition of EA Sports series of football simulator video games Developed by EA Canada it is published by Electronic Arts  It was the last game in the FIFA series to be released for the GameCube Xbox and Game Boy Advance and the first to be released for the Xbox 360 The nextgeneration graphics and physics engine used in the Xbox 360 version will be exclusive to the console for a period of 12 months It was also released for PC Nintendo DS PlayStation Portable and PlayStation 2  There are seven different covers of FIFA 07 each with a different player depending on which region the game is sold in Ronaldinho FC Barcelona graced the cover of all the games and was joined by Landon Donovan Los Angeles Galaxy and Francisco Fonseca UANL Tigres in North America Wayne Rooney Manchester United in the United Kingdom Australia and the Benelux Lukas Podolski Bayern Munich in Germany David Villa Valencia in Spain Kaká Milan in Italy Juninho Lyon in France Tranquillo Barnetta Bayer Leverkusen in Switzerland and Kim NamIl Suwon Samsung Bluewings in South Korea  FIFA 07 sponsored Accrington Stanley for the 200708 season with the FIFA 07 logo displayed on the back of the teams shirts,[14],72.61857999514757,Missing,,,,,,
21,6506,Mario vs. Donkey Kong 2: March of the Minis,"[20, 41]",It seems folks love those Mini Mario toys So much so that the Mario Toy Company has expanded the line to include Mini Donkey Kong Mini Toad and Mini Peach figures to the series With all these toys bringing him more money than he knows what to do with Mario decides to fulfill his lifelong dream and open a theme park called Super Mini Mario World The openingday crowd includes Pauline and Donkey Kong who immediately falls head over heels for the lovely lass The proud ape tries to show off his Mini DK toy to Pauline but she picks the Mini Mario toy over his and the jealous Donkey Kong becomes enraged He smashes the displays destroys the toys and takes Pauline to the top floor of the amusement park Players must find Pauline and save the day Mario vs Donkey Kong 2 allows players to create their own maps with a new level editor Once a map is created players can send it across the world via Nintendo WiFi Connection Players also can use Nintendo WiFi Connection to download maps created by others check out a playerranking system and access special bonuses These unique features are sure to be a smash hit with puzzle fans everywhere,"[8, 9]",69.72710498800546,Missing,5.15,7.7,12.5,67.0,69.0,28.0
22,2820,The Grim Adventures of Billy & Mandy,"[5, 8, 21]",The Grim Adventures of Billy  Mandy pits the characters from the popular Cartoon Network television show against each other in an adventurefighting game filled with mayhem and chaos In Battle Mode players can use a multitude of weapons in destructible arenas like the Desert of Doom and the Underworld Players also have the option to play on their own or with a friend in Adventure Mode a series of storybased missions where players can unlock new weapons and new playable characters,"[4, 25]",59.95721683246347,Missing,0.79,9.92,22.0,58.0,15.0,11.0
23,19195,MechAssault: Phantom War,[20],MechAssault Phantom War is one of the games in the popular MechWarrior series and is part of the BattleTech universe created by FASA Players assume the role of a BattleMech pilot in a 3D environment with a third person view of the combat via the top screen of the DS while the touch screen displays the inside of the cockpit and acts as the games controls,[5],50.0,Missing,7.67,0.0,0.0,60.0,2.0,3.0
