,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
12,"[8, 10, 31]",2844,The Simpsons: Hit & Run,"[6, 8, 11, 21]",Missing,Strange waspshaped spy cameras shady black vans lingering about and a brand new flavor of Buzz Cola that everyone seems a bit too excited about What could it all mean  Find out as you take to the streets as Americas most beloved dysfunctional animated family The Simpsons In this timeless actionadventure game you can work to uncover the conspiracy taking place in Springfield while playing as these beloved characters  As you progress through the game youll explore 3 unique areas of Springfield made up of many locations from the show You can ride around in style with a memorable array of vehicles from the show or take a walk around on foot Youll stumble into adrenalinepumping story missions take part in some fast paced street races and help out some of the townsfolk in bonus missions Around every corner theres pesky wasps to be destroyed collector cards to find and secret gags to uncover,76.0563481431611,,,,,,
13,"[4, 14]",4574,WWE WrestleMania XIX,[21],Missing,The Main Event  All the biggest names in the WWE including The Rock Steve Austin Goldberg Hulk Hogan and Vince McMahon vie for the WrestleMania XIX title in a story of revenge  In the world of professional wrestling main events dont get any bigger than Wrestlemania With the GCN release of THQs Wrestlemania XIX WWE fans can take a crack at the coveted title belt Wrestlemania XIX features a Rikishisized mass of improvements over last years title including an allnew story mode and improved gameplay,70.373466004229,5.03,0.0,0.0,72.0,6.0,5.0
14,"[8, 31]",3810,Billy Hatcher and the Giant Egg,"[6, 21]",Morning Land is a peaceful realm inhabited by chickens One day a terrible fate befell the land Black Crows empowered by a mysterious magic appeared as ferocious monsters bent on keeping the world in eternal night The Chicken Elders whose voices bring dawn each day were captured and sealed within golden eggs Without their morning cries the world will remain engulfed in darkness and human hearts will be consumed by evil Now only young Billy Hatcher and his friends from the human world can defeat the Crows release the elders and return morning to the world,Darkness has fallen upon a oncemagical land An evil King who seeks to rule with an everlasting night has captured the creatures that inhabit this realm Now a young boy must use the powers of a legendary suit to control special eggs in order to restore light to the land  Gamers will collect magical eggs use them to solve puzzles and nurture them with items found while exploring the world Gamers will be able to hatch the eggs and discover magical creatures with a variety of skills introducing a strategic planning element to the combat and puzzles  Players will explore massive colourful environments each with their own missions and secrets and then defeat the evil boss of each stage Its up to Billy Hatcher to return light to the land,70.36767885132417,8.27,16.13,30.93,62.0,44.0,27.0
15,"[5, 15, 24]",3864,Conflict: Desert Storm II,"[6, 8, 11, 21]",Missing,Take charge of the most feared special operations forces in the world the elite British SAS or the US Delta Force squads Youre the best trained best equipped and best organised The area that has been assigned to you is yours for the taking Seek locate and destroy enemy targets and personnel Create havoc and confusion throughout the enemys lines of communication and supply What lies before you is the opportunity of a soldiers lifetime Take your equipment take your training and use it well Squadbased combat over 15 challenging missionsKey FeaturesControl a squad of four expert SAS or Delta Force operatives  Team Leader Sniper Heavy Weapons Specialist and Combat Engineer Call in air strikes take control of vehicles and engage in the most fearsome combat you will ever face Watch your squads expertise improve as each mission is completed Unprecedented AI governs enemy and squad behaviour Multiple paths through 15 challenging missions in urban desert and indoor environments RealWorld physics and ballistic models accurately simulate the rigours of combat Superb sound effects explosions and actual Special Forces weaponry,70.25741804999875,6.99,8.5,23.62,67.0,23.0,21.0
16,"[12, 25, 31]",5819,Dungeons & Dragons: Heroes,"[8, 11, 21]",Missing,Journey through a world filled with magic and monsters treasures and traps good and evila world unto itself where heroes are made not born Take on perilous quests through neverbeforeseen planes of existence and carve a path to righteousness Conquer dungeons search for gemstones fight monsters improve your skills and more as one of four distinct Hero characters FighterWizard Cleric or Thief Immediately immerse yourself in solo games or play cooperatively with up to 4 players Dungeons  Dragons Heroes gives you a chance to taste victory as only a true Hero can,70.0,8.97,16.82,28.65,71.0,15.0,14.0
17,[8],3951,I-Ninja,"[6, 8, 11, 21]",Missing,I Ninja is a 3D platform title starring an original character created by British developer Argonaut Software Players control a spirited young ninja as they make their way through a diverse selection of indoor and outdoor locales The title character is garbed in a blue suit and matching hooded mask so that only his eyes and his expressive brow are visible to players The character also wields a pair of katana blades in both hands as he jumps from platform to platform avoiding hazards and slicing at enemies The cartoonstyle atmosphere is brought to life with the use of celshaded graphics giving the game a distinctive look from many of its platform contemporaries  INinja is an adrenalinecharged adventure game An ultracool ninja with major attitude meets extreme sports game play INinja is the consummate warrior who has spent years mastering his weapons and honing his skills In true gravity defying game play INinja can scale buildings shred on extreme rails hover great distances with a sword copter ride drifting roller spheres and utilize specialized mangastyle ninja moves to navigate through each dynamic environment,68.17534957975502,8.22,12.68,14.51,69.0,23.0,19.0
18,[10],4581,XGRA: Extreme G Racing Association,"[8, 11, 21]",Missing,XGRA ExtremeG Racing Association is a futuristic racing video game and the fourth in the ExtremeG series following ExtremeG 3 This game features more tracks as well as a brand new weapon system Gameplay is similar but slightly different to previous games in the series XGRA features a wide range of riders tracks and bikes that can accelerate at an incredibly rapid rate going from 0 to 300 mph in a matter of seconds A returning feature is the ability to break sound barrier upon reaching 750MPH all sound effects will cut out except for item collection sound other tiders taunts weapons firing and ingame music  XGRA allows players to race for 8 different teams with each teams bike having their own advantages and drawbacks such as Regeneration Handling Speed Acceleration and Shielding,63.0,4.54,0.0,0.0,70.0,5.0,4.0
19,[14],4048,NHL Hitz Pro,"[8, 11, 21]",Missing,NHL Hitz Pro is an ice hockey video game developed by Next Level Games and published by Midway Games Its the third and final game of the NHL Hitz series It was released on September 25 2003 for the PlayStation 2 Nintendo GameCube and Xbox Unlike the previous titles in the series this game has 5on5 gameplay instead of the usual 3on3 gameplay with the earlier titles Despite that fact however the game does not include penalty shots and it is still an arcadetype hockey game like its predecessors It also has as the name suggests a lot of hard hitting appealing more often to casual hockey fans than hardcore ones The cover athlete of the game is Nicklas Lidström and features commentary from Tim Kitzrow1 and Harry Teinowitz  Unlike many other hockey video games of the 21st century NHL Hitz Pro had the IIHF license enabling it to use the jerseys of the Olympic hockey teams  The game also has many game modes one of the most popular being the PickUp Hockey game mode where the game would turn into either a roller street or pond hockey matchup between two amateur teams,58.0,0.0,0.0,20.0,90.0,2.0,1.0
20,[14],3929,Gekitou Pro Yakyuu,"[8, 21]",Missing,Missing,25.0,0.0,0.0,0.0,0.0,0.0,0.0
21,[12],4198,Tensai Bit-Kun: Gramon Battle,"[8, 21]",Missing,Tensai BitKun Gramon Battle is a tactical roleplaying video game released in 2003 only in Japan,23.0,0.0,0.0,0.0,0.0,0.0,0.0
22,[10],3937,Grooverider: Slot Car Thunder,"[8, 11, 21]",Missing,Slot car racing isnt just for kids anymore Set in a fantasy penthouse Grooverider Slot Car Thunder lets you experience quick lane changes 360degree loops and crazy twists and turns on 20 slot car tracks If youre a smart racer youll be sure to grab extra powerups for a boost or blasting power If youre not then the tracks spikes mines and other booby traps will surely be your downfall In single or multiplayer modes you can get behind the wheel of any racecar ranging from 1920s British cars to American stock cars,23.0,0.0,0.0,0.0,60.0,2.0,0.0
