genres,id,name,platforms,rating,storyline,summary
"[5, 15]",7668,Iron Brigade,"[6, 12]",69.99055299261502,Missing,Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace in this Tower Defense Shooter from Tim Schafers Double Fine Productions Use a combination of mobile firepower and stationary defenses to turn the tide of war in our favor Customize your trench with thousands of possible loadouts March sidebyside with allies from around the world as you fight your way through Europe Africa and the Pacific
[5],7333,Crackdown 3,"[6, 49]",69.99006035704357,Ten years after the events of Crackdown 2 2010 a terrorist attack from an unknown source kills power around the entire world The Agency is thrust back into action after the attack is traced to the city of New Providence The player characters are called into the field by the Agencys Voice as a last resort to dismantle the mysterious organization Terra Nova,Stop crime as a superpowered Agent of justice in Crackdown 3s hyperpowered sandbox of mayhem and destruction Explore the heights of a futuristic city race through the streets in a transforming vehicle and use your powerful abilities to stop a ruthless criminal empire Developed by original creator Dave Jones Crackdown 3 delivers cooperative mayhem and an allnew multiplayer mode where destruction is your ultimate weapon
"[12, 13, 15, 31, 32]",88130,Nexomon,"[3, 6, 14, 34, 39, 48, 49, 130, 167, 169]",69.99004975124377,Missing,Catch evolve and collect over 300 unique Nexomon Assemble the ultimate Nexomon team to save your friends and save the world Clash against legendary champions and become a hero in this epic journey
[5],5583,Earth Defense Force 2017,"[12, 46, 49]",69.98731515656318,Missing,An arcade style TPS which in 53 levels pits you against giant ants giant spiders giant robots and UFOs Luckily for you the game has an arsenal of over 150 different weapons and 4 different vehicles all collectible throughout the game And dont forget every building is destructible And how
"[9, 31, 32]",59252,Darkestville Castle,"[3, 6, 14, 34, 39, 48, 49, 130]",69.98651375605289,Missing,Like any decent demon Cid spends his nights performing all kind of evil deeds to the peaceful people of Darkestville Little does he know that his old arch enemy is about to change his life forever
"[9, 13, 31, 32]",105629,The Shapeshifting Detective,"[6, 14, 39, 48, 49, 130]",69.98626432133042,Dorota Shaw is dead And the prime suspects are three tarot readers with the uncanny ability to predict murder  or commit it Its your job to find out what else they know  but they wont reveal their dark secrets to just anyone Luckily you can be anyone you want to be Even the next victim,The Shapeshifting Detective is a supernaturalnoir murder mystery FMV game where you play as a detective who can shapeshift into other characters allowing you to unlock secret conversations and private encounters
"[8, 10, 31, 32]",13167,JumpJet Rex,"[3, 6, 14, 48, 49]",69.98468677611841,Missing,JumpJet Rex is a punishing old school 2D platformer where players take control of a Tyrannosaurus Rex with extraterrestrial jump boots to save dinokind from extinction by a giant asteroid  As Rex players will jump drop and dash through more than 40 challenging levels and race against the clock to not only preserve life during the Mesozoic era but also prove their platforming prowess against other dino enthusiasts  Players can explore the galaxy and unlock new worlds alone or team up with a friend in coop mode where players will need to coordinate movements to get past challenges
"[5, 8, 31, 32, 33]",17828,20XX,"[6, 48, 49, 130]",69.98331744485414,Missing,20XX is a coopfriendly action platformer roguelite Explore procedurally generated levels collect new weapons and abilities purchase upgrades and crush ferocious bosses If you are a fan of roguelikes or Mega Man 20XX is for you
"[13, 14]",8836,NBA 2K7,"[9, 12]",69.98283109578924,Missing,NBA 2K7 is a basketball simulation video game developed by Visual Concepts and published by 2K Sports It is the eighth installment in the NBA 2K franchise and the successor to NBA 2K6 It was released in September 2006 for Xbox Xbox 360 PlayStation 2 and PlayStation 3 Shaquille ONeal is the cover athlete of the game NBA 2K7 is the predecessor to NBA 2K8 in the NBA 2K series  The game strives to simulate the experience of the National Basketball Association and attempts to be as realistic as possible Players play NBA basketball games with real life teams in a variety of game modes Players may customize the gameplay as well as the players and can take control of an NBA team as the general manager hiring coaches and making a profit The game features all the main aspects found in the NBA such as commentary realistic crowd animations and halftime shows The games overall gameplay as well as the aesthetics was said to have been significantly improved before release  NBA 2K7 received a positive reception upon release A lot of praise was directed at the games overall presentation some critics called the visuals gorgeous while others said it was spectacular and achieved great visual feats Most other praise was directed at the games improved gameplay as well as the depth and wealth of content Some negative comments were made concerning the models and animations of the players
"[5, 9, 31]",27019,Resident Evil 7: Biohazard - Banned Footage Vol. 2,"[6, 48, 49]",69.98250514827505,Missing,In this DLC this newly unearthed footage exposes further secrets from the dark past of the Baker family
"[9, 10, 13, 14]",7451,MotoGP 14,"[6, 9, 12, 46, 48]",69.9822018525697,Missing,The official video game of the MotoGP hits the track with all the riders from the 2013 and 2014 seasons as well as legendary champions from the history of the MotoGP Race on all the official tracks and take on your adversaries on the brand new Argentina circuit Put yourself to the test with new game modes including online Split Battle and offline Real Events 2013 not forgetting the compelling career mode MotoGP14 has been completely overhauled thanks to the new graphics engine that gives players the opportunity of experiencing all the thrills of being a real MotoGP rider
"[9, 31]",31120,Lost Grimoires: Stolen Kingdom,"[3, 6, 14, 48, 49]",69.98174071819842,Missing,Master alchemy to heal the kingdom
[5],129877,Fortnite: Season 3,"[6, 48, 49]",69.98009950248756,Missing,The storyline began around this season with players spotting a comet later revealed to be a meteor in the sky Many players speculated that the meteor would hit and destroy Tilted Towers and it did destroying one of the central buildings by a small meteor As Season 4 begins a big meteor got rid of Dusty Depot and turning it into Dusty Divot  The games user base increased around this season
"[12, 15, 31, 36]",5607,Smite,"[6, 14, 48, 49, 130]",69.97872204065209,Missing,Smite is the online battleground of the gods Players choose from a diverse cast of deities and use their unique powers to triumph over the opposition in 5v5 team matches Smite is a new take on the MOBA genre rather than observing from above the action the games third person perspective puts players into the thick of combat Instead of clicking the mouse to move players use the familiar WASD keys to move and fight their way through Smites dynamic battlegrounds
"[9, 15]",6377,Diner Dash,"[5, 6, 9, 12, 14, 20, 38, 55]",69.97777728393964,Missing,Diner Dash a popular PC actionpuzzle game has landed on the WiiWare service Guide Flo an office workerturnedrestaurateur as she builds up her empire over four unique diners Go online to face players in headtohead If you feel up to the challenge join up with a friend or another player online for a Team Dash game where your team will take on six other players to see whose diner is the best in town Broadband Internet access is required for online play  Players take direct control of Flo as she runs around to seat patrons take orders deliver food take payment and bus tables as efficiently as possible within the time allowed Players who are fond of traditional control schemes may also use a pointandclick style with hotkeys to aid Flo in her quest for customer satisfaction which is reflected in a heart meter that empties as customers lose patience If the meter empties completely then the customer will leave the restaurant
[31],36834,Little Nightmares: The Depths,"[6, 48, 49]",69.97764457733214,Missing,The first of 3 DLCs that follows a new character The Runaway Kid during the events of the main game  Others lead the escape but the Kid drops down into the Depths of the Maw Little does he know that this murky place is home to The Granny  abandoned to decay and rage she will let noone go He must struggle on if he wants to survive leap from floating debris to avoid being pulled into the treacherous waters and find a way to create a path through the depths
"[8, 31]",19940,Pac-Man and the Ghostly Adventures,"[6, 9, 12, 37, 41]",69.97664006229317,Missing,Pac is back in an allnew experience for a whole new generation of fans Featuring an original storyline inspired by the show as well as all the charming characters from the highly anticipated PACMAN and the Ghostly Adventures animated series created and produced by Avi Arad acclaimed director and
"[5, 8, 12, 31, 32]",112185,Fury Unleashed,"[3, 6, 14, 39, 48, 49, 130]",69.97577988761867,Missing,Fury Unleashed is an action platformer where you shoot your way through the pages of an everchanging comic book Take advantage of unique combo system to unleash your fury and become a whirling tornado of destruction Discover why your creator doubted you and prove him wrong  Your guns are your best friends and ink is your most valuable resource  collect it from defeated enemies to permanently upgrade your hero The more dynamic and brave your play style the greater the rewards But remember to stay focused at all times or you will die sooner than you think and lose everything you looted on your way
[14],4987,Madden NFL 12,"[9, 12]",69.97570252703456,Missing,Play and manage football matches between real NFL teams featuring the latest player lineups of 2012
[5],7184,Section 8,"[6, 9, 12]",69.97447989880851,Missing,Section 8 is a SciFi firstperson shooter that allows players to dynamically alter the flow of combat utilizing tactical assets and ondemand vehicle delivery Your mission is to scout and secure difficult locations using the most advanced arsenal of military hardware known to man
"[8, 31, 32]",3004,DLC Quest,"[6, 12, 14]",69.97377617962643,Missing,What happens when DLC practices go too far An indie developer makes a game that mocks the industry and its foibles thats what Defeat the bad guy save the world and get the girl But first youll need to find coins to buy DLC to enable animation sound and even pausing
[5],5584,Earth Defense Force: Insect Armageddon,"[6, 9, 12, 49]",69.97325400605645,Missing,Thousands of giant insects and aliens once again ravage the earth and only the Earth Defense Force can stop them Defend the city of New Detroit against an infestation bigger and meaner than ever before Destroy these monsters at all costs even if it means turning entire city blocks into rubble  Enjoy raw arcade shooter satisfaction on a gigantic modern scale Collect over 300 weapons assault rifles rocket launchers energy weapons sniper rifles grenade launchers and more Play with 4 upgradeable armor types Jetpack Battle Tactical and Trooper Experience Massive replayability through arcade style scoring tons of weapons to collect and multiple difficulty levels in every game mode  In addition the game also features a six player Survival mode that pits a human squad against a nonstop onslaught of the largest enemies the aliens have to offer New Detroits giant bug problem is unavoidable and mankinds last hope lies with the Earth Defense Force Defend the world from the insect invasion even if it means blowing up the entire city as part of the extermination process  Earth Defense Force Insect Armageddon and the soldiers are equipped better than ever in the latest cult classic iteration that follows in the footsteps of Earth Defense Force 2017 Japanese Title Earth Defense Force 3 developed by Sandlot and Earth Defense Force Insect Armageddon continues the rich history and hardcore fun of the series
[5],22585,Far Cry Instincts: Predator,[12],69.97301729310666,Missing,Far Cry Instincts Predator a Xbox 360 title was released March 27 2006 Predator is a graphically enhanced version of both Far Cry Instincts and Far Cry Instincts Evolution
[33],135826,Super Bomberman R Online,"[6, 48, 49, 130, 170, 203]",69.97290056567097,Missing,Drop bombs and collect powerups to blast your way through Super Bomberman R Online You can compete against up to 64 players from around the world in this explosive survival battle With the new Battle 64 mode move from one area to another and blast away your rivals in an epic online survival battle Fight your way to the end and outlast all other players to be Bomber One
"[8, 9, 32]",3050,Capsized,"[3, 6, 12, 14]",69.97202732086008,As a intrepid space traveler your ship has crash landed on a mysterious alien planet You must navigate through the perilous environment and fight off bloodthirsty creatures to save your crewmates and escape with your lives,Capsized is a fast paced 2D platformer focused on intense action and exploration As a intrepid space traveler your ship has crash landed on a mysterious alien planet You must navigate through the perilous environment and fight off bloodthirsty creatures to save your crewmates and escape with your lives
"[9, 12, 31]",4844,LEGO The Hobbit,"[6, 9, 12, 14, 37, 41, 46, 48, 49]",69.97178507497993,Missing,Reclaim the Lost Kingdom brick by brick Join Bilbo Baggins Gandalf Thorin and his company of Dwarves in an epic adventure across Middleearth to recapture the Lonely Mountain in the most expansive LEGO game to date Battle ravenous Trolls dangerous Orcs and many more Combine the Dwarves unique abilities to solve puzzles  often with hilarious results Explore iconic locations in Middleearth from the Shire to Goblintown and beyond
"[4, 8, 25, 31]",131687,Samurai Jack: Battle Through Time,"[6, 48, 49, 130]",69.96863048137757,Missing,Become Samurai Jack the greatest warrior across time Journey through time to finally stop Akus evil reign in this new adventure told by the creators of Samurai Jack  Voiced by the original voiceactors Samurai Jack Battle Through Time is an action platform game that spans across time and space where your actions will determine a new legend  An Untold Adventure That Ties Into the Epic Series Finale  Team up with trusted allies from the show to face off against familiar enemies  Explore Worlds from the Award Winning Series  Visit classic worlds and moments from your favorite episodes Travel to a dark future to free mankind Dive into the past to face off against diabolical monsters Seek your fate as you travel across space and time  Create Your Own Legend  Equip and master over a dozen different weapons in combat Increase your power even more by training and unlocking new skills to support your playstyle
"[4, 12, 14, 15, 33]",7227,UFC 2009 Undisputed,"[9, 12]",69.96852286950616,Missing,UFC 2009 Undisputed is an explosive fighting game detailing the action intensity and attitude of the Ultimate Fighting Championship UFC Featuring an authentic and comprehensive UFC atmosphere including an extensive roster of the best mixed martial arts fighters in the world players will push the envelope with a powerful new game engine and put their best fighting disciplines to the test in the world famous Octagon
"[8, 9, 31]",44541,Giana Sisters: Twisted Dreams - Director's Cut,"[41, 48, 49]",69.96565234247907,Missing,Giana Sisters Twisted Dreams is a platform game developed by Black Forest Games for Microsoft Windows It is the successor to the 1987 Commodore 64 title The Great Giana Sisters and sequel to the 2009 reimagining Giana Sisters DS The game was funded through crowdfunding website Kickstarter reaching its goal of 150000    In addition to the Windows release a console port has been released on Xbox Live Arcade PlayStation Network and Nintendo eShop download service for Wii U Mac and Linux support will be available later in the future
[25],5324,Warriors Orochi 3,"[9, 12, 38]",69.96518956996817,Missing,Warriors Orochi 3 is a 2011 hack and slash video game It is the fourth installment of the crossover series Warriors Orochi a combination of the Dynasty Warriors and Samurai Warriors series Play as a range of characters across multiple modes
"[12, 15, 16]",6988,Enchanted Arms,"[9, 12]",69.9634535711064,Become the saviot in a war 1000 years in the making As Atsuma transform from naive student to powerful warrior Immerse yourself in a deep storyline and explore fantastical environments as you master fighting skills and magical abilities,An action adventure roleplaying game that has a linear storyline with a somewhat open world to travel through and explore Along with 4 main playable characters mix your team up with over 100 collectable creatures scattered throughout the game Uses a turn based battle system with each side on its own 3 by 4 square grid area across from each other Characters can move a set number of squares on the grid each turn and skills have different area of effect patterns
"[13, 14, 15, 32]",35091,"Football, Tactics & Glory","[6, 48, 49, 130]",69.96260866855701,Missing,Football Tactics  Glory is a football management game for strategy lovers  Football Tactics  Glory reinvents the basics of the football management genre making it appealing to everyone not just the most hardcore football management aficionados The game skips the boring parts of football management games  all those endless tables numbers routine and micromanagement But it is deep enough to keep players engrossed for hundreds of hours  If you enjoy turnbased gameplay strategy or tycoon games you will love Football Tactics  Glory
"[4, 33]",20013,Darkstalkers Resurrection,"[9, 12]",69.9616213967022,Missing,Darkstalkers Resurrection known as Vampire Resurrection in Japan is a 2013 video game developed by Iron Galaxy Studios and published by Capcom It is a compilation of Capcoms two classic 2D fighting games in the Darkstalkers series Night Warriors Darkstalkers Revenge 1995 and Darkstalkers 3 1997 The game features HD visuals online multiplayer replay sharing spectator mode and ingame unlockables It was released in March 2013 as a downloadable title on the PlayStation Network and Xbox Live Arcade to a positive critical reception though the publisher claimed it has failed commercially
"[31, 32]",54709,Planet of the Apes: Last Frontier,"[6, 48, 49]",69.96125532739248,Missing,The game allows you to follow and interact with a new group of characters The tale is a new one set in the North American Rocky Mountains during the timeline between Dawn of Planet of the Apes and War for Planet of the Apes Explore your own morals and ethics as you drive the fortunes of an ape troop and band of human survivors Your decisions will have real consequences as these two worlds collide amidst a stunning backdrop  Are You Ready to Choose
"[12, 25, 31, 32]",7891,Hammerwatch,"[3, 6, 14, 48, 49, 130]",69.95740492565182,Missing,Hammerwatch is an hack and slash action adventure set in a fantasy pixel art environment Play solo or coop in this adventure from bottom to top of Castle Hammerwatch Kill hordes of enemies with varied looks and features through four unique environments with traps hidden secrets and puzzles
[5],125174,Overwatch 2,"[6, 48, 49, 130, 167, 169]",69.95713095701686,Missing,Reunite and stand together in a new age of heroes Overwatch 2 builds on an awardwinning foundation of epic competitive play and challenges the worlds heroes to team up power up and take on an overwhelming outbreak of threats around the globe
[4],7036,The King of Fighters XII,"[9, 12, 52]",69.95597157336114,Missing,The twelfth installment of the famous fighting game series The King of Fighters XII is a massive reinvention of the franchise rebuilt from the ground up both technically and visually to celebrate the series 15th anniversary The game features a streamlined battle system and allnew highresolution character sprites and backgrounds Battles are the 3vs3 matches that KOF is known for though the tag system from the previous game has been removed The game features a total of 22 fighters two of which are exclusive to the home release and all of whom are returning combatants from previous titles Included are a fiveround arcade time attack mode online and local versus practice and replay modes and an unlockable art gallery
"[11, 15]",11134,Gigantic,"[6, 49]",69.95551687864679,Missing,Gigantic is a visuallystunning evolution in team action gaming where freedom of movement playstyle choice and towering Guardians makes 5x5 competition more accessible and fun than ever
Missing,117003,Harry Potter and the Sorcerer's Stone,"[8, 11, 21]",69.95473979621644,The story follows protagonist Harry Potter who discovers he is a wizard and is sent to Hogwarts School of Witchcraft and Wizardry where he makes friends and receives magical training and along with his friends stop Lord Voldemort from returning to power,Two years after versions on other platforms the thencurrent consoles got their own adaptation of the first Harry Potter book and film Like in the computer and PlayStation versions Harry Potters first year at school of magic Hogwarts is presented as a 3D actionadventure title The game is organized into distinct days and nights days mostly consist of lessons where usually Harry will learn new spells but the more interesting stuff happens at night when Harry sneaks around the castle to do things like meeting Draco Malfoy for a duel fighting a troll in the dungeons and other important scenes from the film and book Most tasks involve platform sections where Harry has to jump over chasms and balance along edges Often creatures will be in the way that have to be fought using the correct spells and magic must also be used to solve the occasional puzzle At night Harry must watch out for prefects patrolling the floors of the castle to avoid getting sent back to the common room Theres also broomstick flying in the game including a Quidditch match against Slytherin
"[12, 31, 32]",32396,Quest Hunter,"[3, 6, 14, 48, 49, 130]",69.95423614062142,Missing,Quest Hunter is a storydriven RPG with treasure hunt puzzles and humor Mysterious world fascinating plot unimaginable puzzles and insidious enemies are waiting for you
"[8, 9, 31]",4848,Max: The Curse of Brotherhood,"[6, 12, 48, 49, 130]",69.9481519490086,Max the main protagonist of Max  the Magic Marker arrives home from school one day and finds his younger brother Felix playing in his room and smashing his beloved toys Being annoyed by his little brother Max searches online on the search engine website Giggle for a way to get rid of Felix He immediately stumbles upon a spell which promises to make his brother disappear Reading the spell out loud opens up a mysterious portal from which a giant claw emerges and kidnaps his little brother Felix Realizing the consequences of his actions Max jumps without hesitation into the portal to rescue Felix and enters a magical and hostile world controlled by the evil lord Mustacho and his henchmen,In its core Max The Curse of Brotherhood is a physicsbased puzzleplatformer and set in a 25D environment with a free and cinematic camera The game has 7 chapters and 20 levels in total All levels are connected so the game feels like one long journey Besides platforming the gameplay twist is the magic marker which introduces a creative and open approach to how puzzles can be solved Throughout the game the magic marker will gain different powers  The five powers are 1 Earth pillars You can create pillars from the earth to reach higher grounds 2 Tree branches  You can grow trees to use them as platforms springboards rafts and moveable objects Branches also catch fire 3 Vines which work like ropes You can crawl and swing in vines but vines can also be used to tie objects together 4 Water streams can be shaped freely and will move objects as well as Max along their path 5 You must destroy obstacles and defeat Mustachos minions  Each of the five powers are introduced in settings similar to the power themselves The magic marker is triggered by pressing and holding RT and controlled by the right analog stick of the Xbox One controller and while controlling the magic marker Max cannot move at all
"[2, 31]",78249,Back to the Future: The Game - Episode 1: It's About Time,"[6, 9, 12, 14, 39, 48, 49]",69.94728480378173,Missing,The year is 1986 and Doc has been missing for a long time by now Because of all the debts he was having the city decided to build a parking garage at the place of his house selling all stuff from it along the way Marty McFly is trying to save things precious to him but suddenly the timetraveling car DeLorean appears out of nowhere with the Docs cry for help It appears that Doc is stranded in the year 1931 where he was arrested for setting a speakeasy on fire Marty must travel to the past and rescue his friend before he gets lynched by furious mob
"[12, 25, 33]",135003,Darksiders II: The Abyssal Forge,"[6, 9, 12]",69.94258593699894,While in transit in the Tree of life Death falls into a world known only as the Shadow Lands He soon encounters an Undead Maker simply known as The Mad Smith Believing Death to be a assassin sent by the Makers the two do battle however the Maker is able to buy his life at the last moment with the promise of answers for his would be slayer He explains that eons ago he was imprisoned in the void inside the tree and that is where they are However something else was imprisoned with him The Abyssal Forge his finest creation A sentient forge that draws its strength from the Abyss itself using said power it has forge an army of constructs also powered by the Abyss over the eons whom in turn can build more Abyssal Forges on other worlds should it escape its long imprisonment Realizing that the lock on their prison has been broken by Corruption the Smith begs Death to help him put an end to his finest creation lest it threaten creation In order to reach it safely Death collects a large amount of Chaos Ore for the Smith and using it he makes for him the Mad Smiths Device that allows him to safely cross the toxic waters surrounding the Abyssal Forges lair Making his way to the forge Death meets the Mad construct which confirms the Mad Smiths fears that it plans to rule creation with its progeny noting that Death is not a Maker but something both demonic and angelic at the same time it demands to know his purpose to which he states that hes Death Destroying the construct and returning to the Smith Death informs him that he intends to leave him in the forge with his broken mind That said Death also warns the Smith not to make him regret his mercy,The Abyssal Forge is the second DLC for Darksiders II In the Deathinitive edition the DLC is unlocked automatically upon finishing the City of the Deads main quest It can then be accessed through the other campaigns entry of the main menu
"[5, 31, 32]",17011,Subterrain,"[6, 48, 49]",69.94229838319295,It took longer than it really should have but by 2050 humanity has finally colonized Mars The leader of the effort is an entrepreneur named Jeff Murray Rather than living on the surface of Mars People have made their homes underground The city and all its supporting facilities are buried deep down safe from the inhospitable climate of the surface  Dr West migrated to Mars recently at the personal invitation of Jeff Murray Dr West has been working on important research which he had hoped would lead to a cure for the Alzheimers disease which has afflicted his wife After an accident in his lab West has been locked in prison for murder In a cold dark cell with no food or water the survival begins,Subterrain is uncompromising SciFi survival on Mars Manage the entire colony singlehanded Craft Research Explore and Fight against evolving mutants Vast open world and randomly generated levels to explore Can you survive long enough to escape the horror
"[12, 31]",55147,Elex II,"[6, 14, 48, 49, 167, 169]",69.94195806185449,Several years after Jax defeated the Hybrid a new threat arrives from the sky unleashing the dangerous powers of dark Elex and endangering all life on the planet In order to defend the peace on Magalan and the safety of his own family Jax has to go on a mission to convince the factions to unite against the invaders  Dive into a huge handcrafted completely unique world with multiple factions and diverse environments set in a postapocalyptic science fantasy universe Explore the vast world of Magalan with your jetpack and play through the epic story the way you want,Several years after Jax defeated the Hybrid a new threat arrives from the sky unleashing the dangerous powers of dark Elex and endangering all life on the planet In order to defend the peace on Magalan and the safety of his own family Jax has to go on a mission to convince the factions to unite against the invaders  Dive into a huge handcrafted completely unique world with multiple factions and diverse environments set in a postapocalyptic science fantasy universe Explore the vast world of Magalan with your jetpack and play through the epic story the way you want
"[14, 24]",3185,Madden NFL 25,"[48, 49]",69.94149827128014,Missing,Madden NFL 25 celebrates 25 years of Madden NFL Football action with Physics You Can Feel from the most authentic NFL game franchise on Earth EA Sports  Its In The Game
"[10, 13, 31, 32, 33]",11602,Road Redemption,"[3, 6, 14, 48, 49, 130]",69.94072623082937,Missing,Lead your motorcycle gang on an epic journey across the country in this brutal driving combat adventure Earn money by completing races assassinations robberies and other challenges in your path As you collect loot youll upgrade your character your bike and your weapons
"[4, 25, 31, 32]",14720,Rwby: Grimm Eclipse,"[6, 14, 48, 49]",69.94059375598914,Missing,Rwby Grimm Eclipse is a 4 player Coop hacknslash game based upon Rooster Teeths international hit series RWBY  Get ready for intense combat action as you battle Grimm across familiar locations of Remnant including new areas never before seen in the show Play as Ruby Weiss Blake and Yang in this characterdriven adventure that explores new storylines new Grimm types and a new villain  The gameplay takes inspiration from games such as Dynasty Warriors and Left 4 Dead offering overthetop combat along with engaging missions and storytelling
"[12, 25]",19600,A King's Tale: Final Fantasy XV,"[48, 49]",69.93792952952273,Restless before bed young Noctis asks his father King Regis to tell a fairy tale full of fantasy and adventure instead of just another generic bedtime story Regis begins with a peaceful day being disrupted when monsters raid the royal capital Insomnia Young Regis joined by Weskham starts his adventure from the royal capital Eventually they are joined by friends Cid and Clarus where they travel to the plains of Duscae only to discover a mysterious cave where their enemy resides Throughout the tall tale King Regis and Noctis interject their own commentary adding depth and perspective to the story itself,A Kings Tale Final Fantasy XV is a 2D sidescrolling brawler set 30 years before the events of Final Fantasy XV  This game features retrostyle inspired graphics centered around a fastpaced combat system with influences from modern gaming The indepth combat system blends intense attacks devastating magic mighty summons and unique companion attacks into a singular gaming experience through three diverse locations in the world of Final Fantasy XV
