genres,id,name,platforms,rating,summary,storyline
"[12, 31]",119402,The Witcher 3: Wild Hunt - Complete Edition,"[6, 48, 49, 130, 167, 169]",98.55645721822313,The Witcher 3 Wild Hunt is a storydriven open world adventure set in a dark fantasy universe You are Geralt of Rivia mercenary monster slayer At your disposal is every tool of the trade razorsharp swords lethal mixtures stealthy crossbows and powerful combat magic Before you stands a wartorn monsterinfested continent you can explore at will Your current contract Tracking down the Child of Prophecy a living weapon that can alter the shape of the world The Complete Edition contains every piece of downloadable content released for the game including two massive story expansions Hearts of Stone  Blood and Wine Its the perfect opportunity to enter this world for the first time or relive the adventure  on the go,The Witcher 3 Wild Hunt concludes the story of the witcher Geralt of Rivia the series protagonist whose story to date has been covered in the previous installments Geralts new mission comes in dark times as the mysterious and otherworldly army known as the Wild Hunt invades the Northern Kingdoms leaving only blood soaked earth and fiery ruin in its wake and it seems the Witcher is the key to stopping their cataclysmic rampage
"[5, 33]",191479,Metal Slug 3,"[5, 6, 8, 9, 11, 12, 34, 39, 46, 48, 49, 130]",97.99008821173041,Metal Slug 3 is a run and gun video game for the NeoGeo consolearcade platform created by SNK  It was released on the PlayStation 2 in Japan and Europe and on the Xbox in North America  Both of these ports feature two extra miniscenarios once you complete it Storming the UFO Mothership sets the stage in the final level puts you in control of one of three enemy soldiers  a Normal guy a Bazooka guy and a Shield guy As you plow forward a whole army of Mordens soldiers will tag along and start killing enemies along with you You can also call Sgt Allen ONeill to help clear the screen Fat Island is a two player game where each compete to eat as much food as possible,Missing
"[8, 12, 31]",152765,Castlevania Advance Collection,"[6, 48, 49, 130]",97.97937660065526,Castlevania Advance Collection includes three legendary Castlevania games that were first released in the early 2000s Circle of the Moon Aria of Sorrow and Harmony of Despair In addition this collection also includes Castlevania Dracula X and some neverbeforeseen sketches and artwork from the games  All four games are enhanced with newly added modern features such as Rewind SaveLoad and Replay making this the best way possible to experience these classics or discover them for the first time This collection also boasts a handy Encyclopedia a Music Player with all soundtracks and you can even change the ROM Region to play all games in different versions,Castlevania Circle of the Moon The story follows Nathan Graves a vampire hunter apprentice who enters Draculas Castle along with his Master in order to prevent the dreaded return of the Count Combine action and attribute cards to create over 80 unique spell effects ranging from fire whips to ice blizzards with the Dual Setup System  Castlevania Harmony of Dissonance Play as Juste Belmont the grandson of legendary Vampire Hunter Simon Belmont This title introduced a lot of new features to the franchise such as Boss Rush mode and the Spell Fusion system that lets players combine SubWeapons with Spell Books to cast devastating spells  Castlevania Aria of Sorrow Soma Cruz a young high school exchange student in Japan is somehow involved in the eternal cycle of reincarnation of the Dark Lord himself What role does Soma play in all of this Will he be able to return to his own world Aria of Sorrow also introduced a brand new attack system called Tactical Souls that lets Soma Cruz capture the souls of slain monsters to acquire their abilities 100 abilities in total Aria of Sorrow also has a ton of New Game content  Castlevania Dracula X Castlevania Dracula X is a reimagination of the cult action game Castlevania Rondo of Blood and has been acclaimed as one of the most challenging Castlevania titles ever created The Dark Lord Count Dracula rises again from the dead to revive the forces of darkness and to annihilate this corrupted world and create a new one You are Richter Belmont heir of the Belmont family and you set out for Draculas Castle to defeat its evil master Fight your way through Draculas Castle and defeat the toughest enemies with the new special attack Item Crash
"[12, 25, 31]",164664,Sekiro: Shadows Die Twice - GOTY Edition,"[6, 48, 49]",97.36553407200037,Carve your own clever path to vengeance in the award winning adventure from developer FromSoftware creators of the Dark Souls series  Take Revenge Restore Your Honor Kill Ingeniously  This Game of the Year Edition now includes bonus content   Reflection and Gauntlet of Strength  new boss challenge modes  Remnants  leave messages and recordings of your actions that other players can view and rate  3 unlockable cosmetic skins,In Sekiro Shadows Die Twice you are the onearmed wolf a disgraced and disfigured warrior rescued from the brink of death Bound to protect a young lord who is the descendant of an ancient bloodline you become the target of many vicious enemies including the dangerous Ashina clan When the young lord is captured nothing will stop you on a perilous quest to regain your honor not even death itself  Explore late 1500s Sengoku Japan a brutal period of constant life and death conflict as you come face to face with larger than life foes in a dark and twisted world Unleash an arsenal of deadly prosthetic tools and powerful ninja abilities while you blend stealth vertical traversal and visceral head to head combat in a bloody confrontation
"[5, 12, 13, 31, 32]",250509,Ark: Survival Ascended,"[6, 167, 169]",97.19101123595506,Ark Survival Ascended is a nextgeneration remaster of our beloved ARK Survival Evolved harnessing the power of Unreal Engine 5 The base game will include SOTF and all the Ark Survival Evolved DLC maps which will be added to ASA over time,Missing
"[13, 31]",113119,The Stanley Parable: Ultra Deluxe,"[3, 6, 14, 48, 49, 130, 167, 169]",97.02519140433041,The Stanley Parable Ultra Deluxe is an expanded reimagining of 2013s The Stanley Parable You will play as Stanley and you will not play as Stanley You will make a choice and you will become powerless You are not here to win The Stanley Parable is a game that plays you,When a simpleminded individual named Stanley discovers that the coworkers in his office have mysteriously vanished he sets off to find answers  You will play as Stanley and you will not play as Stanley You will make a choice and you will have your choices taken from you The game will end the game will never end Contradiction follows contradiction the rules of how games should work are broken then broken again You are not here to win The Stanley Parable is a game that plays you  In The Stanley Parable Ultra Deluxe everything you remember has been recreated yet its different somehow Weve been here before havent we Is Stanley still the same as he was back then Or is it you who has changed
"[2, 9, 31]",138756,Leisure Suit Larry: Wet Dreams Dry Twice,"[6, 14, 48, 49, 130]",97.01571403188532,Leisure Suit Larry Wet Dreams Dry Twice invites players to slip back into the leather pants of selftitled heartthrob and tryhard ladies man Larry Laffer as he sets out to find his true love the divinely delightful Faith,Missing
"[9, 15, 32]",124031,Grindstone,"[6, 39, 48, 130, 167, 169]",97.00553956093044,A puzzle battle adventure Help Jorj climb Grindstone Mountain and defeat many creeps that try to stop him,Missing
"[5, 24, 31]",74878,Hitman: Game of the Year Edition,"[3, 6, 14, 48, 49]",96.85037469785871,Experiment and have fun in the ultimate playground as Agent 47 to become the master assassin Travel around the globe to exotic locations and eliminate your targets with everything from a katana or a sniper rifle to an exploding golf ball or some expired spaghetti sauce  Hitman Game of the Year Edition includes all of this brand new content Patient Zero campaign featuring 4 new missions 3 new Themed Escalation Contracts 3 new Outfits 3 new Weapons,Missing
"[5, 9, 12, 31, 32]",35282,CrossCode,"[3, 6, 14, 48, 49, 130, 167]",96.77204210962671,A retroinspired 2D Action RPG set in the distant future CrossCode combines 16bit SNESstyle graphics with buttersmooth physics a fastpaced combat system and engaging puzzle mechanics served with a gripping scifi story,Missing
"[31, 34]",7194,Steins;Gate,"[6, 9, 12, 34, 38, 39, 46, 48]",96.62406360437541,SteinsGate is a Japanese visual novel developed by 5pb and Nitroplus It is the second game in the Science Adventure series following ChaosHead The game is described by the development team as a hypothetical science ADV and explores time and time travel in 2010 Akihabara The gameplay follows nonlinear plot lines which offer branching scenarios with courses of interaction,The story of SteinsGate takes place in Akihabara and is about a group of friends who have customized their microwave into a device that can send text messages to the past As they perform different experiments an organization named SERN who has been doing their own research on time travel tracks them down and now the characters have to find a way to avoid being captured by them
"[12, 16, 31]",114283,Persona 5 Royal,"[6, 48, 49, 130, 167, 169]",96.4828662782064,An enhanced version of Persona 5 with some new characters and a third semester added to the game Released Internationally in 2020,Missing
[12],13166,The Witcher 3: Wild Hunt - Blood and Wine,"[6, 48, 49, 130, 167, 169]",96.44273107918232,Blood and Wine is the second major expansion to The Witcher 3 Wild Hunt  The players will accompany Geralt of Rivia to the region of Toussaint one of the few places in the Witcher universe which has remained largely untouched by the war The calm laidback atmosphere holds a dark and bloody secret that only the White Wolf can uncover the expansion features brand new items for us to collect on our adventure and also introduces previously unknown characters,Missing
"[5, 12]",45181,Mass Effect Trilogy,"[9, 12]",95.84432645296191,Experience all three award winning Mass Effect titles at an amazing value with the Mass Effect Trilogy coming November 9th  As Commander Shepard rise to become the galaxys most elite soldier and lead an allout war to stop an ancient and ruthless enemy the Reapers With over 75 hours of content and more than 300 awards one of gamings most acclaimed franchises is available for the first time in a premium foiled box set  Heartpounding action meets gripping interactive storytelling where you decide how your unique story unfolds Assemble and lead your team aboard the SSV Normandy the most advanced ship in the galaxy and travel to distant and unexplored star systems On your journey meet a cast of intriguing characters each with their own story to tell Wield devastating weapons and customize them with upgrades to create new and devastating attacks All the thrilling action and your decisions culminate into a heroic battle against the greatest threat ever known  The fate of the galaxy lies in your handshow will you chose to fight for it,Missing
"[12, 31]",119133,Elden Ring,"[6, 48, 49, 167, 169]",95.79650621480125,Elden Ring is a fantasy action and open world game with RPG elements such as stats weapons and spells Rise Tarnished and be guided by grace to brandish the power of the Elden Ring and become an Elden Lord in the Lands Between,Missing
"[7, 9, 32, 33]",135999,Tetris Effect: Connected,"[6, 48, 49, 130, 167, 169, 384, 386, 390]",95.76934851416142,Tetris Effect Connected adds an allnew robust multiplayer expansion to the huge variety of addictive and innovative singleplayer modes that Tetris Effect is known for Connect and play with or against each other in allnew modes like Zone Battle which shakes up traditional 1on1 Tetris gameplay via the timestopping Zone mechanic or try the innovative coop of Connected mode where up to three players can literally connect their Tetris playfields together and play as one as they work together to take down a series of increasinglychallenging CPUcontrolled bosses,Missing
"[5, 12, 31, 32, 33]",109241,The Binding of Isaac: Repentance,"[6, 48, 49, 130, 167, 169]",95.7469540328909,The Binding of Isaac Repentance is the ultimate edition of the genredefining roguelike with so many additions and improvements that it feels like a brand new game Experience Isaacs adventures with new twists terrifying turns and over 500 hours of new gameplay,Repentance takes Isaac to new depths of roguelike dungeon adventure as the brave boy descends into the basement for his greatest challenge yet Isaacs new quest includes unknown places hes never been filled with horrible new enemies and bosses weapon combos youve never synergized before and items hes never seen unholy terrors from his wildest dreams and worst nightmares
"[5, 31]",99821,Metal Gear Solid 3: Snake Eater - HD Edition,"[6, 9, 12, 34, 46, 48, 49, 130, 167, 169]",95.55032172995739,A remastered version of Metal Gear Solid 3 Snake Eater featuring updated controls and graphical improvements,Missing
"[12, 15, 16, 24, 31]",119171,Baldur's Gate 3,"[6, 14, 167, 169, 170]",95.35118904570089,An ancient evil has returned to Baldurs Gate intent on devouring it from the inside out The fate of Faerun lies in your hands Alone you may resist But together you can overcome,The land of Faerûn is in turmoil Refugees cross the wilds fleeing the helltorn stronghold of Elturel A vicious cult marches across the Sword Coast uniting every race of monsters and men under the banner of a cryptic god they call the Absolute Chaos strikes at Faerûns foundations and none may escape its talons Not even you  The grotesque nautiloid ship appears out of nowhere blotting out the sun Its writhing tentacles snatch you from where you stand The mind flayers have come imprisoning you on their ship infecting you with their horrid parasite You will become one of them  By fate or fortune you survive when the nautiloid crashes in the Sword Coast outlands You set out for civilisation desperate for a cure for the parasite festering in your brain only to take centre stage in a conspiracy that runs as deep as the Nine Hells New enemies await  As for old foes the shadows stir And all roads lead to the legendary city of Baldurs Gate
"[5, 8, 31, 33]",28323,Mega Man Legacy Collection 2,"[6, 48, 49, 130]",95.09364511043844,A compilation of four timeless adventures in one package Mega Man Legacy Collection 2 features the most recent entries in the classic sidescrolling series The collection also includes a Museum jampacked with history and production art challenge remix stages for longtime fans and firsttimer friendly options like added armour and checkpoint saves for easy reload  Journey through the later entries in the series with these four titles Mega Man 7 introduced mysterious rival Bass and his companion Treble while Mega Man 8 featured the series first impressively animated and fully voiced cutscenes Mega Man 9 marked the series return to its roots with 8bit visuals music and gameplay Mega Man 10 retained these features and included three playable character options,Missing
[8],94873,Sonic Mania Plus,"[48, 49, 130]",95.07474728870214,Sonic Mania Plus is an updated version of Sonic Mania that includes the Encore DLC Digital versions of Sonic Mania on all platforms can be upgraded to Sonic Mania Plus by purchasing the Encore DLC separately  Plus is also available as a physical release and marks the first time any version of Sonic Mania was available on physical media Released for Xbox One PlayStation 4 and Switch in addition to including the complete version of Sonic Mania Plus on a disccartridge it also comes packaged with a reversible cover with alternate box art an art book and a holographic outer sleeve,Missing
"[2, 31]",43036,Monkey Island Special Edition Collection,"[6, 9, 12]",95.01628616117941,The Monkey Island Special Edition Collection abbreviated as MISEC is a retail release of the Special Editions of the first two Monkey Island games being The Secret of Monkey Island Special Edition and Monkey Island 2 Special Edition LeChucks Revenge As well as all the features presented in the previously released Special Editions the disc contains neverbeforereleased bonus materials including concept art for the games fulllength remastered game soundtracks and the storyboard and concept art for the Monkey Island movie that was in production at one point at ILM,Missing
"[5, 9, 15, 32, 33]",83535,Neonwall,"[6, 48, 49, 130, 161, 162, 165]",95.0,Travel through a world of neon overcoming obstacles and traps This experience requires focus concentration and timing to let the ball rolling as fast as you can Remember in a world made of neons you will need balls to survive,Missing
"[9, 12, 31, 32]",198499,Chants of Sennaar,"[6, 48, 49, 130]",94.98027774244461,In this game of adventure and enigmas where ancient languages are both the lock and the key travel the endless steps of a prodigious labyrinth multiply unexpected encounters and unveil the mysteries of a fantastic world inspired by the myth of Babel,Divided since the dawn of time the Peoples of the Tower no longer speak to each other But it is said that one day a Traveler will find the strength and wisdom to break down the walls and restore the Balance
"[5, 32]",126212,Trepang2,"[6, 167, 169]",94.87291173700235,Dodge bullets sneak in the shadows and unleash your deadly gunfu skills on the bad guys who took everything from you,Missing
"[8, 9, 32, 33]",8750,N++,"[3, 6, 14, 48, 49, 130]",94.83399624550361,N is a fastpaced actionpacked platformer set in the distant future You play as a ninja darting through obstacles narrowly evading a slew of inadvertently homicidal enemy robots and collecting gold in a minimalist scifi world N is all about smooth physics deftly controlling the speed and inertia of the character and the awesome feeling of fluidly moving through each level,Missing
[5],83876,Titanfall: Deluxe Edition,"[6, 12, 49]",94.4084372837919,This Deluxe Edition contains   Titanfall base game  Titanfall Season Pass DLC,Missing
"[12, 31]",1942,The Witcher 3: Wild Hunt,"[6, 48, 49, 130, 167, 169]",94.38718505993664,RPG and sequel to The Witcher 2 2011 The Witcher 3 follows witcher Geralt of Rivia as he seeks out his former lover and his young subject while intermingling with the political workings of the wartorn Northern Kingdoms Geralt has to fight monsters and deal with people of all sorts in order to solve complex problems and settle contentious disputes each ranging from the personal to the worldchanging,The Witcher 3 Wild Hunt concludes the story of the witcher Geralt of Rivia the series protagonist whose story to date has been covered in the previous installments Geralts new mission comes in dark times as the mysterious and otherworldly army known as the Wild Hunt invades the Northern Kingdoms leaving only blood soaked earth and fiery ruin in its wake and it seems the Witcher is the key to stopping their cataclysmic rampage
"[5, 31]",41862,Resident Evil: Origins Collection,"[48, 49]",94.28571428571429,Experience the early days of the outbreak in Resident Evil Origins Collection a compilation package of two with two Resident Evil origin stories Resident Evil 0 and Resident Evil HD  Both terrifying games have been brought to new new levels of horror with new HD visuals improved sound widescreen support an optional modernized control system and more,Missing
"[12, 31, 32]",55322,Pathologic 2,"[6, 48, 49]",93.99177573386508,Pathologic 2 is a narrativedriven dramatic thriller about fighting a deadly outbreak in a secluded rural town You are a healer and to save anyone youll have to survive in this bleak and strange world where even food and medicine are scarce,Missing
"[12, 13, 31, 32, 34]",152122,Doki Doki Literature Club Plus!,"[6, 14, 48, 49, 130, 167]",93.96646764988348,Welcome to the club Write poems for your crush and experience the terror of school romance in this criticallyacclaimed psychological horror story,Welcome to a terrifying world of poetry and romance Write poems for your crush and erase any mistakes along the way to ensure your perfect ending Nows your chance to discover why DDLC is one of the most beloved psychological horror games of the decade  You play as the main character who reluctantly joins the Literature Club in search of a romantic interest With every poem you write and every choice you make youll charm your crush and begin to unfold the horrors of school romance Do you have what it takes to crack the code of dating sims and get the perfect ending  Now the original mindshattering DDLC experience is packed with tons of new features and content exclusive to Doki Doki Literature Club Plus
"[25, 31]",21704,Batman: Arkham City - Game of the Year Edition,"[6, 9, 12, 14]",93.51986913744676,Batman Arkham City  Game of the Year Edition includes the following DLC  Catwoman Pack Nightwing Bundle Pack Robin Bundle Pack Harley Quinns Revenge Challenge Map Pack Arkham City Skins Pack  Batman Arkham City  Game of the Year Edition packages new gameplay content seven maps three playable characters and 12 skins beyond the original retail release  Maps Wayne Manor Main Hall Freight Train Black Mask The Jokers Carnival Iceberg Long and Batcave Playable Characters Catwoman Robin and Nightwing Skins 1970s Batsuit Year One Batman The Dark Knight Returns Earth One Batman Batman Beyond Batman Animated Batman Sinestro Corps Batman Long Halloween Catwoman Animated Catwoman Animated Robin Red Robin and Animated Nightwing,Prologue New Arkham City inmate and rising warlord TwoFace devises a plan to publicly execute fellow prisoner Catwoman after she tries to steal back some of her illgotten gains from his hideout Meanwhile Gotham City itself has degenerated into a police state managed by Mayor Sharp where citizens with the slightest trace of a criminal record find themselves shipped to the prison district Those who dare to challenge Sharps policies are the target of arranged disappearances becoming political prisoners trapped behind Arkhams walls Among these is Bruce Wayne who holds a rally attacking the proposal of turning half his city into a walledoff reserve for criminally inclined persons Segregated from society he argues they have become responsible for their own survival in an anarchic urban hell which is characterized by bloody gang wars  Welcome to Arkham City Wayne as the latest focus of Sharps vendetta is kidnapped by TYGER Security operatives working for Hugo Strange who is privy to his dual identity as Batman Strange intends to unveil new plans for Arkham City before the night is up an operation codenamed Protocol 10 which will establish himself as supreme ruler of Gotham Now an inmate the Dark Knight manages to have Alfred Pennyworth deliver his crimefighting equipment to him directly via an airdrop and he prepares to save Catwoman from TwoFace for the sake of their past relationship while uncovering the true nature of Protocol 10
"[5, 13]",5911,MechAssault 2: Lone Wolf,[11],93.4826552286102,MechAssault 2 Lone Wolf continues the destruction intense combat and online play introduced by the first MechAssault game Set in the 31st century the game lets you encounter new experiences in the expansive BattleTech world Choose from a variety of weapons and vehiclesfrom the stealthy Raptor mech to the mechjacking BattleArmorall equipped with different weapon configurations and artillery Embark on the new singleplayer campaign or test your teamwork skills in the online multiplayer arena,After many searches Major Natalia Nat Kerensky decides to base their testing operations in Dante City on the Planet Dante using the blackmarketeers as a cover One evening as Foster and the MechWarrior player are returning to their workshop mysterious craft enter the Dante airspace and a Stiletto BattleMech lands on the ground and starts searching for them They successfully evade the Stiletto and make it back to the workshop where Nat instructs the player use a new powered armor suit called the BattleArmor to stop the invaders After this hundreds of dropships enter Dantes atmosphere Mysteriously one of these dropships is shot down by the others After fighting to the crash site a strange new MechWarrior by the name of Alera emerges a space pirate with a jumpship named the Jezebel Later the MechWarrior escapes an enemy port and steals an enemy tank from 3 soldiers in an attempt to infiltrate the enemy An allied APC then comes out and follows the MechWarrior on his way The tank must go through two scans to advance the level but however the Passenger Scan warns the enemies that it is a trick and the MechWarrior and his allies must escape the port with a tank  After several confrontations with the enemy it is discovered that the aggressors seek to access the Lostech blueprints and prototypes stored in the data cores to create an unstoppable army of mechanised soldiers to obtain dominance over the Inner Sphere starting with massproducing the Ragnarok Prototype model that discovered in the first game  During the final mission the MechWarrior with the aid of his allies uses the BattleArmor to destroy a halfcomplete giant BattleMech that uses all five of the data cores
"[5, 10, 14, 31]",98077,Grand Theft Auto V: Premium Online Edition,"[6, 48, 49]",93.48128663698583,The Grand Theft Auto V Premium Online Edition includes the complete Grand Theft Auto V story experience free access to the ever evolving Grand Theft Auto Online and all existing gameplay upgrades and content including The Doomsday Heist Gunrunning Smugglers Run Bikers and much more Youll also get the Criminal Enterprise Starter Pack the fastest way to jumpstart your criminal empire in Grand Theft Auto Online,Missing
[13],119295,Microsoft Flight Simulator,"[6, 49, 169]",93.43443750905442,Microsoft Flight Simulator is the next generation of one of the most beloved simulation franchises From light planes to widebody jets fly highly detailed and stunning aircraft in an incredibly realistic world Create your flight plan and fly anywhere on the planet Enjoy flying day or night and face realistic challenging weather conditions,Missing
"[7, 8, 11, 31, 32]",23851,Wandersong,"[6, 14, 48, 49, 130]",93.37124556365778,Wandersong takes you on a whimsical musical journey across the globe Eons ago the goddess Eya put the universe into motion with her musicnow as she does every epoch or so shes going to sing a new song and reset existence You play as a lowly bard tasked with finding the pieces of a mysterious melody called the Earthsong which is said to be able to preserve the planet Use your singing to help characters solve puzzles and save the world,Missing
Missing,239064,Grand Theft Auto V,"[48, 49, 167, 169]",93.33962564544855,This bundle contains the original version of Grand Theft Auto V the standalone game Grand Theft Auto Online and the story mode addon of Grand Theft Auto V,Missing
