genres,id,name,platforms,rating,storyline,summary
"[7, 12, 32]",19880,The Metronomicon: Slay the Dance Floor,"[6, 14, 48, 49]",79.95382585751979,Missing,Packing in a fullyfledged story mode with a colourful cast of musicallyempowered heroes and villains The Metronomicon sees you take control a party of eight newly graduated masters of the rhythmic combat arts to wage musical warfare against a multitude of dancemongering fiends By switching between four concurrent herocontrolled tracks onthefly youll select and activate a wide array of abilities and spells buffs and nukes with your performance and timing allimportant in ensuring the effectiveness of your moves In the RPG spirit youll need to improve your characters stats hunt down powerful equipment and combine a multitude of newlylearned abilities  switching between tanking healing buffing and damagedealing classes as required in real time
"[5, 12, 32, 33]",28592,Tesla vs. Lovecraft,"[3, 6, 14, 39, 48, 49, 130]",79.9534420590947,You are Nikola Tesla worldfamous inventor and genius extraordinaire At the eve of your greatest invention your laboratory is burned down by the horror author HP Lovecraft who claims that your actions have put the world in peril With the help of his occult book and a vast army of monsters he has stolen your most precious inventionsTeslaMech an immensely powerful machine of war at your disposal Mow down your opponents with twinmounted TeslaMiniguns and trample over monsters like they were antsQuantum Teleportation packed neatly into one handy portable backpack Includes a warning label about Theseusparadox whatever that isIf nightmares had nightmares this is what theyd look like Monsters so horrible theyll make you eat up your own sanitySave the world with a plethora of inventions and gadgets including but not limited to XRay Blade and Death Ray Gun,Tesla vs Lovecraft is an intense topdown twin stick arena shooter Play as the enigmatic inventor Nikola Tesla harnessing the static energy to power up TeslaMech and give the lovecraftian nightmares a lesson in horror
"[8, 9, 31]",53276,Little Nightmares: Complete Edition,"[6, 48, 49, 130]",79.9534050517031,Missing,Immerse yourself in Little Nightmares a dark whimsical tale that will confront you with your childhood fears Help Six escape The Maw  a vast mysterious vessel inhabited by corrupted souls looking for their next meal  Unveil all the secrets in a parallel escape story where you play as the Runaway Kid another prisoner looking for a way out of this place of misfortune On his journey The Kid will explore hidden parts of The Maw offering a different perspective on Sixs adventures
"[9, 31, 32]",112483,The Enigma Machine,"[6, 14, 48, 49, 130, 167]",79.95333789585018,Missing,ENIGMA TECHNOLOGIES invites you to delve into the mind of an AI Seamlessly blending firstperson exploration with pointandclick mechanics THE ENIGMA MACHINEs completely unique presentation offers an increasingly unnerving atmosphere
"[5, 12]",116149,Attack on Titan 2: Final Battle,"[6, 48, 49, 130, 170]",79.9524232010856,Missing,Attack on Titan 2 Final Battle includes the animes Season 3 Part 1 and 2 in the new Character Episode mode As the Scout Regiments fight against the Titans rages on and the team gets closer to learning more about the mysteries of their colossal foes there is a new revelation Titans are not their only enemies The AntiPersonnel Control Squad led by the notorious Kenny Ackerman is set on capturing Eren and Historia  no matter the cost The Scout Regiment sets out to save their teammates but they quickly learn that they cannot trust anyone within the walls they call home
"[12, 31, 32]",13168,Doom & Destiny,"[3, 6, 12, 14, 34, 39, 48, 49, 74, 130]",79.95167524269475,Help Nigel Mike Johnny and Francis four nerdy friends to fight their way through the funniest quest they ever had  Trapped in a fantasy world and mistaken for Heroes those four nerds will have to deal with long journeys hundreds of enemies villains super villains and even an Unnamed super villain  Will they be destined to become real Heroes Will they manage to return home Will they manage to find a good Pizza restaurant in this weird fantasy world,Four nerds drawn into a fantasy world and mistaken for heroes have to battle their way through a massive crazy adventure and defeat a preposterous villain  Doom  Destiny is a turn based hilarious jrpg where you take control of a party of four everyday friends Journey through an unpredictable story filled with parodies and cameos Start your adventure in a classic dungeon with dragons save princess with the help of greendressed elf and then fly to mangathemed city with the help of a famous italian plumber This is Doom  Destiny the flyingspaghetti fantasy adventure
"[5, 25]",34951,Dead Island: Definitive Edition,"[3, 6, 48, 49]",79.95089287965794,The island of Banoi is a lush tropical paradise in the South Pacific where its flagship Royal Palms Resort serves as the ultimate getaway for vacationers with money to burn However all good things must soon come to an end  and the picturesque resort falls into madness carnage and chaos after a mysterious and contagious zombie outbreak claims its once peaceful atmosphere Cut off from the rest of the world only four individuals who strangely find themselves immune to zombification have the power to protect the remaining survivors from the horrors of the island to discover whats really going on and find a way to escape before their own fatal ends,Welcome to the zombie apocalypse experience of a lifetime  and now more beautiful than ever Caught in the midst of an epic zombie outbreak on the tropical island of Banoi your only thought is Survive
"[8, 31]",191405,Klonoa Phantasy Reverie Series,"[6, 48, 49, 130, 167, 169]",79.95061487349781,Missing,Klonoa is back Klonoa Phantasy Reverie Series brings back Klonoa Door to Phantomile and Klonoa 2 Lunateas Veil remastered in one collection to fans new and old Get ready to set off on an adventure to save the world
[31],113432,Life is Strange 2: Episode 2 - Rules,"[3, 6, 14, 48, 49]",79.95019920318725,Missing,The two brothers continue their journey on the road into the winter months  struggle against the cold As Daniel gradually falls ill Seans concern for his younger brother increases and decides the pair of them must make their way to their distant grandparents house to recover and seek shelter  During their stay they encounter nextdoor neighbor Chris a young boy the same age as Daniel who believes he is a superhero by the name of Captain Spirit  As Daniel and Chris begin to form a friendship Sean insists on Daniel following a set of rules around his power Will Daniel keep his power concealed or break the rules in a time of need
"[31, 32]",94752,Minecraft: Xbox One Edition,[49],79.94968925585201,Missing,Build with your imagination Minecraft the bestselling game on Xbox 360 is now available on Xbox One Create and explore your very own world where the only limit is what you can imagine  just be sure to build a shelter before night comes to keep yourself safe from monsters Play on your own or with up to 4 players split screen or 8 players online
[12],27030,The Elder Scrolls Online: Morrowind,"[6, 14, 48, 49]",79.94938181531528,An Incredible Elder Scrolls Story Set roughly 700 years prior to the events of The Elder Scrolls III The Elder Scrolls Online Morrowind will take gamers on a sweeping adventure through the legendary Vvardenfell featuring iconic locations characters and storylines that will instill nostalgia with longtime Elder Scrolls fans and extend ESOs narrative into a new chapter Morrowind is in dire peril and its up to player heroes to help Vivec the legendary warriorpoet and Guardian of Vvardenfell solve the mystery of his mysterious illness regain his strength  and save the world from ultimate destruction  Introducing an enormous new zone a new player class more than 30 hours of main story content a new Trial and a new threeteam 4v4v4 PvP mode The Elder Scrolls Online Morrowind will be the biggest addition to The Elder Scrolls Online yet offering a new adventure for ESO veterans as well as a fresh Elder Scrolls saga for players new to the game  Return to Morrowind Vvardenfell is the largest zone added to The Elder Scrolls Online since launch and utilizes the same geographic footprint as The Elder Scrolls III including all key points of interest from the classic game Players will embark on a dangerous journey through legendary locales in Vvardenfell 700 years before the events of The Elder Scrolls III from the docks of Seyda Neen to the volcanic Ashlands to dense mushroomfilled forests and through the glory of Vivec City still under construction in this time period  New Class  The Warden Players will harness naturebased magic to master the powerful new character class  The Warden The Warden is the first new class since launch of ESO and true to ESO and the Elder Scrolls franchise the player will have the freedom to select from a number of abilities that enable a variety of play styles The Warden also introduces a devastating new combat ally  the War Bear  a ferocious fighter will stay by the Wardens side through the most intense battles  New PvP Mode  Battlegrounds The Elder Scrolls Online is renowned for open world PvP battles pitting hundreds of players in a massive battle for supremacy in Cyrodiil The Elder Scrolls Online Morrowind will introduce a new PvP mode  Battlegrounds  intense 4v4v4 battles in arenalike environments Players take the battle to the Ashlands to claim their place among the fiercest and most accomplished combat veterans in Tamriel,The Elder Scrolls Online Morrowind is the next Chapter of The Elder Scrolls Online This new adventure will return Elder Scrolls fans to the legendary island of Vvardenfell the same iconic open world RPG The Elder Scrolls III Morrowind
"[8, 12, 31, 32]",103517,Aggelos,"[6, 48, 49, 130]",79.94692803055403,Missing,AGGELOS is a mesmerizing new actionRPG inspired by the likes of Wonder Boy that looks like it was plucked straight out of the 16bit era but plays like a modernday marvel
[5],26098,Battlefield 4: Premium,"[48, 49]",79.9465612986589,Missing,Own more be more with a Battlefield 4 Premium membership Premium expands the Battlefield by delivering all five expansions 12 additional Battlepacks and tons of weekly content Thats great value for the content alone plus the additional benefits of being a member As a member you get treated to priority position in server queues and can participate in all Premium events Plus you get access to the expansion packs two weeks before the general public for that competitive edge And just to make sure everybody else knows youre a member you can create a unique Battlefield experience with Premiumexclusive camos paints emblems dog tags and more to dominate in style But thats not allthere are also more perks yet to be announced so stay tuned
"[9, 31, 32]",144455,We Were Here Forever,"[6, 48, 49, 167, 169]",79.94493965317571,You and your fellow prisoner are trapped in the realm of Castle Rock  were you betrayed or simply not that clever To escape you must explore the sinister castle for puzzles and plot your escape together Secrets and riddles are hidden in the shadows Just be aware that nothing is what it seems in this mysterious Antarctic adventure Can you two escape together or will you be trapped forever  Locked up in the dungeons deep in the bowels of Castle Rock you and a fellow prisoner must seek a way out and return to stand again beneath the icy Antarctic skies  but escaping this nightmare will not be so easy let alone escaping the castle itself Freeing yourselves from your cells and escaping the Keep is only the beginning  but does one truly escape Castle Rock Fresh mysteries await and youll have to make some choices about how to proceed Your journey leads from the dark prison through the royal halls to the outside Outside the Keep you will discover the story of Rockbury its inhabitants and plans of a resistance formed against the King to escape this icy place Hope will lead you on to an eerie Graveyard and have you descend down into the dark waters of the Foundry  You two have been brought here for a purpose You might even be the missing piece of a puzzle set in motion long ago in a time long forgotten But someone or something desperately seeks to solve that puzzle by any means necessary Only an unshakeable bond with your partner will give you any hope of survival in the face of such dreadful desire  Does one truly escape Castle Rock,You and your fellow prisoner are trapped in the realm of Castle Rock  were you betrayed or simply not that clever To escape you must explore the sinister castle for puzzles and plot your escape together Secrets and riddles are hidden in the shadows Just be aware that nothing is what it seems in this mysterious Antarctic adventure Can you two escape together or will you be trapped forever
"[8, 9]",20503,Marble Blast Ultra,[12],79.93862774488159,Missing,Marble Blast Ultra is the latest in the classic Marble Blast series Suitable for players of any age Marble Blast Ultra transports you to a futuristic astrolab arena suspended high in the clouds Compete against each other by navigating your marbles through moving platforms and dangerous hazards while collecting rare gems and powerup enhancements in an effort to complete each course in record time Compete head to head in Xbox Live ultra blast multiplayer mode
Missing,82422,Ryse: Legendary Edition,[49],79.9376185624532,Missing,Amidst the chaos of the late Roman Empire become soldier Marius Titus and embark on a perilous campaign to avenge the death of your family and defend the honor of Rome In Gladiator Mode step into the Colosseum and fight for the glory spectacle and entertainment of the crowds Legendary Edition includes full Season Pass contents three bonus maps optimized for maximum challenge in Solo mode and a new Legionary Skin
"[10, 13, 31, 32]",29667,Trailmakers,"[6, 48, 49, 167]",79.93619867910441,Missing,In the toughest motoring expedition in the universe you and your friends will build your own vehicles to cross a dangerous wasteland Explore crash horribly use your wits to build a better rig and get as far as you can with whatever spare parts you find on your way
"[8, 31]",142243,Spyro: Year of the Dragon,"[6, 48, 49, 130]",79.93433791398985,Missing,The Dragon Realms are celebrating the Year of the Dragon when a mysterious cloaked figure emerges to steal all the Dragon Eggs Under the spell of the evil Sorceress an army of Rhynocs is now guarding the helpless eggs in the Forgotten Realms With new and old friends Spyro is on a quest to recover the lost eggs defeat the Rhynoc army and stop the evil Sorceress
"[10, 14]",4179,SSX,"[9, 12]",79.93186135265861,Missing,SSX is the rebirth of the beloved franchise on the current generation of consoles where you can own the planet compete online in totally new ways and defy reality across Race it Trick it and Survive it events
[14],954,NHL 11,"[9, 12]",79.93027906493269,Missing,Celebrating its 20th year the franchise that captured 22 Sports Game of the Year awards has raised the bar yet again with NHL 11 Powered by an allnew RealTime Physics Engine NHL 11 lets you create highlight reel moments as you experience adrenalinepumping NHL action with bigger hits broken sticks and faster dangles Whether youre beginning your career in the Canadian Hockey League dominating rivals in the EA SPORTS Hockey League or assembling Hockeys Ultimate Team any moment can be a WOW moment with NHL 11
"[12, 15, 16]",139883,King Arthur: Knight's Tale,"[6, 167, 169]",79.92976737565613,You are Sir Mordred the nemesis of King Arthur the former black knight of the grim tales You killed King Arthur but with his dying breath he struck you down You both died  and yet you both live  The Lady of the Lake the ruler of the mystical island of Avalon brought you back to end a true nightmare  She wants you to go on a knightly quest She wants you to finish what you have begun Kill King Arthur  or whatever he has become after she took his dying vessel to Avalon,King Arthur Knights Tale mixes an XCOMstyle turnbased battle system with traditional RPG mechanics including character development choices that impact the direction of your campaign and upgrading your home base of Camelot  The story follows Sir Mordred who travels with a band of knights across Avalon in search of King Arthur This is already an interesting twist on the classic legend as Sir Mordred is King Arthurs nemesis traditionally shown as the kings traitorous nephew  In this version of the tale Mordred has actually mortally wounded Arthur and is now stalking him through the isle of Avalon to finish the job on command of The Lady of the Lake
"[8, 12, 31, 32, 33]",122386,Infernax,"[6, 48, 49, 130, 167, 169]",79.92571277250966,Infernax follows Alcedor a famed knight who discovers an unholy magic has spread throughout his land while he was away Armed with a skullsplitting mace and a trusty shield Alcedor vows to obliterate the grotesque beasts roaming his home in an epic sidescrolling quest recalling the essence of classically difficult action adventure games,Infernax is the adventures of a great knight who returns to his homeland only to find it plagued with unholy magic Uncover the mysteries of the curse and face the consequences of your actions
[5],5585,Earth Defense Force 2025,"[9, 12]",79.92227994429706,Missing,Earth Defense Force 2025 is the long awaited followup in the Earth Defense Force EDF series from Japanese developer Sandlot The insects return from dormancy to end humanity with overthetop action and massive cityleveling explosions that will entrench the EDF and the citizens of Earth into a state of emergency
"[5, 12, 31]",228535,Remnant II,"[6, 167, 169]",79.92117157078886,Missing,Remnant II is the sequel to the bestselling game Remnant From the Ashes that pits survivors of humanity against new deadly creatures and godlike bosses across terrifying worlds Play solo or coop with two other friends to explore the depths of the unknown to stop an evil from destroying reality itself To succeed players will need to rely on their own skills and those of their team to overcome the toughest challenges and to stave off humanitys extinction
"[13, 14]",2986,NHL 13,"[9, 12]",79.92114047476781,Missing,NHL 13 is an ice hockey video game developed by EA Canada published by EA Sports It is the 22nd installment of the NHL series and was released on September 11 2012 in North America Europe as well as Australia and New Zealand The game was released on the PlayStation 3 and the Xbox 360 featuring Philadelphia Flyers forward Claude Giroux on the cover1 The game was featured at the Electronic Entertainment Expo 2012 E3 2012 which took place between June 57 2012 The demo of the game was released on August 2122 2012 at the Xbox Live Marketplace and the PlayStation Store4    There was a vote deciding which player would be on the NHL 13 cover Anybody could vote on the players they wished to see on the cover of the game The vote started on March 29 2012 with 60 NHL players in a singleelimination voting with two players in each matchup and was closed on June 4 receiving over 25 million votes worldwide5 On June 20 Claude Giroux was named the winner over Pekka Rinne at the 2012 NHL Awards in Las Vegas6    An exclusive Stanley Cup Collectors Edition was also released apart from the actual NHL 13 game The Collectors Edition includes five random Hockey Ultimate Team HUT player packs from the two 2012 Stanley Cup Finals teams a Gold Jumbo HUT pack including legend Wayne Gretzky and a boost pack featuring the CCM RBZ stick7    Just like in NHL 12 Gary Thorne playbyplay and Bill Clement color provide commentary for NHL 138    This year for the first time two playable female characters Hayley Wickenheiser and Angela Ruggiero have been added9 In NHL 12 users could create female characters but there were no reallife players10    On September 20 Gamesindustrybiz reported that NHL 13 had posted the best first week sales in the franchises history11
"[7, 8, 32, 33]",6777,The Impossible Game,"[3, 6, 9, 12, 14, 34, 38, 39, 46, 74]",79.92102293259124,Missing,The superaddictive and very very hard platform game finally arrives on Steam  its quite possibly the worlds hardest game As well as five classic Impossible Game levels this desktop version includes an EXCLUSIVE new Level Editor
[10],4227,V-Rally 3,"[6, 8, 11, 21]",79.92097307635092,Missing,Strap yourself in for the most intense and lifelike rally racing youve ever experienced Introducing VRally 3 the next evolution in the leading rally racing franchise that has sold over 5 million copies worldwide  Everything about VRally 3 from the highly detailed cars to the meticulously handcrafted tracks creates unprecedented racing realism VRally 3 It leaves everything else in the dust
