genres,id,name,platforms,rating,storyline,summary
"[12, 15, 16, 24, 31, 32]",152257,Wartales,"[6, 130, 169]",79.97117210770875,It has been a hundred years since the world saw the fall of the once great Edoran Empire at the hands of an unprecedented plague that swept the nation In the turmoil and uncertainty that has followed mercenary work banditry and thievery across the land is abundant as honor has long since become an almost entirely forgotten virtue  Now prepare to lead a group of unscrupulous characters who revel in such activity in a massive open world where combat death and a thirst for riches will shape and define your day to day life You are not special the chosen one or a once in a millennia hero ushering in a new era of peace Your goal is solely to survive and thrive in this harsh and hostile world  Only the bravest and most ambitious can hope to see their story written in the Wartales,Wartales is an open world RPG in which you lead a group of mercenaries in their search for wealth across a massive medieval universe Explore the world recruit companions collect bounties and unravel the secrets of the tombs of the ancients
"[2, 31, 32]",22818,The Wardrobe,"[3, 6, 14, 48, 130]",79.96928217534779,It all happened five years ago during a picnic arranged by Ronald and his best friend Skinny Things were going well until Ronald pulled out two very tiny plums from his basket one for Skinny and one for him Not knowing about his deadly allergy to plums Skinny didnt think twice about eating it and immediately went into anaphylactic shock which caused his sudden death Ronald ran off terrified When he woke up Skinny discovered that he had become a skeleton and been sentenced to live in Ronalds bedroom wardrobe forever Since then Skinny has watched over Ronald constantly without his knowledge but now things are going to change To save his best friends soul from eternal damnation Skinny will be forced to reveal himself and make Ronald admit his crime Not a simple challenge at all,The Wardrobe is a visuallyrich 2D point and click adventure game inspired by the great 90s classics The game has a strong sense of humour but isnt shy about dealing with mature and nonpolitically correct themes
"[12, 15, 16, 24, 31, 32]",120654,The Dungeon of Naheulbeuk: The Amulet of Chaos,"[6, 14, 48, 49, 130, 167]",79.96893784494175,Are you ready to dive into a tactical RPG chockfull of charm humor and crazy characters  They are clumsy inexperienced and feisty buttheyll have to endure each others company to get the dungeons treasure  However a feeling of déjàvu quickly arises  Guide this team of unlikely heroes in an adventure full of humor and chaos  The Naheulbeuk universe is an original creation by French author John Lang It started as a very popular audio comedy series parodying roleplaying games and heroic fantasy tropes Now the story is available in English and as a video game for the first time,Step into the wacky heroic fantasy universe of the Dungeon of Naheulbeuk Lead a team of unlikely and clumsy heroes in an epic and challenging tactical RPG Live an adventure filled with humor surprises and silly encounters
"[8, 31, 32, 33]",119403,New Super Lucky's Tale,"[6, 48, 49, 130]",79.96586581026497,Missing,Leap into a Playful Platforming Adventure for all ages  Run jump climb incredible heights burrow deep underground overcome enemies and explore amazing worlds on an epic quest to rescue the Book of Ages from the mysterious Jinx and his nefarious Kitty Litter  Experience an incredible variety of gameplay ranging from 3D openworld hubs to storybased adventure levels to 2D sidescrolling challenges rewarding minigames mindbending puzzles thrilling boss battles and a memorable cast of characters A true love letter to classic 3D platformers with hundreds of collectibles to gather tons of rewarding secrets to unlock and an entire wardrobe of costumes for the stylish adventurer  New Super Luckys Tale features all new levels story cinematics and character dialogue tighter movement and player controls a fully rotatable 3D camera and sweet upgrades to nearly every other aspect of the game including art and lighting UI sound music and more
"[13, 31, 32, 34]",10528,Fault Milestone One,"[3, 6, 14, 46, 48, 130]",79.96584010769058,While attempting to make an escape from a brutal assault thats devastated their homeland of Rughzenahide Princess Selphine and her Royal Guard Ritona mysteriously teleport to an unknown forest surrounded by vegetation not native to the surroundings of Rughzenahdie The atmosphere is thick and heavy and no sign of life can be found which is particularly unusual for such a lush forest Sign of life isnt the only thing missing though Something is odd about this land  something is amiss  but Selphine and Ritona are too startled to notice the obvious,Fault is a Science Fantasy Kinetic Novel about Selphine a bubbly happygolucky Princess and her sharpwitted but slightly misanthropic Royal Guard Ritona Follow them on their journey of a lifetime as they try to make it back home to the Kingdom of Rughzenhaide
"[5, 8]",14386,Metal Warriors,[19],79.96518341823726,Metal Warriors takes place in the year 2102 where the United Earth Government is under siege from the Dark Axis military force led by the dictator Venkar Amon who has waged a war against them for three years on Earth however the titular freedomfighting group equipped with robotic combat suits are the few remaining people defending the planet Assuming the role of lieutenant Stone4 players control him through a variety of missions that initially are set in space and completing objectives such as rescuing agent Marissa from Axis 5 and capturing both an enemy supply ship and a heavily guarded asteroid base in order to obtain vital resources for the group with the latter proving to be successful enough to promote Stone from lieutenant to captain of his crew11 However their recent success quickly attracts the attention of the Axis army who engage in attacking the groups main ship with threatening enemy fire that Stone and his crew must defend with the stolen Prometheus units11  After the recent event the group is tasked with disabling an antispacecraft cannon located in Alaska to ensure safe landing for air operations that would eventually lead to the removal of Axis forces on Earth After stealing the experimental flying Drache machine from a jungle facility on Chile fighting through the bombedout Dorado city capturing subterranean mining Axis installations and obtaining a command key from an enemy communication tower the group finally reaches the Axis command center where a super weapon is rumored to be in construction with Stone and his crew leading the final assault11121314 Once Stone reaches the depths of the center he confronts Venkar Amon and defeats his super weapon in a battle between fully mobile flying armored suits however Amon tries to escape with a hijacked Nitro suit but he dies incinerated alongside the base Stone safely escapes from the explosion but his Nitro suit is wrecked after landing on the ground marking an end for both Dark Axis and the war,Metal Warriors is a 1995 action platformer video game developed by LucasArts and published by Konami for the Super Nintendo Entertainment System The game was released exclusively in North America in April of 1995  Its gameplay mainly consists of action and shooting mixed with missionbased exploration using a main sevenbutton configuration
"[8, 25, 31]",5568,40 Winks,"[4, 6, 7]",79.96490009366642,The player takes control of either Ruff or Tumble a brother and sister who are sleeping and trying to free 40 Winks from a man named Nitekap and his accomplice Threadbear Winks are small white creatures which make dreams and Hoodwinks which are green and of a similar size are what are responsible for any nightmares,40 Winks is a 3D platformer video game developed by Eurocom and published by GT Interactive
"[8, 31]",9154,Shadow of the Ninja,"[5, 18, 37, 41, 99]",79.9634611775136,Set in the year 2029 the evil dictator Emperor Garuda has taken over the United States of America building a stronghold in the middle of the nations largest city To stop Garuda and avenge the innocent lives that were lost in his reign two ninja masters from the Iga clan Lord Hayate and Lady Kaede are sent to infiltrate Garudas impregnable stronghold and assassinate him,Shadow of the Ninja originally released in Japan as Yami no Shigotonin Kage and later released in Europe as Blue Shadow is a 1990 futuristic ninjathemed sidescrolling action game by Natsume for the Nintendo Entertainment System
"[9, 12, 31]",49078,Kaeru no Tame ni Kane wa Naru,"[33, 37]",79.962174626134,In a land far away the two princesRichard of the Custard Kingdom and the games main protagonist prince of the Sablé Kingdomhave shared a friendly rivalry since they were small children They often compete although it usually ends in a tie or close win In Fencing however Prince Richard is always the victor One day a messenger arrives from a small neighboring kingdom warning the princes that the evil King Delarin has invaded the MilleFeuille Kingdom and captured the beautiful princess Tiramisu In yet another boastful attempt to best the Sablé Prince Richard grabs a boat and rushes towards the kingdom The Sablé Prince is left trying to catch up While on his journey he and Richard along with others are transformed into frogs in an attempt to reveal the true happenings in this kingdom,In a land far away the two princesRichard of the Custard Kingdom and the games main protagonist prince of the Sablé Kingdomhave shared a friendly rivalry since they were small children They often compete although it usually ends in a tie or close win In Fencing however Prince Richard is always the victor One day a messenger arrives from a small neighboring kingdom warning the princes that the evil King Delarin has invaded the MilleFeuille Kingdom and captured the beautiful princess Tiramisu In yet another boastful attempt to best the Sablé Prince Richard grabs a boat and rushes towards the kingdom The Sablé Prince is left trying to catch up While on his journey he and Richard and many others are transformed into frogs in an attempt to reveal the true happenings in this kingdom  The game and its characters were mentioned many times in the Super Smash Bros series as trophies stickers spirits and as the Assist Trophy of the Sablé Prince In these series the game was officially romanized as Kaeru no Tame ni Kane wa Naru
"[8, 12, 25, 31, 32]",96394,Record of Lodoss War: Deedlit in Wonder Labyrinth,"[6, 48, 49, 130, 167, 169]",79.96170594773446,Deedlit awakens suddenly in a mysterious unknown place Where am I Why am I here With nobody around to respond her questions are met with only silence  Seeking answers Deed eventually sets off on foot alone,Record of Lodoss WarDeedlit in Wonder Labyrinth is a 2Dsyle Metroidvania actionexploration game based on Record of Lodoss War Immerse yourself in the gorgeous pixel animations and take advantage of abilities such as swapping weapons and get help from elemental spirits on your journey to solve the arcane mysteries of the labyrinth
"[9, 32]",4628,Magic Jewelry,"[18, 51, 99]",79.96043601529784,Missing,Magic Jewelry is a tilematching puzzle video game for the NES It was programmed by Hwang Shinwei in Taiwan and released in 1990 by RCM without a license from Nintendo
"[12, 31]",26765,Octopath Traveler,"[6, 49, 130, 170]",79.96000204917534,Embark on a vast new roleplaying adventure as one of eight travelers all with their own origins paths and goals Where to begin Who to team up with Where to go next Only you can decide  Each traveler can use a distinct Path Action a specialized way of achieving objectives and interacting with people you encounter The warrior can challenge people to a duel whereas the dancer can allure others to follow her even into battle,A roleplaying game from the Bravely Default team is being developed exclusively for the Nintendo Switch They have brought a new world to life through a mix of CG pixel art and HD2D visuals
"[9, 31, 32, 34]",34657,Will: A Wonderful World,"[6, 14, 39, 48, 130]",79.95857484264262,There was once an urban legend Write your troubles down on a note then hold it in your hand at midnight and pray God please help me God will hear your plea and change your fate  One day a young girl wakes up groggy in a room shes never seen before A talking dog appears before her and she becomes startled by his revelation They are gods and it is their duty to change the fate of any humans that ask for their help Letters appear in the mail so with pen in hand she begins her job  WILL A Wonderful World features a fantastical tale and cast A quiet nerd stuck in a hopeless onesided crush An impoverished artist whos lost all hope and contemplates suicide A rookie police officer who burns with justice and hopes for his first big case A young woman desperately chasing her dream against all odds Even a stray cat who would be satisfied with some dried fish to eat  Dive deep into the story and learn about those that seek out your help but remember Changing someones fate will affect others Experience each story edit letters and solve puzzles perhaps the young girls memory will return but what will she learn about herself and her mission You must guide their fates uncover the links between the storylines and find the best path for all of those in need WILL A Wonderful World blends its imaginative story with fantastic presentation featuring colorful artwork and a delightful soundtrack,Become a god and help change the fate of people even the world In Will A Wonderful World you will receive letters written by characters living in urban cities By rearranging the order and combinations of sentences in these letters you are going to alter the destiny of whomever that wrote them
"[12, 15, 16, 24]",21056,Disgaea DS,[20],79.95730353012229,The story of Disgaea opens with Laharl rising out of an open coffin in his room Etna one of the castle vassals is standing next to him surrounded by various weapons She explains that he has been sleeping for two years far longer than he intended and his father King Krichevskoy has died Laharl vows to reclaim the throne and after consulting with Etna and his other vassals goes to Vyers castle  After defeating the demon Vyers who refers to himself as the Dark Adonis and is renamed MidBoss by Laharl he meets Angel Trainee Flonne Flonne had been sent to the Netherworld by Seraph Lamington the ruler of Celestia to assassinate King Krichevskoy who was already dead Shocked by Laharls lack of grief at his fathers death the eternally optimistic Flonne joins Laharls party to determine if demons are capable of feeling love Observing them in secret is the paranoid Archangel Vulcanus who interprets Flonnes actions as treason and is convinced that she is plotting against him  After Etna demands that Laharl pay the salary of the Prinnies that she has hired he decides to attack the demon with the most money in the vicinity This is Hoggmeiser at Dinero Palace After defeating Hoggmeiser Laharl is about to kill him until Hoggmeisers son rushes out and gets in the way Flonne convinces Laharl to spare them and Laharl lets them keep some of the money In response to this act Hoggmeiser joins the party  At one point Flonne and Etna discover a photograph of Laharl in an embarrassing situation Laharl refers to this as a paparazzi shot however the actual contents of the photo are never actually revealed A threat on the back of the photograph states that copies of it would be distributed if Laharl did not accept a challenge to fight for the overlordship thus Laharl was blackmailed  Responding to this challenge Laharl meets Maderas a vampire He was banished by King Krichevskoy for stealing the Kings favorite snack black pretzels Maderas takes advantage of Laharls two biggest weaknesses  optimism and women with sexy bodies Maderas was also controlling Etna by holding her memory He had instructed her to kill the prince but she had put him to sleep for two years by poisoning him instead Etna eventually betrays Maderas and along with Laharl Flonne and MidBoss defeats him  Waking up later at night Flonne discovers that several Prinnies are chanting and leaving the castle Laharl worried that his reputation will be tarnished if it is discovered that he let his vassals escape chases after them the next morning Eventually he runs into Death and the player learns that Big Sis Prinny is actually Laharls mother she became a Prinny because she gave her life to save him,Players will initially take on the role of Overlord Laharl a young demon prince who has just woken from a twoyear long nap and finds out that his father who was the king has passed away In order to regain his rightful title as King of the Netherworld Laharl sets off on a demonic adventure but must do so with a back stabbing servant love stupid angel and a few disgruntled penguins who are looking for trouble
"[31, 32, 34]",27870,We Know the Devil,"[6, 14, 82, 130]",79.95580514444453,Missing,We Know the Devil is a visual novel about teens reluctantly fighting the devil at summer camp Follow meangirl Neptune tomboy Jupiter and shy shy Venus as they get to know each otherbut one always gets left out
"[13, 15]",87210,Farming Simulator 19,"[6, 14, 48, 49, 130, 170]",79.95556483361912,Missing,Farming Simulator 19 takes the biggest step forward yet with the franchises most extensive vehicle roster ever Youll take control of vehicles and machines faithfully recreated from all the leading brands in the industry including for the first time John Deere the largest agriculture machinery company in the world Case IH New Holland Challenger Fendt Massey Ferguson Valtra Krone DeutzFahr and many more
"[2, 9, 12, 13, 31]",2231,Star Trek: 25th Anniversary,"[6, 13, 16, 18]",79.95419992855774,Missing,Fasten your seat belts bring your seat back to an upright position you are about to pilot a Federation Starship on a wild roller coaster ride through the final frontier Star Trek 25th Anniversary is a pointandclick adventure with multiple solutions and moral choices combined with a first person starship simulator As Captain Kirk youll control phasers photon torpedoes shields and communications during eight separate space and ground missions Visit different worlds and then join a landing party sent down to map and interact with alien races and artifacts  Piloting the USS Enterprise is a thrill in itself but the actual voices of William Shatner Leonard Nimoy DeForest Kelley James Doohan George Takei Walter Koenig and Nichelle Nichols will make your adventure truly out of this world
[4],1396,Dead or Alive: Dimensions,[37],79.95388564582174,Missing,Dead or Alive Dimensions is a fighting game developed for the Nintendo 3DS It is the 5th game in the Dead or Alive series and the first to be released on a Nintendo system Dimensions has 26 playable characters more than any previous installment in the franchise had to offer and uses a modified engine of Dead or Alive 4 The story of the game is a brief version of the stories of the previous four main Dead or Alive games The 3DSs touch screen is used for executing special fighting moves for his or her character while the top screen is used for displaying the fight
"[5, 12, 32, 33]",28592,Tesla vs. Lovecraft,"[3, 6, 14, 39, 48, 49, 130]",79.9534420590947,You are Nikola Tesla worldfamous inventor and genius extraordinaire At the eve of your greatest invention your laboratory is burned down by the horror author HP Lovecraft who claims that your actions have put the world in peril With the help of his occult book and a vast army of monsters he has stolen your most precious inventionsTeslaMech an immensely powerful machine of war at your disposal Mow down your opponents with twinmounted TeslaMiniguns and trample over monsters like they were antsQuantum Teleportation packed neatly into one handy portable backpack Includes a warning label about Theseusparadox whatever that isIf nightmares had nightmares this is what theyd look like Monsters so horrible theyll make you eat up your own sanitySave the world with a plethora of inventions and gadgets including but not limited to XRay Blade and Death Ray Gun,Tesla vs Lovecraft is an intense topdown twin stick arena shooter Play as the enigmatic inventor Nikola Tesla harnessing the static energy to power up TeslaMech and give the lovecraftian nightmares a lesson in horror
"[8, 9, 31]",53276,Little Nightmares: Complete Edition,"[6, 48, 49, 130]",79.9534050517031,Missing,Immerse yourself in Little Nightmares a dark whimsical tale that will confront you with your childhood fears Help Six escape The Maw  a vast mysterious vessel inhabited by corrupted souls looking for their next meal  Unveil all the secrets in a parallel escape story where you play as the Runaway Kid another prisoner looking for a way out of this place of misfortune On his journey The Kid will explore hidden parts of The Maw offering a different perspective on Sixs adventures
"[9, 31, 32]",112483,The Enigma Machine,"[6, 14, 48, 49, 130, 167]",79.95333789585018,Missing,ENIGMA TECHNOLOGIES invites you to delve into the mind of an AI Seamlessly blending firstperson exploration with pointandclick mechanics THE ENIGMA MACHINEs completely unique presentation offers an increasingly unnerving atmosphere
"[5, 12]",116149,Attack on Titan 2: Final Battle,"[6, 48, 49, 130, 170]",79.9524232010856,Missing,Attack on Titan 2 Final Battle includes the animes Season 3 Part 1 and 2 in the new Character Episode mode As the Scout Regiments fight against the Titans rages on and the team gets closer to learning more about the mysteries of their colossal foes there is a new revelation Titans are not their only enemies The AntiPersonnel Control Squad led by the notorious Kenny Ackerman is set on capturing Eren and Historia  no matter the cost The Scout Regiment sets out to save their teammates but they quickly learn that they cannot trust anyone within the walls they call home
"[2, 31]",5204,"Spy Fox in ""Dry Cereal""","[5, 6, 14, 48, 130]",79.95215749609932,Missing,The supersuave agent SPY Fox must find Mr Udderly rescue all the cows and stop William the Kid from depleting the worlds supply of milk Using ingenious SPY gadgets keen wits and daring moves SPY Fox jumps out on an udderly exhilarating adventure
"[12, 31, 32]",13168,Doom & Destiny,"[3, 6, 12, 14, 34, 39, 48, 49, 74, 130]",79.95167524269475,Help Nigel Mike Johnny and Francis four nerdy friends to fight their way through the funniest quest they ever had  Trapped in a fantasy world and mistaken for Heroes those four nerds will have to deal with long journeys hundreds of enemies villains super villains and even an Unnamed super villain  Will they be destined to become real Heroes Will they manage to return home Will they manage to find a good Pizza restaurant in this weird fantasy world,Four nerds drawn into a fantasy world and mistaken for heroes have to battle their way through a massive crazy adventure and defeat a preposterous villain  Doom  Destiny is a turn based hilarious jrpg where you take control of a party of four everyday friends Journey through an unpredictable story filled with parodies and cameos Start your adventure in a classic dungeon with dragons save princess with the help of greendressed elf and then fly to mangathemed city with the help of a famous italian plumber This is Doom  Destiny the flyingspaghetti fantasy adventure
"[8, 31]",191405,Klonoa Phantasy Reverie Series,"[6, 48, 49, 130, 167, 169]",79.95061487349781,Missing,Klonoa is back Klonoa Phantasy Reverie Series brings back Klonoa Door to Phantomile and Klonoa 2 Lunateas Veil remastered in one collection to fans new and old Get ready to set off on an adventure to save the world
"[12, 25, 31, 32]",107295,Hyper Light Drifter: Special Edition,"[39, 130]",79.95055533065491,Missing,The wait is over the worldwide acclaimed game Hyper Light Drifter is finally here with this impressive Special Edition  Runs at 60fps includes new exclusive content and all the previously released remastered for a perfectly inmersive gaming experience to play anywhere  Explore a beautiful vast and ruined world riddled with dangers and lost technologies Echoes of a dark and violent past resonate throughout a savage land steeped in treasure and blood Hyper Light Drifter is an action adventure RPG in the vein of the best 16bit classics with modernized mechanics and designs on a much grander scale
[14],9862,International Superstar Soccer Deluxe,"[7, 19, 29, 58]",79.9478688323606,Missing,International Superstar Soccer Deluxe is a football video game and the sequel to International Superstar Soccer
"[8, 12, 31, 32]",103517,Aggelos,"[6, 48, 49, 130]",79.94692803055403,Missing,AGGELOS is a mesmerizing new actionRPG inspired by the likes of Wonder Boy that looks like it was plucked straight out of the 16bit era but plays like a modernday marvel
"[8, 12, 31, 32]",27994,Blossom Tales: The Sleeping King,"[6, 130]",79.94670100335442,Missing,Explore a vast open game world in classic actionadventure fashion as Lily Knight of the Rose Slash your way through monsterinfested dungeons to save the Kingdom of Blossom from eternal darkness Collect unique weapons spells and more during your journey to take down powerful bosses and solve clever puzzlesBe part of a vivid dynamic story passed down from grandfather to grandchildren by influencing the course of events yourself
"[13, 31]",14693,Disaster Report 4: Summer Memories,"[6, 48, 130, 165]",79.9426937426951,The game takes place in a big city in the year 201X Its July the heart of summer and the main character is visiting the city for a job interview The city is suddenly hit with a major earthquake,In the shadow of a massive earthquake you must brave a destroyed city where your choices will determine who survives
"[13, 31, 32, 34]",27996,Attentat 1942,"[3, 6, 14, 39, 130]",79.9402390438247,You discover that your grandfather was arrested by the Gestapo shortly after the assassination of Reinhard Heydrich ruler of the Nazioccupied Czech Lands and leading architect of the Holocaust You struggle to discover why your grandfather was arrested after the attack What role did he play in the attack Why didnt he tell his family Was he brave or reckless to endanger their lives by becoming a resistance fighter,Attentat 1942 tells the story of Nazi occupation from the perspective of those who experienced it firsthand The game is built on dialogues interactive comics and authentic footage Speak to eyewitnesses live their memories and discover the untold story of your family
"[4, 5, 13]",3936,Gotcha Force,[21],79.93982603948712,Missing,Collect hundreds of borgs and battle them out to save the day And no this isnt Pokemon
[31],2485,Luigi's Mansion,[21],79.93736474552443,Missing,Luigi steps out from the shadow of his brother Mario and into the gloomy shadows of a very haunted house in this his firstever starring role When Luigi learns that hes the proud new owner of a creepy old mansion hes thrilled Of course his feelings immediately shift when his brother the storied Mario disappears from the house Now youll have to help Luigi track his brother down making your way through expansive 3D levels Each stage is packed with ghosts and ghouls to put you on edge and youll be armed with a flashlight and a vacuum cleaner to help you capture your foes Armed with a flashlight and a customized vacuum cleaner Luigi must rid the mansion of Boos and ghouls  and find his missing brother to boot
"[5, 8, 31, 33]",2367,Blaster Master,"[5, 18, 37, 41, 99]",79.93452207553455,Missing,Youve fallen down a hidden manhole into a world of creatures so terrifying theyd scare the rats away You can panic and perish or blast your way through an endless maze of tunnels searching for the secret passages to your escape And thats the easy part Because the Masters of the Caverns lay waiting  prehistoric creatures so powerful so gigantic they literally fill your screen So load your arsenal and get ready for Blaster Master
"[8, 31]",142243,Spyro: Year of the Dragon,"[6, 48, 49, 130]",79.93433791398985,Missing,The Dragon Realms are celebrating the Year of the Dragon when a mysterious cloaked figure emerges to steal all the Dragon Eggs Under the spell of the evil Sorceress an army of Rhynocs is now guarding the helpless eggs in the Forgotten Realms With new and old friends Spyro is on a quest to recover the lost eggs defeat the Rhynoc army and stop the evil Sorceress
