genres,id,name,platforms,rating,storyline,summary
"[9, 13, 31, 32]",105629,The Shapeshifting Detective,"[6, 14, 39, 48, 49, 130]",69.98626432133042,Dorota Shaw is dead And the prime suspects are three tarot readers with the uncanny ability to predict murder  or commit it Its your job to find out what else they know  but they wont reveal their dark secrets to just anyone Luckily you can be anyone you want to be Even the next victim,The Shapeshifting Detective is a supernaturalnoir murder mystery FMV game where you play as a detective who can shapeshift into other characters allowing you to unlock secret conversations and private encounters
"[5, 8, 31, 32, 33]",17828,20XX,"[6, 48, 49, 130]",69.98331744485414,Missing,20XX is a coopfriendly action platformer roguelite Explore procedurally generated levels collect new weapons and abilities purchase upgrades and crush ferocious bosses If you are a fan of roguelikes or Mega Man 20XX is for you
"[5, 8, 11, 15]",9674,Star Fox 2,"[19, 58]",69.980960927302,Andross returns and this time hes got two massive superweapons interplanetary ballistic missiles and a host of fighters and bombers all heading for Corneria Its up to two members of the Star Fox team to defend Corneria from Androsss WMDs infiltrate enemy bases and defeat Andross himself at the same time,After the success of Star Fox Nintendo decided to make a sequel on the same system However with the release of the Nintendo 64 looming close Nintendo decided to cancel the game despite it being nearly complete Many features of this game were later reused in Star Fox 64 most notably Star Wolf and the game itself was later leaked as source code and compiled into a working ROM The game was later released for the SNES Classic console as an unlockable game marking its first official release Since then the game was also released for the Nintendo Switch Online service
"[12, 31]",9585,Final Fantasy: Crystal Chronicles - Ring of Fates,[20],69.97961060373962,Missing,Final Fantasy Crystal Chronicles  Ring of Fates is a prequel to Final Fantasy Crystal Chronicles for the Nintendo DS  Yuri and Chelinka are fraternal twins who live happily with their father in a small village but their happiness comes to an abrupt end when an ancient evil force arrives Now with his family shattered Yuri begins to train so that he can be strong enough to fight when the evil returns Yuri and Chelinka set out on their quest to find their friends avenge their family and heal their world
"[12, 15, 31, 36]",5607,Smite,"[6, 14, 48, 49, 130]",69.97872204065209,Missing,Smite is the online battleground of the gods Players choose from a diverse cast of deities and use their unique powers to triumph over the opposition in 5v5 team matches Smite is a new take on the MOBA genre rather than observing from above the action the games third person perspective puts players into the thick of combat Instead of clicking the mouse to move players use the familiar WASD keys to move and fight their way through Smites dynamic battlegrounds
"[9, 15]",6377,Diner Dash,"[5, 6, 9, 12, 14, 20, 38, 55]",69.97777728393964,Missing,Diner Dash a popular PC actionpuzzle game has landed on the WiiWare service Guide Flo an office workerturnedrestaurateur as she builds up her empire over four unique diners Go online to face players in headtohead If you feel up to the challenge join up with a friend or another player online for a Team Dash game where your team will take on six other players to see whose diner is the best in town Broadband Internet access is required for online play  Players take direct control of Flo as she runs around to seat patrons take orders deliver food take payment and bus tables as efficiently as possible within the time allowed Players who are fond of traditional control schemes may also use a pointandclick style with hotkeys to aid Flo in her quest for customer satisfaction which is reflected in a heart meter that empties as customers lose patience If the meter empties completely then the customer will leave the restaurant
"[8, 31]",19940,Pac-Man and the Ghostly Adventures,"[6, 9, 12, 37, 41]",69.97664006229317,Missing,Pac is back in an allnew experience for a whole new generation of fans Featuring an original storyline inspired by the show as well as all the charming characters from the highly anticipated PACMAN and the Ghostly Adventures animated series created and produced by Avi Arad acclaimed director and
"[5, 8, 12, 31, 32]",112185,Fury Unleashed,"[3, 6, 14, 39, 48, 49, 130]",69.97577988761867,Missing,Fury Unleashed is an action platformer where you shoot your way through the pages of an everchanging comic book Take advantage of unique combo system to unleash your fury and become a whirling tornado of destruction Discover why your creator doubted you and prove him wrong  Your guns are your best friends and ink is your most valuable resource  collect it from defeated enemies to permanently upgrade your hero The more dynamic and brave your play style the greater the rewards But remember to stay focused at all times or you will die sooner than you think and lose everything you looted on your way
"[8, 9, 31, 32]",3026,Nihilumbra,"[3, 6, 14, 34, 39, 41, 46, 48, 130]",69.97561257846758,Nihilumbra follows the story of Born who was created from the Void the nothingness When he abandons it and appears in the world he sets up on a long journey where he will learn how to use the colours around him grating him powerful abilities The Void from which Born escaped reclaims him and it will never stop chasing him devouring everything on its path As Born runs for his life he condemns the beautiful places he visits as the Void makes them vanish forever,Nihilumbra is played as a standard platform game by controlling Born as he walks and jumps across the games levels There are multiple enemies that the player needs to avoid since at first there is no way to defeat them The game is divided into the five worlds that Born explores In each of them the player is granted a new colour with which the player can paint on the terrain by touching the screen to modify the behaviour of the environment
"[12, 14, 31]",143609,Mario Golf: Super Rush,[130],69.97443385118254,Enroll your Mii character in golf training at the famous Bonny Greens country club and go from beginner to pro The stakes are high  you must also watch out for Wario and Waluigis tricks and even battle fearsome bosses Youll face off against your Mushroom Kingdom classmates and level up your character You can bring your character and their customized stats into other modes too  Start your Golf Adventure as a rookie in Bonny Greens birthplace of the sport in the Mushroom Kingdom After learning the game at this classic country club youll compete for the next badge allowing you to journey across the land playing a variety of courses and their clever variants of the sport Youll meet new coaches master new skills and hunt for buried treasure on your quest to turn pro Things get weird when Wario shows up but what else is new Its not called Golf Adventure for no reason Save par save the world All in a days golf,Tee off with family and friends in the biggest Mario Golf game yet Hit the green with up to four players locally or online and golf with familiar Mushroom Kingdom characters Modes range from Standard Golf to the energetic Speed Golf and an RPGlike golf adventure in story mode Intuitive motion or button controls a shot gauge that adapts to the curve of the course and other new features make it easy for both new players and seasoned pros to drive and putt with power
[33],135826,Super Bomberman R Online,"[6, 48, 49, 130, 170, 203]",69.97290056567097,Missing,Drop bombs and collect powerups to blast your way through Super Bomberman R Online You can compete against up to 64 players from around the world in this explosive survival battle With the new Battle 64 mode move from one area to another and blast away your rivals in an epic online survival battle Fight your way to the end and outlast all other players to be Bomber One
[14],15240,Kick Off,"[15, 16, 18, 25, 26, 63, 65]",69.97192808584819,Missing,Kick Off was the first football game of its kind having a topdown view and unlike other football games of that time the ball was not glued to the feet of the players
"[9, 12, 31]",4844,LEGO The Hobbit,"[6, 9, 12, 14, 37, 41, 46, 48, 49]",69.97178507497993,Missing,Reclaim the Lost Kingdom brick by brick Join Bilbo Baggins Gandalf Thorin and his company of Dwarves in an epic adventure across Middleearth to recapture the Lonely Mountain in the most expansive LEGO game to date Battle ravenous Trolls dangerous Orcs and many more Combine the Dwarves unique abilities to solve puzzles  often with hilarious results Explore iconic locations in Middleearth from the Shire to Goblintown and beyond
[8],2792,Rugrats in Paris: The Movie,"[4, 6, 7]",69.970152966049,Missing,Tommy Pickles father has been sent to Europe for maintenance work at Euroreptarland The Rugrats join him on his travel to Europe There are 16 levels and hidden bonus level to play through  The game consists of various minigames that have to be completed in order to earn enough tickets to beat the game Most tickets however can just be collected by running around the park and picking them up Tickets can be used to buy prizes There are ten mini games including whackaninja bumper cars and minigolf
[4],37251,World Heroes 2,"[5, 19, 52, 79, 80, 130, 136, 150]",69.96955723840352,Who is the strongest hero in history In order to solve this conundrum a professor completed a time machine and used it to test the might of warriors from different ages Unfortunately he was unable to find an answer A year later six new heroes appear Now the largest battle of history is about to begin,The time traveling tournament fighters are back The original eight characters from the popular arcade hit return along with six new characters handpicked from several different eras and locations all through time But a new boss awaits the victor who or what is behind this new tournament Youll have to get to him to find out  This sequel features allnew stages and music and improved animation and graphics You can now reflect projectile moves at your opponent and reverse normal throws if your timing is right The original games Death Match mode is also back but with a new feature  the life bar will increase or decrease as you inflict or receive damage Get your sides life bar to 100 and your enemy will lose
"[4, 8, 25, 31]",131687,Samurai Jack: Battle Through Time,"[6, 48, 49, 130]",69.96863048137757,Missing,Become Samurai Jack the greatest warrior across time Journey through time to finally stop Akus evil reign in this new adventure told by the creators of Samurai Jack  Voiced by the original voiceactors Samurai Jack Battle Through Time is an action platform game that spans across time and space where your actions will determine a new legend  An Untold Adventure That Ties Into the Epic Series Finale  Team up with trusted allies from the show to face off against familiar enemies  Explore Worlds from the Award Winning Series  Visit classic worlds and moments from your favorite episodes Travel to a dark future to free mankind Dive into the past to face off against diabolical monsters Seek your fate as you travel across space and time  Create Your Own Legend  Equip and master over a dozen different weapons in combat Increase your power even more by training and unlocking new skills to support your playstyle
"[11, 15]",24273,Age of Empires: The Age of Kings,[20],69.9674133068102,The Age of Kings allows the player to command any one of five historical civilizations the Britons Franks Mongols Saracens and Japanese It has a singleplayer campaign and scenario mode as well as a multiplayer mode,Age Of Empires The Age Of Kings is a portable version of one of the bestselling RTS games ever Youll command five different civilizations as you move from the Dark Ages through the Middle Ages with one goal in mind Domination of the known world New combat advisor gives you advice on campaign strategies Gain empire points to unlock maps  units and improve emperor rank Multiplayer scenarios allowing up to 4 players to battle each other wirelessly
"[13, 14, 15, 32]",35091,"Football, Tactics & Glory","[6, 48, 49, 130]",69.96260866855701,Missing,Football Tactics  Glory is a football management game for strategy lovers  Football Tactics  Glory reinvents the basics of the football management genre making it appealing to everyone not just the most hardcore football management aficionados The game skips the boring parts of football management games  all those endless tables numbers routine and micromanagement But it is deep enough to keep players engrossed for hundreds of hours  If you enjoy turnbased gameplay strategy or tycoon games you will love Football Tactics  Glory
"[9, 32]",152180,A Little to the Left,"[6, 14, 34, 39, 130]",69.9607877719584,Missing,A Little To The Left is a cozy puzzle game that has you sort stack and organize household items into pleasing arrangements while you keep an eye out for a mischievous cat with an inclination for chaos Check out this playful and intuitive puzzler with 75 satisfying messes to tidy
[8],4500,Spider-Man,"[19, 29]",69.96060885011343,Missing,SpiderMans past comes back to haunt him when more maniacal madmen than you can count on two webbed hands bust out of prison and team up to settle the score against him Only your SpiderSense wallclimbing ability webswinging maneuvers and a little help from the Fantastic Four can even the odds The hunt is on but whos the prey
"[4, 32, 33]",28695,One Strike,"[6, 14, 48, 130]",69.96035900818843,Feudal Japan is known for its amazing historical warriors the samurais The way of the warrior leads to perfection and trials,Duel fearsome foes in this fast and thrilling fighting game But be careful Dont enter a fight recklessly Every fight means ictory or death there is no middle ground  Inspired by Akira Kurosawa movie 7 Samurais One Strike tries to recreate the real duels between oriental warriors where a win means to keep you life and grow your status as a legend
[31],3832,Bomberman Generation,[21],69.95918978259898,Missing,Bomberman returns with a new celshaded 3D look The same storyline applies however Bomberman has been given the task of taking back a powerful element of magic and protecting it from the hands of evil To do so he must use his bombing abilites to blast his way through mazes filled with crazy enemies and hidden secrets There are 5 worlds in all each with 16 levels to complete And after completing cetain objectives and picking up items Bomberman will learn new techniques and abilities to improve his range with his bombs or use new weapons  Also included is a 4 player classic bomberman multiplayer modes Unlike the adventure mode all of the multiplayer modes are set in the original 2D top down style perspective The last man standing wins in most rounds with the added twist of other enemies on screen and timed battles
"[12, 14, 31]",9685,Inazuma Eleven GO: Shadow,[37],69.95897818385232,Missing,Inazuma Eleven Go is the fourth installment of the popular Inazuma Eleven series and the first part of the second trilogy A roleplaying game blended with football players must scout and recruit characters creating a truly personalised squad you can then battle with friends in multiplayer matches
"[5, 33]",46776,Heavy Barrel,"[13, 18, 52, 75, 130, 240]",69.95857089171942,Missing,Heavy Barrel is a 1987 overhead run and gun arcade game by Data East  Terrorists have seized the underground control complex of a nuclear missile site and it is up to the player to infiltrate the base and kill the enemy leader Players begin armed with a laser gun with unlimited ammunition and a limited supply of grenades Improved weapons and grenade powerups are made available within the game either in plain sight or within crates that must be unlocked using keys Additionally crates may contain orbs or one of the six pieces of the Heavy Barrel superweapon Like SNKs Ikari Warriors the original arcade version featured 8way rotary joysticks The name of the game is from an ingame weapon The Heavy Barrel is found in six pieces and is an energy cannon capable of destroying any enemy in the game with a single shot except the final enemy and possibly one other boss that may have required two shots The weapon has a wide arc of fire and can be fired as fast as the players trigger finger permits but after thirty seconds its use is exhausted at which point the bearer reverts to his previous weaponry Best used to get past tough bosses the weapon could be built several times in a single game probably three or four times In a twoplayer game whoever collects the sixth piece is equipped with the Heavy Barrel
"[9, 13, 31, 32]",86504,In Other Waters,"[6, 14, 130]",69.95812809695991,Earths oceans are dead Vast toxic swathes of open water brokenup only by reserves of mutated fish and fetid phytoplankton farms they serve as a reminder of what we lost  When I say we I mean those of us too poor or marginal to have found a place on one of hundreds of starward colonies where exoplanets are scoured of resources to fuel the desires of the richest people ever to have lived  But there is life  I have seen it Life beyond our fragile frame I will show you   Minae Nomura  Notebook xvii,In a future where humanitys ceaseless consumption has expanded out to encompass the stars and Earths last biological life clings to a poisoned planet In Other Waters tells the story of Ellery Vas a biologist who stumbles upon extraterrestrial life  When a routine exoplanet study goes wrong and her partner Minae Nomura disappears into an alien ocean Ellery is left with little more than an antiquated diving suit and a strange AI to guide her  Together they will trace Nomura and in turn discover impossible life journey this alien ocean and dredge up secrets that were meant to be lost forever beneath these turquoise waves
[4],20530,Bleach: The Blade of Fate,[20],69.957677331979,Missing,Just as the highlyanticipated second season launches youll get to experience the Soul Reaper fighting action of Bleach with up to three of your friends simultaneously Bleach follows the life of a 15yearold boy who is able to see spirits and discovers he has supernatural powers Playing as one of your favorite 28 characters from the series you will master their special attacks Bankai transformations and Zanpakuto as you battle a wide variety of opponents in a twisting storyline filled with surprises
"[12, 25, 31, 32]",7891,Hammerwatch,"[3, 6, 14, 48, 49, 130]",69.95740492565182,Missing,Hammerwatch is an hack and slash action adventure set in a fantasy pixel art environment Play solo or coop in this adventure from bottom to top of Castle Hammerwatch Kill hordes of enemies with varied looks and features through four unique environments with traps hidden secrets and puzzles
[12],21468,Soma Bringer,[20],69.95731453215716,Missing,Under the warmth of the enormous ring that embraces the planet enveloped within the atmosphere charged with Soma people slumber awaken and live  This is a world where an energy called Soma dominates  Lately the balance of Soma tipped and a mysterious life form called visitors appeared and people started to live in fear To defeat these visitors the people established a military group called the Falsif During an investigation in the Junel Forest a member of the seventh troop met a girl who has lost all her memories and thus
[5],125174,Overwatch 2,"[6, 48, 49, 130, 167, 169]",69.95713095701686,Missing,Reunite and stand together in a new age of heroes Overwatch 2 builds on an awardwinning foundation of epic competitive play and challenges the worlds heroes to team up power up and take on an overwhelming outbreak of threats around the globe
"[25, 31]",6804,One Piece: Pirate Warriors 3,"[6, 9, 46, 48, 130]",69.95542823296124,Missing,Enjoy the original story of ONE PIECE from Fuschia village where everything has started to the kingdom of Dressrosa a mysterious island dominated by the evil Donquixote  Will your resolution be strong enough to defeat the most dangerous foes including Doflamingo Hordy Jones Ceasar Clown and many more  Gather every member of the Straw Hat Crew like in the original story sail to the most emblematic places and enter the most epic battles Marineford FishMan Island Punk Hazard and Dressrosa
Missing,117003,Harry Potter and the Sorcerer's Stone,"[8, 11, 21]",69.95473979621644,The story follows protagonist Harry Potter who discovers he is a wizard and is sent to Hogwarts School of Witchcraft and Wizardry where he makes friends and receives magical training and along with his friends stop Lord Voldemort from returning to power,Two years after versions on other platforms the thencurrent consoles got their own adaptation of the first Harry Potter book and film Like in the computer and PlayStation versions Harry Potters first year at school of magic Hogwarts is presented as a 3D actionadventure title The game is organized into distinct days and nights days mostly consist of lessons where usually Harry will learn new spells but the more interesting stuff happens at night when Harry sneaks around the castle to do things like meeting Draco Malfoy for a duel fighting a troll in the dungeons and other important scenes from the film and book Most tasks involve platform sections where Harry has to jump over chasms and balance along edges Often creatures will be in the way that have to be fought using the correct spells and magic must also be used to solve the occasional puzzle At night Harry must watch out for prefects patrolling the floors of the castle to avoid getting sent back to the common room Theres also broomstick flying in the game including a Quidditch match against Slytherin
"[12, 31, 32]",32396,Quest Hunter,"[3, 6, 14, 48, 49, 130]",69.95423614062142,Missing,Quest Hunter is a storydriven RPG with treasure hunt puzzles and humor Mysterious world fascinating plot unimaginable puzzles and insidious enemies are waiting for you
[33],72016,Game & Watch Gallery,"[33, 37]",69.95224288819746,Missing,Enjoy four different games from the classic Game  Watch Gallery series Manhole Fire Octopus and Oil Panic Original and revised versions of each game are included
"[9, 31, 32]",8876,Mind: Path to Thalamus,"[3, 6, 14, 130]",69.95147499969369,Mind begins with the protagonist asking himself How many times will I kill her The game then fades to Menorca Spain where a massive tornado approaches the town where the protagonist and his daughter Sophia are staying Hinting that this is a flashback the protagonist races to the house calling Sophias name but loses consciousness when the tornado reaches the house  The protagonist soon finds himself exploring a dreamlike world in which he solves puzzles within the environment and gives various monologues Early on the protagonist glimpses a massive tree which he dubs the Thalamus and decides to head there thinking he might find Sophia,MIND Path to Thalamus is a First Person Puzzler that throws you into a fantastic and surreal environment You will bend the natural elements to your will in order to progress in this emotive mindbending tale
[4],3287,Mighty Morphin Power Rangers: The Fighting Edition,[19],69.95145532539111,Missing,Get ready to rock your world with the Mighty Morphin Power Rangers Fighting Edition A three mode smashing bashing monster trashing noholds barred slugfest This oneonone two player simultaneous fighting game features your favourite Power Zord and a host of evil meanies The Thunder Megazord the Shogun Megazord the Ninja Megazord Lord Zedd Goldar and many more compete for total galactic supremacy in the mother of all battles When the dust clears only one will remain standing  who will be crowned the mightiest morphiest warrior in the universe
"[2, 9, 31, 32]",147340,The Past Within,"[6, 14, 34, 39, 130]",69.94998303030303,The past and future cannot be explored alone Team up with a friend and piece together the mysteries surrounding Albert Vanderboom Communicate what you see around you to help one another solve various puzzles and explore the worlds from different perspectives  The Past Within is the first coop only pointandclick adventure set in the mysterious world of Rusty Lake,The Past Within is the new coop experience from Rusty Lake Play together with someone you deem trustworthy one in The Past the other in The Future Observe and communicate what you see around you Solve the puzzles and uncover Albert Vanderbooms plan
"[31, 32, 35]",136773,Card Shark,"[6, 14, 130]",69.9486802915126,Our adversaries tonight An unscrupulous group of scoundrels and rogues rumoured to possess an unlimited fund between them If we stick to the strategies youve learnt this will be a walkover  Comte de SaintGermain  Cheat your way to the top of 18thcentury French society Master deceptions using card marking false shuffles deck switching false deals and more Use your illgotten gains to buy your way into the closed world of highstakes tables  Uncover a conspiracy as you climb from local card parlors to the Kings table A word of advice Dont get caught Your fellow gamblers do not take kindly to cheats  Travel through 18th century France and discover small towns remote mansions and luxurious lounges,Card Shark is an adventure game full of cunning intrigue and delectable deceit Enter a world where youll need to play your opponents better than you play your cards Cheat your way to the top of 18thcentury French society Master deceptions using card marking false shuffles deck switching false deals and more Use your illgotten gains to buy your way into the closed world of highstakes tables Card Shark is a new adventure thats all about playing your cards right
"[8, 9, 31]",4848,Max: The Curse of Brotherhood,"[6, 12, 48, 49, 130]",69.9481519490086,Max the main protagonist of Max  the Magic Marker arrives home from school one day and finds his younger brother Felix playing in his room and smashing his beloved toys Being annoyed by his little brother Max searches online on the search engine website Giggle for a way to get rid of Felix He immediately stumbles upon a spell which promises to make his brother disappear Reading the spell out loud opens up a mysterious portal from which a giant claw emerges and kidnaps his little brother Felix Realizing the consequences of his actions Max jumps without hesitation into the portal to rescue Felix and enters a magical and hostile world controlled by the evil lord Mustacho and his henchmen,In its core Max The Curse of Brotherhood is a physicsbased puzzleplatformer and set in a 25D environment with a free and cinematic camera The game has 7 chapters and 20 levels in total All levels are connected so the game feels like one long journey Besides platforming the gameplay twist is the magic marker which introduces a creative and open approach to how puzzles can be solved Throughout the game the magic marker will gain different powers  The five powers are 1 Earth pillars You can create pillars from the earth to reach higher grounds 2 Tree branches  You can grow trees to use them as platforms springboards rafts and moveable objects Branches also catch fire 3 Vines which work like ropes You can crawl and swing in vines but vines can also be used to tie objects together 4 Water streams can be shaped freely and will move objects as well as Max along their path 5 You must destroy obstacles and defeat Mustachos minions  Each of the five powers are introduced in settings similar to the power themselves The magic marker is triggered by pressing and holding RT and controlled by the right analog stick of the Xbox One controller and while controlling the magic marker Max cannot move at all
"[8, 9, 31, 32]",55173,Semblance,"[6, 14, 130]",69.94404584330752,Missing,Semblance is an innovative platformer with deformable terrain set in a beautiful minimalist world Its a game that asks what if you could deform and reshape the world itself Semblance takes the idea of a platform in a platformer and turns it on its head
