first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1288224000,"[5, 13]",140457,Front Mission Evolved: Wanzer Weapons Pack 2,"[6, 9, 12]",The game is set in the year 2171 50 years after the events of Front Mission 5 Scars of the War During the 22nd century the worlds superpowers look towards space for expansion and began constructing large structures called orbital elevators With an increasing number of surveillance satellites and spacebased technologies being developed a Cold Warstyle atmosphere sets in as the supranational unions used these technologies to watch over their adversaries on Earth    The plot of Front Mission Evolved revolves around USN engineer Dylan Ramsey As an engineer for the weapons developer Diable Avionics Dylan begins testing of a prototype wanzer on Long Island New York In the midst of the wanzer test unknown forces begin attacking New York City and its orbital elevator Percival Worried about his fathers safety in the city he sets off for New York City inside the prototype As he travels through the city to reach the National Strategic Research Laboratory NSRL Ramsey assists USN forces battling the unknown assailants After battling through numerous enemy wanzers vehicles and aircraft Dylan makes it to the NSRL premises just as missiles are launched into the building With his father seemingly dead he engages the attacker Marcus Seligman of the Apollos Chariot The fight is cut short when the orbital elevator begins crashing down on New York City After Percival collapses Dylan is recruited into the USN Army as it prepares for war against the Oceania Cooperative Union,Blast your enemies with these 3 additional weapons  Bazooka Rock Jack Rocket Launcher Wild Goose and Missile Launcher Goldias,Missing,nan,nan,nan,nan,nan,nan
1286496000,[5],136285,Mega Man 8-bit Deathmatch,[6],CALLING ALL CHALLENGERS The Second Annual Robot Master Tournament is about to begin  To honour Mega Mans heroic deeds saving the world many times over times the real Mr X is hosting a new competition with a little twist all competitors will be fitted with the iconic Buster and Variable Weapon System  Once he catches wind of this the brilliant Doctor Wily is absolutely ecstatic He gleefully enters his greatest creations into the brackets and challenges his rival Doctor Light into doing the same with his creations  Fearing something sinister brewing Mega Man searches for a robot both willing to compete and help him keep an eye out for trouble during the competition  And that robot is YOU,Mega Man 8bit Deathmatch is a fanmade project created by CutmanMike and Team MM8BDM This retro styled first person shooter is designed to bring the look and feel of the 8bit Mega Man games to Dooms frantic arena shooter gameplay Includes a playable skin for every robot master over 100 weapons and maps based off the original games 32 player online support 13 chapters of singleplayer botmatch campaign adored super secret bossfights and much much more If youre a fan of online first person shooters or Mega Man you simply have no excuse to not download and give Mega Man 8bit Deathmatch a try today  The game can be played in pretty much any game mode included in Zandronum but is primarily designed around Deathmatch To keep the gameplay balanced and simple you will have to find weapons scattered around the map and pick them up like in standard Doom fashion Along with the wide selection of familiar weaponry there are special inventory items which can be used at any time such as the Rush Coil and ETank The aim of the game is to destroy the enemy players and earn the most kills known more commonly as frags  Supported gameplay modes include  Deathmatch Team Deathmatch Last Man Standing Randomly selected weapons Team Last Man Standing Possession Team Possession Capture The Flag One Flag CTF Terminator Duel Instagib All robots fire instant killing Metal Blades  The game also has a single player campaign that is split into chapters based on each Mega Man game Each chapter takes you through all the standard maps with a predefined bot set up and boss battles Between chapters you return to Dr Lights lab where you can practice with weapons etc,Missing,nan,nan,nan,nan,nan,nan
1287964800,"[13, 32]",134645,Pixel Fireplace,"[6, 14]",Missing,Pixel Fireplace is a cozy typecontrolled simulation Strike a MATCH throw LOGS onto the crackling fire and watch them slowly burn down to ash in realtime Discover more interactive commands like MARSHMALLOW SMORE HOTDOG FIRECRACKER NEWSPAPER RED SUNSET WATER or just sit back turn the lights down and enjoy,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1286928000,"[2, 9, 31]",125380,The Institute: A Becky Brogan Adventure,[6],Missing,An eccentric doctor Dr Benjamin Gentle and his unconventional treatment methods have Becky Brogan scouring the grounds of a spooky Institute Find a missing nurse and discover exactly what took place at The Institute Search different rooms and learn about each patient in this dark Hidden Object Puzzle Adventure game Tackle tricky puzzles and more in The Institute A Becky Brogan Adventure,Missing,nan,nan,nan,nan,nan,nan
1287360000,[33],92349,CarneyVale Showtime,"[6, 39, 74]",Missing,Become historys greatest circus acrobat in the enchanted land of CarneyVale Perform aerial displays of flawless flings deathdefying stunts and fantastic flips with ragdoll physics action as Slinky the puppet in a show that will captivate your audience,Missing,nan,nan,nan,nan,nan,nan
1286841600,[12],66459,EverQuest: House of Thule,[6],Missing,House of Thule is the seventeenth expansion for the popular MMORPG franchise EverQuest,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1287619200,"[2, 9, 31]",62833,Campfire Legends: The Babysitter,[6],Lisa is going to babysit twins and is looking forward for an evening of watching TV while the kids are asleep But she is about to find out that this particular babysitting job is no easy money Are the twins playing tricks or is there something else at play,Lisa is going to babysit twins and is looking forward for an evening of watching TV while the kids are asleep But she is about to find out that this particular babysitting job is no easy money,Missing,nan,nan,nan,nan,nan,nan
1287100800,Missing,60656,Hoshizora e Kakaru Hashi,[6],Missing,Kazuma moved to Yamabikochou due to his younger brother Ayumus health and ended up staying at the Yorozuyo inn owned by his fathers friend On his first day at school he got lost and asked for directions from a fellow student Ui She led him on an offbeat path and he accidentally fell and kissed her Coincidentally this was all seen by Uis friend Ibuki who thought he was a bad guy and declared him to be an enemy,Missing,nan,nan,nan,nan,nan,nan
1287100800,"[31, 32]",60457,A House in California,"[3, 6, 14, 82]",Missing,A House in California is a surreal narrative game about four characters who bring a house to life These four characters are based on relatives of mine two grandmothers and two greatgrandmothers The game is inspired aesthetically by Mystery House developed in 1980 by Roberta  Ken Williams But whereas Mystery House is a mystery story about greed and murder A House in California is more like an Imagist poem about family and memory,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1287964800,[35],58844,Pirate Solitaire,"[6, 39, 46]",Missing,Pirate themed solitaire,Missing,nan,nan,nan,nan,nan,nan
1288051200,Missing,50852,Sega Genesis Classics: Series 3,[6],Missing,The third in a series of compilation video games released by Sega for the PC It features ten Sega video games that were originally released for the Sega Genesis  Sega Mega Drive,Missing,nan,nan,nan,nan,nan,nan
1287446400,Missing,50687,Cars Toon Mater's Tall Tales,"[5, 6]",Missing,Featuring fastpaced multiplayer family fun Cars Toon Maters Tall Tales offers a large collection of pickupandplay games inspired by the Maters Tall Tales animated short series The game will bring Mater together with Lightning McQueen and the Cars gang for a new set of adventures capturing the endearing sense of humor of everyones favorite tow truck Players will join Mater and his pals as they relive the wild stories he conjures up about hilariously unpredictable events that may or may not have taken place,Missing,nan,nan,nan,nan,nan,nan
1287705600,"[5, 8]",50333,Contra Evolution,"[6, 39]",Missing,Bringing all of the runandgun action of the 1988 original with 21st century graphics and controls Bill Mad Dog Rizer and Lance Scorpion Bean are back to business fighting aliens in the jungles of South Americabut can you survive one of the hardest games ever Collect powerups unlock new levels and characters and take on challenges in this arcade blast from the past With updated HD graphics that stay true to the classic get ready for a whole new Contra experience,Missing,0.41,0.0,0.0,40.0,1.0,1.0
1287446400,"[2, 31]",47920,Sesame Street: Elmo's A-to-Zoo Adventure the Videogame,"[5, 6, 20]",Missing,Sesame Street Elmos AtoZoo Adventure is a Sesame Street video game released on October 19 2010 from Warner Bros Interactive Entertainment for the Wii the Nintendo DS and Windows  The Wii version will come packaged with an Elmo gameplay helper a soft plush cover for the Wiimote that hides unnecessary buttons from the preschool players busy fingers The DS version comes with a special stylus,Missing,nan,nan,nan,nan,nan,nan
1286841600,[5],47463,Medal of Honor: Tier 1 Edition,"[6, 9, 12]",Missing,The Tier 1 Edition includes   Medal of Honor game  Instant access to assault class Tier 1 operator  Spec ops class camouflage  TOZ194 and 870MCS shotguns  M60 assault rifle  MP7 weapon,Missing,nan,nan,nan,nan,nan,nan
1287705600,"[12, 31]",41854,Final Fantasy XIV: Collector's Edition,[6],Missing,Final Fantasy XIV is like its predecessor Final Fantasy XI an Online MMORPG The player creates a character of one of the 5 species Hyur Miqote Elezen Lalafell and Roegadyn to explore the World of Eorzea    Players who got the Collectors Edition on its release date can not only enjoy the game a week before the regular release but get a few bonuses too  A behindthescenes DVD a travel journal a security token in game items a buddy pass code  a Right of Passage voucher,Missing,nan,nan,nan,nan,nan,nan
1288224000,"[9, 31]",37011,Haunted Halls: Green Hills Sanitarium Collector's Edition,[6],Missing,Explore a decrepit mental asylum and find your missing boyfriend in Haunted Halls  Green Hills Sanitarium,Missing,nan,nan,nan,nan,nan,nan
1287100800,"[2, 9, 31]",31337,Mystery Trackers: The Void - Collector's Edition,"[6, 14, 39]",The Void family mansion used to be a gorgeous home until Dr Malleus Void inherited it Legend has it that the creepy doctor spent his time doing terrible experiments in the home and it has been abandoned for an entire decade After three world famous celebrities go missing inside the house its up to the Mystery Trackers to go inside the house and solve its mysteries once and for all,After three world famous celebrities go missing inside the Void family mansion its up to the Mystery Trackers to solve its mysteries once and for all,Missing,nan,nan,nan,nan,nan,nan
1288310400,"[13, 15]",27485,Emergency 2012,[6],Missing,A cold snap in London and Munich Riots in Paris after a severe storm blistering heat in Berlin massive bush fires in Athens The year is 2012 and the world as we know it seems to have spiraled out of control As the head of rescue operations its your job to ensure the safety of the population Guide the police forces fire brigades and specialist rescue crews to save hundreds of lives    Take on natural disasters terror attacks and more as you battle to regain order and bring the town back from the brink of destruction The world is counting on you can you handle the pressure,Missing,nan,nan,nan,nan,nan,nan
1288310400,"[13, 31]",22423,Sexy Beach Zero,[6],Missing,Sexy Beach Zero is the fourth game in the pornographic Sexy Beach franchise developed by Illusion Software,Missing,nan,nan,nan,nan,nan,nan
1286236800,"[13, 14]",21738,John Daly's ProStroke Golf,"[6, 9, 12]",Missing,John Dalys ProStroke Golf will feature fully licensed courses which John has played on bringing the real PGA experience into your home John Dalys ProStroke Golf will also include many different game modes realistic golf physics and commentary by the famous voices of golf delivering the complete golfing experience to golf fans sports fans and gamers alike,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1288224000,"[13, 14]",20682,FIFA Manager 11,[6],Missing,EAs SoccerFootball Manager game for the 1011 season,Missing,0.0,0.0,0.0,60.0,3.0,0.0
1285977600,"[2, 9, 31, 32]",15227,Drawn: Dark Flight,"[6, 14]",A young girldestined to rule but pursued by the shadows A trusted friendbroken but not defeated A tyrantwrapped in the darkness ambitious and cruel Three beacons lay cold on the corners of a kingdom With their light comes hope the dawn of a new day If their fires are lit shadows will be cast into the light But if they stay darkThey will be a reminder Of a future Queen and her kingdom Forever ruled by the night,Iris has escaped from the Tower but she still needs your help Explore the Kingdom of Stonebriar and solve the mysteries of the shadows that prowl its streets in this fun Adventure game Enter magical worlds through colorful paintings and meet a host of fantastic characters that will help you on your quest in Drawn The Dark Flight Only someone with the power of imagination can unravel the mysteries of the three beacons and save a future queen that will bring hope back to a people,Missing,2.21,0.0,3.84,70.0,2.0,5.0
1287014400,"[13, 14]",14889,Championship Manager 2011,"[6, 39]",Missing,Revamped and rebuilt the award winning Championship Manager returns to the iPhone and iPad for the 201011 season,Missing,nan,nan,nan,nan,nan,nan
1287273600,"[9, 32]",11339,Entanglement,"[3, 6, 14, 82]",Missing,Entanglement is a tileplacement puzzle game The player tries to make the longest path possible by rotating and placing hexagonal tiles etched with paths to extend a path without running into a wall,Missing,nan,nan,nan,nan,nan,nan
1288396800,"[9, 31, 32]",10926,Steam Heroes,"[6, 12]",Missing,Help three brave adventurers on their quest to stop the diabolical Baron Von Smogs plot to conquer Steam Land However there is an army of evil minions that stand in your way Challenge yourself in this new puzzle strategy game includes 12 actionpacked stages a full soundtrack competitive online  Combining strategy and skill help three brave adventurers on their quest to stop the diabolical Baron Von Smog and his army of minions from conquering Steam Land  Using classic Match3 gameplay use your skill and cunning to give power to your 3 heroes and their unique abilities Matching colours generates steam of that type your character then utilise the Steam to heal attack and defend your party  Unlike many other Match3 games not every match is a good one Think ahead carefully and ensure that your character use their special combo attacks to defeat the bosses,Missing,0.6,0.72,1.13,10.0,2.0,5.0
1288137600,"[15, 32]",8886,AI War: Children of Neinzul,"[3, 6, 14]",Today I am born today I die The Neinzul are an insectoid race of perpetual younglings that live for an extremely short span before dying and being superseded by fullyaware and vicious replacements Their Enclaves form minicollectives with their own personalities goals and desires In this second expansion to AI War players face off against the Neinzul minor factions against new AI types in general and enlist the help of the friendlier members of this new alien presence  Enclave Starships bring a longawaited feature mobile space docks New map types and new capturables add more excitement Optionally Hybrid Hives bring a new type of AI logic to the game these free agents are like a coordinated pack of velociraptors hunting you against the backdrop of the regular AI forces For advanced players the Hybrid Hives provide more cutthroat opposition than ever,Children of Neinzul or CoN is a microexpansion for AI War from which all proceeds from are donated to Childs Play a charity organization for sick children As of early 2011 over fifteen thousand dollars had been raised and donated The Children of Neinzul expansion adds new features to the game including   36 New Ships  6 New AI Special Weapons  6 New AI types  4 New Music Tracks  2 New Map Modes,Missing,nan,nan,nan,nan,nan,nan
1288224000,"[5, 25]",7152,Radirgy Noa Massive,"[6, 12]",Radirgy Noa features a celshaded graphical style very similar to that of its predecessor and 2player coop Screen orientation is horizontal Ruki Mishima a redeemed villain of the first game joins the cast as a player character,A port for Xbox 360 Radirgy Noa Massive is an Action game developed and published by MileStone Inc which was released in Japan in 2010,Missing,nan,nan,nan,nan,nan,nan
1288051200,[14],6908,Backyard Sports: Rookie Rush,"[5, 6, 12, 20]",Missing,Go long Backyard Sports Rookie Rush offers kids the opportunity to get in the huddle with fanfavorite characters Pablo Dmitri and Joey as they block and tackle their way through energetic kidfriendly football games on 12 interactive neighborhood fields many representing each characters home turf and also a My Backyard field mode in which players can unlock items and populate their unique backyard With hard hitting powerups imaginative new fields stylized graphics exciting new array of supercharged gameplay options and a compelling story mode Rookie Rush is well trained and ready to take down the competition  Kids can play pickup football games with their Backyard Sports neighborhood friends in both single game and tournament options or play the game in Backyard Sports inventive new story mode The Backyard Sports Rookie Rush storyline centers on the Backyard kids who must come to terms with the new kid on the block combine their unique talents overcome egos and the odds in order to win a tournament and a big grand prize,Missing,4.0,0.0,5.12,55.0,2.0,4.0
1287360000,[13],5548,Railworks 2: Train Simulator,[6],Missing,This new version of Railworks contains a range of new features and enhancements including enhanced menus the new RS Cab Control driver interface and new RS Career System scenarios RailWorks 2 features the same routes and content as the original game and only one new route TestTraK based on the Test and validation centre WegbergWildenrath a German testing facility that is used to test the performance and driving characteristics of the trains,Missing,nan,nan,nan,nan,nan,nan
1287014400,[13],2154,Cities XL 2011,[6],Missing,Imagine and conceive cities of all types and sizes on Cities XL planet From a several million citizens megalopolis to a hyped seaside resort to an industrial city everything is allowed in Cities XL 2011 Take advantage of an incredible collection of more than 700 buildings and structures 47 different types of maps featuring realistic environments Enjoy never seen before freedom in a citybuilder,Missing,0.0,57.29,0.0,70.0,5.0,6.0
1287100800,"[31, 34]",12198,Umineko no Naku Koro ni,[6],Missing,Umineko no Naku Koro ni takes place in 1986 on October 4 and 5 on a secluded island called Rokkenjima The head of a wealthy family named Ushiromiya Kinzou who lives on and owns Rokkenjima is near death and eleven of his family members arrive on the island to discuss how Kinzous assets will be divided once he is dead Also on the island are five of Kinzous servants and his physician After the eleven family members arrive a typhoon traps them on the island and shortly after people get mysteriously murdered,91.16089706921844,nan,nan,nan,nan,nan,nan
1286236800,[14],5056,NBA 2K11,"[5, 6, 8, 9, 12, 38, 46]",Missing,NBA 2K11 is a basketball video game developed by Visual Concepts and 2K Sports and published by 2K Sports It was released on October 5 2010 on the Xbox 360 PlayStation 2 PlayStation 3 PSP Windows while the Wii version came out on October 21 2010 Michael Jordan is the cover athlete of the game and is featured in the game in different waysNBA 2K11 is the successor to NBA 2K10  NBA 2K11 is widely considered one of the best sports video games of all time and the best basketball simulation of the seventh generation of video game consoles,88.5337935992882,37.67,160.99,688.12,81.0,37.0,15.0
1288051200,"[5, 31]",27912,Grand Theft Auto IV: Complete Edition,"[6, 9, 12]",Missing,This standalone retail title spans three distinct stories interwoven to create one of the most unique and engaging singleplayer experiences of this generation This definitive Grand Theft Auto bundle boasts hundreds of hours of singleplayer gameplay a full suite of openworld multiplayer game types limited only by players creativity dozens of eclectic radio stations with hours of music and original dialogue,87.99920080659169,nan,nan,nan,nan,nan,nan
1287446400,"[5, 12]",16,Fallout: New Vegas,"[6, 9, 12]",The player takes control of the Courier who is hired by a delivery service to take an unknown package across the Mojave Desert to The Strip but intercepted shot in the head and left for dead by a mysterious man who steals the package After being found by a friendly local robot Victor and healed by a man named Doc Mitchell the Courier is thrust back into the desert to seek revenge and recover the stolen package Through doing this the player becomes caught up between various factions competing for control over the desert and its most valuable asset the Hoover Dam ultimately coming to shape the future of its inhabitants,In this firstperson Western RPG the player takes on the role of Courier 6 barely surviving after being robbed of their cargo shot and put into a shallow grave by a New Vegas mob boss The Courier sets out to track down their robbers and retrieve their cargo and winds up getting tangled in the complex ideological and socioeconomic web of the many factions and settlements of postnuclear Nevada,87.04362817598579,27.36,59.94,131.6,87.0,2027.0,2490.0
1288051200,"[12, 15, 31]",27911,Dragon Age: Origins - Ultimate Edition,"[6, 9, 12, 14]",Missing,Dragon Age Origins  Ultimate Edition includes Dragon Age Origins Dragon Age Origins  Awakening and all nine content packs,86.19993995994106,49.54,72.27,106.08,88.0,642.0,934.0
1287532800,"[8, 31, 32]",885,Super Meat Boy,"[3, 5, 6, 12, 14, 41, 46, 48, 130]",Missing,Super Meat Boy is a tough as nails platformer where you play as an animated cube of meat whos trying to save his girlfriend who happens to be made of bandages from an evil fetus in a jar wearing a tux,83.59248603103781,9.55,18.55,43.63,79.0,986.0,885.0
