,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
13,"[2, 31]",125303,Becky Brogan: The Mystery of Meane Manor,[6],Missing,In the sleepy village of Old Haven Becky Brogans school assignment has led her to the mysterious Meane Manor on the outskirts of town A foul mist wafts around the dilapidated house an old fortune teller box sits abandoned in the foyer and eerie journal pages from the past take Becky on a Hidden Object mystery hunt Collect clues and pieces of the past as you help Becky get closer and closer to solving The Mystery of Meane Manor,Missing,,,,,,
14,"[2, 32]",125205,T-Rex and Muscle Sam: Big Trouble in SPF,[6],TRex and Muscle Sam are two fighters at the wrestling league SPF where they quickly became tag team champions as their fathers were in the past One evening during an interview someone steals their belts and our heroes setoff to get them back In their adventures theyll meet crazy characters and comical situations to the limits of absurdity,TRex and Muscle Sam Big Trouble in Smashing Potatoes Federation is an adventure game with a classic pointandclick interface It uses a verbcoinsystem for the interaction When a character or an object is clicked a coin interface appears with the actions talk use and look The game was a pilot for a comic series on the wrestling world The supported languages are English and Italian  TRex and Muscle Sam are two wrestlers descended from two former legends They fight at the wrestling league SPF for long and have quickly become tag team champions as their fathers were in the past But one evening during an interview their belts are stolen The heroes need to get them back taking them to the limits of absurdity during which they encounter crazy characters and comical situations,Missing,,,,,,
15,"[5, 31]",124040,The Almost Heaven Crisis,[6],Missing,The Almost Heaven Crisis is an isometric survival game The world plays on whether you take action or not Day becomes night blue skies turn to thunder and lightning And zombies will take over the world unless you stand up and fight against them The other villagers arent useless they will try their best and those armed with guns will attempt to take down the zombies However the zombies are fastmoving and strong and with out your help it could be a lost cause,Missing,,,,,,
16,Missing,71179,SAM Simulator,[6],Missing,Surfacetoair missile simulator,Missing,,,,,,
17,[31],71043,Delaware St. John: Volume 2 - The Town with No Name,[6],Missing,Missing,Missing,4.0,0.0,0.0,65.0,2.0,2.0
18,"[10, 13]",67299,City Bus Simulator 2010,[6],Missing,You slip into the character of Carlos Profession Bus driver You are charged with driving the famous M42 route of New York City New York,Missing,,,,,,
19,[34],64871,Joker no Kuni no Alice: Wonderful Wonder World,"[6, 38]",April season has arrived along with the circus and the four seasons across Wonderland April season is also known as the season of lies Whilst Alice spends her time in Wonderland experiencing the different seasons little by little she gets closer to being captured and imprisoned by Joker,Joker no Kuni no Alice Wonderful Wonder World is the third installment in the Heart no Kuni no Alice series and is a side story to the first two games,Missing,,,,,,
20,"[13, 33]",64846,City Bus,[6],Missing,City Bus is an arcade game where you play the role of a crazy bus driver and distribute passengers without the traffic regulations If you want to rampage through the city ignoring traffic regulations and destroying everything in your way you just found a right game for you Delivering your passengers on time is the only thing that matters and anything stopping you from that is your enemy Plow at full speed through traffic jams crash through the buildings outrun the police patrols level the whole city if you want to The game features 5 buses 5 cities 6 lethal weapons and 6 different types of missions,Missing,,,,,,
21,"[2, 9, 31]",62834,Campfire Legends: The Hookman,[6],Christine is heading to her parents cabin for a romantic weekend with her boyfriend when her plans go horribly wrong Her excitement soon turns to dread as she discovers a ransacked house and develops a sense of unease,Christine finds her parents cabin ransacked but her boyfriend insists it was only hungry animals and takes them both on a romantic ride to the lake What could go wrong,Missing,1.56,0.0,0.0,0.0,0.0,2.0
22,Missing,54377,Smugglers IV: Doomsday,[6],Missing,Smugglers IV Doomsday is a turnbased sciencefiction spacetrading game You have the option to be a greedy trader an ambitious bounty hunter a ruthless pirate or a multitude of the many professions that the game has to offer,Missing,,,,,,
23,"[2, 31]",53081,Ghost Town Mysteries: Bodie,[6],Missing,Explore the abandoned Ghost Town of Bodie and solve the mystery of Evelyn Byers a little girl who died over a hundred years ago Tourists have reported seeing the ghost of Evelyn and twelve tombstones have gone missing Take over the investigation and solve this case once and for all in this Hidden Object game Follow the paranormal activity through an entire town in Ghost Town Mysteries Bodie,Missing,,,,,,
24,[26],52646,Press Your Luck,"[5, 6, 9, 20]",Missing,Get Press Your Luck Quiz game for PS3 console from the official PlayStation website Know more about Press Your Luck Game,Missing,,,,,,
25,"[12, 15, 35]",52444,Bellatorus Deluxe,[6],Good and Evil collide in a strategic turnbased card battle  Epic war rages in village after village on a mysterious island as the Priests harness the forces of Good to stand against the destruction being wrought by the Evil powers of the Liches Now its up to you to align with either side use the respective resources and powers to your advantage and defeat the enemy in card battle after card battle,Bellatorus Deluxe is a card battle game where youll struggle to destroy your opponents tower and protect your own If you are not too fond of wanton destruction you can focus on building and protecting your tower and should consider siding with the good guys If you are a destructive kind of fella the bad guys are your choice of allies,Missing,,,,,,
26,[15],52434,Aztec Tribe,[6],Missing,Eons ago a peaceful tribe lived in the mountains enemies surrounding it on every side To escape the people sent out scouts to search for a new home in the valley When the explorers found a suitable spot the tribe began the process of creating a glorious new civilization,Missing,,,,,,
27,[5],51262,Steam Slug,[6],Missing,Steam Slug is steampunk thirdperson shooter,Missing,0.0,0.0,0.0,10.0,1.0,0.0
28,[8],48023,Hugo: Magic in the Trollwoods,"[5, 6, 8, 20]",Missing,Join Hugos adventure in the Trollwoods and help him fight evil lurking in the woods,Missing,,,,,,
29,"[8, 31]",45176,Barbie and the Three Musketeers,"[5, 6, 20]",Missing,Its All for one and one for all as Barbie and her friends star together in Barbie and the Three Musketeers a classic story with a girl power twist Join Barbie on the adventure of a lifetime Play as Corinne a girl from the French countryside who dreams of becoming a musketeer Joined by three other musketeer hopefuls together the girls will use their unique abilities to tackle obstacles and puzzles across a dozen locations from the movie Ultimately through the power of friendship and teamwork the girls uncover a plot against the prince and save the day achieving their dreams and becoming true musketeers  Play as Barbies character Corinne or one of her Three Musketeers friends  Viveca Renee or Aramina Each character possesses different and unique abilities that help you complete missions  specialties that include grapples ribbon whips Chinese fans leaping and dancing Explore the environment  from the French countryside to Paris Solve challenging puzzles and discover treasures on your journey to save the Prince,Missing,2.77,0.0,10.68,68.0,2.0,2.0
30,"[12, 13, 15]",29202,Cities XL: Limited Edition,[6],Missing,This is the Limited Edition You can also check out the Regular Edition of Cities XL which does not contain additional content CITIES XL LIMITED EDITION contains the following additional content Five exclusive landmarks Five exclusive maps for singleplayer mode City Hall and two permanent Blue Prints EXCLUSIVE STEAM ITEM The,Missing,,,,,,
31,"[13, 15]",27858,The Stronghold Collection,[6],Missing,Enjoy the complete medieval experience in The Stronghold Collection featuring five realtime strategy games Create and defend your castle stronghold as you expand your lands survey the castle life in your domain host great jousting festivals and feasts or conduct public executions to keep the peasantry in line,Missing,,,,,,
32,"[5, 12, 32]",27498,Fort Zombie,[6],Missing,Fort Zombie is a roleplaying video game developed by Kerberos Productions1 It was released on October 30 2009 The game takes place on a version of Earth that is being invaded by an evil force which warps reality and creates zombies Players control Ben Riley23 a young man who has survived through the destruction and is setting up a safe haven in the fictional town of Piety Indiana1 Each version of Piety in any playthrough is procedurally generated with different houses items and enemies placed each time the player enters the town4 Players must choose a location to fortify build defenses and find supplies and survivors in thirteen ingame days before a zombie horde pours out of Indianapolis and overwhelms the survivors The game began as a test for technology to be used in the upcoming game Northstar and uses a similar engine4,Missing,3.0,8.0,0.0,0.0,0.0,2.0
33,"[2, 31]",25926,PuppetShow : Mystery of Joyville,"[6, 14]",Missing,The puppet show in Joyville was once a wondrous attraction until the great fire Now rusted gears and dark mysteries lay within strange machinations and disheveled puppets A young boy Simon is the most recent in a long line of missing people In PuppetShow Mystery of Joyville you are tasked with solving nefarious puzzles finding hidden clues and uncovering the dark secrets of a town that is anything but joyful,Missing,1.37,0.0,0.0,80.0,1.0,1.0
34,[5],25400,Scorpion Disfigured,[6],Missing,A post apocalyptic shooter located in the Middle East which incorporates a futuristic suit and rpg mechanics to upgrade weapons and armor Psypowers and time manipulation is also involved,Missing,8.0,0.0,0.0,10.0,2.0,1.0
35,Missing,25292,Mystery of the Lunar Archipelago,[6],Missing,Join Alexandra Fortune as she sets out to find her missing grandfather and unravel the ageold mystery of the Lunar Archipelago a cluster of islands that contains remnants of every great civilization throughout history and hides a treasure of unimaginable worth  As you guide Alexandra through this thrilling hidden object quest youll solve ingenious puzzles enjoy visually stunning 3D locations and crack a mystery that has the potential to change the world,Missing,,,,,,
36,[9],25289,Mahjong Mysteries of the Past,[6],Missing,A meteor is all near Planet Earth bringing total collapse and death Only the Ancient Locket can prevent the catastrophe Long ago it was divided into 10 parts and scattered about in different parts of the world Set up for past with an experienced traveler Andy Brown to put parts of the relic together and postpone the doomsday Famous Mahjong will entertain you and help to gain patience and universal knowledge,Missing,,,,,,
37,[15],25275,Strategic Command WWII: Pacific Theater,[6],Missing,Grand strategy game in the Pacific Theater of World War II developed by Fury Software,Missing,,,,,,
38,"[10, 33]",25274,Mad Skills Motocross,"[6, 39]",Missing,A motocross game that focuses on pure simple fun Race like a mad man Do backflips over spectacular jumps Land perfectly full throttle and off you go,Missing,,,,,,
39,[12],22480,Yuusha,[6],Missing,Yuusha is an erotic RPG The characters are based off the popular RPG series called Dragon Quest by SquareEnix,Missing,,,,,,
40,"[2, 9, 31]",21216,Where's Waldo? The Fantastic Journey,"[5, 6, 20]",Missing,Join the search for Waldo his friends and more  Based on the hit publishing series Wheres Waldo The Fantastic Journey is the ultimate search and find adventure for the whole family Search and Find Twelve fantastic worlds of oddities and adventure,Missing,2.87,2.96,3.74,67.0,3.0,7.0
41,"[5, 13]",21195,Star Trek: D-A-C,"[6, 9, 12]",Missing,Star Trek DAC allows fans to directly control a variety of ships and pitch battles between Starfleet and the Romulan Empire Up to 12 players can compete in thrilling team combat There are three game play modes  single player online multiplayer and online coop For each mode there are three different game types  Team DeathMatch Assault and Conquest Players can choose from three ship types for each faction including the newfeatured in the Star Trek film Each ship  the powerful Flagship the nimble Fighter and the devastating Bomber  offers its own unique capabilities for players to master and manipulate as they fight for victory In addition to featuring the new USS Enterprise Star Trek DAC incorporates music and signature sounds taken directly from the new Star Trek film,Missing,0.0,0.0,0.0,0.0,0.0,0.0
42,"[10, 14]",20629,Red Bull X-Fighters,"[6, 12, 38]",Missing,With Red Bull XFighters gamers around the world can now experience the thrill and excitement of the best Freestyle Motocross riders in the world on Xbox LIVE Arcade and PC The game puts you the player on centre stage of the Red Bull XFighters World Tour Take your bike launch from huge ramps and pull off truly stunning and jawdropping tricks while up to 40 feet in the air Do you have what it takes to wow the crowd and pull out all stops in the attempt to finish as overall champion But dont expect this to be an easy challenge Youve got to master the right level of acceleration and braking balance your body and all the while performing deathdefying maneuvers on 100foot leaps  dont crash or it will ruin your run,Missing,0.0,0.0,0.0,0.0,0.0,0.0
43,"[9, 31]",18896,Nick Chase a Detective Story,[6],Missing,Nick Chase a hardboiled Private Investigator is in need of a job Lucky for him one arrives from a man known only as The Collector Solve a variety of puzzles and find hidden clues to uncover the mystery behind the missing manuscript penned by Leonardo Di Vinci,Missing,,,,,,
44,[34],16322,My Girlfriend is the President,[6],It started out as an ordinary morning woken up by my childhood friend Had a good breakfast complete with morning hardons An ordinary everyday eroge scene Or so it seemed Things would never be the same from that day as peaceful everyday life was blown to bits  An accident on a spaceship heading to earth causes it to crash into the office of the Prime Minister of Japan The ministers end up in a state too horrible to look at To avoid chaos the alien choses a girl who happened to be there and to make ends meet brainwashed all of mankind  Nippon adopts a presidential system overnight and incredibly a girl my childhood friend is the president The world will answer to her every whim,The Main Character Junichiro Hondo suddenly becomes that his childhood friend Yukino Ohama became the president of the ficticious United States of Nippon,Missing,8.32,26.07,28.04,70.0,4.0,6.0
45,[15],16121,Elven Legacy: Siege,[6],Missing,Several months have passed since the return of the Order of Marcus from exile to the continent and their founding of the kingdom of New Tixus in this the second official Expansion to the epic Fantasy Strategy game Elven Legacy    Outcast elves under the leadership of the elven lord Saggitel have once more acted provocatively and dared to cross in to the realm of man but the human armies are ready and waiting Inciting the wrath of brother Karel the fearsome knight of the Holy Inquisition along with the agent of New Tixus the ranger Cornelius Saggitel is now their target of retribution How far can Saggitel run before they catch up to him    Each of the heroes whatever their individual cause has a mighty army behind them In the course of their adventures each will have to stand in battle and withstand mighty sieges in their quest for survival and victory The ancient impregnable fortresses of the dwarves the enchanted cities of the elves and the historic capital cities of Eolia each will see their share of bloodshed and each will become sites of conflicts which will go down in the annals of history,Missing,13.2,0.0,26.85,57.0,3.0,2.0
46,"[12, 25, 31]",15888,Dragon Saga,[6],Missing,Dragon Saga is a free to play arcade style side scrolling 3D Fantasy MMORPG set in a world of Dragons and magic Choose one of six classes Warrior Mage Thief Archer Shaman and Twin Fighter and explore a rich world filled with unique monsters Power up to unlock devastating abilities hidden combos and hilarious skill effects,Missing,0.0,32.28,0.0,75.0,2.0,1.0
47,[32],14950,Yumsters 2: Around the World,[6],Missing,Not only are these Yumsters crazy for strawberries they can rock the bongos For the love of fruity music help them earn money by cleaning gardens to promote their band To really skyrocket Yumsters need the best equipment to win the ultimate grand prize at the fairy town music showdown Get fruitilicious in five vibrant locations of Yumsters 2 a sweet Match 3 puzzler,Missing,0.0,0.0,4.08,50.0,1.0,1.0
48,[15],10275,Elven Legacy: Ranger,[6],The Order of Marcus long dormant in its isolation is expanding The renowned ranger Cornelius armed with his spear and trained in the arts of subterfuge has been tasked with preparing the world of Illis for the coming of the order,Ranger Cornelius possesses a holy spear that can apply special powers to his attacks In Elven Legacy each units operation could only be performed once per turn  one move and one attack Ranger Cornelius can now use special attributes of his sacred spear without losing his turn For example he can activate a paralysing stroke and then throw the spear at the enemy The enemy unit will not only suffer damage from the attack but they will also be unable to move during the enemys turn,Missing,0.0,10.25,20.63,63.0,3.0,3.0
49,[26],5142,Scene It? Twilight,"[5, 6, 20, 39]",Missing,Scene It Twilight is an entry in the Scene It series that focuses strictly on the Twilight universe,Missing,0.0,0.0,0.0,10.0,1.0,0.0
50,"[11, 15]",2016,East India Company: Privateer,[6],Missing,Privateer is expansion for the hit naval strategy title East India Company East India Company Privateer introduces players to a dark and mysterious world with allegiances only to fortune and a thirst for destruction,Missing,1.0,0.0,0.0,0.0,0.0,1.0
51,"[31, 34]",7194,Steins;Gate,"[6, 9, 12, 34, 38, 39, 46, 48]",The story of SteinsGate takes place in Akihabara and is about a group of friends who have customized their microwave into a device that can send text messages to the past As they perform different experiments an organization named SERN who has been doing their own research on time travel tracks them down and now the characters have to find a way to avoid being captured by them,SteinsGate is a Japanese visual novel developed by 5pb and Nitroplus It is the second game in the Science Adventure series following ChaosHead The game is described by the development team as a hypothetical science ADV and explores time and time travel in 2010 Akihabara The gameplay follows nonlinear plot lines which offer branching scenarios with courses of interaction,96.62511990145744,26.13,34.54,41.05,90.0,404.0,711.0
52,"[5, 12, 31]",21892,Fallout 3: Game of the Year Edition,"[6, 9, 12]",Vault 101 Jewel of the Wastes For 200 years Vault 101 has faithfully served the surviving residents of Washington DC and its environs now known as the Capital Wasteland Though the global atomic war of 2077 left the US all but destroyed the residents of Vault 101 enjoy a life free from the constant stress of the outside world Giant Insects Raiders Slavers and yes even Super Mutants are all no match for superior VaultTecR engineering Yet one fateful morning you awake to find that your father has defied the Overseer and left the comfort and security afforded by Vault 101 for reasons unknown Leaving the only home youve ever known you emerge from the Vault into the harsh Wasteland sun to search for your father and the truth,Prepare for the Future with Fallout 3 Game of the Year Edition experience the most acclaimed game of 2008 like never before Create a character of your choosing and descend into an aweinspiring postapocalyptic world where every minute is a fight for survival,91.95788989135424,26.93,60.74,106.99,82.0,1048.0,1210.0
53,[14],4706,Bass Pro Shops: The Strike,"[5, 6, 12]",Missing,Quite the catch for gamers and outdoor enthusiasts alike    The Strike literally puts the fishing rod in players hands as they head out to their favorite hot spots including several popular lakes in North America By combining highquality realistic game play The Strike is quite the catch for gamers and outdoor enthusiasts alike    Features     AllGamer Appeal Gamers of all levels will be happy with The Strike as it offers four modes of entertaining gameplay   Tournament Fishing and The Bass Pro Invitational In Career Mode gamers will need to understand the equipment topography of the lakes and specific fish behaviors in order to succeed Players will be guided by the true rules of tournament bass fishing just like they would if they were fishing in real life   Advanced Engine Technology The Strike uses the advanced Infernal Engine which provides incredible water effects above and below the water realtime timeofday light effects high quality 3D fish models and realistic fish and lure movements   Amazing Lakes Ten of North Americas greatest lakes are realistically depicted so players can recognize key landmarks and find their favorite fishing spots   Advanced Underwater World The Strike features advanced topography visuals neverbeforeseen in a fishing game Lakebeds are detailed to include weeds fallen trees and rocks along with lifelike fish and lure movements making for an authentic experience   Abundance of Fish The Strike features a large variety of fresh water fish including Largemouth bass Smallmouth bass Striped bass and Kentucky spotted bass Walleye Northern and more Each lake also contains a legendary fish of record proportions that will challenge even the best players and experienced fishermen   Variety of Equipment Players can tailor their equipment by going to the Bass Pro Shops ingame store to select lures rods and reels In tournaments players can win new boats   Statistics The Strike tracks players fishing data ranging from the number of successful casts to the most popular lure The game also tracks the total weight of each species of fish caught and individual lake totals tournaments won etc,90.0,12.0,20.5,0.0,60.0,2.0,2.0
54,"[2, 9, 31, 32]",2990,Machinarium,"[3, 6, 9, 14, 34, 39, 46, 48, 49, 130]",Machinarium opens with an overview of the eponymous city as a disposal flier launches from its highest tower The player character a robot called Josef is dumped on a scrapheap where he reassembles himself and sets off for the city Entering the city he discovers a plot by the Black Cap Brotherhood his three thuggish antagonists to blow up the citys tower,Machinarium is awardwinning independent adventure game developed by the makers of Samorost and Botanicula A little robot whos been thrown out to the scrap yard behind the city must return and confront the Black Cap Brotherhood and save his robotgirl friend,83.23072096256638,5.11,5.44,6.05,76.0,577.0,815.0
55,"[13, 14, 15]",716,Football Manager 2010,"[6, 14, 38]",Missing,Football Manager 2010 abbreviated to Football Manager 10 or FM10 is a football manager simulation video game It was released on Microsoft Windows Mac OS X and PlayStation Portable on 30 October 20093 It is also available for digital download on Steam and iOS4 The game demo was released on 14 October 200956  This is the first release in the series to be sold under the Football Manager name throughout the world Previous North American ie United StatesCanada versions were sold as Worldwide Soccer Manager,82.65488852694772,296.54,317.32,339.55,78.0,20.0,15.0
56,"[5, 25]",2136,Bayonetta,"[6, 9, 12, 41, 130]",Missing,A member of an ancient witch clan and possessing powers beyond the comprehension of mere mortals Bayonetta facesoff against countless angelic enemies many reaching epic proportions in a game of 100 pure unadulterated allout action Outlandish finishing moves are performed with balletic grace as Bayonetta flows from one fight to another With magnificent overthetop action taking place in stages that are a veritable theme park of exciting attractions Bayonetta pushes the limits of the action genre bringing to life its fastpaced dynamic climax combat,82.29660213614208,11.5,15.51,41.77,81.0,2194.0,2867.0
57,[31],7003,Grand Theft Auto: Episodes from Liberty City,"[6, 9, 12]",Missing,Episodes from Liberty City is a standalone compilation of the episodes Grand Theft Auto IV Ballad of Gay Tony and Grand Theft Auto IV The Lost and Damned,80.1991137902718,18.83,25.83,43.16,81.0,214.0,263.0
58,[14],9308,Zombie Bowl-O-Rama,[6],From the depths of the graveyarda gruesome gang in search of brains When Zombies show up at the towns lanes its up to you to put em back in the ground  The Zombies have taken over your favorite lanes and its up to you to send em back to the graveyard where they belong Select a colorful character to take on the attacking Zombies with your favorite ball and a few tricks and treats Give a whole new meaning to Zombie strike when you set em up and take em down with cool power ups and tricky obstacles,Bowl or Beware From the depths of the graveyard comes a gruesome gang in search of brains When zombies show up at the towns lanes its up to you to put em back in the ground Select a colorful character to take on the attacking zombies with your favorite ball and a few tricks and treats Give a whole new meaning to zombie strike when you set em up and take em down with cool power ups and tricky obstacles,80.0,1.99,3.04,4.93,48.0,11.0,21.0
59,"[5, 12]",498,Borderlands,"[6, 9, 12, 14, 49, 130]",Missing,With its addictive action frantic firstperson shooter combat massive arsenal of weaponry RPG elements and fourplayer coop Borderlands is a breakthrough experience that challenges all the conventions of modern shooters Borderlands places you in the role of a mercenary on the lawless and desolate planet of Pandora hellbent on finding a legendary stockpile of powerful alien technology known as The Vault  Role Playing Shooter RPS  combines frantic firstperson shooting action with accessible roleplaying character progression  CoOp Frenzy  Fly solo in single player or drop in and out with up to 4 Player CoOp online for a maniacal multiplayer experience  Bazillions of Guns  Gun lust fulfilled with rocketlaunching shotguns enemytorching revolvers SMGs that fire lightning rounds and tons more  Radical Art Style  New visual style combines traditional rendering techniques with handdrawn textures to create a unique and eyecatching spin on the First Person genre  Intense Vehicular Combat  Get behind the wheel and engage in intense vehicletovehicle combat,79.97965071300138,22.34,34.82,62.62,76.0,1759.0,2071.0
60,"[5, 10, 31]",3174,Grand Theft Auto IV: The Ballad of Gay Tony,"[6, 9, 12]",Missing,Grand Theft Auto The Ballad of Gay Tony is the second of the two episodic expansion packs available for Grand Theft Auto IV The Ballad of Gay Tony follows the exploits of protagonist Luis Fernando Lopez an exmember of the Dominican drug dealers and the personal bodyguard referred to by himself as business associate of Anthony Gay Tony Prince Prince is the owner of the two largest nightclubs in Liberty City and is a highstatus socialite Rockstar Games said in their press release that this episode injects Liberty City with an overdose of guns glitz and crime and that players will struggle with the competing loyalties of family and friends and with the uncertainty about who is real and who is fake in a world in which everyone has a price,79.68134009053207,8.2,11.86,23.55,81.0,363.0,391.0
61,"[13, 15]",29195,Tropico 3: Steam Special Edition,[6],Missing,The Steam Special Edition of Tropico 3 contains the following additional content  Two additional maps for the sandbox mode Verde Playa Coco Chico Map  Two additional costumes for the el presidente avatar editor  Female Avatar Casual Clothes  Male Avatar Casual Clothes  Two additional accessories for the el presidente avatar editor  Female Avatar Baseball Hat  Male Avatar Commie Hat  Tropico 3 offers a tongueincheek lighthearted take on real world issues like third world politics corruption and totalitarian regimes,79.2605978784508,,,,,,
