,genres,id,name,platforms,summary,storyline,main,extra,completionist,review_score,review_count,people_polled
36,"[5, 13, 32]",238879,Hardwork Simulator,"[6, 82]",It was a normal day at work But your text editor started to get pretty Unstable  Hardwork Simulator is the perfect game for you to play at work on the university computer or any other time you just want to have fun Play a game while everyone around you think you are working as hard as hell  Sounds fun right But not everything will be fun Angry stickmen try to unmask you while you smash your keyboard trying to reach the end of the document Kill Stickmen and keep the mouse pointers away from your text by dropping letters on them But you have to be careful not to lose too many letters or you will face the Blue Screen of Death,Missing,,,,,,
37,Missing,237483,Girls Gym,[6],Probably every person at least once in his life dreamed of wearing glasses in which you will see all the girls naked Make that dream come true in Girls Gym Put on your glasses and watch beautiful naked girls train Relaxing music will let you immerse yourself in this process,Missing,,,,,,
38,[5],237449,Wings of Justice,"[3, 6, 14]",Fasten your seatbelts and get ready for this realistic arcade styled flight game Fly by yourself or in offline versus mode Unlock new items and tracks as you progress Play with your gamepad or your keyboard Race with your opponents with weapons and shields Follow up yourself on the leaderboard,Missing,,,,,,
39,[9],234974,White Flower,[6],White Flower is an addicting game in which you have to solve puzzles with Lovely Girls The game is perfect for relaxing,Missing,,,,,,
40,"[32, 34]",234158,Come Home,[6],After your father goes missing you must return to your home town and find him Reconnect with childhood friends meet new people and find your father,Missing,0.0,0.0,9.97,58.0,4.0,2.0
41,[13],234112,Living with Temptation 1: Wild Weekends & Wife Gone Wilder,[6],Erotic RPG game about relationship and desire Help Tracy with the household chores take care of your baby earn money and spoil her with your kindness Rediscover the pleasure of sex and have kinky experiences with her,Missing,,,,,,
42,[7],232804,Bardy's Maze: The World's First Zard-PG,[6],This delightful new Bardsperience follows Bardy on his quest to be the best as he beatboxes his way across to cornfield in an attempt to sway his father on the value of percussive mouth movements,Missing,,,,,,
43,"[2, 31]",232748,The Telescopium Incident,[6],Aboard the interstellar vessel ESS Redemption CD24 a small autonomous robot of the Cognisant Droid series often referred to as Coffee Droid by the human crew for what they deem to be its primary purpose activates from its threehour charging cycle Emerging from the charging bay it finds the crew dead and the ship damaged The Redemptions main computer has set main propulsion operating at full capacity to prevent the ship from falling into the gravity well of a nearby black hole Though not quite at the event horizon yet the Redemption is slowly being drawn in unless CD24 can find a way to escape certain doom,Missing,,,,,,
44,[7],231470,Friday Night Trepidation,[6],Enter Friday Night Trepidation where you rap battle your way through infamous creepypastas,Missing,,,,,,
45,[5],231448,The Legend of Doom,[6],The Legend of Doom is a total conversion for DOOM that seeks to faithfully recreate the original NES world of Hyrule,Missing,,,,,,
46,"[5, 32, 33]",230479,Neon Invasion Earth,"[3, 6, 14, 34]",A Space Invaders Clone with a Twist  Following his escape from the Neon Space Captain Rick Sims must now defend Earth from the evil forces of the Neon Galactic Empire  Collect powerups to help you defeat the enemy faster with 35 levels of increasing difficulty Featuring a crossplatform Online Highscores system so you can challenge anyone in the world to beat your best score Do you have what it takes to be Number 1,Missing,0.0,0.0,0.0,0.0,0.0,0.0
47,"[31, 34]",229611,Legends of Tzonac: The Great Dungeon Escape,"[3, 6]",Kalzrak and Clash fall into a longlost dungeon Kalzrak is severely injured in the fall and all that is left of him that works is his head Now he and Clash must work together to find or build him a new body and escape But a dark presence sleeps within this dungeon and their fall has caused it to stir,Missing,,,,,,
48,"[9, 31]",229329,Good Boy,[6],Its your birthday Have you been a good boy,Missing,,,,,,
49,[12],229159,Cut Me Deeply,[6],A vampire wakes up miles from his lair He doesnt remember what happened or why he is in the middle of the forest All he wants to do is go home Now if only that clingy beeping robot would leave him alone,Missing,,,,,,
50,[2],228291,Mary's Arcade,[6],Marys Arcade is a FNaF fan game that does not rely on luck or randomness Instead you must plan ahead in order to effectively defend yourself  Be careful though as sometimes fending off one mascot may bring another closer to you,Missing,,,,,,
51,Missing,227978,Bad animals: Rabbit,[6],Missing,Missing,,,,,,
52,[34],225989,Snoot Game,[6],You play as Anon a lonely faceless nobody reject who finds himself in the dinosaur themed acid trip of a school named Volcano High Here Anon meets the qt ptero known as Fang and their clownvomit colored posse of reject friends and other associated thornsintheside All of whom you can read about here  This game is a parody of Goodbye Volcano High,Missing,6.38,0.0,0.0,65.0,5.0,2.0
53,[32],225563,Spirit Night,[6],Every year on Spirit Night the spirits go out to help the locals and collect treats How many people can you help How many pieces of candy can you collect How spooky will it truly get There are many people in Rootsberg in need of help and who knows maybe youll even make a friend along the way,Missing,,,,,,
54,"[32, 34]",225305,Up All Night: Rumination,[6],Years after the events of Up All Night Nick Torres remains haunted by the ghosts of his past Seeking help or at least solace he reaches out to licensed therapist Patricia Rathburn for guidance  Much to her dismay Nicks presence proves a harrowing reminder of Patricias own inner demons but can she see past her clouded judgement to help this troubled young man  Unfortunately therapy cant fix everything,Missing,,,,,,
55,"[32, 34]",225239,Ziva and the Wolves,[6],Ziva is dying There is no cure Two men are looking for a sword that would save the realm But to wield it would kill them This group of three ventures deep into the depths of the Goddess temple to find,Missing,,,,,,
56,"[10, 14]",225054,DJMax Respect V: Nexon Pack,[6],DJMAX Collaboration with NEXONs popular games Enjoy the tracks from NEXON in DJMAX RESPECT V,Missing,,,,,,
57,"[9, 31, 32, 34]",224528,My Cute Succubus,[6],A simple and fun satirical visual novel with Match3 gameplay featuring the Christian Hell setting Meet the Succubus and other inhabitants of Hell,Missing,,,,,,
58,"[2, 9]",224449,"Phoenix Wright Ace Attorney: What, When, Where They Saw the Murder",[6],This is a project for ART 80G 2021,Missing,,,,,,
59,"[15, 32]",223815,100% Orange Juice: Princess Pack,[6],This second Renewal Pack for 100 Orange Juice adds 2 new playable characters from developer Orange_Juice  Fernet Noble and Hime Moonlight as well as character and announcer voices for them,Missing,,,,,,
60,"[5, 12]",223039,The Binding of Isaac: Epiphany,[6],The Binding of Isaac Epiphany is a mod that aims to add a new variant for all characters in Repentance called Tarnished characters alongside new items to unlock and new challenges,Missing,,,,,,
61,Missing,222876,Satisfactory: Update 5,[6],Missing,Missing,,,,,,
62,[32],222817,Coloring Pixels: Halloween 3 Pack,"[3, 6, 14]",This Halloween themed book unlocks 20 additional levels for Coloring Pixels Its the spooky season again,Missing,,,,,,
63,"[31, 32]",222752,Subject 65,[6],Subject 65 is a short but chilling horror game set in a mysterious abandoned psychiatric hospital thats been the subject of local rumors for years Unable to resist the temptation any longer you decide to investigate in search of answers,Missing,,,,,,
64,[5],222678,Alpha-Major,[6],1 map designed for DsdaDoom 0197 complevel 9 Made as a sort of spiritual successor to MrZzuls Dimensions Map03,Missing,,,,,,
65,"[12, 32]",222596,Ambien,[6],AMBIEN is a mod for Omori that is largely focused on expanding the blackspace area of the game It has a new storyline over 70 unique maps and two endings,Missing,,,,,,
66,[2],221977,Leftovers,[6],Your mum is cooking dinner Saddened by the amount of leftover and not wanting it to go to waste she tasked you the job to give it all away to your neighbours  You who was just minding your own business watching cartoons You who your mum have told many times to not talk to strangers But yet you have no right to deny the request  Armed with limited skills of communication meet all the quirky and creepy neighbours to finish the task before your mum finish you firstliterally,Missing,,,,,,
67,[31],220768,Shirube no Kazari,[6],Shirube No Kazari is a traditional Yume Nikki fangame You control Michito who stays in an abandoned facility keeping watch over a mysterious girl in a chamber The game does not feature a traditional Nexus but rather a linear starting area that branches out as the player explores further There is also a health system wherein the player will be woken up if theyre caught by chasers too many times,Missing,,,,,,
68,Missing,218999,Discovery Tour Bundle by Assassin's Creed,[6],Immerse yourself in the Viking Age thanks to the Discovery Tour,Missing,,,,,,
69,Missing,218312,XPlorasi3D,[6],3D Digital GameBased Learning,Missing,,,,,,
70,[32],218150,Curse Removal Service,[6],Lift curses cast upon a cute latinx,Missing,0.0,0.0,0.0,0.0,0.0,0.0
71,"[12, 32]",216770,Jake's Halloween Night,[6],Its October 31 follow Jake as he gets ready for a Halloween party  A short horror game inspired by old slasher movies started developed and finished through October 2021 Game is around 5  10 minutes of gameplay,Its October 31 follow Jake as he gets ready for a Halloween party,,,,,,
72,Missing,216176,Death of a Pet,[6],A short and disturbing little horror game about the tragedy of losing a pet,Missing,,,,,,
73,Missing,216168,The Salatroisk Incident,"[6, 14]",The Salatroitsk Incident is a short PSXstyle horror game set in a fictional Russian city after a nuclear incident,Missing,,,,,,
74,Missing,215228,The Mushroom Season,[6],Originally made for Indiepocalypse x kuš collaboration  become a hermit who lives in the woods collect weird mushrooms talk to critters of the forest enjoy nature,Missing,,,,,,
75,[34],215223,Limbo Line,"[3, 6, 14]",Welcome to SSL one of Limbos many offices Taking control of our protagonist Nine you must serve your sentence by taking on support calls from denizens of the multiverse,Missing,0.0,0.0,0.0,0.0,0.0,0.0
76,[34],214809,Sweetest Valentine,"[3, 6, 14]",Spend your Valentines Day with the boy of your choosing except theres blood involved,Youre playing as Aimi name changeable and of course youre not going to miss out going on a date during the special day The problem is youll have to choose between your childhood friend or your crush who doesnt seem to like you back  Unfortunately that isnt the only problem youll be facing  In your hometown some people have gone missing without a word Whether they are killed or kidnapped nobody knows You might want to be careful so that you dont become one of them,,,,,,
77,[32],213225,Obunga,[6],Youre trapped in a giant maze Theres only one way out but its locked Find all six keys to unlock the exit door and escape before Obunga catches you,Missing,,,,,,
78,[34],210825,Apathy: Arai Shouji,[6],Missing,Missing,,,,,,
79,"[2, 9, 13]",210470,Monster Girl's Labyrinth,[6],Cast down as a village sacrifice for writing monster girl fanfics you must navigate the perilous maze filled with monster girls,Missing,0.48,0.0,0.8,70.0,1.0,2.0
80,Missing,209604,Cozy Days,[6],Cozy Days is a relaxing sandbox game featuring a peaceful house with a warm and cozy fireplace at its heart  Throw chunky logs into the fireplace light a few candles and enjoy the crunchy crackling of timber and the soothing dance of glowing tiny pixels as the midi based retro music plays in the background  Cozy Days simply provides a calming hygge ambiance for relaxing studying reading sleeping and meditating  You can also organize the items in the house to create your personal space  But most importantly just sit back and enjoy,Missing,,,,,,
81,[12],207012,Sacritice,[6],Once a year on October 31st a person is chosen to give their face to God  And today is your turn  Navigate through a mysterious gallery in an attempt to save yourself will you make the right decisions Or will you fall victim to your impulses,Missing,,,,,,
82,[33],206876,Dee's Nuts,[6],Dee is a squirrel who lives in a tree Like any squirrel Dee must collect nuts for the winter Dee needs your help to collect as many nuts as possible and store them in the tree Along the way you will have to dodge threats from above and collect powerups to aid you,Missing,,,,,,
83,"[12, 34]",206577,Autumn Wish,"[3, 6, 14]",Young witches Celia and Fen enjoy an evening full of magic and happiness together in town but Celia finds herself wrestling with some complicated feelings and dangerous obstacles Draw runes to cast spells explore town and be a gay mess of a witch in this narrative RPG visual novel,Missing,0.0,0.0,0.0,0.0,0.0,0.0
84,[5],205054,Halo: The Master Chief Collection Season 8 - Mythic,"[6, 49, 169]",Season 8 succeeded Season 7 in October 2021 It included new noncanon armors a new map new collectibles and Custom Game Browser support for Halo Combat Evolved and Halo 3,Missing,,,,,,
85,"[12, 31]",204629,Pokémon Wilds,"[3, 6, 14]",Pokemon Wilds or PokeWilds is a fan made Pokémon Gen 2 gameengine built using libGDX It uses procedural generation to create large worlds with different biomes each with their own unique monsters The levels of wild monsters increase the further you explore meaning that some biomes with rare mons are difficult to get to Your monsters can help you explore the world by usual means cut fly surf etc but there are also be new HMs that allow you to interact with the world in new ways like building structureshouses jumping up ledges starting fires and more,Missing,,,,,,
86,"[5, 8, 31]",203641,Shattered Memories,[6],This is a game made with Tomb Raider Level Editor It uses the mechanics of Tomb Raider 2 while recreating its entire story,All your memories are brokenshattered so you must find a way to reconnect them  Lara is at home after retrieving the Forgotten Treasure and storing it in the mansion However during a cold and calm night Lara hears an explosion in her mansion and must investigate the reason Upon getting out of bed Lara loses consciousness and passes out The level starts with Lara waking up on the bedroom floor and as she tries to leave the room the door unexpectedly closes With all of Lara Crofts memories shattered inside an illusion of her mansion the only way to end this nightmare is to retrieve the treasure and destroy it,,,,,,
87,"[5, 31]",203510,Far Cry 6: Season Pass,"[6, 48, 49, 167, 169, 170]",Embrace the Far Cry legacy and play as the villains with the FAR CRY 6 Season Pass In three separate DLC episodes take control of Vaas Montenegro Pagan Min and Joseph Seed all played by the original cast and fight to escape their twisted minds In a second offering travel back to the distant future of 2007 with the critically acclaimed FAR CRY 3 Blood Dragon now also on the newest generations of platforms,Missing,,,,,,
88,Missing,202839,Doom Fighters,[6],This is the new gameplay never seen in the classic Doom A beat em up in Doom made with Completly 3D player model with cool animations fight the monsters in many ways adding an exclusive experience for doom players that will taste the best of the gameplays in the doom modding community,Missing,,,,,,
89,[32],202227,Silver Thread,[6],An exorcist that doubts the existence of ghost might sound contradictory but to Alicia Wilkershire this is the right way to get closer to the truth Her latest job sounded like another runofthemill case and she greeted her client with her usual pessimism but is it really,Missing,,,,,,
90,[34],201845,Doki Doki Exit Music: Redux,[6],Missing,The main character of this story decides to wake Sayori instead of going to school with Natsukis cupcakes and on a particularly horrible night while spying on Natsuki discovers her relationship with her father worried allows her to stay in his house,,,,,,
91,"[5, 33]",200953,Galaxy Splitter,"[6, 34, 82]",Interstellar peace is at stake and only you can save it Accept your mission as fighter pilot in Galaxy Splitter and free all the planets from hostile spaceships  This action game will beam you directly into a new galaxy with triggerhappy enemies and highvalue cargo Captain Smith will help start you on your galactic adventure Hell show you how to make your spaceship combatready with weapons and modules and what to collect on your missions,Missing,,,,,,
92,"[2, 31, 32]",200952,Halloween Hide & Seek,"[6, 82]",Its Halloween and everybody dressed up like characters from classic adventure games Help Homestar find his dumb animal character pals to reveal their costumes and totally misinterpret them like usual,Missing,,,,,,
93,"[8, 33]",200808,Cubey's Adventures Rewritten,"[3, 6, 14, 34]",Cubeys Adventures Rewritten is a retrostyled platformer game with 58 maps split across three Map Packs 20 in Classic Pack Original maps from Cubeys Adventures Classic 30 in Default Pack The new levels for Cubeys Adventures Rewritten and 8 in Precision Pack An extremely hard pack added in an update,Missing,,,,,,
94,[7],200793,Friday Night Funkin': Vs Huggy Wuggy,[6],Missing,Missing,,,,,,
95,"[5, 32, 33]",199064,Mickey Mouse Murder House,[6],Mickey Mouse Murder House is a retro shooter taking inspiration from Doom and Wolfenstein 3D  Clear areas full of evil clones of Donald Duck His Cool Cousins and Peg Leg Petes At the last level of the game you will fight a Mega PegLegPete to the death and restore the clubhouse,The Clubhouse has been overturned by PegLegPete and Clones of Donald Duck FBI ducks and Mickey Mouse Wipe out Rooms of clones Push your way through barriers of enemies and parkour to keycards Once you reach the end you will fight PegLegPete to the death to return the clubhouse back to Normal,,,,,,
96,[2],199035,Hayami-Chan 3,[6],A short visual novelpoint  click game about someone who downloads the wrong anime from the web,Missing,,,,,,
97,[34],198856,Nijisanji no Type Shindan,[6],The class president Tsukino Mito tries to run a personality test on the player by using a crystal ball that she purchased for 20000 yen and the player gets trapped inside the crystal ball as soon as Mito starts her ritual There the player experiences a series of short stories involving multiple fictional settings,Missing,,,,,,
98,Missing,198660,Brutal Doom: Kickass Edition,[6],Brutal Doom Kickass Edition is or Was A Brutal Doom Fork by Coomslayer15D Boi Enhancing Gameplay making it much more challenging redesigning the weapons and adding new features to the preexisting Brutal Doom format,Missing,,,,,,
99,"[12, 31]",198516,Spell Slingers: Trick or Treat,[6],Find the Pumpkin King and take his head,Missing,0.0,0.0,0.0,0.0,0.0,0.0
100,"[31, 32]",198483,Lunarrota,[6],Lunarrota is an openworld text adventure Its also a story about talking to quirky robots reading the diary of someone you never knew getting lost in the woods and trying to kill God,Missing,0.83,0.0,0.0,0.0,0.0,1.0
101,[31],198452,Grime House,[6],Grime House is a top down survival horror game in the style of the truly oldschool era of gaming  Help Thomas escape from the horrors of Grime House as you explore solve puzzles and defend yourself from the grotesque,Missing,0.0,0.0,0.25,0.0,0.0,1.0
102,Missing,198349,Doom: The Golden Souls Remastered,[6],Project Redemption was inspired by the hub traveling shenaningans of Unloved and unconventional colorful scenarios of the first Serious Sam games as opposed to the usual dark n gritty in shooters with a sprinkle of all the things I loved about Nintendo That project then became Golden Souls a humble little beginning for a small modderwannabe After announcing the project I went to celebrate New Years eve with my parents I remember pulling the phone out from time to time and checking the comments on the forums plenty of people were excited for this project and already started giving their input on it It was exciting and it was only the beginning  Through good times and bad times Golden Souls has been a big part of my life for 8 years and while the new games have become something even more unique I still look back and think of those humble roots that simple happy garden with the Golden Cacodemon running away from the player the first Van Gogh inspired map that has become a staple of all my works and the quirky little drawings of Doomguy killing demons to save the day  My intentions with this remaster are not only to improve on that foundation without betraying what was my vision back then for this project but also provide an entry point for people that want to experience this mod for the first time and for the people that already played this adventure and want to experience it all over again with a fresh new coat of paint,Missing,,,,,,
103,[7],198347,Friday Night Funkin' Lullaby,[6],Boyfriend is missing late at night GF is worried about him and went looking for him by herself She then encounters a strange figure next to a bloody path leading into the woods theres also a weird looking building that shes never seen before  Im sure the stranger is a nice guy and has nothing ominous in mind shes not the only one going through some trouble though,Missing,,,,,,
104,[7],198106,Spooky Waltz,[6],Halloween is here Its time for the annual Halloween Ball on Halloween Town Join KaraMaple and Punkpin as they prepare themselves for the most important night of the Year Get your moves ready tune your hear for the beat and prepare to battle a legion of Cursed Candieswhile you dance to the spooky beat Protect your festival from the Old Geezer Gang and drive them off Halloween Town assuring the spookier festival ever,Missing,0.0,0.0,0.0,0.0,0.0,0.0
