first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1438128000,"[5, 12, 31, 32, 33]",34822,Inferno 2,"[6, 48, 49, 130]",Inferno 2 is an intense atmospheric twinstick adventureshooter Blast through 80 levels full of enemies and secrets while upgrading your ship the way you want,Missing,70.0,3.13,5.1,0.0,60.0,1.0,3.0
1437091200,"[5, 8, 31, 32]",17374,Rogue Stormers,"[6, 48, 49]",Rogue Stormers is a runngun game with roguelike elements for up to four players in local and online multiplayer mode Dying in a mission will allow you to keep earned perks which allow your character to grow stronger with each new raid Youll delve further and further with each session until you finally defeat the final boss,Missing,70.0,2.84,28.0,0.0,58.0,4.0,5.0
1437091200,[32],11651,SlashDash,[49],SlashDash is an adorable ninja party playground for up to 4 players Shoot teleport slash and of course dash your way to glory across beautiful play fields in 4 inventive game modes Fast paced and surprisingly deep SlashDash is rewarding for trainees and Jounin alike,Missing,70.0,0.0,0.0,2.12,0.0,0.0,1.0
1437350400,"[12, 15]",11368,Breach & Clear: Deadline,"[3, 6, 14, 48, 49]",A deadly new breed of human monster is on the rise and its up to you to stop the infestation before it spreads Breach  Clear DEADline is the allnew follow up to Breach  Clear the critically acclaimed and commercially successful hybrid tactical strategy game The game gives you realtime control over a squad of four elite Special Forces tasked with tracking down information on the source of the infestation,Missing,70.0,9.33,16.54,17.5,55.0,4.0,7.0
1435795200,"[2, 9, 31, 32]",11367,Anna's Quest,"[3, 6, 14, 48, 49, 130]",Dragons witches trolls No one can stop Anna With her telekinesis unorthodox use of torture instruments a knack for improvisation and the help of a shady fox she just makes her way She communes with the dead shuts off the local taverns beer supply and gets old ladies behind bars  The world of author Dane Krams debut on the game development stage isnt as cuddly as it may seem Anna however is actually perfectly nice  or is she It all starts with freeing talking teddy bear Annas Quest unfolds a handdrawn grim tale with a good dash of selfirony,In a land far far away lives a brave young girl called Anna She lives a peaceful life in the forest with her grandfather until a mysterious illness befalls him And so Anna ventures forth to find a cure for him but this world is a much more dangerous and bizarre place than shed thought putting her journey to a sudden end the witch Winfriede kidnaps Anna to use her for an experiment  Winfriedes experiment is a success  Anna develops telekinetic powers but this is also where the witchs schemes are foiled with the help of Ben a boy who has been turned into a teddy bear and new powers she can barely control Anna manages to escape from her cell  Together with Ben and her new impressive ability Anna is off for an adventure in the haunting world of Grimms fairytales and European folklore Witches ghosts trolls and cursed princesses no matter if you have to save them or outsmart them  they all play their part in Annas quest to find a cure for her grandfather  And since theres no rest for the wicked Winfriede breathes down Annas neck eager to reclaim her successful experiment at any cost,69.62238688698696,9.66,10.65,11.39,74.0,58.0,132.0
1436832000,"[12, 13, 15, 31]",13146,The Sims 4: Spa Day,"[6, 14, 48, 49, 167, 169]",Treat your Sims to a day of pampering with The Sims 4 Spa Day Visit the allnew Perfect Balance Spa for a revitalizing massage or work on the allnew Wellness skill with some yoga After a relaxing mud bath step into the sauna to melt away the daily stresses Youll also get a variety of allnew objects and décor so you can pack your home with so much tranquility that your Sims cant help but find their inner peace,This allnew venue offers a calm and welcoming atmosphere filled with unique activities and amenities that will surely reenergize even the most stressed Sim Choose from four prebuilt venues or build one of your very own  With the new Wellness skill Sims can become masters of their mind body and emotions As your Sims improve this new skill through yoga and meditation they will unlock power of levitation and teleportation  From reflexology to stone massage your Sims can now receive and give a variety of massages that offer a range of benefits Kick back and unwind in the allnew sauna while mischievous Sims can pull a smelly prank or two  Your Sims will not have to sacrifice style for comfort with the new collection of stylishly casual loungewear and effortless hairstyles  Add a mud bath and install a new tropical fish aquarium Bring all the relaxing amenities and furnishings into your Sims home,69.2957228055147,0.0,0.0,0.0,0.0,0.0,0.0
1438041600,"[8, 9, 31, 32]",14549,Never Alone: Foxtales,"[3, 6, 14, 48, 49]",Spring has come to the Arctic and Nuna and Fox return in Never Alone Foxtales  the first expansion to 2014s awardwinning indie hit Never Alone Kisima Ingitchuna   Foxtales features three all new levels full of environments to explore puzzles to solve and enemies to face Developed in partnership with the Alaska Native community Foxtales reminds us that some challenges are best faced together and that even the smallest among us deserve respect  Features Take to the seas  Climb aboard your umiaq a sealskin canoe and take to the waters of the coasts rivers and lakes of Northwest Alaska Paddle through waves ice floes and rapids or dive underwater and journey across the sea floor inside mysterious caverns and through a sunken village   Seek the help of the spirits and your companion  Discover spirit helpers who can change the course of currents at your command Switch between Nuna and Fox in single player mode or play with a friend in local coop mode   Explore Alaska Native culture  Foxtales includes five new unlockable Cultural Insight videos featuring members of the Alaska Native community including the family of Willie Panik Goodwin Sr the storyteller whose tale of The Two Coastal Brothers inspired the game,I know another story I heard this one from Panik There were two friends One of them was a good fighter in Inupiaq games and a good hunter One was a good swimmer The two friends were brave Whenever they would cross the sea they would use only willow as their boat paddles,69.18984899333952,1.06,1.24,1.24,67.0,106.0,187.0
1437696000,"[12, 25, 31, 32]",9180,Victor Vran,"[3, 6, 14, 48, 49]",Victor Vran is an isometric ActionRPG with a massive selection of weapons items outfits demon powers and destiny cards Experience intense combat action with dozens of enemies attacking you from all sides and unleash powerful skills to finish them off  Victor Vran lets you decide how to play the game Forge your own personal version of Victor thanks to a vast array of powerful weapons gamechanging outfits wicked demon powers and destiny cards Use special moves combine skills and weapons to wipe out hordes of hideous beasts and clever boss monsters,Missing,64.25155926181307,9.93,21.72,55.3,68.0,133.0,204.0
1436140800,"[7, 13, 32, 33]",75992,Musynx,"[6, 34, 39, 46, 48, 130, 169]",Originally developed and published as a mobile app MUSYNX has received overwhelmingly positive reviews and fan feedback from all over the world PM Studios is now stepping in to help for this Nintendo Switch version to give it an allnew look from the inside out The game will feature over 50 musical selections at release Those who played MUSYNX on mobile are sure to have a familiar yet totally fresh experience when it releases on Nintendo Switch in 2018,Missing,64.23994016417149,nan,nan,nan,nan,nan,nan
1436832000,"[25, 31]",15519,Batman: Arkham Knight - A Matter of Family,"[6, 48, 49]",Set before the events of Arkham Asylum A Matter of Family allows players to take on the role of Batgirl as you team up with Robin to save your father  Commissioner Gordon  from a lunatics trap    In an abandoned amusement park on the shores of Gotham Batgirl and Robin must fight against the odds to save Barbaras father and avoid falling victim to the Jokers sinister plan Trained by Batman Batgirl combines devastating combat with unparalleled hacking abilities to take down enemies control objects and solve puzzles Explore the eerie Seagate Amusement Park in this actionpacked adventure which culminates in the ultimate showdown between the good the bad and the clinically insane,Set before the events of Arkham Asylum A Matter of Family allows players to take on the role of Batgirl as you team up with Robin to save your father  Commissioner Gordon  from a lunatics trap    In an abandoned amusement park on the shores of Gotham Batgirl and Robin must fight against the odds to save Barbaras father and avoid falling victim to the Jokers sinister plan Trained by Batman Batgirl combines devastating combat with unparalleled hacking abilities to take down enemies control objects and solve puzzles Explore the eerie Seagate Amusement Park in this actionpacked adventure which culminates in the ultimate showdown between the good the bad and the clinically insane,60.13136303979933,1.25,1.76,2.03,76.0,101.0,122.0
1438041600,"[8, 12, 31, 32, 33]",18006,The Swindle,"[6, 9, 14, 41, 46, 48, 49, 130]",The Swindle is a steampunk cybercrime caper about breaking into buildings hacking their systems stealing all their cash and quickly running away again before the police show up,Missing,60.03950088673073,11.01,22.86,47.47,59.0,17.0,15.0
1438041600,"[5, 9, 32, 33]",35581,Galacide,"[3, 6, 48, 49, 130]",You command destructive ships to obliterate thousands of enemies while weaving through intricate networks of invasive machineorganisms  Combining classic fastpaced shoot em up action with quickthinking tactics of puzzlers you must carefully match the right pieces to fly out of danger,Missing,60.0,0.0,0.0,0.0,0.0,0.0,0.0
1437004800,"[8, 31, 32]",24595,Luckslinger,"[3, 6, 14, 46, 48, 49, 130]",In Luckslinger luck is measurable collectable and usable whenever you please  On one half its inspired by the unrealistically fast gunslingers the dark gritty humor and the greed driven antiheroes of the spaghetti western classics  On the other half its inspired by vinyl digging graffiti spraying rhyming and the slow drums and jazzy samples of hip hop culture and sound,Missing,60.0,3.6,8.78,0.0,0.0,0.0,2.0
1437350400,"[5, 8, 31, 32]",20994,Cast of the Seven Godsends: Redux,"[6, 48, 49]",Cast of the Seven Godsends Redux harks back to the days when classic 2D run n gun actionshooter games ruled the arcades The game features four levels of difficulty six worlds to conquer twelve mid and endoflevel bosses seven godlike armor sets five basic weapons and 35 magic combat spells,Missing,60.0,nan,nan,nan,nan,nan,nan
1438128000,"[9, 10, 32, 33]",20954,Squid Hero for Kinect,[49],Play as a Squid Hero in this singleplayerlocal coop Kinect game developed by Virtual Air Guitar Company,Missing,60.0,nan,nan,nan,nan,nan,nan
1435968000,"[13, 14, 15, 16, 32, 35]",17840,Pure Hold'em,"[6, 48, 49]",Step onto the casino floor where playing big could mean winning big Split across 6 different tables each requiring more skill and determination than the last Pure Holdem brings all the excitement of the high stakes casino to the convenience of your couch,Missing,60.0,0.0,0.0,0.0,60.0,1.0,0.0
1436313600,"[10, 32]",10100,Coffin Dodgers,"[3, 6, 14, 48, 49, 130]",Coffin Dodgers sees you take on the role of saving one of seven quirky retirement village residents each racing for their soul in pimped up mobility scooters against none other than the Grim Reaper himself Our old heroes are armed with a variety of homemade weapons and gadgets to take on anything the Grim Reaper and his Zombie army may throw at them Can you survive the retirement village  Players must battle it out against The Grim Reaper and other competitors over a 13 race Championship where only the most skilled racer will survive There are 4 distinct areas within the Sunny Pines Retirement Community each featuring its own mini tournament in which your rank against other competitors will ensure you progress to the next stage however finish bottom of the pile and the Reaper gets to take your soul The final race takes place over each of the 4 areas in a straight shoot to between you and the Grim Reaper  As the game progresses the game environment becomes more and more apocalyptic as Grims shadow slowly engulfs Sunny Pines Look out for Grims retinue of fiendish friends as they try and halt your progress  Coffin Dodgers sees you take on the role of saving 1 of 7 old retirees each racing for their soul on pimped up mobility scooters against the Grim Reaper and his Zombie army Armed with a variety of homemade weapons battle through 13 unique tracks Can you survive the retirement village,Missing,60.0,1.65,2.24,5.65,47.0,23.0,37.0
1437955200,"[8, 12, 31, 33]",19962,Legend of Kay Anniversary,"[6, 9, 12, 14, 41, 48, 130]",10 years after its initial release Legend of Kay  Anniversary is a thoroughly remastered version of the original game highresolution textures new more detailed character models modern rendering techniques and crystalclear surround sound give this great classic a new shine Full of fond allusions to old martial arts films and pop culture quotes Legend of Kay  Anniversary is both an incredibly funny game and a challenging actionadventure for young and old alike,Missing,59.99658171597858,12.32,12.91,16.38,65.0,37.0,42.0
1435795200,"[9, 33]",52145,Bombing Busters,"[46, 48, 49, 130]",Have a blast Bomb oodles of nasty critters in a series of 30 wicked mazes Defeat hellish bosses in heroic fights Play solo or against other players in merciless battles Embark on a hilarious journey with the witty Dr Wallow to conquer the galaxy in this explosively fun arcade game,Missing,59.54739829021327,6.97,0.0,8.39,39.0,15.0,10.0
1437091200,"[31, 32]",35289,No Time to Explain: Remastered,"[3, 6, 14, 48, 49]",I Am You From The Future No Time To Explain Follow mOH CHRIST Chase your future self through time and alternate realities while fighting giant monsters collecting hats and eating cake No Time To Explain Remastered is the remake of tinyBuilds debut game Now with multiplayer,Missing,59.24705492574756,nan,nan,nan,nan,nan,nan
1436054400,"[8, 12, 25, 31]",9728,Trove,"[6, 14, 48, 49, 130]",Thirsting for danger and lusting for loot Grab your friends hone your blades and set off for adventure in this freetoplay action MMO The Sun Goddess has shattered the world into infinite realms Now theyre yours to explore build and protect  all in the name of fun,Missing,59.03721951040897,50.0,197.49,944.62,64.0,60.0,5.0
1436918400,"[5, 31, 32, 33]",19976,Tachyon Project,"[6, 41, 46, 48, 49, 130]",Tachyon Project is a dual stick shooter heavily inspired by classic shootem ups There are many unique enemy types a large variety of weapons and powerups as well as innovative gameplay to ensure a long lasting challenge and discovery at every new level,Missing,50.0,2.0,2.83,3.5,60.0,2.0,10.0
1435881600,"[12, 31, 32, 33]",17289,Loot Hero DX,"[6, 48, 49, 130]",A legendary Dragon is haunting the lands Towns are set ablaze and its magic power resurrects the evil creatures of the world A hero is needed to travel to the corners of the lands and slay the beast to restore peace  RPG grindfest Run Battle ever harder enemies Collect XP and Loot Buy better equipment Level Up Do it all over again,Missing,50.0,0.46,1.8,3.28,50.0,33.0,79.0
1437523200,[31],11415,Blues and Bullets,"[3, 6, 14, 48, 49]",Eliot Ness the former leader of the legendary Untouchables wished only to spend the rest of his days working in his diner not dwelling too much on the cesspit of corruption his city Santa Esperanza had degenerated into But things rarely go as planned,Eliot Ness voiced by Doug Cockle is the agent who jailed gangster Al Capone In this new episodic game Ness is a retired cop who runs a diner called Blues and Bullets One day someone tells him that Al Capone needs his help to find his kidnapped granddaughter His former nemesis is the only man he trusts to get her back,50.0,2.43,3.04,3.8,70.0,24.0,25.0
1436918400,"[15, 31, 32]",35689,DGU: Death God University,"[6, 49]",DGU is a 3rd person 3D adventurepuzzle game where the player plays as a student of the Death God University studying to become a death god assistant,Missing,40.0,nan,nan,nan,nan,nan,nan
1437436800,"[8, 31, 32, 33]",21861,Yasai Ninja,"[6, 48, 49]",Yasai Ninja is a hack  slash game set in feudal Japan where Kaoru Tamanegi and Broccoli Joe face the most terrible vegetablefighters Play 12 Player mode and finish the adventure,Missing,40.0,0.0,3.5,0.0,60.0,1.0,1.0
