first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1350950400,"[5, 32, 33]",1384,Hotline Miami,"[3, 6, 9, 14, 34, 46, 48, 49, 130, 167, 169, 170]",A topdown slashershooter with unlockable gameplayaltering masks and weapons featuring a neonflavoured electronic aesthetic in which a hitman receives anonymous calls ordering him to travel to certain residences and crime dens and massacre those within as he stumbles through unreal visions and inconsistencies without any answers to how why or who,Missing,83.75201577407091,5.24,7.31,15.4,82.0,2293.0,3149.0
1349740800,"[12, 13, 15, 16, 24]",1318,XCOM: Enemy Unknown,"[3, 6, 9, 12, 14]",XCOM Enemy Unknown will place you in control of a secret paramilitary organization called XCOM As the XCOM commander you will defend against a terrifying global alien invasion by managing resources advancing technologies and overseeing combat strategies and individual unit tactics The original XCOM is widely regarded as one of the best games ever made and has now been reimagined by the strategy experts at Firaxis Games XCOM Enemy Unknown will expand on that legacy with an entirely new invasion story enemies and technologies to fight aliens and defend Earth You will control the fate of the human race through researching alien technologies creating and managing a fully operational base planning combat missions and controlling soldier movement in battle,Missing,82.96790453107411,26.66,37.31,67.23,84.0,1058.0,1262.0
1349740800,[2],114943,The Walking Dead: Season One - Episode 4: Around Every Corner,"[6, 9, 12, 14, 34, 39, 46, 48, 49, 130]",Just like the first episode it consists of eight chapters and it picks up after the events of the previous episode The train the group managed to get going arrives at Savannah the place Clementine believes her parents are,Missing,80.58823529411765,nan,nan,nan,nan,nan,nan
1349136000,[7],3255,Just Dance 4,"[5, 9, 12, 41]",Just Dance 4 features more than 40 new tracks ranging from charttopping Billboard hits to classic dance party tracks Whether its pop HipHop rock RB country or funk there is something for everyone to dance to,Missing,80.05601023934675,23.0,23.23,0.0,73.0,22.0,3.0
1351555200,"[12, 15, 16, 32, 35]",2934,Knights of Pen and Paper +1 Edition,"[3, 6, 14, 34, 39, 48, 49, 130]",Set out on a grand adventure in this turnbased retro style pixelart RPG inspired by the great titles of the 90s Take on the roles of ingame players taking on the roles of their characters in a traditional pen and paper RPG session in the ultimate meta roleplaying experience,Missing,79.18690691988775,12.61,18.45,26.96,67.0,94.0,123.0
1349136000,"[13, 14, 15]",5058,NBA 2K13,"[5, 6, 9, 12, 34, 38, 39, 41]",With more than 5 million copies sold worldwide and more than 25 Sports Game of the Year awards won NBA 2K12 was another monster release for the biggest NBA video game simulation franchise in the world This year 2K Sports has joined forces with the legendary JAY Z as Executive Producer to transcend sports video games and take virtual hardwood to the next level Featuring an enhanced MyCAREER mode and allnew gameplay features NBA 2K13 will let gamers pit the best players in NBA history against the new dynasty of talent including the muchdebated matchup between the 2012 US Mens National Team and the 1992 Dream Team,Missing,78.15095537764003,69.17,248.51,706.67,74.0,42.0,20.0
1350259200,[5],6968,Doom 3: BFG Edition,"[6, 9, 12, 34]",The BFG Edition features enhanced graphics better audio with more horror effects a checkpoint save system and support for 3D displays and HMDs The game also includes the previous expansion Resurrection of Evil and a new singleplayer expansion pack called The Lost Mission Additionally it includes copies of the original Doom the Ultimate Doom edition with the addon fourth episode Thy Flesh Consumed and Doom II with the expansion No Rest for the Living previously available for the Xbox 360 The BFG Edition also features the ability to use the flashlight while holding a weapon in the form of the socalled armormounted flashlight,Missing,78.08246842883062,9.61,15.74,37.2,71.0,260.0,351.0
1351123200,[26],28472,Jeopardy!,"[9, 12, 41]",An adaptation of the trivia game show for iOS and Android,Missing,78.0,0.0,0.0,0.0,60.0,1.0,0.0
1350864000,"[8, 9, 31, 32]",3098,Giana Sisters: Twisted Dreams,"[6, 9, 12, 41]",Giana Sisters Twisted Dreams is a blistering hardcore platformer with contrasting worlds Warp Gianas vivid dreams to alter your abilities and destroy the twisted creatures lurking within Giana Sisters Twisted Dreams combines the challenge of retro era platforming with graphics that pack a visual punch and tight controls  Fluidly morph between two dynamically different dream worlds to solve puzzles and combat grueling enemies Players will have to intertwine sweet Gianas twirling jump attack with Punk Gianas hammering dash attack to survive the dualling dimensions,Maria is abducted to the Dream World where a giant dragon holds her prisoner It is up to her sister Giana who has become a teenager in the time since the last entry in the series to enter the Dream World and rescue her Because she is in a stage of her life that is all about transformation she has learned how to manipulate her dreams She must use this newly developed ability to jump between dreams and transform herself into a Cute and Punk persona in order to deal with her inner conflict and fear while she searches for her sister As in the past Giana can pick up crystals for points and discover secrets,77.6360497340552,7.39,13.0,21.48,66.0,100.0,116.0
1350345600,"[5, 12]",13920,Borderlands 2: Captain Scarlett and Her Pirate's Booty,"[3, 6, 9, 12, 14]",Captain Scarlett and Her Pirates Booty is the first DLC for Borderlands 2  The Vault Hunter has discovered a new area of Pandora named Oasis a once beautiful ocean front resort which is now a run down deserted wasteland on the edge of a massive desert Here the Vault Hunter meets up with the owner of the establishment a Hunter S Thompsonlike character whose friends are not as lively as they used to be While helping him out there is a new threat that is discoveredpirates vicious sand pirates who roam the desert seas with one of these factions being led by the DLCs namesake Captain Scarlett,Missing,76.09354955045053,3.97,6.49,10.92,72.0,171.0,165.0
1349654400,"[9, 15, 33]",4674,Angry Birds Star Wars,"[5, 6, 9, 12, 14, 34, 37, 39, 41, 46, 48, 49, 73, 74]",Join an epic adventure with the Angry Birds in the legendary Star Wars universe remastered for gaming systems Use the Force wield your Lightsaber and blast away Pigtroopers on an intergalactic journey from the deserts of Tatooine to the depths of the Pig Star Can you become a Jedi Master and restore freedom to the galaxy,Missing,75.64334819788755,4.5,7.95,16.16,68.0,57.0,27.0
1351555200,"[4, 8, 14, 15]",5295,WWE '13,"[5, 9, 12]",WWE 13 is an upcoming professional wrestling video game being developed by Yukes and published by THQ for the PlayStation 3 Wii Xbox 3601 It will be the second game in the WWE series and the fifteenth overall in the combined series It is the sequel to WWE 12 and will be released on October 30 2012 in North America and November 2 2012 in United Kingdom2  The game focuses on the Attitude Era of the WWF replacing its Road to WrestleMania Mode with an Attitude Era Mode where the player plays through the Attitude Era The game gives such characters as Stone Cold Steve Austin and elements as the Monday Night Wars a more important role in the game than in any previous WWE game3,Missing,75.33755399932767,6.35,12.34,14.39,74.0,58.0,36.0
1350518400,[14],47401,Kinect Sports: Ultimate Collection,[12],Finally you dont have to choose This ultimate collection hast two bestselling Kinect games wrapped into one  putting 13 great sporting games at your fingertips So grab your friends and compete for a personal best or jump in and out of the action in team Party Mode Anyone can play in these controllerfree fullbody sports games With your body as the controller nothing comes between you and the action,Missing,75.0,nan,nan,nan,nan,nan,nan
1351555200,"[4, 5]",5315,Marvel Avengers: Battle for Earth,"[12, 41]",The Skrulls have landed and now it is up to you to embody your favorite Marvel super heroes and defeat epic enemies during the Secret Invasion Unleash your inner superhero in Marvel Avengers Battle For Earth  The ultimate super hero brawler Marvel Avengers Battle For Earth features 20 different characters including the Avengers Iron Man Hulk Captain America and Thor as well as other fan favorite super heroes and villains from the Marvel Universe Players will use motion gameplay to execute explosive super attacks unleash devastating special moves and battle their friends in a wide variety of game modes,Missing,75.0,2.33,3.73,0.0,47.0,11.0,9.0
1351555200,[31],4969,LEGO The Lord of the Rings,"[5, 6, 9, 12, 14, 20, 37, 39, 46]",Based on The Lord of the Rings motion picture trilogy LEGO The Lord of the Rings follows the original storylines of The Lord of the Rings The Fellowship of the Ring The Lord of the Rings The Two Towers and The Lord of the Rings The Return of the King taking players through the epic story events reimagined with the humor and endless variety of LEGO play  Trusted with the dangerous task to destroy an ancient magical ring that threatens all that is good Frodo is forced to leave his peaceful home But the ring wants to be found and the road to Mount Doom the only place where it can be destroyed will be perilous and riddled with Orcs and fouler things  To help Frodo a Fellowship is formed Aragorn the Ranger Gandalf the Wizard Legolas the Elf Gimli the Dwarf Boromir a Man of Gondor and Frodos Hobbit friends Sam Merry and Pippin Players relive the legend through the LEGO minifigures as they explore wonders solve timeless riddles and overcome endless foes in their quest to destroy the Ring,In LEGO The Lord of the Rings the hobbit Frodo is entrusted with a dangerous task to destroy an ancient magical ring that threatens all that is good Join him and his friends as they are forced to leave their peaceful homes in search of guidance and aid But the Ring wants to be foundand the road to Mount Doom the only place where it can be destroyed is riddled with Orcsand fouler things,74.67393084052196,nan,nan,nan,nan,nan,nan
1351555200,"[10, 31]",3193,Need for Speed: Most Wanted,"[6, 9, 12]",Need for Speed Most Wanted takes on the gameplay style of the first Most Wanted title in the Need for Speed franchise Most Wanted allows players to select one car and compete against other racers in three types of events Sprint races which involves traveling from one point of the city to another Circuit races each having two or three laps total and Speed runs which involve traversing through a course in the highest average speed possible There is also the Ambush races which start with the player surrounded by cops and tasked to evade their pursuit as quickly as possible,Missing,73.95894559958546,20.2,23.83,31.12,84.0,671.0,411.0
1351555200,[31],1266,Assassin's Creed III,"[6, 9, 12, 41]",The American Colonies 1775 A brave young warrior fights to save his homeland But what begins as a struggle over territory turns into an extraordinary journey that will transform him into a Master Assassinand will forever change the destiny of a nation  You are Connor warrior son of a Native American mother and British father As the colonies draw closer to revolution you will dedicate your life to the freedom of your clan becoming the spark that ignites the revolution into full blaze Your crusade will take you through bloodsoaked battlefields to crowded city streets to perilous wilderness and beyond You will not only witness historyyou will make it Welcome to an entirely new chapter in the Assassins Creed saga,Missing,73.78545979495794,16.23,31.02,54.99,71.0,2213.0,2458.0
1351123200,"[13, 15]",3180,Farming Simulator 2013,"[6, 9, 12, 14, 46]",Animal husbandry crops sales Its up to you to manage and grow your own farm in a huge totally new world,Missing,73.73221820016896,11.77,31.5,185.87,64.0,5.0,11.0
1349913600,[12],516,Of Orcs and Men,"[6, 9, 12]",Of Orcs and Men first puts the player into the role of an elite Orc soldier Arkail from the legendary legion of Bloodjaws The legion is a league of warriors deeply involved in the war between the Orcs and the Goblins on one side and their persecutors Humankind on the other As a veteran warrior who has seen the most brutal of battles the player is appointed by the Orc commander to complete a mission that could change the course of the war to kill the Emperor himself the man responsible for the bloodshed A Goblin Styx soon joins the player an unlikely but indispensable ally,Missing,72.96780729645222,12.17,14.68,20.5,70.0,67.0,110.0
1351468800,"[2, 9, 31]",17136,Abyss: The Wraiths of Eden,"[3, 6, 14, 34, 39, 48, 49, 74, 130]",Find your missing fiancé in the deepest parts of the ocean in a forgotten underwater city that hides many spinechilling secrets and an ancient evil that is hiding in the deepest chambers of the once idyllic city of Eden,Find your missing fiancé in the deepest parts of the ocean in Abyss The Wraiths of Eden Discover and investigate a forgotten underwater city that hides many spinechilling secrets and supernatural forces which still lurk in every corner of this mysterious world Face an ancient evil that is hiding in the deepest chambers of the once idyllic city of Eden,72.59484476299181,3.29,4.05,6.91,68.0,54.0,141.0
1351641600,"[13, 14, 15, 32, 33]",9007,Pool Nation,"[6, 9, 12, 48, 167]",Pool Nation is a pool game that features eleven game modes including career options and multiplayer,Missing,72.02815784466081,9.76,11.6,17.3,72.0,15.0,17.0
1350432000,"[10, 32]",9051,Zombie Driver HD,"[6, 9, 12]",Insane mix of cars speed explosions blood and zombies Fight through an epic narrative campaign or test yourself in the Slaughter and Blood Race modes,Missing,71.64974958542363,4.93,8.39,18.59,59.0,63.0,104.0
1350432000,"[9, 25, 31]",1586,Skylanders: Giants,"[5, 9, 12, 37, 41]",Skylanders Giants is a 2012 video game in the Skylanders series a direct sequel to the 2011 game Skylanders Spyros Adventure and features the voices of Kevin Michael Richardson Greg Ellis Peter Lurie Steve Blum Dave Wittenberg Carlos Alazraqui Kevin Sorbo Bobcat Goldthwait Patrick Seitz and Julie Nathanson It is the game before Skylanders Swap Force As the title suggests it features larger Skylanders known as Giants along with other new gameplay mechanics,Missing,70.21613309106841,10.17,21.96,31.65,66.0,105.0,64.0
1349913600,"[7, 14]",47414,NBA Baller Beats,[12],Real Ball Real Skills Raise Your Game  NBA Baller Beats  The first ever full body motionbased NBA video game that lets you perform like a pro using a real basketball  NBA Baller Beats will come packaged with an official NBA game ball replica from Spalding  Bounce the ball to the beat of 30 licensed tracks that span across decades and genres including hiphop rock and old school classics  From novice to pro every baller can raise their game with three difficulty levels available on every song Rookie Pro and Baller  The game challenges players to master ballhandling skills by dribbling and performing moves including crossovers pump fakes flow dribble and more  Train alongside your favorite NBA franchise unlocking songs difficulty levels environment accessories over 100 posters and Paninis 2012 NBA HOOPS trading cards that showcase NBA players greatest moves  Master different baller moves and increase your stamina in single player mode break it down and practice different skills in Move School mode or showoff in multiplayer mode and go headtohead against up to 8 players  the highest score wins bragging rights  Showoff your baller skills as the Kinect camera takes pictures that you can upload and share on Facebook  To maximize your performance visit the extensive ingame tutorial where twotime NBA champion and Emmy Awardwinning TNT NBA analyst Kenny Smith dishes tips for success,Missing,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1350950400,"[5, 13, 14]",7808,Cabela's Hunting Expeditions,"[5, 6, 9, 12]",Cabelas Hunting Expeditions is like having a worldclass outfitter at your fingertips With unprecedented freedom you decide the destination and the journey Cover more territory and position yourself closer to the trophies by means of vehicles Since every move you make is ultimately monitored and graded the power to maximize your score will come through a sharpened skill set and strategic gameplay A challenge for hunters of all levels,Missing,70.0,0.0,0.0,6.88,0.0,0.0,2.0
1350950400,"[5, 14, 31]",5807,Cabela's Dangerous Hunts 2013,"[5, 6, 9, 12, 41]",In an epic story written by Andrew Kreisberg of Fringe two brothers are torn apart after the death of their father at the hands of a grizzly bear Ten years later the estranged brothers reunite for the hunt of their lives One beast tore them apart Can another beast bring them back together  In Cabelas Dangerous Hunts 2013 you get Deadlier Predators Deadlier Hunts  Smarter and Deadlier Predators  The new Prowler animal AI engine simulates pack social hierarchies coordinates complex group tactics and takes advantage of the surroundings to set up deadly ambushes  New Maneater Coop Mode  Two players can join together to take on wave after wave of increasingly deadly beasts in the allnew Maneater coop mode,Missing,70.0,2.61,3.91,0.0,51.0,8.0,7.0
1350345600,[14],5307,Zumba Fitness Core,"[5, 12]",Rock your core and dance your way to toned sexy abs with Zumba Fitness Core featuring 40 new songs and routines more than 30 international dance styles from around the world and hot new choreography thats designed to sculpt stronger abs through an exhilarating full body workout Lose yourself in the music as celebrity Zumba instructors guide you through choreography set to contagious new Zumba fitness originals and a broader mix of smash hits from hot artists including Enrique Iglesias and Don Omar full soundtrack to be announced at a future date,Missing,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1350950400,[7],3254,Just Dance: Disney Party,"[5, 12]",Just Dance and Disney are working in collaboration to create the greatest dance game for the whole family  Just Dance Disney Party on Wii and Kinect for Xbox 360 Dance like a star to songs from beloved Disney favorites and Disney Channels hottest shows Family favorite songs fun dances and kidfriendly gameplay children of all ages can Just Dance along with friends,Missing,70.0,0.0,0.0,0.0,40.0,1.0,0.0
1349740800,"[12, 31]",1592,Fable: The Journey,[12],Fable The Journey offers a whole new way to experience the deep storyline and picturesque world of Albion that fans have come to know and love Set 50 years after the events of Fable III this new version asks you to come to the aid of the mysterious Theresa who thrusts you into an actionpacked adventure full of dangerous enemies hairraising chases and humorous characters Built from the ground up for Kinect Fable The Journey gives you the power to wield magic as a deadly weapon defend yourself in combat and solve puzzles on your journey to becoming a hero,Missing,70.0,8.88,9.02,9.13,70.0,11.0,10.0
