first_release_date,genres,id,name,platforms,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1419292800,[31],82441,Outlast: Bundle of Terror,"[48, 49, 130]",Included in this bundle are  Outlast In the remote mountains of Colorado horrors wait inside Mount Massive Asylum A longabandoned home for the mentally ill recently reopened by the research and charity branch of the transnational Murkoff Corporation the asylum has been operating in strict secrecy until now Acting on a tip from an anonymous source independent journalist Miles Upshur breaks into the facility and what he discovers walks a terrifying line between science and religion nature and something else entirely  Whistleblower Whistleblower will let you play as Waylon Park a software engineer under contract with Murkoff and the man who emailed journalists around the world  including Miles  at the beginning of Outlast Although Whistleblower tells the story that led to Outlast it will actually stretch past the events of the first game to show the final chapter in Mount Massive Asylums story,Missing,89.8904455400246,nan,nan,nan,nan,nan,nan
1418256000,"[9, 31, 32]",7386,The Talos Principle,"[3, 6, 14, 34, 39, 48, 49, 130]",The Talos Principle is a philosophical firstperson puzzle game from Croteam the creators of the legendary Serious Sam series written by Tom Jubert FTL The Swapper and Jonas Kyratzes The Sea Will Claim Everything,As if awakening from a deep sleep you find yourself in a strange contradictory world of ancient ruins and advanced technology Tasked by your creator with solving a series of increasingly complex puzzles you must decide whether to have faith or to ask the difficult questions Who are you What is your purpose And what are you going to do about it,87.24953936345123,15.81,21.16,28.69,84.0,686.0,1117.0
1418688000,"[31, 32]",9254,Subnautica,"[6, 14, 48, 49, 130, 163, 167, 169, 385]",Descend into the depths of an alien underwater world filled with wonder and peril Craft equipment pilot submarines and outsmart wildlife to explore lush coral reefs volcanoes cave systems and more all while trying to survive,You have crashlanded on an alien ocean world and the only way to go is down Subnauticas oceans range from sun drenched shallow coral reefs to treacherous deepsea trenches lava fields and bioluminescent underwater rivers Manage your oxygen supply as you explore kelp forests plateaus reefs and winding cave systems The water teems with life Some of it helpful much of it harmful  After crash landing in your Life Pod the clock is ticking to find water food and to develop the equipment you need to explore Collect resources from the ocean around you Craft diving gear lights habitat modules and submersibles Venture deeper and further form to find rarer resources allowing you to craft more advanced items,84.24795019259379,30.11,43.27,53.45,85.0,1033.0,1640.0
1418860800,"[31, 34]",11393,Chaos;Child,"[6, 9, 34, 39, 46, 48, 49, 130]",ChaosChild is the fourth game in the Science Adventure series set six years after the events of ChaosHead It is also described as a Delusional Science Adventure,Missing,83.87177314897178,31.34,45.45,51.73,80.0,85.0,155.0
1418947200,"[10, 13, 14, 32]",5597,Assetto Corsa,"[6, 48, 49]",Assetto Corsa features an advanced DirectX 11 graphics engine that recreates an immersive environment dynamic lighthing and realistic materials and surfaces The advanced physics engine is being designed to provide a very realistic driving experience including features and aspects of real cars never seen on any other racing simulator such as tyre flat spots heat cycles including graining and blistering very advanced aerodynamic simulation with active movable aerodynamics parts controlled in real time by telemetry input channels hybrid systems with kers and energy recovery simulation Extremely detailed with single player and multiplayer options exclusive licensed cars reproduced with the best accuracy possible thanks to the official cooperation of Car Manufacturers,Missing,80.34682857364074,42.66,76.38,249.47,77.0,70.0,13.0
1418688000,"[5, 12, 13, 15, 31, 32]",2955,Elite: Dangerous,"[6, 14, 48, 49, 163, 385]",The next game in the Elite series  an amazing space epic with stunning visuals incredible gameplay breathtaking scope and fully multiplayer Carve your own path through the richest largest gaming sandbox ever created set against a backdrop of raw anarchy galactic powerplays and intrigue,Missing,80.24569094693194,90.35,215.46,501.05,73.0,107.0,45.0
1418083200,Missing,82425,Rabbids Invasion: Gold Edition,[49],Rabbids Invasion the kids hit animated TV show is now an interactive game Kids can now play in their living room with a selection of episodes from the TV show Through fun silly challenges players have an outrageous time with family and friends and experience the Rabbids Invasion TV show in a brand new way  This edition also comes with the season pass,Missing,80.0,nan,nan,nan,nan,nan,nan
1418256000,"[2, 9, 15, 31, 32]",14307,The Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business,"[6, 14, 34, 39, 49, 130]",Theres murder afoot in Old London town in this Victorianstyled cartoony 2D point and click adventure inspired by Victorian novels Hammer Horror and the Cartoon Network The only people who can solve this case are Bertram Fiddle and his manservant Gavin who must explore the mysterious streets and murky alleyways and be on the lookout for elusive serial killer Geoff the Murderer in this award winning and gruesome tale,Missing,80.0,nan,nan,nan,nan,nan,nan
1417478400,[5],3096,Battlefield 4: Final Stand,"[6, 9, 12, 48, 49]",The war is reaching its epic conclusion in Battlefield 4 Final Stand More information on this expansion pack will be available at a later date Battlefield 4 Final Stand is included in BF4 Premium and is the fifth expansion pack for Battlefield 4,Missing,79.67351155604408,nan,nan,nan,nan,nan,nan
1417478400,"[2, 31]",7610,Game of Thrones: A Telltale Games Series,"[6, 9, 12, 14, 34, 39, 48, 49]",Game of Thrones A TellTale Games Series is an episodic adventure game developed by TellTale Games and based on the famous HBO TVshow Game of Thrones as well as the book A song of Ice and Fire by George RR Martin  You play as the family members of House Forrester a noble house from the north of Westeros bannermen to House Glover who has been loyal to House Stark of Winterfell for a long time These characters are all caught up in the events of the war of the Five Kings and they are placed in a critical position where every character must do everything in their power to prevent their precious house from going under,Missing,70.22409810572681,nan,nan,nan,nan,nan,nan
1417996800,"[5, 9, 31]",7325,Lara Croft and the Temple of Osiris,"[6, 48, 49, 170]",Lara Croft and the Temple of Osiris is the sequel to Lara Croft and the Guardian of Light and the second game in a spinoff from the main Tomb Raider series The twoplayer cooperative campaign from the first game is expanded to support up to four players They need to work together in a platform environment to explore the temple defeat hordes of enemies from the Egyptian underworld solve puzzles and avoid traps using a highangle perspective like the previous game When playing together the level layouts change to support cooperative actions,In Lara Crofts new journey she travels to Egypt and there she joins with the rival treasure hunter Carter Bell and the imprisoned gods Horus and Isis As a team they are have to defeat the evil god Set,70.0429257776764,5.18,6.92,13.04,68.0,247.0,301.0
1418774400,"[8, 9, 32]",14711,Kalimba,"[6, 49]",Jump switch and fly your way through mindbending subterranean puzzles in this stunning new platforming adventure from the awardwinning Press Play,Missing,70.00091282416744,6.22,34.62,61.76,75.0,11.0,15.0
1418083200,"[8, 31, 32]",17393,Juju,"[6, 9, 12, 49]",Journey with the shaman panda Juju and his lizard sidekick Peyo as they embark upon a dangerous and mystical journey to save Jujus father and the world from an ancient evil Run bounce chant and battle humongous bosses with a friend or family member in this beautifully animated lighthearted adventure,Jujus father Jambee heads out to perform his daily rituals unaware that Juju and Peyo have followed While the elder is momentarily distracted from his work the curious duo steps in accidentally releasing a terrible and ancient spirit Jambee bravely dives into battle with the creature but he is not victorious and barely manages to pass a magical mask to his son before being captured Now its up to Juju and Peyo to gather the mystic keys and magic ambers needed to seal away the spirit and save the day,70.0,nan,nan,nan,nan,nan,nan
1419984000,"[10, 33]",11287,Beach Buggy Racing,"[6, 34, 39, 48, 49, 74, 130]",Drive into an actionpacked surprisefilled world of offroad kart racing mayhem Race against a field of rival drivers each with unique personalities and special abilities Build a collection of crazy powerups like Dodgeball Frenzy Fireball and Oil Slick Unlock and upgrade a variety of cars from dune buggies to monster trucks Test your skills in 6 different game modes on 15 imaginative 3D race tracks against a pack of tropicalloving rivals with a serious case of road rage  This is the official sequel Beach Buggy Blitz the free driving game with over 30 Million players worldwide Fast furious fun and FREE Beach Buggy Racing is a kartracing island adventure for all ages,Missing,66.41387458887198,14.17,16.0,22.5,58.0,21.0,6.0
1417737600,"[12, 15, 32]",3202,Dungeon Defenders II,"[3, 6, 14, 48, 49]",Dungeon Defenders II is a cooperative action tower defense game that incorporates heavy roleplaying elements In it up to four players will work together to place defenses fight back the enemy hordes and collect a ton of loot Together you will have to take back Etheria,Missing,65.80707200136801,20.61,61.28,163.07,60.0,49.0,20.0
1418688000,"[12, 31]",53360,Middle-earth: Shadow of Mordor - Lord of the Hunt,"[3, 6, 9, 12, 14, 48, 49]",Lord of Hunt introduces the new Beastmaster Warchiefs into the game and involves Talion joining with Torvin using his powers of Domination to turn these new beasts against the Warchiefs proving that Mordor cannot be tamed    Unlocks the exclusive Beasthunter Skin and Test of the Wild Challenge Mode This content included in Middleearth Shadow of Mordor Season Pass,Together Torvin and Talion hunt the wildest beasts of Mordor turning them against Saurons forces Hunt new monsters uncover hidden lairs earn unique runes and dominate deadly creatures to turn against your enemies,62.69917884925439,nan,nan,nan,nan,nan,nan
1417737600,Missing,82460,Rock Band 4: 30 Song Mega Pack,"[48, 49]",Add 30 Song Mega Pack to your Rock Band 4 song library,Missing,60.0,nan,nan,nan,nan,nan,nan
1418342400,"[13, 14, 33]",59898,Dynamite Fishing: World Games,"[34, 48, 49, 130]",Fish as a Redneck with dynamite,Missing,60.0,0.0,0.0,142.75,30.0,2.0,1.0
1418256000,"[10, 32, 33]",17986,Radial-G : Racing Revolved,"[6, 48, 49, 163, 385]",Climb into the cockpit of a futuristic race craft and tear up the antigravity track Offering single  multiplayer action RadialG delivers full immersion racing on tubular tracks featuring gutwrenching twists jumps splits  unique inverted racing Also supports Oculus VR,Missing,60.0,0.0,0.0,0.0,0.0,0.0,0.0
1417564800,"[8, 9, 13, 31, 32]",7868,I am Bread,"[6, 14, 39, 48, 49]",I am Bread is an actionadventure simulation game It puts the player in control of a slice of bread and the aim of each level is to turn the bread into toast If the bread before becoming toast touches objects the edible meter will go down Objects and substances that can make this go down can be water and the floor To control the bread the player must use the arrow keys or an analog stick The levels are based on the seven days of the week,Missing,53.42870221972301,2.75,5.64,11.55,53.0,77.0,46.0
1418083200,"[5, 12]",19920,Destiny: The Dark Below,"[9, 12, 48, 49]",Expand your Destiny adventure with a wealth of weapons armor and gear earned in new story quests and missions three new competitive multiplayer arenas and a new Strike and Raid Beneath the surface of the Moon a longforgotten enemy stirs Survive the true depths of the Hellmouth and stop its dark army from invading Earth,Missing,52.62507929704426,2.96,2.99,4.39,67.0,40.0,26.0
1418688000,"[5, 12]",13918,Borderlands: The Pre-Sequel - The Holodome Onslaught,"[6, 9, 12]",Ultimate Vault Hunter Upgrade Pack The Holodome Onslaught is a downloadable content pack for Borderlands The PreSequel,Missing,47.85316146916636,1.92,2.1,2.36,54.0,26.0,23.0
