,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
10,"[12, 31]",694,Fable: The Lost Chapters,"[6, 11, 14]",Fable was expanded and rereleased as Fable The Lost Chapters for Xbox and Windows PC platforms in September 2005 The game was later ported to Mac OS X by Robosoft Technologies and published by Feral Interactive on 31 March 2008 The Lost Chapters features all the content found in the original Fable as well as additional new content such as new monsters weapons alignment based spells items armour towns buildings and expressions as well as the ability to give children objects The story receives further augmentation in the form of nine new areas and sixteen additional quests Characters such as Briar Rose and Scythe who played only minor roles in the original game are now given more importance and are included in certain main and side quests Other characterbased augmentations include the voice of the antagonist Jack of Blades sounding deeper harsher and more demonic and the ability to uncover and resolve the murder mystery of Lady Greys sister The updated edition of the game also applied fixes for certain glitches such as the dig glitch in which the protagonist would move backward each time he used the shovel pushing him through solid objects and sometimes trapping him,84.15293125269551,On his sisters birthday a young boys village of Oakvale is raided by bandits killing the boys entire family An old Hero Maze rescues the boy seeing great potential in him Maze trains the boy to become a Hero at the Heroes Guild Years pass after honing his skills Maze informs the Hero of a blind seeress living among a bandit camp near Oakvale and advises the Hero to infiltrate the bandit camp To the Heros surprise the blind seeress is actually his older sister Theresa who was taken in by Twinblade a former Hero and the present Bandit King After a showdown with Twinblade the Hero is given the choice of killing or sparing the bandit  Later on in the Heros life after he has gained more recognition among the people of Albion he is invited to fight in the Arena where he meets the legendary Hero named Jack of Blades who runs the arena battles As a final challenge Jack pits the Hero against his rival which was also once his childhood friendroommate back in the Guild  Whisper when the Hero defeats her he may kill or spare her  The Hero learns that Jack of Blades himself destroyed Oakvale during the Heros childhood aided by Theresa the Hero discovers his mother alive in Bargate Prison The Hero is captured in the rescue attempt and spends a year or more in the prison before finally escaping Maze is revealed to be a traitor and working with Jack Maze kidnaps Theresa After defeating Maze the Hero is led into a final confrontation with Jack where his mother is killed Jack reveals that The Sword of Aeons can only be wielded if it receives the blood of Archon The Sword of Aeons is said to be a very powerful sword of destruction Upon the death of their mother the Hero and Theresa are the only two remaining descendants of Archon and if Jack destroys them both the sword will be even more powerful After defeating Jack the Hero must choose whether to keep the Sword of Aeons by killing his sister or cast it away forever into a portal created by Jack of Blades death  Depending on the Heros alignment and the players choice of using or destroying the sword there are a total of four different endings Once the ending credits roll players can resume their games  In The Lost Chapters special edition the story continues After the defeat of Jack the Hero must find passage to the Northern Wastes to aid a legendary hero named Scythe in stopping an unknown great evil from returning Should the hero have discarded the Sword of Aeons he will have the opportunity to gain the sword Avos Tear a sword of similar design and equal power but that holds a light alignment rather than dark Avo is said to be a god that represents the light side alignment After a series of quests revolving around this new evil it is learned that Jack of Blades has returned He must then defeat Jack of Blades a second time Jack having returned from the dead in the form of a dragon Upon the death of Jack the hero then uses Jacks mask to capture Jacks soul with Scythe telling him that the battle is not over and that he must destroy the mask The hero then has the final choice of putting on the mask  being consumed by Jack in the process  or destroying it along with Jack forever,15.06,20.3,38.32,81.0,290.0,279.0
11,"[5, 31]",5831,Far Cry Instincts,"[8, 11, 12, 21]",The game follows the story of a man named Jack Carver Carver is a former service member of the United States Navy who was dishonorably discharged following a number of illegal actions Afterwards he sets up a shop in Manhattan and begins supplying illegal arms to anyone and everyone until a gang performs a hit using weapons supplied by Jack against a Mafia heir Consequently a price is put on his head by the Mob and he was forced to flee the United States and settle in Micronesia,83.90464720757294,Missing,11.84,16.1,21.88,65.0,25.0,19.0
12,[31],1928,Indigo Prophecy,"[6, 8, 11, 48]",Indigo Prophecy is an actionadventure game that involves the player in making decisions to alter the narrative The name change in North America was made to avoid confusion with Michael Moores Fahrenheit 911 documentary film which was released in 2004 Indigo Prophecy introduced elements like ethical ambiguity romance the inability to perish and interactive storytelling that would endure in Quantic Dream later games,82.67487022410751,Without knowing why Lucas Kane kills a man in a diners restroom in New York City Frightened he contacts a spiritual medium who helps him find out what happened the night of the murder But what they find out doesnt only raise further questions but puts everybodys life in danger,,,,,,
13,"[5, 15, 24]",5785,Conflict: Global Terror,"[6, 8, 11]",In the war on terror the battlefield is global and only one special ops squad can protect the worlds freedom its up to you to lead this elite group through deadly missions against and enemy fuelled by hatred,79.28799897871369,Missing,,,,,,
14,[10],2626,Burnout Revenge,"[8, 11, 12]",In Burnout Revenge players compete in a range of racing game types with different aims These take place within rushhour traffic and include circuit racing Road Rage where players cause as many rivals to crash as possible within a time limit or until the players car is wrecked Burning Lap a singlelap singleracer time attack mode Eliminator a circuit race where every thirty seconds the lastplaced racers car is detonated the race continues until only one racer is left and Crash where the player is placed at a junction with the aim of accumulating as many Crash Dollars as possible A new gameplay feature in Burnout Revenge is the ability to ram sameway small to medium traffic known as traffic checking propelling the rammed car forward the event in which a checked car hits a rival is considered as a Traffic Takedown Traffic checking is the focus of a new race type Traffic Attack whereby a player must earn a set amount of Crash Dollars through checking traffic which can be used later on During these events players have access to a limited amount of boost which is acquired through various dangerous driving techniques including but not limited to driving on the wrong side of the road tailgating opponents and drifting Unique to the series is the concept of battling other rivals unlike other video games in the racing genre players are encouraged and sometimes even required to ram rival cars and cause traffic to crash Causing a rival to crash is referred to as a Takedown rewarding the player by extending the length of their boost gauge and completely refilling it In designated events boost can also be used to activate a Crashbreaker during a crash detonating the car and causing other nearby cars to crash When the rival car takes the player down the player will have to take the ultimate REVENGE by taking down the revenge rivals which the arrow at the top of the car turned red is referred to as Revenge Takedown In the main singleplayer game mode players compete in a world tour consisting of 169 events across three continents divided into a series of 11 ranks Rank 11 has no events The ranks which a player has access to is determined by their Revenge Rank which increases after completing events By increasing their Rank sufficiently the player ranks up and unlocks the next rank of events There are 77 cars in the game some of which can only be used for crash events The SUVs and saloon cars are some of them The game also features support for multiplayer gameplay both online and offline In addition to the racing modes the game features three types of Crash modes Crash Battle multiple players attempt a junction at the same time Crash Party players take turns at attempting junctions across several rounds and Crash Tour a golflike version of Crash Party with players attempting to accumulate a certain amount of Crash Dollars in as few attempts as possible after the last round ends the player with the lowest score wins  The Xbox 360 version of Burnout Revenge includes several new features and improves the graphics of the game to utilize the power of the nextgen console The game includes 10 new crash junctions on the Crash Tour It also includes a vastly improved online mode that introduces online Revenge Rivals This system allows players to keep track of their number of times they have been taken out or have taken out any given player The new version also includes a new Burnout Clips feature which allows to save 30 second clips of any offline race played and can be shared with other players over Xbox Live,78.63224943649038,Missing,16.77,19.8,33.33,82.0,124.0,83.0
15,"[13, 14]",8835,NBA 2K6,"[8, 11]",NBA 2K6 hits the hardwood with all the ingredients necessary to continue its reign as the 1 rated pro basketball game Achieve NBA superstar status with the new 24 mode where created players now partake in training camps competitions and even land endorsement deals Elevate your game by utilizing the innovative VIP System to challenge profiels of friends and other NBA 2K6 ballers across the country that match their gameplay tendencies down to every minute detail Then head over to The Crib to customize your pad buy music and unlock minigames with crib credits earned playing the game With the industry leading online experience and unrivaled francise control NBA 2K6 offers the most complete and entertaining roundball experience available,76.14732489152688,Missing,1.0,0.0,1.11,54.0,14.0,9.0
16,[25],4225,Ultimate Spider-Man,"[6, 8, 11, 21]",Based on the comic book of the same name Ultimate SpiderMan lets you play as either the hero SpiderMan or his archnemesis Venom Use the unique combat techniques of either SpiderMan or Venom to battle a host of SpiderMan characters Artistic contributions by the creators of the series make for an authentic SpiderMan experience,75.92827861793214,Missing,5.13,8.73,12.15,72.0,212.0,145.0
17,"[13, 14]",4044,NHL 06,"[6, 8, 11, 21]",Hit the ice with EA Sports NHL 06 for the XBOX This entry in the NHL series builds on the 2005 version by adding new rules and an up to date rooster that includes just about every big name in the National Hockey League NHL 06 includes everything from NHL 05 including the revamped shooting controls New to the 2006 version is the use of the left analog stick for deking which in hockey terms means to dodge and fake out defenders The right analog stick is used to pull off fancy moves like a spin or between the legs pass These fancy moves will distract goalkeepers giving the gamer an opening to shoot The drawback to these moves is that only superstar characters can pull them off regularly The game includes many of the traditional hockey game modes including dynasty mode In dynasty mode gamers will control their own hockey team and have to deal with outside pressures sponsors and more while trying to meet the team philosophy which is different for each team Other modes include single season leagues and tournaments quick game and online play The graphics of NHL 06 are top notch This time theyve been tweaked to accurately show character size differences The defense players and goalkeepers who are traditionally larger players actually look larger while the smaller and faster scorers are indeed a little thinner and smaller This is just one small change that adds to the overall amazing gameplay of NHL 06,75.57313406196157,Missing,35.0,0.0,0.0,69.0,7.0,1.0
18,"[25, 31]",5828,Evil Dead: Regeneration,"[6, 8, 11]",Evil Dead Regeneration takes over where the film Evil Dead 2 left off You can play as Ash who has been committed to an insane asylum where a mad scientist is doing experiments with the Necronomican With the help of some firepower and your new sidekick a 3foot tall deadite you can battle the scientists unholy creations and save civilization,74.95604608446638,Missing,6.09,6.51,7.07,71.0,26.0,31.0
19,[14],700,FIFA Soccer 06,"[6, 8, 11, 21]",For 06 the players are more responsive and crucial features like first touch control have been remapped in a way that makes more sense When you want to throw freestyle moves or play the ball into a space of your choosing as a pass comes to you just hold down the left shoulder button and point the analog stick to pull your move or use first touch,71.62709541902002,Missing,,,,,,
20,"[5, 24]",1851,Tom Clancy's Rainbow Six: Lockdown,"[6, 8, 11, 21]",Engineered specifically for the PC by Red Storm Entertainment Rainbow Six returns to deliver the tensest closequarters battles ever experienced online In this episode Rainbow faces independent terrorist threats tied together by one common element  the Legion virus Rainbow must determine the connection between the terrorist threats and the virus,71.48246780980416,Missing,7.99,8.23,16.11,53.0,26.0,23.0
21,"[12, 25]",4576,X-Men Legends II: Rise of Apocalypse,"[6, 8, 11, 21]",XMen Legends II  Rise of Apocalypse is an action roleplaying game and a sequel to XMen Legends The player controls a party of four characters though only one at a time can be controlled directly Besides switching the characters for combat purposes the player is often obliged to do so because some of the tasks in the game require the specific abilities of a certain mutant For example Iceman can put out the fire Magneto can generate a metal bridge across a gap etc Most of the time however is spent in combat collecting loot and acquiring experience points Unlike the first game items dropped by enemies are random The character will level up become stronger and learn new skills The player can opt to allocate all the experience and skill points manually,71.1117838800205,Missing,21.68,22.34,24.34,78.0,63.0,38.0
22,"[5, 13, 14]",3844,Cabela's Outdoor Adventures,"[6, 8, 11, 21]",Join Mama Papa Ichigo and Ringo as they explore as a family on a tropical island  Take the Hunting  Fishing expedition of a lifetime with 22 adventures across North America and beyond Stalk monster bucks and trophy big game or stop off and fish the local waters  Experience the sights and sounds of a truetolife outdoor adventure where stealth strategy and technique are of the utmost importance,70.0,Missing,4.0,7.0,0.0,53.0,4.0,2.0
23,"[5, 13, 15, 24]",3077,Sniper Elite,"[5, 6, 8, 11]",Sniper Elite is a thirdperson action strategy game with a focus on sniping The player takes on the role of an American agent working for the OSS the organization that later became the CIA stationed in Berlin at the end of World War II tasked with preventing the Russian troops from getting hold of the research Germany had been conducting into nuclear weaponry As an elite sniper the style of play is much less runandgun and much more about finding good positions lining up shots and taking out the enemy before he even knows where you are  The singleplayer campaign takes place over 28 missions set in and around Berlin Players use stealth tactics and things like wind and background noise can be a factor when lining up shots When a shot is performed particularly well players are rewarded with a bullet cam which follows the bullet in slowmotion from gun barrel to target,69.72180740737144,The game follows protagonist Karl Fairburne as he attempts to prevent the Soviet Union taking control of Germanys nuclear secrets in and around Berlin April 1945 Very little information is known about his background other than he was raised in Berlin as the son of a US ambassador to Germany before the war broke out that he studied at West Point shortly after Americas entrance into the war and the fact that he was chosen for this mission because the city was his childhood home,12.69,14.98,18.96,63.0,80.0,100.0
24,"[5, 31]",6213,Total Overdose,"[6, 8, 11]",Take control of Ramiro Cruz a man on a crazy mission through Mexicos drugfueled underworld An amazing combat system keeps the action intense mixing third person action with an incredible combo system for maximum carnage  and maximum replayability Hilarious special moves and a huge amount of weaponry makes Total Overdose as frantic and fun an adventure as you could ever hope to find and a redhot latin soundtrack fits the action perfectly This can be the perfect Latino gangsta sandbox game you were looking for all your life,68.54128032306089,The year is 1989 and deep in the sweltering heat of the Mayan jungle camouflaged among the Inca ruins Ernesto Cruz catches his breath for a few moments and admires his handiwork bodies strewn across the temple ruins as he makes a last gasp effort to board a DEA plane to take him to safety He never made it home the tragic victim of an alleged overdose Two weeks later Ernestos son Ramiro Cruz is hauled out of jail by the DEA to be told his twin brother Tommy works for them as an undercover agent and has some new information about their fathers death But Tommy has had an accident with a hand grenade and now Ramiro must take his brothers place in an undercover operation closing in on the ruthless drug cartel overlord Papa Muerte,5.37,8.5,13.54,73.0,88.0,62.0
25,[5],6181,The Suffering: Ties That Bind,"[6, 8, 11]",The Suffering Ties That Bind follows in the footsteps of its predecessor by combining a disturbing horror atmosphere with actionshooter gameplay Players can switch between third person and first person depending on their preference and will shoot a lot of hideous demonic manifestations of evil before the game is done The player is also able to transform into a hideous creature at key times in the game which allows him to engage in intense melee combat The game includes a morality system which records the players actions during gameplay and changes the story accordingly and also alters the players creature form Everything from the first The Suffering has been refined and turned up a notch for the sequel,68.45320236580419,Missing,7.14,10.05,11.63,68.0,38.0,54.0
26,"[10, 33]",4009,Midway Arcade Treasures 3,"[8, 11, 21]",Midway Arcade Treasures 3 is a compilation of arcade and racing games for the PlayStation 2 Xbox and Nintendo GameCube It is the third and final installment following Midway Arcade Treasures and Midway Arcade Treasures 2 Like the first and second installments however Midway Arcade Treasures 3 is not compatible with an Xbox 360,68.0,Missing,4.98,0.0,0.0,75.0,2.0,2.0
27,"[4, 25]",1614,Mortal Kombat: Shaolin Monks,"[8, 11]",Mortal Kombat Shaolin Monks is a 3D platforming adventure beatemup that is based in the Mortal Kombat world The combat is fastpaced with numerous ways to dispose of enemies including MK signature moves and Fatalities This kombat goes beyond what you have seen in the fighting games among the upgrades are The series first MultiDirectional Kombat System Multalities kill multiple opponents with one move Brutalities see red as you unleash brutal force koop only teamattacks and even character progression earn experience to spend on upgrades to moves The backgrounds all based on MK and MK II arenas come to life with numerous hazards for the Monks that they can turn on their enemies,67.6236859634065,Based on the events that occurred at the end of Mortal Kombat leading into Mortal Kombat II the story begins with Earthrealms warriors battling for their lives against Outworlds forces on Shang Tsungs island fortress Liu Kang eventually confronts the sorcerer and gains the upper hand against him only for Goro to enter the fray While the heroes are distracted by this new threat Shang Tsung is able to open a portal to Outworld and retreats with his evil allies as the fortress begins to crumble around them Escaping Liu Kang and Kung Lao find the Wu Shi Academy under attack from Baraka and his Tarkatans Defeating them the duo decide to meet the threat head on despite the odds and battle through Outworld itself to face Shao Kahn in person,6.57,9.51,14.36,78.0,137.0,76.0
28,[14],5965,NHL 2K6,"[8, 11, 12]",NHL 2K6 is a realistic hockey simulation in which you must take part in all aspects of running a franchise from scheduling workouts to hitting a slap shot The game includes revamped animations and more realistic player movement NHL 2K6 also includes onthefly coaching that lets you make decisions during the game to affect your teams strategy and execution You can even go online to challenge other gamers track stats or join a league,66.36621438855198,Missing,1.0,0.0,3.5,77.0,3.0,3.0
29,[4],3992,Marvel Nemesis: Rise of the Imperfects,"[8, 11, 21, 38]",Marvel Nemesis Rise of the Imperfects pits fierce Marvel superheroes against each other in a 3D fighting game You can assume control of heroes such as the Punisher SpiderMan and Captain America and duel with them in interactive and destructible environments A new team of superheroes called the Imperfects joins the mayhem You can play in singleplayer story mode to unlock collectible awards or you can play against other gamers in multiplayer modes,65.95683941458671,Missing,4.44,6.0,6.38,63.0,31.0,18.0
30,[10],20559,World Racing 2,"[6, 8, 11, 12]",Compared to its predecessor where players could only drive different Mercedes Benz cars this sequel allows them to control over 90 different cars from 17 different manufacturers such as Alfa Romeo Morgan and others  The core of the game is the careermode with 120 races which take players all around the globe from Italy to Florida where players can earn their Speedbucks to buy new cars and tuning options  The game also features oncoming traffic and a detailed damage model including realistic driving physics Players can also customize their cars with vinyls alloy rims and many other extras,60.03325464144783,Missing,15.9,26.92,27.25,70.0,4.0,4.0
31,"[8, 14, 31]",2780,Tak: The Great Juju Challenge,"[8, 11, 21]",The top teams from across the world have come to compete in the Great Juju Challenge Representing the Pupanunu Tribe are Tak and Lok who will face great adversity in the form of Jujus wild animals and some menacing new tribes Tak The Great Juju Challenge is an innovative cooperative videogame that combines unique puzzles timebased strategies and a robust combat systems Players will have to use all their skills to win this race against the toughest competitors and receive the grandest reward ever given by the Great Jujus,60.0,Missing,3.71,0.0,0.0,57.0,6.0,8.0
32,[14],903,Tiger Woods PGA Tour 06,"[6, 8, 11, 21]",Tiger Woods PGA Tour 06 is a golf video game in the PGA Tour series available for PlayStation Portable PlayStation 2 Xbox Xbox 360 GameCube Mobile phones and PC  The game features several types of play including the development of golfers in a simulated PGA Tour environment Among other things the game also features a set of famous courses and players Also it includes the Stroke Play Match Play and Skins Play among other numerous methods of play It also includes the Four Ball Best Ball and Stableford modes of play  By being able to customize golfers and advancing that character through several stages from amateur to pro the game allows a high level of identification with the character The virtual ego can be equipped with various pieces of equipment and styled according to the wishes of the player The custom outfits are licensed and include several brands which are commonly present in professional golf among others Nike Adidas Callaway Ping Taylormade etc,55.0,Missing,0.0,0.0,0.0,78.0,4.0,0.0
33,"[8, 31]",3786,Animaniacs: The Great Edgar Hunt,"[8, 11, 21]",Animaniacs The Great Edgar Hunt is a thirdperson action adventure which brings the colourful and hysterical world of the Animaniacs wonderfully to life Players must guide the Warner brothers and sister Wakko Yakko and Dot through six levels in a quest to locate the hidden Edgar trophies Each Animaniac has his or her own special abilities and each must be used in order to fully explore the luscious landscapes,54.0,Missing,8.17,8.71,10.83,62.0,12.0,7.0
34,"[8, 14, 31]",2722,"Ed, Edd n Eddy: The Mis-Edventures","[6, 8, 11, 21]",Ed Edd n Eddy The MisEdventures is a 3D platform game based on the Cartoon Network animated television series Ed Edd n Eddy It was developed by Artificial Mind and Movement Warner Bros Interactive Entertainment and Cartoon Network Interactive published by Midway Games and released on November 3 2005 for the Nintendo GameCube PlayStation 2 Xbox Game Boy Advance and PC Midway announced the game on February 15 2005,50.67894454519912,Missing,3.12,4.67,5.55,57.0,24.0,23.0
35,"[5, 24]",5781,Cold War,"[3, 6, 11]",Steal weapons Improvise gadgets Evade capture Uncover the conspiracyThe StoryOn the run and fighting for your life you are freelance journalist Matt Carter Twelve hours after arriving in Moscow for a routine story youve been stripped of all possessions beaten unconscious and thrown into the KGBs political prison Caught in the midst of an international conspiracy that aims to control the USSR you are now on your own behind the Iron Curtain Using only recovered weapons and improvised gadgets you must now evade and eliminate special Soviet forces and defeat the conspiracy or risk being either killed or sent to a remote Siberian prison campKey FeaturesSpy on your enemies through walls with the powerful and deadly Xray camera Complete missions in multiple ways Stealth or Brute Force  the choice is yours Interactive nonlinear world Accomplish objectives in multiple ways  find hidden paths combine ingame elements to create weapons and traps or silently eliminate opponents Explore authentic recreations of real Soviet locations including Lenins Mausoleum Chernobyl the Kremlin and the KGBs Lubyanka prison Collect and combine objects to create useful and deadly gadgets You never know when a screw or a dirty old rag will come in handy,50.0,Its 1986 and the United States and the Soviet Union are taking the first tentative steps toward perestroika  a sense of friendship and cooperation that has not existed between the two world superpowers for decades It appears that the Cold War might actually be over  Unfortunately not everyone thinks that glasnost is a good thing A fundamentalist faction within the Soviet government doesnt want the Cold War to thaw  they want it to heat up Led by Barinsky the radical head of the KGB a group of separatists is making a last desperate attempt to return the USSR to the control of the hardline Communist regime by framing an American in a plot to assassinate the Soviet president and set off a chain of events that could very well lead to World War III  Matthew Carter a hardnosed American journalist following a tip from an informant has just arrived in Moscow to cover a story He is hoping that this assignment will lead to the story of a lifetime Instead it leads him into the thick of Barinskys plot Now instead of vying for a Pulitzer Prize Carter is fighting to clear his name get to the bottom of Barinskys sinister plan and  hopefully  get out of the Soviet Union alive,7.52,11.42,0.0,50.0,6.0,9.0
36,"[8, 31]",2854,Scooby-Doo! Unmasked,"[8, 11, 20, 21]",The player uses ScoobyDoo to take down enemies and collect clues for Velma ScoobyDoo can change costumes which can give him different moves such as kungfu and fly like a bat Without using these costumes some levels may not be possible to finish This is the third ScoobyDoo game to feature a laugh track In the Nintendo DS game there are a few minigames included to make use of its touchscreen,47.93985428355299,Missing,5.58,6.68,8.39,62.0,29.0,24.0
37,[8],3924,Frogger: Ancient Shadow,"[8, 11, 21]",Frogger is Back to His Classic Beginnings His home of Firefly Swamp is being overrun by Dr Wani and his evil plans Join Frogger in his latest adventure as he explores seven different worlds and tries to restore order to his beloved swamp Features classic addictive hop and dodge gameplay Mini games with up to 4 players on all platforms Over 30 levels of play Wide range of character moves such as the double jump tongue grab and more Special bonus  orignial 1981 Frogger arcade game included on all platforms,38.0,Missing,8.0,20.0,0.0,55.0,4.0,2.0
