first_release_date,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1478822400,"[5, 12, 31]",136269,Dishonored 2: Collector's Edition,"[6, 48, 49]",Dishonored 2 is set 15 years after the Lord Regent has been vanquished and the dreaded Rat Plague has passed into history An otherworldly usurper has seized the throne from Empress Emily Kaldwin leaving the fate of the Isles hanging in the balance As either Emily Kaldwin or Corvo Attano travel beyond the legendary streets of Dunwall to Karnaca  a oncedazzling coastal city that holds the key to restoring Emily to power Armed with the mark of the Outsider and powerful new supernatural abilities hunt down your enemies and forever alter the fate of the Empire,Reprise your role as a supernatural assassin in Dishonored 2 Play your way in a world where mysticism and industry collide Will you choose to play as Empress Emily Kaldwin or the Royal Protector Corvo Attano Will you stalk your way through the game unseen make full use of its brutal combat system or use a blend of both How will you combine your characters unique set of powers weapons and gadgets to eliminate your enemies The story responds to your choices leading to intriguing outcomes as you play through each of the games handcrafted missions  The Dishonored 2 Collectors Edition is a limited supply edition of the game that comes with a ton of additions They include the following physical and digital rewards   Premium replica of Corvo Attanos mask  Premium replica of Emily Kaldwins ring complete with embossed black ring box with  purple velvet inner lining  Dishonored 2 Game with metal game case  Limited edition propaganda poster  Bonus digital ingame content  Digital copy of Dishonored Definitive Edition which includes the addon content Void  Walkers Arsenal Dunwall City Trials The Knife of Dunwall and The Brigmore Witches,Missing,nan,nan,nan,nan,nan,nan
1478217600,[5],118910,Call of Duty: Infinite Warfare - Digital Deluxe Edition,[49],Missing,Get the best digital value with the Call of Duty Infinite Warfare Digital Deluxe Edition,Missing,nan,nan,nan,nan,nan,nan
1479168000,Missing,118454,Hasbro Family Fun Pack - Conquest Edition,[49],Missing,4 great Hasbro games in 1 for countless hours of family fun Enjoy your favorite Hasbro games in this brand new allinone compilation MONOPOLY Plus RISK Urban Assault Battleship and Scrabble you can now get it all in the Hasbro Family Fun Pack  Conquest Edition  Visit the Hasbro Game Channel to discover new games and join your friends in exciting parties,Missing,nan,nan,nan,nan,nan,nan
1479772800,"[2, 31]",115071,Batman: The Telltale Series - Episode 4: Guardian of Gotham,"[6, 48, 49]",Missing,Last thing you remember Vicky Vale drugged you and revealed to be Lady Arkham the leader of Children of Arkham terrorist group Anything after that is blurry at best Now Bruce Wayne wakes in the Arkham Asylum and not as a guest but an inmate Turns out he beat Oswald Cobblepot to a pulp after being injected by the new drug and until he finds a way to flush his system his mind will keep on playing tricks on him,Missing,1.39,1.45,1.56,74.0,74.0,101.0
1479254400,Missing,106264,The Voice of Germany: I Want You,"[5, 48, 49]",Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1478649600,[25],104999,Monster Hunter Frontier ZZ,"[6, 9, 12, 41, 46, 48]",Missing,Update version of Monster Hunter Frontier Z,Missing,nan,nan,nan,nan,nan,nan
1479340800,"[13, 15]",100303,Planet Coaster: Spooky Pack,"[6, 49, 169]",Missing,A theme so dark it rose from the grave Embrace the spooktacular new supernatural content in Planet Coaster and thrill your guests with surprises lurking around every dark corner  Includes new rides scenery building sets and an entertainer,Missing,nan,nan,nan,nan,nan,nan
1478649600,[25],78360,Monster Hunter Frontier Z,"[6, 9, 12, 41, 46, 48]",Missing,The next installment of Monster Hunter Frontier Zenith Species and Extreme Style makes its first debut here,Missing,0.0,0.0,0.0,86.0,2.0,0.0
1479427200,[33],74273,Pac-Man: Championship Edition 2 + Arcade Game Series,"[48, 49]",Missing,BandaiNamco bundles its hit PacMan Championship Edition 2 on a disc with three Namco classics,Missing,nan,nan,nan,nan,nan,nan
1478736000,"[12, 13, 15]",56884,Bokosuka Wars II,"[48, 49, 130]",Missing,Official sequel to the 80s game Bokosuka Wars  Defeat the tyrant King Ogores Free your allies and lead your armies to invade the Basam Empire  More than 30 years ago Bokosuka Wars captured the minds of 80s game enthusiasts across the globe Now an official sequel is finally here,Missing,nan,nan,nan,nan,nan,nan
1480377600,[10],53721,The Crew: Ultimate Edition,"[6, 48, 49]",Missing,Explore the first realistic recreation of the entire USA ever built for a driving game in The Crew Ultimate Edition your all inclusive edition of the revolutionary action driving game released in 2014 The Crew Ultimate Edition includes The Crew the original game its expansion The Crew Wild Run the Season Pass content and the latest expansion The Crew Calling All Units,Missing,nan,nan,nan,nan,nan,nan
1478649600,"[5, 31]",53206,Homefront: The Revolution - Aftermath,"[6, 49]",Missing,The Revolution has begun and most of Philadelphia is now under Resistance control but as the fighting intensifies morale is being destroyed by KPA propaganda broadcasts from the captured Resistance leader Walker Against all odds you must defy orders and attempt to rescue Walker before the Resistance silence him permanently Play as lone wolf Ethan Brady and defy resistance leadership to liberate Walker from the clutches of the KPA Discover what happened to Walker after his capture and why he is broadcasting against the resistance Cross into new areas of KPA occupied Philadelphia and risk your life for what many believe is a resistance traitor,Missing,nan,nan,nan,nan,nan,nan
1479168000,"[13, 32]",42933,Overcooked: Gourmet Edition,"[6, 48, 49]",Missing,The Overcooked Gourmet Edition stirs together the smash hit coop cooking game and the Lost Morsel content pack into one delicious package that will test your culinary skills to the limit  Overcooked is a chaotic couch coop cooking game for one to four players Working as a team you and your fellow chefs must prepare cook and serve up a variety of tasty orders before the baying customers storm out in a huff Sharpen your knives and dust off your chefs whites there isnt mushroom for error and the steaks are high in these crazy kitchens  The Overcooked Lost Morsel content pack continues the chefs crazy culinary adventure through six new campaign levels featuring challenging new kitchens set in an exotic jungle world a new vehicle to navigate the world map in and six new chef characters to unlock,Missing,5.25,7.37,12.17,74.0,8.0,7.0
1479340800,Missing,42902,Marvel Pinball: Epic Collection Vol. 1,"[48, 49]",Missing,Includes several tables available to play SpiderMan Doctor Strange Iron Man Blade Marvels The Avengers World War Hulk Civil War Marvels AntMan Venom and Fear Itself Realistic pinball simulation featuring table designs based on immensely popular Marvel IPs The player uses mechanical flippers to keep a ball in play Single player mode is the well known pinball gameplay with game mode completion and asynchronous high score competition via Leaderboards being the primary goals Local Hot seat mimics the multiplayer feature found in real pinball tables in which up to four players take turns each one playing until a ball is lost Local splitscreen allows players to play simultaneously with a time or score limit ending the game,Missing,nan,nan,nan,nan,nan,nan
1479168000,"[5, 10, 31]",42901,Watch Dogs 2: Gold Edition,"[6, 48, 49]",Following the events of Chicago San Francisco becomes the next city to install the CTOS central Operating System which connects everyone with everything Marcus Holloway an intelligent hacker from Oakland California is punished for a crime he did not commit by the upgraded CTOS 20 system which categorizes him as the suspect Realizing the system covertly brings harm to the innocent citizens of San Francisco he decides to work with the hacking group DedSec to take down the citys CTOS 20 and Blume the company behind it  Marcus joins DedSec and works with fellow hackers Sitara Wrench Horatio and Josh and they begin using their skills to expose corrupt organizations and corporations that are secretly using stolen personal CTOS data for their own personal gain The game begins with Marcuss DedSec initiation test deleting his own CTOS profile from the database Being successful he is accepted into DedSec He is soon alerted about a fake church called New Dawn that serves as a criminal organization Eventually Marcus stumbles upon the existence of Bellwether a data manipulation program being fed CTOS data by Dušan Nemec Blumes CTO to manipulate world finance and politics DedSec later manages to recruit the assistance of oldtime hacker Raymond TBone Kenney who is determined to battle Blume  With his assistance DedSec manage to expose the corruption of the FBI and numerous Silicon Valley corporations such as Nudle Tidis and Galilei and take down the ringleaders of the Tezcas a violent street gang who kidnapped DedSec member Horatio Carlin and killed him after he refused to cooperate with them Learning that Blume is planning to install a satellite network designed to bypass undersea data cables which would effectively give Blume a monopoly on the entire worlds electronic data and stock exchanges they infiltrate the launch area of one of the satellites to install a backdoor In order to bring down Blume and Dušan for good Marcus breaks into Blumes San Francisco headquarters and hacks their servers exposing the existence of Bellwether and Dušans corruption Dušan is arrested for fraud and Blume is put under investigation though DedSec resolve to continue their fight against Blume  In an extended ending scene added in a postrelease patch two unidentified individuals note that more DedSec cells and hacktivist groups have been emerging worldwide in response to the San Francisco Blume scandal and that it is time to put their own plans into motion possibly signaling a third Watch Dogs game,Use hacking as a weapon in the massive  dynamic open world of Watch Dogs 2  In 2016 ctOS 20 an advanced operating system networking city infrastructure was implemented in several US cities to create a safer more efficient metropolis  Play as Marcus Holloway a brilliant young hacker living in the birthplace of the tech revolution the San Francisco Bay Area Team up with Dedsec a notorious group of hackers and expose the hidden dangers of ctOS 20 which in the hands of corrupt corporations is being wrongfully used to monitor and manipulate citizens on a massive scale  With the power of hacking and Dedsec by your side launch the Hack of the Century take down ctOS 20 and give freedom back to whom it belongs the people,Missing,nan,nan,nan,nan,nan,nan
1478217600,"[5, 31]",42896,Call of Duty: Infinite Warfare - Legacy Edition,"[6, 48, 49]",Missing,Infinity Ward the awardwinning studio that helped create the blockbuster Call of Duty franchise reaches new heights with Call of Duty Infinite Warfare At its core Infinite Warfare returns to the roots of the franchise where cinematic immersive storytelling takes center stage as told through an unfolding largescale war and epic battles that deliver an authentic Call of Duty experience Delivering a rich and engaging narrative in a setting unlike anything to date in a Call of Duty game the campaign is a return to the franchises gritty military roots throughout new environments never before seen in the franchise The player will embark on a classic war story about grand scale warfare all set in a grounded future where human conflict has spread throughout our solar system,Missing,nan,nan,nan,nan,nan,nan
1478822400,[5],41627,Gears of War 4: Ultimate Edition,[49],Missing,A new saga begins for one of the most acclaimed video game franchises in history After narrowly escaping an attack on their village JD Fenix and his friends Kait and Del must rescue the ones they love and discover the source of a monstrous new enemy Includes the base game a collectible SteelBook and Season Pass Gears of War 4 Ultimate Edition is your gateway to Early Access for Gears of War 4 allowing you play on Friday October 7  four days before the games standard release date Season Pass includes the exclusive Vintage VIP Pack one year of unlimited map access early access to an exclusive VIP playlist and six Gear Packs,Missing,nan,nan,nan,nan,nan,nan
1478217600,"[5, 31]",41625,Call of Duty: Infinite Warfare - Legacy Pro Edition,"[6, 48, 49]",The Legacy Pro Edition of Call of Duty Infinite Warfare comes in a SteelBook case and includes   Modern Warfare Remastered  Season Pass  The official game soundtrack  Extra digital content in Infinite Warfare,Infinity Ward the awardwinning studio that helped to create the blockbuster Call of Duty franchise reaches new heights with Call of Duty Infinite Warfare At its core Infinite Warfare returns to the roots of the franchise where cinematic immersive storytelling takes centre stage as told through an unfolding largescale war and epic battles that deliver an authentic Call of Duty experience  Packing three unique game modes Campaign Multiplayer and Zombies there is something for every Call of Duty fan Delivering a rich and engaging narrative in a setting unlike anything to date in a Call of Duty game the campaign is a return to the franchises gritty military roots throughout gripping environments never before seen in the franchise,Missing,nan,nan,nan,nan,nan,nan
1478736000,"[31, 32]",38489,Aragami: Collector's Edition,"[3, 6, 14, 48, 49]",You are Aragami a vengeful spirit with the power to control the shadows Youve been summoned by Yamiko a girl imprisoned in the city fortress of Kyuryu Embark on a dark journey full of blood and secrets to discover the truth about aragami Infiltrate the occupied city of Kyuryu with your supernatural powers and fight Light with Shadow Uncover a story about twin souls bound together by destiny that surpasses time and memory,Aragami is an actionadventure stealth video game developed and published by Lince Works for Linux Microsoft Windows OS X and PlayStation 4 The game was originally titled Twin Souls The Path of Shadows    The Collectors Edition includes the main game a Digital Artbook and the games Original Soundtrack by Twin Feathers,Missing,nan,nan,nan,nan,nan,nan
1480377600,"[13, 15]",26141,Cities: Skylines - Natural Disasters,"[3, 6, 14, 48, 49, 167, 169]",Missing,Cities Skylines  Natural Disasters is a DLC for the city simulation game Cities Skylines Natural Disasters features a catalog of catastrophes to challenge mayorplayers everywhere including planning with early warning systems and emergency routes devastating and destructive disaster effects and caring for the populace as they struggle to rebuild The expansion will also update Cities Skylines with a new scenario editor and gameplay mode allowing players to finally win  or lose  the game on their own terms,Missing,nan,nan,nan,nan,nan,nan
1479945600,"[5, 24]",25641,Tom Clancy's Rainbow Six Siege: Operation Red Crow,"[6, 48, 49]",Missing,In Operation Red Crow two SAT Operators join Team Rainbow to neutralize the threat residing in our new free map Skyscraper This fourth major content update aims to improve game experience offers new customization opportunities and lots more The new map Skyscraper also offers fresh tactical opportunities for groupbased assaults,Missing,nan,nan,nan,nan,nan,nan
1478131200,[33],20901,Xbox Live Arcade Game Pack,[12],Missing,Xbox Live Arcade Game Pack is a package of three Xbox Live Arcade games The compilation was packaged with a black wireless controller The disc works by inserting it into the system just like any other game However rather than directly launching any of the titles it adds three items to the Xbox Live Arcade menu with a small disc icon next to each name,Missing,nan,nan,nan,nan,nan,nan
1478563200,Missing,82408,The Telltale Undead Survival Bundle,[49],Missing,This bundle includes four games from Telltale   The Walking Dead The Complete First Season  The Walking Dead Season Two  The Walking Dead Michonne  A Telltale Miniseries  7 Days to Die plus all four additional DLC skin packs,90.0,nan,nan,nan,nan,nan,nan
1479168000,"[9, 31]",23954,Assassin's Creed: The Ezio Collection,"[48, 49, 130]",Live the life of Ezio and learn the ways of the Assassin as he seeks vengeance for the betrayal of his family Travel through 15thcentury Renaissance Italy including the capital Rome and finally onto 16thcentury Constantinople,Make history as the legendary Master Assassin Ezio Auditore da Firenze in Assassins Creed The Ezio Collection which includes the acclaimed singleplayer campaigns and singleplayer addon content no multiplayer content from Assassins Creed II Assassins Creed Brotherhood and Assassins Creed Revelations with enhanced graphics  Live the life of Ezio and learn the ways of the Assassin as he seeks vengeance for the betrayal of his family Travel through 15thcentury Renaissance Italy including the capital Rome and finally onto 16thcentury Constantinople,89.31373734480883,50.26,72.12,105.62,83.0,128.0,158.0
1478822400,"[5, 12, 31]",11118,Dishonored 2,"[6, 48, 49]",Dishonored 2 is set 15 years after the Lord Regent has been vanquished and the dreaded Rat Plague has passed into history An otherworldly usurper has seized the throne from Empress Emily Kaldwin leaving the fate of the Isles hanging in the balance As either Emily Kaldwin or Corvo Attano travel beyond the legendary streets of Dunwall to Karnaca a oncedazzling coastal city that holds the key to restoring Emily to power Armed with the mark of the Outsider and powerful new supernatural abilities hunt down your enemies and forever alter the fate of the Empire,Dishonored 2 is a firstperson action video game and the sequel to Dishonored It borrows many of the gameplay elements from the first opus players define their own play style by blending action assassination stealth mobility and combat Combining tools at their disposal players are allowed options to eliminate enemies whether they choose to pursue them unseen or ruthlessly attack head on Dishonored 2 features the same campaign style as its predecessor in which the protagonist must advance through a series of missions,85.40559390043462,12.46,22.72,44.72,82.0,1555.0,2426.0
1478304000,"[5, 13, 15]",51611,Steel Rain X,[49],Missing,Steel Rain X is a truly novel mix of strategy RPG and frantic action with a modern high velocity shmup core at its center You get to control 2 wings you can tactically arrange in different formations and firemodes as you fight your way through an impressive variety of overwhelmingly huge enemy fleets  Liberate planets build colonies research new technologies and learn new active and passive skills Construct buildings and research new combat technologies and skills Wisely craft items and play through missions to gather the experience points and cash needed for even more exotic and powerful upgrades,80.0,nan,nan,nan,nan,nan,nan
1480377600,"[13, 30, 33]",26292,Pinball FX2 VR,"[6, 49, 165, 384, 385]",Missing,Creating a brand new way to play pinball that deftly combines the look and feel of digital pinball with the sensation of a realworld experience Pinball FX2 VR is the premiere place for pinball action in VR,80.0,0.0,0.0,0.0,0.0,0.0,0.0
1479168000,"[5, 10, 31]",24443,Watch Dogs 2: Deluxe Edition,"[6, 48, 49]",Missing,Play as Marcus Holloway a brilliant young hacker living in the birthplace of the tech revolution the San Francisco Bay Area Team up with Dedsec a notorious group of hackers to execute the biggest hack in history take down ctOS 20 an invasive operating system being used by criminal masterminds to monitor and manipulate citizens on a massive scale  The Watch Dogs 2 Deluxe Edition includes  Watch Dogs 2 Game  Lithographies  Map of San Francisco  Digital soundtrack  2 personalisation packs,80.0,nan,nan,nan,nan,nan,nan
1479081600,"[8, 31, 32]",19203,Mekazoo,"[3, 6, 14, 41, 48, 49]",Missing,Mekazoo is a throwback 2d platformer with vibrant and fully 3d worlds that can be explored and conquered with a kinetically diverse cast of Mekanimals    Use pairs of Mekanimals to swing boost bounce climb and fly through fast and flowy platforming environments  Take on an insectoid army and overcome the many challenges that lie ahead  Defeat Gigantic Mekanimal Bosses to unlock their power  Collect shiny medals sparkling gems and bountiful Mekaballs for wondrous rewards  Explore a variety of lush environments inside and out and discover the secrets of the Mekanasphere,80.0,4.5,0.0,0.0,0.0,0.0,1.0
1479254400,"[8, 12, 31, 32]",16477,Even the Ocean,"[6, 14, 48, 49, 130]",Missing,From the creators of Anodyne comes a grand story about Aliph a lowly power plant technician for Whiteforge City who finds her world turned upsidedown after a routine maintenance trip goes awry Now working directly with Whiteforges Mayor Biggs to face an unknown menace Aliph must navigate her newfound power and influence to save the city  Aliphs identities environmental issues and the worlds fate all hang in the balance of Light and Dark energies,80.0,7.05,7.88,9.13,63.0,9.0,23.0
1479168000,"[9, 12, 31, 32]",11598,Ittle Dew 2,"[3, 6, 14, 48, 49, 130]",Missing,Float ashore on a strange island Ittle and Tippsie crash onto yet another island filled with loot puzzles and mysterious inhabitants With the help of a magical map they set out to steal eight pieces of a raft from increasingly improbable locations including beaches prairies an art exhibit and some dudes basement  Wield magical weapons Discover four weapons that double as puzzle solving items and upgrade them by finding additional copies Secret artifacts abound in the islands many hidden caves all of which can be found and solved with your starting equipment  Adventure your own way Who needs a map anyway Tackle the first seven dungeons in any order and use your items to open various shortcuts within The craftiest of adventurers have more than one way to open a locked door,80.0,5.1,9.08,12.45,81.0,12.0,19.0
1480291200,"[9, 31, 32]",26223,Quern: Undying Thoughts,"[3, 6, 14, 49]",Missing,Quern is a first person puzzle adventure with captivating story and beautiful graphics Quern refreshes the genre with flexible gameplay and reuseable puzzle mechanics The visuals and the music combine traditional and modern elements providing a unique mood for the game  One of the specialities of Quern is that the tasks to be solved are not managed as separate individual and sequential units but as a complex entity amongst which the players may wander and experiment freely Often a bad or seemingly irrational result may bring the player closer to the final solution if those are reconsidered and thought over again later in the possession of the knowledge gained during the game,79.6246197141129,13.81,14.11,18.1,83.0,29.0,92.0
1478217600,[5],24920,Call of Duty: Modern Warfare Remastered,"[6, 48, 49]",Missing,One of the most criticallyacclaimed games in history Call of Duty 4 Modern Warfare is back remastered in true highdefinition featuring enhanced textures rendering highdynamic range lighting and much more to bring a new generation experience to fans,78.90457589473705,6.14,8.45,16.52,79.0,680.0,733.0
1479772800,"[12, 25, 31]",25081,Darksiders: Warmastered Edition,"[6, 41, 48, 49, 130]",Apocalyptic Power  Unleash the wrath of War combining brutal attacks and supernatural abilities to decimate all who stand in your way Extreme Arsenal  Wield a devastating arsenal of angelic demonic and Earthly weapons and blaze a trail of destruction atop Ruin Wars fiery phantom steed Epic Quest  Battle across the wastelands and demoninfested dungeons of the decimated Earth in your quest for vengeance and redemption Character Progression  Uncover powerful ancient relics upgrade your weapons unlock new abilities and customize your gameplay style Battle Heaven and Hell  Battle against all who stand in your way  from warweary angelic forces to Hells hideous demon hordes Remaster Edition Features PS4 Xbox One and Wii U versions of Darksiders Wrath of War Native 1080p rendering resolution Doubled all the texture resolutions Rendering improvements and rework Better shadow rendering quality Post processing effects 60 FPS in moment to moment gameplay PS4 Xbox One PC 30 for WiiU,Deceived by the forces of evil into prematurely bringing about the end of the world War  the first Horseman of the Apocalypse  stands accused of breaking the sacred law by inciting a war between Heaven and Hell In the slaughter that ensued the demonic forces defeated the heavenly hosts and laid claim to the Earth  Brought before the sacred Charred Council War is indicted for his crimes and stripped of his powers Dishonored and facing his own death War is given the opportunity to return to Earth to search for the truth and punish those responsible  Hunted by a vengeful group of Angels War must take on the forces of Hell forge uneasy alliances with the very demons he hunts and journey across the ravaged remains of the Earth on his quest for vengeance and vindication,78.3464508716657,nan,nan,nan,nan,nan,nan
1479168000,"[5, 31]",19441,Watch Dogs 2,"[6, 48, 49, 170]",In 2016 ctOS 20 an advanced operating system networking city infrastructure was implemented in several US cities to create safer more efficient metropolises  Play as Marcus Holloway a brilliant young hacker living in the birthplace of the tech revolution the San Francisco Bay Area Team up with Dedsec a notorious group of hackers and expose the hidden dangers of ctOS 20 which in the hands of corrupt corporations is being wrongfully used to monitor and manipulate citizens on a massive scale  With the power of hacking and Dedsec by your side launch the Hack of the Century take down ctOS 20 and give freedom back to who it belongs to the people,Explore a massive and dynamic open world offering an incredible variety of gameplay possibilities Hack your way through traffic while you engage in dangerous car chases through the winding streets of San Francisco traverse the rooftops of the colorful and vibrant neighborhoods of Oakland and infiltrate the cuttingedge offices of Silicon Valley companies There are many secrets to uncover in the birthplace of the tech revolution,77.35364140364031,19.18,31.64,45.96,75.0,1357.0,2052.0
1480377600,"[12, 25, 31]",359,Final Fantasy XV,"[6, 48, 49, 130, 165, 170]",The game takes place in a world similar to modernday Earth The nations of the world once waged war over control of the worlds crystals and all but the nation of Lucis have lost theirs and regressed to medieval societies Noctis Lucis Caelum Crown Prince of the kingdom of Lucishaving gained magical power from a neardeath experienceis driven from his home when the empire of Niflheim invades Lucis on the eve of the final peace negotiations between the two nations Now on the run with his companions Noctis begins to work towards defeating the forces of Niflheim and rescuing the crystal from their control,Play as Noctis the Crown Prince of the Kingdom of Lucis as you seek to reclaim your homeland from the imperial army With your closet friends along for the ride youll travel through the breathtaking world of Eos encountering largerthanlife beasts and unforgiving enemies Face thrilling combat as you learn to master your weaponry and magic skills by channeling the power of your ancestors,76.68310161481395,27.79,52.89,94.58,77.0,1750.0,2716.0
1479168000,"[13, 15, 32]",25775,Overcooked!: The Lost Morsel,"[6, 48, 49]",Missing,The Overcooked Lost Morsel content pack continues the chefs crazy culinary adventure through six new campaign levels featuring challenging new kitchens set in an exotic jungle world a new vehicle to navigate the world map in and six new chef characters to unlock,75.9583159939169,nan,nan,nan,nan,nan,nan
1479427200,[5],6748,Killing Floor 2,"[6, 48, 49]",In KILLING FLOOR 2 players descend into continental Europe after it has been overrun by horrific murderous clones called Zeds that were created by the corporation Horzine The Zed outbreak caused by Horzine Biotechs failed experiments has quickly spread with unstoppable momentum paralyzing the European Union Only a month ago the first Zed outbreak from the original KILLING FLOOR ripped through London now the specimen clones are everywhere Civilization is in disarray communication networks have failed governments have collapsed and military forces have been systematically eradicated The people of Europe are now focused on selfpreservation the lucky few who survived having gone into hiding  But not all have given up hope a motley group of civilians soldiers and mercenaries have banded together to fight the outbreaks from privately funded bases across Europe When a specimen clone outbreak is detected the players are sent into Zedladen hot zones to exterminate all threats using whatever means necessary,In Killing Floor 2 players descend into Europe where the Zed outbreak has quickly spread and gained unstoppable momentum Just one month after the conclusion of the events in the original Killing Floor the clones are everywhere and civilization is in disarray governments have collapsed and military forces are gone,72.69192413840402,14.52,72.3,108.25,71.0,182.0,86.0
