,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
33,212,Brütal Legend,"[3, 6, 9, 12, 14]",Brütal Legend is an actionadventure that marries visceral action combat with openworld freedom Set in a universe somewhere between Lord of the Rings and Spinal Tap its a fresh take on the actiondriving genre which in this case is full of imitation cover bands demons intent on enslaving humanity and Heavy metal tunes Featuring the talents of comedian actor and musician Jack Black as super roadie Eddie Riggs as well as cameos by some of the biggest names in metal music its a wild ride in the belly of the beast that is not to be missed by gamers and Metalheads alike,"[7, 11, 13, 15, 31]",73.17409336766923,The vivid and wildly creative world of Brütal Legend is brought to life through a spate of chrome leather rocker babes epic music firebreathingstudwearing beasts mountains made of guitar amps and more Follow Eddie as he embarks on a tour of epic destruction with an axe a guitar and his minions as he commands the power of rock in epic band battles Its lighterflicking awesomeness that will melt your face clean off,9.2,13.91,24.3,70.0,617.0,757.0
34,7176,Saw,"[6, 9, 12]",The story centers on Detective David Tapp who awakens in a decrepit abandoned asylum He has been captured by his longtime nemesis Jigsaw Obsessed with catching this serial killer Tapps mission has consumed him and ruined his family resulting in divorce mental imbalance and abandonment Worse yet this frantic hunt destroyed Tapps career while he watched his longtime friend and partner get killed by one of Jigsaws traps Now Jigsaw has the upper hand and has captured the detective Tapp must play a deadly gamethe likes of which he has been investigating for yearsto escape and in order to do so he must survive the lethal traps and puzzles that Jigsaw has put in place for him and others But each victim has a dark connection to Tapp Will Tapp save them Can he survive his obsession to find the Jigsaw killer,[9],70.73070104907741,Missing,,,,,,
35,5190,SpongeBob's Truth or Square,"[5, 12, 20, 38]",When SpongeBob misplaces the Krabby Patty formula he must relive some of his best and worst memories to try and remember where it is Unfortunately the dastardly Plankton is trying to make him remember so he can steal it for himself,"[8, 31]",70.15629078361842,Missing,3.98,5.25,7.73,65.0,44.0,36.0
36,451,Operation Flashpoint: Dragon Rising,"[6, 9, 12]",Operation Flashpoint Dragon Rising is a game about a fictitious conflict on one of the Sakhalin islands a conflict that is in danger of erupting onto a global scale The player takes the role of a US soldier part of the allied force fighting against outnumbering Chinese forces vying for control of the island  The game centers on a campaign narrative that gives the player a variety of roles in the allied forces ranging from a Marine Infantry tank commander Special Forces and helicopter captain The game has an incredible realistic depiction of war with careful attention to the detail of the weapons equipment and tactics of the armed forces The action is varied from intense fire fights through to slower pace tactical decision making on how to best tackle the mission objectives,"[5, 9, 13, 15, 24]",70.10025541042647,Missing,11.68,15.3,19.04,59.0,66.0,64.0
37,3767,Madagascar Kartz,"[5, 9, 12, 20]",Madagascar Kartz is a racing game based on DreamWorks Animations Madagascar It was released on October 27 2009 and the second game on Madagascars spinoff series  Gameplayedit The game is a basic kart racing game and the player can perform jumps flips rolls1 There are many different stages from scenes of the franchise1 Playable characters include Alex Marty Gloria Melman King Julien Mason and Phil or all four of the penguins1 The Madagascar Kartz Wheel is bundled with the Wii version of the game This wheel is optional This wheels look is different from that of the Wii Wheel from Mario Kart Wii1  Playable characters include Alex the Lion Marty the Zebra Melman the Giraffe Gloria the Hippotamus The Penguins The Chimps and King Julien from the Madagascar Two characters from other movies are included alongside the Madagascar Shrek from Shrek and BOB from Monsters vs Aliens all DreamWorks Animation franchises Race types include Quick Race Championship Time Trial and Checkpoint race A Championship race is one where the player collects mangoes and tries to finish first place in order to unlock higher speed classes 50cc 100cc 150cc 200cc the last one is raced in reverse directionmirror mode more karts and tracks In Time Trial players beat their own times and earn medals gold silver and bronze In Checkpoint Race players collect as many hourglasses as they can before the time runs out There are several tracks in the game Also in a track most tracks have 2 shortcuts I Like to Move It sung by Reel 2 Real is the menu theme The games gameplay is similar to those of Mario Kart Wii by Nintendo The sequel is Super Star Kartz,[10],70.02221733836559,Missing,1.35,4.0,6.0,42.0,10.0,7.0
38,20420,Earthworm Jim HD,"[9, 12, 39, 74, 159]",Earthworm Jim HD is a high definition remake of the original Earthworm Jim video game  The main addition to the gameplay is the inclusion of a 4 player cooperative online multiplayer mode The game contains new levels not present in the original release which can be played with up to four players both locally or over the internet and involve teamworkbased puzzles and gameplay There are fifteen multiplayer levels in total Achievements can also be unlocked in the multiplayer portion of the game rewarding players for being No 1 in each Xbox Live multiplayer level,"[5, 8, 31]",70.0,Jim is a normal earthworm until a special super suit falls from the sky and allows him to operate much like a human with his wormpart acting as a head and the suit acting as arms body and legs Jims task is twofold he must evade the games many antagonists who are after him because they want the suit back and also rescue and protect Princess WhatsHerName from them The game plays out with Jim eluding and defeating all enemies and saving Princess WhatsHerName However not only does she not return Jims affection but she is also crushed by the flying cow that was launched at the beginning of the game by Jim himself,,,,,,
39,4688,Backyard Football '10,"[5, 8, 12]",Backyard Football 10 features new coop play for exciting 2 vs 2 action and is packed with a roster full of NFL superstars featured as animated middleschoolers in the game The game featuring top NFL players as kids and combines realistic NFL plays and strategies with wild arcade style power moves and comical scenarios so gamers of all ages can learn the fundamentals of football while having fun Multiple levels make it easy enough for beginners yet challenging enough for even diehard football fans  In addition to new coop 2 vs 2 multiplayer action Backyard Football 10 features enhanced controls new unlockables insane power ups custom teams and characters multiple play modes single player season play tournament and allpro as well as a hall of fame from Backyard Football 09,[14],70.0,Missing,0.0,0.0,3.03,90.0,1.0,2.0
40,2802,Ben 10 Alien Force: Vilgax Attacks,"[5, 8, 12, 20, 38]",BEN 10 ALIEN FORCE Vilgax Attacks is the latest game in the multimillion unit selling video game series Players will have the opportunity to experience the vast ALIEN FORCE universe in a brand new actionadventure game taking Ben into outer space and distant planets for the first time ever in the series to battle against a terrifying threat that only he can stop  Ben Tennysons greatest enemy of all time Vilgax has been busy assembling his own extreme team of Bens most fearsome foes in a grand scheme to take over the universe one planet at a time culminating with the destruction of Bens home planet the Earth One planet after anotherincluding some of the home worlds of Bens alien formshas quietly been falling under the control of Vilgax and the villainous underling bosses hes been stationing on each conquered world to rule ruthlessly in his stead each more eager than the next to rid the universe of the bane of their collective evil existence Ben Tennyson once and for all  Now its the Earths turn and Bens the only person for the job The fate of the whole universe lies in your hands,"[4, 31]",69.29936781719591,Missing,5.84,6.11,6.23,68.0,32.0,20.0
41,4656,A Boy and His Blob,"[3, 5, 6, 9, 14, 34, 39, 46, 48, 49, 130]",When Blobolonia is threatened by an evil Emperor the blob comes to Earth looking for help Instead he finds a young boy Help the blob dethrone the evil Emperor thats terrorizing Blobolonia and establish a friendship with the blob that will last a lifetime,"[8, 9, 31]",68.29949633731223,Missing,9.67,10.67,17.56,67.0,53.0,67.0
42,5300,WWE SmackDown vs. Raw 2010,"[5, 8, 9, 12, 20, 38, 55]",The bestselling fighting videogame franchise returns to the virtual ring with the most authentic entertaining and compelling simulation of WWE programming to date Featuring unparalleled creation tools a robust Superstar roster key franchise improvements and a few surprises WWE SmackDown vs Raw 2010 delivers the empowering freedom to create customize and share gameplay experiences Its your world now,"[4, 14]",66.41519092947553,Missing,13.6,21.13,38.3,73.0,56.0,29.0
43,4703,Bakugan Battle Brawlers,"[5, 8, 9, 12, 20]",One day the players character meets Dan Kuso one of the Battle Brawlers who teaches him the rules in a fight against Shuji you get a Serpenoid a Juggernoid and a Saurus that match the attribute you chose at the start of the game After going to the local store and meeting Alice who suggests the player should battle with other brawlers in the park to earn BP Bakugan Points the games currency a strange Bakugan called Leonidas falls from the sky who is now the new best friend of the player Leonidas attribute depends on what attribute you chose Leonidas is an unknown and aggressive Bakugan that was created by all the hate and anger of the lost Bakugan trapped in the Doom Dimension In several fights the player will meet a lot of people but at the same time a Darkus user whose name is Marduk decides to rule over all Bakugan together with Vladitor another Bakugan that suddenly appears  Right after Naga got the Silent Core the seals that held Vladitor captive in the Doom Dimension suddenly broke and he escaped from the Doom Dimension At the end of a tournament when Dan makes the player an official Bakugan Battle Brawler Marduk is revealed to have allied with Hal G Masquerade and Naga in order to defeat the Battle Brawlers and rule over the worlds and the Bakugan The player must win the Ultimate Battle Tournament defeating also Dan Runo Marucho Julie Shun Masquerade and a 1on1 showdown with Omega Leonidas and Battle Axe Vladitor After the player wins both Vladitor and Leonidas disappear saying they have only little power left after the brawl Later the player discovers that Vladitor gave Leonidas his remaining power saying he deserved it leaving Leonidas to assume that Vladitor wasnt all bad The game ends with the player throwing Leonidas in the air shouting Bakugan brawl,"[15, 35]",60.8879080062694,Missing,8.87,33.5,35.56,69.0,78.0,63.0
44,6991,Fairytale Fights,"[9, 12]",Using the Unreal Engine 3 like youve never seen it Fairytale Fights takes popular characters and tales from the pantheon of well known fairytales and turns them on their heads as players must fight their way through hordes of enemies on a quest to restore their own personal honor and reestablish peace in the land of fairytales Inspired by twisted cartoons like Happy Tree Friends and Itchy and Scratchy and featuring a wildly colorful and distinct art style players can cooperatively complete quests in the singleplayer storyline or compete in chaotic multiplayer battle with up to 4 players online or offline,"[8, 9, 25, 31]",60.20408163265306,Missing,10.27,20.0,0.0,69.0,10.0,8.0
