first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1365552000,[14],41585,Rugby League Live 2,"[9, 12]",Rugby League Live 2 is a sports game in the Rugby League series of Rugby League video games It was developed by Big Ant Studios for PlayStation 3 and Xbox 360 It was released on 9 October 20121 Commentary was provided by Andrew Voss and Phil Gould2 The cover features Benji Marshall a former Wests Tigers player and now a St George Illawarra Dragons player,Missing,Missing,16.0,0.0,62.5,60.0,2.0,2.0
1366675200,"[5, 31]",25160,Star Trek: The Video Game,"[6, 9, 12]",Assume the role of one of the greatest sciencefiction heroes of TV and film Kirk and Spock in Star Trek an original coop gaming experience that builds on the Star Trek universe Set in the 23rd Century world of the Star Trek reboot this coverbased shooter inserts players in an original story and actionbased combat,Missing,Missing,nan,nan,nan,nan,nan,nan
1366070400,Missing,20851,Forza Horizon - 1000 Club Expansion Pack,[12],This game expansion adds new challenges for every car available to drive in Forza Horizon over 1000 challenges in all Every completed challenge awards you a gold medal The more medals you collect the faster you dominate friends on the 1000 Club leaderboard,Missing,Missing,nan,nan,nan,nan,nan,nan
1366070400,[5],20154,Call of Duty: Black Ops II - Uprising,"[6, 9, 12]",Uprising is a downloadable content pack DLC for the 2012 game Call of Duty Black Ops II It includes four new multiplayer and one new zombie map   Vertigo takes place on the top of a skyscraper in India  Encore takes place at a music festival in London England  Magma takes place in a village struck by a volcano eruption in Japan  Studio takes place in a Hollywood movie set  Mob of the Dead the zombie map taking place on Alcatraz Island and the Golden Gate Bridge,Missing,Missing,nan,nan,nan,nan,nan,nan
1365552000,[10],10261,Motocross Madness,[12],Motocross Madness is back Take your bike freeriding across massive environments from the deserts of Egypt to the snows of Iceland Drift trick and turbo boost your way across 9 expansive offroad tracks in single player events ghost challenges and 8player multiplayer races Combine stats with your friends in Bike Club to unlock rewards then compete across all events to reach the top of your club,Missing,Missing,4.0,5.79,18.5,61.0,17.0,7.0
1366156800,[12],5316,Monster Hunter Frontier G,"[6, 9, 12, 41, 46]",Monster Hunter Frontier G is a massively multiplayer online roleplaying game MMORPG in the Monster Hunter franchise for Microsoft Windows Xbox 360 PlayStation Vita PlayStation 3 and Wii U As of August 2014 the game has 45 million registered players,Missing,Missing,0.0,0.0,0.0,86.0,2.0,0.0
1366675200,"[12, 31]",16300,Dragon's Dogma: Dark Arisen,"[6, 9, 12, 48, 49, 130]",Dragons Dogma Dark Arisen contains all the content from the original Dragons Dogma plus the additional content from its sequel including the Bitterblack Isle area filled with challenging new enemies and quests and additional high level weapons and armour sets Along with its stunningly high resolution graphics and full Steam platform support this is the ultimate franchise experience for PC players  Set in a huge open world Dragons Dogma Dark Arisen presents a rewarding action combat experience Players embark on an epic adventure in a rich living world with three AI companions known as Pawns These partners fight independently demonstrating prowess and ability that they have developed based on traits learnt from each player PC users can share these Pawns online and reap rewards of treasure tips and strategy hints for taking down the terrifying enemies Pawns can also be borrowed when specific skills are needed to complete various challenging quests,81.92259659896683,Missing,33.07,53.63,113.16,79.0,642.0,753.0
1364947200,"[8, 9, 31, 32]",2605,BattleBlock Theater,"[3, 6, 12, 14]",In BattleBlock Theater players control a prisoner as they are forced to play through games devised by Hatty Hattington Controls are simple with the game largely consisting of running jumping and punching Levels are made up of various types of blocks such as collapsing blocks sticky walls bouncy volcanic rocks and deadly spikes and also feature hazards such as water and deadly creatures,77.41286528016424,Almost all of the games cutscenes are done in a stick puppet style The game begins with the narrator played by Will Stamper telling the adventures of the hundreds of friends aboard the SS Friendship as well as Hatty Hattington who is known as best friend to one and all After encountering a heavy storm the SS Friendship becomes shipwrecked on a mysterious seemingly abandoned island and the crew itself vanishes Upon waking up from the wreck the player character seeks shelter from the storm in a dilapidated theater Soon afterwards the player discovers technologically advanced highlyevolved cats restraining a captive Hatty as he is being fitted with an ominously glowing top hat The hat appears to change him and he alerts the cats to the players presence attacking them and rendering them unconscious Upon coming to it is revealed that the entire crew of the SS Friendship is being held prisoner by the cats with Hatty as their apparent new leader The player is then released from their cell and forced into deadly games by the feline wardens The cats who force their prisoners into deadly theater performances watch with amusement as the player fights for their survival As the player completes challenges they find gems which are spend on unlocking fellow crew members to play as in these theater performances Appearing to be possessed by the hats unknown powers Hatty begins working for the cats and against the player As the player progresses the narrator reveals more about the theater Hundreds of years before the player shipwrecked on the island Purrham Furbottom a theatrical aficionado sought to build the worlds greatest theater The opening night saw the most jawdropping feats and thrills the likes of which were never seen before making the theater an overnight success However Furbottom did not allow intermissions in the theater and after an untold amount of time watching the show he died after pooping himself to death on the way to the bathroom Since then his top hat has been passed down to various others who were each revered by the cats as their leader and who each met with grim fates of their own The hat the narrator theorizes is haunted by the grief and sorrow of each of its past wearers and Hatty is its current victim having sunk into a depression while being surrounded by the many gems the player has accrued without doing anything to help the state of the theater Eventually the cats grow tired of Hattys inaction and begin rioting striking and more while the players challenges grow increasingly difficult As the theater deteriorates further the narrator provides encouragement to the player and continues to shed light on the cats mental state which grows more unstable as time progresses The narrator also instructs the player to enter The Vault which houses Hatty and all the gems the player has spent before the cats kill Hatty and the rest of the crew starting the madness over again After completing the final set of challenges inside the Vault the player breaks into Hattys throne room Hatty doesnt budge so the player carries him out of the crumbling theater as the crew of the SS Friendship orchestrates a mass breakout Everyone manages to make it back to the boat amidst the chaos escaping the island and the cats that reside there As the player celebrates with hot cocoa he tries to cheer up Hatty who the narrator implies has sunk into a catatonic state from prolonged exposure to the hat The narrator sings a sad song as the credits roll before quickly recovering and singing a more happy upbeat song rocking the boat and flinging Hatty into the sea where he sinks to the bottom The hat lands on his head and begins glowing green as opposed to its usual red and shoots a beam skyward where it sends the boat flying and continues into space where it vaporizes a bear that appeared during the narrators upbeat song The narrator claims to understand what just happened but does not explain sending the game back to the title screen,10.21,16.42,40.35,76.0,515.0,442.0
1365984000,[31],14568,Dishonored: The Knife of Dunwall,"[6, 9, 12, 48, 49]",In Dishonored The Knife of Dunwall take on the role of Daud the legendary assassin who killed the Empress This second addon pack for the awardwinning first person action game from Arkane Studios gives you a new perspective on Daud and access to his weapons gadgets allies and supernatural abilities,76.85545028055036,After assassinating the Empress and forever changing the fate of Dunwall you embark on a search for redemption The Outsider reveals the key to your atonement but whoor whatis Delilah Accompanied by the Whalers your loyal band of mercenary assassins your search will take you through neverbeforeseen districts of Dunwall as you face off against new and terrible foes Employ a unique arsenal that enhances Dishonoreds dynamic combat mobility and stealth systems In the struggle to hang onto the last shred of your humanity the choices you make will ultimately determine your fate,3.88,5.16,8.11,80.0,338.0,462.0
1366675200,"[13, 31, 32]",3152,Don't Starve,"[3, 6, 14, 48, 49, 130]",Dont Starve is an uncompromising wilderness survival game full of science and magic  You play as Wilson an intrepid Gentleman Scientist who has been trapped by a demon and transported to a mysterious wilderness world Wilson must learn to exploit his environment and its inhabitants if he ever hopes to escape and find his way back home  Enter a strange and unexplored world full of strange creatures dangers and surprises Gather resources to craft items and structures that match your survival style Play your way as you unravel the mysteries of this strange land,76.04068157061639,Missing,30.6,66.8,103.36,72.0,268.0,70.0
1366761600,"[9, 14, 15, 16, 35]",2047,Poker Night 2,"[6, 9, 12, 14]",Poker Night 2 is a poker video game developed by Telltale Games It is the sequel to Poker Night at the Inventory and like its predecessor features crossover characters from different franchises,75.90783886885806,Poker Night 2 is a computerbased poker simulation between an unseen participant the player and four characters Each player starts with the same amount of virtual money and competes in standard poker rules to try to eliminate all the other players by exhausting their money In addition to Texas hold em style of play Poker Night 2 includes Omaha hold em as well The four additional characters in addition to the player are Sam from the Sam  Max franchise voiced by David Nowlin who is assisted by Max voiced by David Boat Brock Samson from The Venture Bros voiced by Patrick Warburton Ash Williams from The Evil Dead franchise voiced by Danny Webber and Claptrap from the Borderlands series voiced by David Eddings GLaDOS voiced by Ellen McLain from the Portal series takes a supporting role as the dealer14 During the hands these characters provide humorous chatter between each other and towards the player Mad Moxxi from Borderlands also appears as the bartender and Reginald Van Winslow from Tales of Monkey Island reprises his role as the host Additional brief cameos include Steve from Borderlands Doug from The Walking Dead and a waiter from Gravity Bone The game features unlockable ingame card chip and table designs as well as Bounty Unlocks for completing certain goals which unlock Borderlands 2 content and depending on the platform played Team Fortress 2 items on Steam Xbox Avatar items or PlayStation 3 themes45 Simultaneously using chips cards and tables sharing the same theme alters the design of the Inventory opening up new conversation possibilities Players can also buy the other characters drinks in order to more easily expose their tells,4.87,10.15,14.45,70.0,108.0,130.0
1367280000,"[4, 14, 32, 33]",8262,Lethal League,"[3, 6, 14, 48, 49, 82]",Lethal League is a competitive projectile fighting game where you have to hit an antigravity ball into the face of your opponent to win The ball speeds up with every strike up to explosively extreme velocities Play intense local matches with friends and foes challenge yourself in the singleplayer mode or battle it out online,75.8443959602025,Missing,7.34,13.11,25.98,73.0,48.0,17.0
1366848000,"[8, 12, 31]",11495,Castle of Illusion Starring Mickey Mouse,"[6, 9, 12, 14, 34, 39, 49, 74]",Castle of Illusion Starring Mickey Mouse is a 25D platform game developed by Sega Studios Australia and published by Sega The game is a remake of the original 1990 Sega Genesis video game of the same name which was the first title in the Illusion series of Mickey Mouse video games The game was released on PlayStation Network on September 3 2013 and on Xbox Live Arcade and Microsoft Windows the following day It was released for Mac OS X by Feral Interactive on July 24 2014,74.74454646203179,As in the 1990 original the game casts players in the role of Mickey Mouse who must fight his way through the Castle of Illusion to rescue Minnie Mouse from an evil witch named Mizrabel who wants to steal her beauty,2.64,3.55,5.31,70.0,257.0,420.0
1366070400,"[4, 31]",1918,Injustice: Gods Among Us,"[9, 12, 41]",What if our greatest heroes became our greatest threat Injustice Gods Among Us introduces a bold new franchise to the fighting game genre from NetherRealm Studios creators of the definitive fighting game Mortal Kombat Featuring DC Comics icons such Batman Cyborg The Flash Harley Quinn Nightwing Solomon Grundy Superman and Wonder Woman the latest title from the awardwinning studio presents a deep original story Heroes and villains will engage in epic battles on a massive scale in a world where the line between good and evil has been blurred,72.46370319684512,Injustice Gods Among Us is set in an alternate reality The Joker has hoaxed Superman into killing Lois Lane and the couples unborn son all the while destroying Metropolis Overcome with grief and anger Superman takes revenge against the Joker killing him in cold blood in front of Batman While he has confronted his tormentor Superman still cannot overcome the guilt of what the Joker made him do Quickly he takes control of various nations across the planet and establishes a new world order as the High Councillor to achieve world peace The heroes of the earth are confronted with a choice join Supermans Regime or ally with Batmans Insurgency A war ensues between the forces one which will threaten the very survival of mankind  Development,5.02,8.64,19.01,74.0,382.0,254.0
1366070400,"[8, 9, 32]",16670,Constant C,"[6, 9, 12]",Constant C is a 2D puzzle platformer with two core gameplay mechanics  Gravity Shifting and the Time Field Using these two mechanics in the game the player controls the momentum of various objects to complete each level Dive into the world of Constant C where rules of fundamental physics no longer apply In a space station far away from Earth mysterious events have triggered the distortion of time Journey through the game as a lone robot who uncovers the truth behind the incident step by step and finds the purpose of his own creation,70.0,In the year 1905 Albert Einstein published the theory of special relativity suggesting that nothing could move faster than the speed of light What if any mortal could break that constant Stretch it beyond its limits Would human beings finally be able to find a way to cheat death and win over immorality Or is it Chaos that follows the manipulation of time and gravity,8.0,0.0,0.0,40.0,1.0,1.0
1366070400,"[12, 25, 33]",15290,Sacred Citadel,"[6, 9, 12]",The once peaceful land of Ancaria is in grave danger The evil Ashen empire has enslaved its population and is using the orclike Grimmoc to wipe out the Seraphim who swore to protect it In order to defeat the empire you will have to prove yourself as a warrior by riding terrifying mounts acquiring earth shattering skills and looting powerful weapons and valuable treasures Grab your friends and join the resistance,69.92040610951591,Missing,5.07,6.42,21.53,63.0,56.0,77.0
1367280000,"[4, 5, 25, 32]",2048,Zeno Clash II,"[6, 9, 12]",Ghats story is far from over Zeno Clash 2 picks up where the deliciously brazen first game left off After 4 years of waiting the sequel to the surreal firstperson brawler brings more variety in combat and levels and even more bizarre storytelling into the beguiling world of Zenozoik Join forces with your former foe Rimat and battle against scores of angry denizens preventing their dastardly machinations from being realized  Zeno Clash 2 welcomes new players to the Zeno Clash universe with a new game that will bring them into the universe and fill them in on the backstory Returning players will delight in the connections between the new settings and the first adventure All players will thoroughly enjoy playing a firstperson brawler that provides a rarity in modern gaming a truly unique experience  Zeno Clash 2 has beefed up its combat engine with precision punch targeting blocking and highimpact hits that only make the bonecrunching facerattling fistcuffs more satisfying The new Lockon function gives players a wider range of control for dishing out the damage New RPG mechanics will allow Ghat and Rimat to punch harder defend better and recruit more powerful allies to aid in their quest Zeno Clash 2 now harnesses the full power of the Unreal III engine to bring the bizarre and beautiful world of Zenozoik to life ACE Teams boundless imagination brings gamers into a universe of surreal foes fantastic locations and truly unique visuals that is unlike anything else you will ever play With the newly added dropindropout coop play Zeno Clash 2 invites you AND a friend to dive once more into the fray,69.89877259363686,Missing,5.77,7.7,8.68,62.0,55.0,98.0
1366761600,"[9, 15, 31, 32]",8739,Monaco: What's Yours Is Mine,"[3, 6, 12, 14, 130]",Monaco Whats Yours Is Mine or simply Monaco is a video game made by indie developers at Pocketwatch Games They are best known for winning the 2010 IGF Award in 2010 for their work on Monaco The game was released for Windows on April 24 2013 via Steam and will be released for the Mac and XBLA platforms in 2013,69.7244367484479,Missing,8.28,15.59,35.01,69.0,105.0,89.0
1366675200,"[5, 12, 25]",1833,Dead Island: Riptide,"[6, 9, 12]",They thought they had escaped Banoi but cant wake up from this nightmare Thrown back into the midst of the Zombie outbreak the fight for survival continues  Dead Island Riptide takes players to the island of Palanai on the Banoi archipelago infested with bloodthirsty Zombies and only a few remaining Survivors still fighting for their lives Introducing new terrifying enemies deadly weapons a new playable character and much more Dead Island Riptide will draw players back into a world that has grown corrupt  with the last rays of hope vanishing in rising tides,68.08014578622407,Missing,12.07,20.95,35.44,67.0,269.0,317.0
1366675200,[31],8218,Assassin's Creed III: The Tyranny of King Washington,"[5, 6, 9, 12]",Tyranny of King Washington  a 3part DLC series exploring an alternate reality in which George Washington goes mad with unlimited power foregoing Presidency to rule as tyrannical King In this alternate world Connor is and remains Ratonhnhakéton Having never become an Assassin he must endure new trials acquiring the skills hell need to take down a possessed Washington and win freedom for his land once and for all,66.6560831924858,In the first episode of The Tyranny of King Washington the American Revolution is over but the true battle is just beginning In The Infamy George Washington blinded by a thirst for unlimited power has declared himself king Connor awakes in this reality as Ratonhnhakéton  never having joined the Assassin order  and accepts a new mission to take Washington down Acquire allnew skills to fend off this new threat to freedom Live history as it never happened and ignite a new revolution  The Betrayal is the 2nd episode in the Tyranny of King Washington in which Washington goes mad with power and rules as tyrannical King Connor awakes having never become an Assassin and accepts a new mission to fight for freedom In this new episode travel to Boston to find an unlikely but familiar ally in your war against the King  live history as it never happened and ignite a new revolution  Ratonhnhakétons journey concludes in the third and final episode The Redemption Arriving in New York Ratonhnhakéton will call upon all of the abilities tied to his native heritage in order to break into the monarch fortress and put an end to the tyranny of King Washington Live history as it never happened and rise a new revolution,nan,nan,nan,nan,nan,nan
1366934400,"[12, 31]",1830,Mars: War Logs,"[6, 9, 12]",An Intense Cyberpunk Rpg On the Red Planet  Mars War Logs takes you to Mars nearly a century after the cataclysm that threw the planet and its colonists into chaos Water has become the most precious resource on the arid red planet with a few companies fighting a perpetual war for its control  In the middle of this struggle play as Roy a renegade with multiple talents who finds himself dragged in an epic story where every choice counts Develop your character and your combat style by choosing among many skills and perks melee ranged combat stealth or the devastating Technomants powers  Craft armors and weapons recruit companions to help you in your quest and plunge in a thrilling adventure offering a huge variety of quests In dynamic realtime combat face formidable opponents and the most fearsome creatures of Mars The fate of all colonies of Mars now lies in your hands,65.86730118990327,Mars War Logs takes place on the planet Mars almost a century after the huge catastrophe that plunged the Red Planet and its colonies into chaos Water is the most precious resource on the planet and different corporations are fighting to gain control of it In the midst of this ruthless struggle you play Roy Temperance an adventurer with many talents and immerse yourself in an intense cyberpunk RPG set on the Red Planet,9.07,12.7,18.84,64.0,100.0,171.0
1365465600,[33],20108,Metal Gear Rising: Revengeance - Jetstream,"[6, 9, 12]",Jetstream is the first story DLC for Metal Gear Rising Revengeance Initially a commercial release it was made available for free around the time of the PC versions release where it was included by default It is a separate story campaign with Samuel Jetstream Rodrigues as the protagonist a boss for Raiden in the original game,64.91523946798242,Missing,1.32,1.98,5.28,76.0,109.0,151.0
1364860800,"[5, 12, 15]",1973,Defiance,"[6, 9, 12]",Defiance is the first multiplatform massive online shooter video game that is also a groundbreaking entertainment experience interconnecting with a global television program on Syfy The game combines the intense action of a thirdperson shooter with the persistence and scale of a massive online game while its TV counterpart exudes the scope story and drama of a classic scifi epicBeing developed for the PC Xbox 360 video game and entertainment system from Microsoft and PlayStation3 computer entertainment system Defiance unites multiple game genres across the most popular platforms,50.9279993435932,Missing,32.5,37.0,4500.0,61.0,31.0,10.0
1366070400,"[12, 15, 16, 24, 32]",27488,Dark Quest,"[6, 12, 39]",Dark Quest is a turn based fantasy role playing adventure game where players assume the role of a mighty barbarian on his epic quest to destroy the forces of the evil sorcerer and save the land from evil,50.0,Missing,2.72,4.83,4.89,50.0,2.0,5.0
1366934400,"[4, 8, 32]",17662,Jamsouls,"[6, 12]",Get ready for some crazy battles with your friends in the colorful arenas of Jamsouls In the hope of bringing back the golden era of multiplayer classics Jamsouls focuses on fastpaced and manic fun with simple and accessible gameplay,50.0,Missing,0.0,0.0,0.0,40.0,1.0,0.0
1366329600,[5],8949,God Mode,"[6, 9, 12]",Do you like running How about gunning What if special abilities are thrown into the mix Upgradable weapons Lets say therere dozens of onscreen enemies to unleash this firepower on and as your reward for dispatching them you get experience and gold to collect that can be used for character customization and new equipmentall the while playing alongside friends in 4player cooperative play If you like the sound of all this then youll love God Mode    Retro shooter action and RPG elements are combined in this new downloadable thirdperson shooter God Mode combines nonlinear gameplay fast and frantic shooting hordes of onscreen enemies a fully functional online coop mode and features visuals and gameplay that rival that of a fullpriced boxed title Matches rarelyif everplay out the same as dozens of ingame modifiers can significantly alter the gameplay on the fly Characters are fully customizable both in appearance and equipment which continually evolve Gold and experience are constantly accrued and used to unlock new and satisfying weaponry and unique powerful abilities both of which can be further upgradedKey FeaturesCooperative multiplayer for up to 4 players with special PvP locations Collect gold and experience to unlock upgradable weapons and abilities Extensive character customization Dozens of Tests of Faith ingame modifiers dynamically alter gameplay in each level,44.6067415730337,Missing,8.95,13.3,16.63,53.0,13.0,11.0
