genres,id,name,platforms,rating,summary,storyline
"[2, 9, 12, 31]",19288,Clock Tower II: The Struggle Within,"[7, 9, 38, 46]",37.82072891797772,Clock Tower II The Struggle Within known as Clock Tower Ghost Head in Japan is a PlayStation pointandclick survival horror game and the third installment in the Clock Tower series It was developed and published by Human Entertainment on March 12 1998 in Japan and later published by Agetec on October 31 1999 in North America It was released as a PlayStation Classic on the Japanese PlayStation Network for PlayStation 3 on May 9 2012 The game is a spinoff story with little to no connection to the story of the BarrowsBurroughs family or Scissorman nor was Hifumi Kono involved with it It does not take place in Europe as many of the others do it takes place in Osaka Japan In the North American version the setting was changed to Salinas California and the characters were given Westernized names However untranslated Japanese can be seen in the hospital entrance and even in the intro there are Japanesestyled buildings including a Shinto shrine The game also contains various Japanesestyled rooms and samurai armor,Missing
[4],75374,Street Fighter V: Special Shoryuken Edition,[48],37.777777,This bundle contains Regular version game softwareOriginal steelbook Europe DesignBattle Costume Ryu ChunLiCammyMr Bison product codeAsian original command lists for 16 charactersSpecial TitleThe Star of Asia,Missing
"[12, 31, 32]",7233,Venetica,"[6, 9, 12]",37.525383479243374,In a fantastical Venice The Corpus are deceived by a cunning necromancer Transformed into an undead fiend the conniving imposter is hellbent on destroying the reinstated Death and the council of Corpus Only Scarlett the daughter of Death can stand in his way Knowing nothing of her destiny at first Scarlett has to learn about her special powers and become a mighty warrior strong enough to defeat the greatest threat to the world of the living She must master her incredible supernatural powers and capabilities in order to save her father and curse the necromancer and his gruesome henchmen to the eternal hereafter,Missing
"[5, 31]",4204,Terminator Salvation,"[6, 9, 12, 39]",37.15077207812038,The Resistance needs your help You are John Connor a soldier in this post apocalyptic world and its up to you to lead your squad of loyal fighters in a desperate battle for survival against the superior forces of Skynet and its deadly Terminators,Missing
"[8, 12, 31, 32]",26352,Growtopia,"[6, 14, 34, 39, 48, 49, 130]",37.0,Growtopia is a freetoplay sandbox MMO game with almost endless possibilities for world creation customization and having fun with your friends Enjoy thousands of items challenges and events,Missing
"[5, 25, 31]",4160,Spawn: Armageddon,"[8, 11, 21]",37.0,Spawn Armageddon is a 3D actionadventure game based on the comic by Todd McFarlane who also contributed the storyline for the game Spawn struggles between the forces of Heaven and Hell in order to save the world equipped with his Hellsent living symbiotic suit and its chains A multitude of weapons and Hell Powers are also available Agony the axe that Spawn uses in SoulCalibur II is also available as a melee attack weapon,Missing
"[8, 31, 33]",9473,Sonic the Hedgehog 4: Episode I,"[5, 6, 9, 12, 34, 39, 73]",36.46681330710776,The sequel fans have waited 16 years for is finally here  Sonic the Hedgehog 4 Episode I Featuring enhanced gameplay elements including the classic Sonic Spin Dash and the versatile Homing Attack Sonic the Hedgehog 4 Episode I picks up right where Sonic and Knuckles left off Dr Eggmans back and in an effort to finally rid himself of Sonic he revisits  and improves  the very best of his creations Get ready for the next chapter in an all new epic 2D saga built for old and new fans alike,With the Death Egg destroyed Sonic heads off to explore new territories alone However antagonist Dr Eggman has survived their last encounter and has revisited and improved some of his creations from previous games attempting to get rid of Sonic as the first part of his new grandiose scheme
[14],23819,MLB SlugFest 2004,"[8, 11]",36.0,The second title in Midways baseball series SlugFest 2004 continues to pour on the roughhousing gameplay bizarre codes and humorous commentary In addition to the new Home Run Derby mode and CreateATeam options the game features the ability of pitchers to catch On Fire and impossible Special Pitches that zigzag arc and whizz by in ways that would leave any batter humiliated New secret teams have been added to the previous bunch including aliens minotaurs and SubZero of Mortal Kombat fame The customizable Instant Replay is another nice touch allowing you to relive the awkward moments once you pause the game And of course Tim Kitzrow and Jim Shorts return to the commentators booth making their signature random comments and incessant arguments,Missing
[31],3917,Flushed Away,"[8, 21]",36.0,The only video game based on the DreamWorks Animation and Aardman Flushed Away lets players relive the movie and beyond as they assume the roles of Roddy Rita and take the wheel of the Jammy Dodger watercraft Maneuver through a dangerous underground city filled with enemies waterfalls and traps in a struggle against the villainous Toad and his evil plans,Missing
"[8, 31]",3867,Curious George,"[6, 8, 11, 21]",36.0,Curious George is a colorful action adventure that is based on the Curious George animated movie In the game you can help George explore a variety of areas collect items such as bananas and unlock minigames The game features a variety of different objectives set in areas from the movie You can also unlock scenes from the movie extra costumes and production art,Missing
[8],3861,Cocoto Platform Jumper,"[5, 6, 8, 21]",36.0,A long time ago in a faraway land strange little creatures lived in the depths of Abyss Cocoto his little devil friends and the mysterious Fairy protect the secret of the magma  the source of their power  in a magic cauldron Meanwhile Zaron the god of lightning who lusts after this force is up to something He can count on the rulers of the other kingdoms that Cocoto must cross The tragic kidnapping of Shiny Baggy and Neuro has left Cocoto alone to watch over the cauldron Refusing to leave his friends he will set out to find them with Fairy,Missing
[10],3860,Cocoto Kart Racer,"[5, 6, 8, 21]",36.0,Cocoto is back for this new challenge The friendliest of imps now has a wellbalanced kart and numerous powers at his disposal Play Cocoto and his friends in devilish races Choose among 12 characters and their crazy karts Race with up to four players on three play modes Championship Simple Race Battle Beat your opponents with lots of devastating attacks,Missing
[8],2812,Codename: Kids Next Door - Operation: V.I.D.E.O.G.A.M.E.,"[8, 11, 21]",36.0,Codename Kids Next Door Operation VIDEOGAME is a 2005 platformer video game based on the American animated television series Codename Kids Next Door It was released for the Nintendo GameCube Xbox and PlayStation 2 in North America Europe and Australia,Missing
[31],3416,Amy,"[9, 12]",35.6169439707017,From the original creator of Flashback Amy is an innovative survival horror title The cooperative gameplay featured in Amy is a deep and unique system that requires players to strategize in order to protect Amy and keep both characters alive Unlike other games with a secondary character Amy is neither a super warrior nor a docile character that follows along Players must use Amys size and special abilities to their advantage by keeping her close in order to ward off the virus and having her complete tasks that Lana cant For both to survive Lana must stop at nothing to keep Amy safe,In the small town of Silver City Midwest USA in the year 2034 a comet strike has brought havoc on humanity and unleashed a deadly virus that has infected almost everyone Lana has just regained consciousness in the midst of all the mayhem The world she once identified with seems to have been torn to Hell and most of the people she knew have now become part of a wild horde Lana feels the virus beginning to infect her and knows she must run as far as possible to escape the nightmare But then there is Amy a seemingly defenseless eightyearold autistic girl who has curious powers Together they must fight or run from the infected humans demons and the military in the hope of not only saving each other but also the future of humanity
"[2, 31, 32]",23177,Layers of Fear: Masterpiece Edition,"[6, 48, 49]",35.09939111702892,Layers of Fear Masterpiece Edition includes both Layers of Fear and the Inheritance DLC in a single horrorfilled package,Dare you help paint a true Masterpiece of Fear    Layers of Fear is a firstperson psychedelic horror game with a heavy focus on story and exploration Delve deep into the mind of an insane painter and discover the secret of his madness as you walk through a vast and constantly changing Victorianera mansion Uncover the visions fears and horrors that entwine the painter and finish the masterpiece he has strived so long to create    Layers of Fear Inheritance expands the plot from Layers of Fear and tells the story of the painters daughter who comes back to her childhood home to face her past Can she forgive her father or will she resent all that has happened Relive her experiences and witness the full scope of the tragedy that has swallowed up the family
[5],1831,The Walking Dead: Survival Instinct,"[6, 9, 12, 41]",35.09871658147151,The Walking Dead Survival Instinct is a firstperson action survival game that brings to life the authentic heartstopping horrors of the AMC hit TV series The Walking Dead In the game players assume the role of the mysterious crossbowwielding survivor Daryl Dixon brought to life by TV series star Norman Reedus alongside his overbearing brother Merle voiced by Michael Rooker,Missing
[5],4159,Space Raiders,"[8, 21]",35.0,Space Raiders is a thirdperson shooter taking place after an alien invasion of Earth The game is a spinoff of Taitos Space Invaders with similar gameplay but in a 3D destroyed city setting  The player can take control of three characters These are Justin a youngster knocked out and left for dead after his friends got slaughtered while on the run from the aliens Ashly the camerawoman who is trying to find her boyfriend who went missing after the invasion and Naji the policeman who lost his partner in a fight with the aliens,Missing
"[10, 31]",4071,The Polar Express,"[6, 8, 21, 48]",35.0,An adventure game based on the CGIanimated Robert Zemeckis movie starring Tom Hanks and based on the childrens book by Chris Van Allsburg When a doubting young boy takes an extraordinary train ride to the North Pole he embarks on a journey of selfdiscovery that shows him that the wonder of life never fades for those who believe Climb aboard the Polar Express and meet memorable characters from the film as you race across train tops ride runaway rail cars and sort through mountains of presents Explore massive 3D environments including the North Pole and The Polar Express Interact with recognizable characters from the movie including Hero Girl KnowitAll Lonely Boy Hero Boy the Hobo Smokey  Steamer and the Elves Play minigames solve puzzles and search for lost presents,Missing
"[10, 14]",3920,Freestyle MetalX,"[8, 11, 21]",35.0,Billed as the first freestyle motocross video game Freestyle MetalX offers eight goanywhere environments filled with objects like swimming pools and skyscrapers to trick off Since there are no limitations imposed on players they are free to smash windows plow through parks and do things that would otherwise be illegal In addition to riding across realworld locales players can participate in side events like bus jumping wheelies and zipping through tunnels of fire to earn some notoriety and cash for their character Money can then be used to purchase new equipment including bikes clothing accessories and more  Nine professional riders are available to play as or against including such legends as Kris The Rock Rourke and Ronnie Kung Fu Faisst Seven generic riders are also selectable bringing the total lineup of characters to 16 Players must guide these characters through various skillbased challenges in order to unlock the remaining courses Once unlocked the eight levels seamlessly connect with one another to form one sprawling environment Within each region are special events entitled Big Air Freestyle Hill Climb and Race which typically involve performing as many aerial stunts as possible to outscore the competition  Freestyle MetalX also features a number of subgames to add some diversity to the racing action Players will ride off a cliff to see how many tricks they can perform during their rapid decent become a human dart while hurling themselves toward an enormous dartboard and even participate in a game of motocross pinball Those tired of the existing courses can create their own arena using the builtin level editor No matter which mode is selected players can listen to harddriving music from such bands as Megadeath Mötley Crüe Motörhead and Twisted Sister,Missing
"[15, 16, 35]",3902,Duel Masters,"[8, 21]",35.0,Based on the Duel Masters Trading Card game in Japan Duel Masters Sempai Legends puts you in the role of a kohai junior duelist Your grandfather a great Sempai senior duelist gives you a valuable Duel Masters card which is soon stolen by a mysterious man Now it is up to you to travel to nearby towns and villages in hopes of regaining the stolen property Along the way youll face many opponents in Duel Masters tournaments with the hope of one day becoming a professional Duelist,Missing
[10],3901,Drome Racers,"[6, 8, 11, 21]",35.0,Tensions are high as you await the first stage of the Drome ChampionshipYouve trained for the intensity of MultiChallenge Racing each race a seamless set of stages mixing tracks from realistically stunning City Mountain and Canyon environments  Now you must prove youre up to that grueling challenge With hightech racing machines based on new cars from the 2002 LEGO Racers construction toy range Drome Racers is a racing experience like no other,Missing
"[13, 14]",2701,Tony Hawk: Ride,"[5, 9, 12]",34.84544502075934,Experience the true thrill of skateboarding as never before through the revolutionary new skateboard controller in Tony Hawk Ride Bundled with the Ride game the unique motionsensitive board controller redefines the actionsports genre by translating your body motions into the game No buttons no thumbs no analog sticks  just you on the board For the first time in video game history anyone can jump on a skateboard and feel the freedom creativity and accomplishment of skateboarding,Missing
"[5, 10]",10525,Mafia II: Jimmy's Vendetta,"[6, 9, 12]",34.48397635834389,Jimmys Vendetta introduces a new character to the world of Mafia II where players see the world through the eyes of Jimmy a mercenary Jimmy is the guy the other guys call when they need to finish the job  Players will get their hands dirty helping Jimmy clean up other peoples messes as they deal with the Italian and Irish mobsters that reside in Empire Bay As players progress dozens of new quests are unlocked including assassination and timed vehicle pursuits ending in dramatic shootouts and explosive car chases Execute with deadly head shots or charged explosives and rack up points for precisiontimed vehicular power slides lofty jumps and supercharged velocity Multipliers and combos add bonus points to overall scores that will be immediately posted to the new online leaderboard system providing extensive replayability as players work to rise to the top of the ranks,Missing
"[31, 34]",194210,Ghostwire: Tokyo - Prelude: The Corrupted Casefile,"[6, 48, 167]",34.08158195524407,Join KK and his gang of supernatural detectives as they investigate a strange disappearance only to stumble upon something more sinister A visual novel prequel to Ghostwire Tokyo,Missing
"[8, 31]",2776,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,"[5, 8, 20]",34.04331471581911,A Brand New Villain approaches from space GLOBULOUS Our Baddie threatens to cover the world with mattercontrolling snotty goo Heroes AND Villains must unite to tackle this threatbut can they be trusted to work as a team,Missing
"[14, 15, 31]",4092,Rocket Power: Beach Bandits,"[8, 21, 24]",34.0,Its summer time at Ocean Shores but the sand at the beach has magically disappeared Otto Reggie Twister and Sam from Rocket Power are surprised by the sands disappearance and now want to get the sand back  You have to help them by by going around Ocean Shores to get answers about the places the sand could have been taken getting help from other residents of Ocean Shores  Use your Hockey Stick to fight robots and destroy the robot panels and collect items like smoke bombs by riding your skateboard and grinding rails as well,Missing
"[10, 14]",3785,American Chopper 2: Full Throttle,"[6, 8, 11, 21]",34.0,Youre on the hot seat and Paul Sr wants it done now Play as Paul Senior Paulie Mikey or Vinnie and experience all the pressure and drama of the hit TV show,Missing
[31],2793,Rugrats: Royal Ransom,"[8, 21]",34.0,Rugrats Royal Ransom is an actionadventure game released in 2002 by THQ for the PlayStation 2 and the Nintendo GameCube The game is based on the Rugrats television series on Nickelodeon The games plot is loosely based on Rugrats Castle Capers,Missing
"[4, 12, 31]",1554,Virtua Quest,"[8, 21]",34.0,In Virtua Quest you play the role Sei a young boy As you explore each stage youll discover Virtua Souls data clusters that contain information about the martial arts abilities of the legendary Virtua Fighter characters With each cluster you gain the ability to perform complex fighting moves As the story progresses you discover that only you can unlock the potential of the Virtua Soulsa discovery that soon gains the attention of Judgement 6 an evil syndicate,Missing
"[9, 12, 13, 25, 31]",155706,Potion Permit,"[6, 48, 49, 130, 167, 169]",33.93565322279553,Moonburys residents need healing and youre the best chemist around With your trusty tools a brewing cauldron and a canine companion at your side youll need to diagnose symptoms gather ingredients brew potions and cure ailments in this openended sim RPG,The town of Moonbury has always been wary of the advances of the outside world preferring to rely on their traditional methods of healing Until one day when the mayors daughter falls ill and the local witch doctor can do nothing to help her they are forced to look outside their small community for help  The Medical Association decides to send their most accomplished chemist  you  to help cure the mayors daughter and convince the residents of Moonbury of the wonders of modern alchemy Gain their trust and tend to each person when they fall ill in this openended sim RPG
[25],202939,Altered Beast,"[3, 5, 6, 9, 12, 14, 29, 44]",33.75303339544728,The Sega GenesisMega Drive has different enemy layouts and input mechanics from the original arcade version,Missing
"[5, 8, 12, 31, 32]",40968,Original Journey,"[6, 14, 48, 49, 130]",33.636363,Join the forces of the Ato as they set off on a journey across the universe to save their planet from a slow death Find out how far one species is willing to go to save itself in this gorgeous hand drawn action adventure from Bonfire Entertainment,Missing
[5],68287,Left Alive,"[6, 48]",33.63420572124163,Left Alive is a brandnew survival action shooter released on the PlayStation4 computer entertainment system and STEAM in 2019  Veteran developers Toshifumi Nabeshima director Armored Core series Yoji Shinkawa character designer METAL GEAR series and Takayuki Yanase mech designer Ghost in the Shell Arise Mobile Suit Gundam 00 Xenoblade Chronicles X join forces to create LEFT ALIVEs dark and gritty world,Missing
"[5, 31, 33]",3771,Rambo: The Video Game,"[6, 9, 12]",33.62506579980829,Rambo The Video Game puts the player in John Rambos combat boots and takes them on an action packed journey through the iconic combat sequences and storyarcs of First blood Rambo First Blood Part II  Rambo III,Locked and loaded with the trademark Rambo arsenal of weapons you battle through the boss showdowns and takedowns from the films  everything from Rambos evading the police in First Blood to his single explosive bow strike on Lieutenant Tay in Rambo First Blood Part II and on to his shredding Russian helicopters with the DShK 127mm Heavy Machine Gun in Rambo III
"[9, 13, 32]",27243,Doodle Kingdom,"[3, 6, 9, 14, 34, 39, 46, 48, 73]",33.05235614277611,Its time to get MEDIEVAL From the creators of the award winning puzzle games Doodle God  Doodle Devil comes a new fantasy brainteaser where you can create your own Kingdom with Castles Knights Warlocks and Dragons Great for gamers of ALL ages,Missing
Missing,5921,Mary-Kate and Ashley: Sweet 16 - Licensed to Drive,"[8, 21, 24]",33.0,MaryKate and Ashley Sweet 16 Licensed to Drive is a party game four up to four players You play as MaryKate Ashley or one of their friends As they just turned sixteen they drive around the game boards which look like cities in their own cars  In each turn of the main adventure mode a spinner determines how far each player goes Some spaces have special actions that move the player assess fines or grant bonus or allow the player to purchase items to help them in the game If two players land on the same space there is a headtohead competition to determine who can stay At the end of each round there is a fourplayer minigame These minigames can involve racing racing windsurfing kayaking assembling a car from pieces to match a picture tag reflexes or any number of other things Coins to purchase helpful items are awarded based on performance in these games  There is also a Bring It On mode where victory is determined by winning a set number of minigames This can be played with or without the game board and an Arcade mode which allows you to just play the minigames,Missing
[10],4163,Speed Kings,"[8, 11, 21]",33.0,Missing,Missing
"[10, 13, 14]",4028,NASCAR Thunder 2003,"[6, 8, 11, 21]",33.0,NASCAR Thunder 2003 is the sixth edition of the EA Sports NASCAR racing simulator series Developed by EA Sports and Budcat Creations and published by Electronic Arts it was released for PlayStation Xbox and Nintendo GameCube on September 19 2002 then for PlayStation 2 on September 29 and for PC on October 16 The product features Dale Earnhardt Jr on the cover It was the first time the NASCARs Most Popular Driver Award recipient was featured on the cover although he did not win the award for the first time until the following year Dale Earnhardt appeared in the game as a driver as a result of entering his name as a CreateACar drivers name he did not appear in the previous game due to his death He appeared as a legend in subsequent games,Missing
[26],3888,Dokapon DX: Wataru Sekai ha Oni Darake,"[8, 21]",33.0,Dokapon DX is a Japanonly RPGBoard game hybrid the first of these in the Dokapon series and appeared on the Nintendo Gamecube and Sony Playstation 2,Missing
[10],2032,Fast & Furious: Showdown,"[6, 9, 12, 37, 41]",33.0,Strap in and get ready for an intense ride as you team up to take down a dangerous international gang that can only be stopped by you and the rest of the Fast  Furious crew,Missing
"[11, 15, 25, 33]",7892,Guardians of Middle-earth,"[6, 9, 12]",32.93577981651377,A shadow grows over Middleearth as the greatest armies of the Third Age prepare for the coming battle Take up arms in the clash over Middleearth as the most powerful heroes and villains from the greatest fantasy epic of all time    Guardians of Middleearth delivers an authentic multiplayer online battle arena MOBA game set in Middleearth Play with friends to bring up to 10 players together in strategic five versus five competitive multiplayer battle arenas in this epic setting Call upon legendary heroes and villains from The Lord of the Rings and The Hobbit as you form memorable alliances in this truly groundbreaking MOBA experience    Guardians of Middleearth was one of the many games afflicted by the GameSpy server shutdown,Missing
"[13, 15]",16602,Cities: Skylines - Snowfall,"[3, 6, 14, 48, 49, 167, 169]",32.50930143535155,Cities Skylines  Snowfall is an expansion for the city simulation game Cities Skylines Snowfall will allow mayorplayers to expand and grow their cities using new transportation options while challenging them to meet citizens needs using several new ingame tools All of these new inclusions will revolve around the expansions central feature an ingame weather system,Missing
"[12, 31, 32, 34, 35]",132102,Vampire: The Masquerade - Shadows of New York,"[3, 6, 14, 48, 49, 130]",32.21091370226978,Vampire The Masquerade  Shadows of New York is a visual novel set in the rich universe of Vampire The Masquerade Its a continuation of our previous title Coteries of New York While Coteries was a general introduction to the world depicted in the 5th Edition of the hit tabletop roleplaying game Shadows presents a more personal and unique tale,Youre a nobody An outcast in your own vampiric sect A political prisoner of no particular value An immigrant who never found her roots in a city of immigrants A chainsmoker whose favorite pastime is staring blankly at the streets through the windows of a fast food joint at 4AM The sinking feeling in the pit of your stomach tells you that youre doomed and distorted voices from the shadows seem to agree The curse of your clan makes interacting with everyday technology difficult Dissociation is your natural state  But when New Yorks Anarch leader meets a gruesome end out of all the bloodsuckers in the metropolis youre the one picked to investigate Make no mistake this is obviously a trap yet another move in the horrible game of Jyhad the eternal struggle for power between warring vampire generations But youre Lasombra and if theres one thing you know its this if the Ventrue Prince and her followers underestimate you theyre going to deeply regret it
[14],4569,WTA Tour Tennis,"[8, 11, 21]",32.0,Use the amazing combo of moves provided to outwit the worlds great female players Also this game features different court surfaces which also affect the bounce and spin of the ball Singles and Double friendlies can be played against any of the WTA stars Four major tournaments are offered success in which will see the player rising through the WTA ranks,Missing
"[10, 13]",4162,Speed Challenge: Jacques Villeneuve's Racing Vision,"[6, 8, 21]",32.0,Missing,Missing
"[10, 14]",4024,MX Superfly,"[8, 11, 21]",32.0,MX Superfly featuring Ricky Carmichael released as MX Super Fly in PAL regions is a motorcross racing game developed by Pacific Coast Power  Light and published by THQ for the Xbox PlayStation 2 and Nintendo GameCube The main mode pits a usercreated rider against the CPU riders From the creation screen there are two different career paths to takea racing career or a freestyle career The racing career consists of straightforward races against computer opponents while the freestyle career consists of doing different tasks to get through to the next level The Xbox version of the game has Xbox Live download support allowing users to download different soundtracks riders and bikes off of the service There is no Xbox Live multiplayer support There is split screen multiplayer,Missing
