genres,id,name,platforms,rating,storyline,summary
[14],4185,Strike Force Bowling,"[8, 11, 21]",23.0,Missing,Strike Force Bowling is a video game of the sports genre released in 2004 by LAB Rats A previous game Fast Lanes Bowling was published by Enlight Software The two games are very similar sharing the same physics engine and graphics although Strike Force featured more locations as well as lefthanded and reversehook bowlers LAB Rats assisted in the development of Brunswick Circuit Pro Bowling so the game has the same physics engine but has a more fantasyoriented theme Strike Force features 14 places to Bowl 12 in Fast Lanes and 8 Playable characters There are only 7 locations but each has its own nighttime variant which is unlocked as a secret stage It also features Golf Mode Challenge Mode Skins and Tournaments There are also 14 different bowling balls to use such as the Lightning and level specific ones like the Bone Crasher and Pharaohs Magic
[10],4019,Monster Jam: Maximum Destruction,"[6, 8, 21]",23.0,Missing,Using recognizable Monster Trucks Monster Jam Maximum Destruction is a fast action vehicle combat game Players control the awesome power of a huge monster truck to smash through walls leap over buses and grind opponents beneath their tires Damaged truck pieces deform blacken bend and eventually fall off under the fury of savage vehicular combat
"[10, 14]",4017,Monster 4x4: Masters of Metal,"[8, 21]",23.0,Missing,Get ready to pilot the worlds most powerful trucks and go headtohead in pulsepounding offroad competitions You can pick from over 20 unstoppable Monster trucks including Grave Digger El Toro Loco Bulldozer Bounty Hunter Blue Thunder and Maximum Destruction Whether youre grinding through mud pits in Louisiana crunching up cliffs in California or smashing up trees to make the ride a little bumpier for the guy behind you keep your eyes on the prize The cash you earn on the circuit goes to buy new trucks and build up your ultimate Monster machine
[10],3937,Grooverider: Slot Car Thunder,"[8, 11, 21]",23.0,Missing,Slot car racing isnt just for kids anymore Set in a fantasy penthouse Grooverider Slot Car Thunder lets you experience quick lane changes 360degree loops and crazy twists and turns on 20 slot car tracks If youre a smart racer youll be sure to grab extra powerups for a boost or blasting power If youre not then the tracks spikes mines and other booby traps will surely be your downfall In single or multiplayer modes you can get behind the wheel of any racecar ranging from 1920s British cars to American stock cars
"[12, 31]",3926,Gakuen Toshi Vara Noir,"[8, 21]",23.0,Missing,The threat of demonic invasion gives impetus to the fledgling Simba Empire to found a school of magic called Vara Noir With the world recovering after a devastating war the Empire uses the school to train students in the ways of battle and magic to prepare for any imminent and faroff threats Enter 13year old chimney sweeper Myu who cleans smokestacks and other debris laden orifices One day her grandpappy hands her a mighty sword and a few ducats and commands her to apply to Vara Noir for an education in the mystic arts Myu takes the entrance examination and passes with flying colors As such she enters Vara Noir academy and goes on an adventure where she will eventually help save the kingdom  Idea Factorys latest game in the Kingdom of Chaos series features dungeon exploration character interaction and an MegamiTenseiesque item synthesis system where special items found in dungeons may be bonded with weapons to increase attack power imbue properties etc Interaction sequences are of the point n click sort where questions and answers are rattled off in routine fashion  Originally released on the PS2 Gakuen Toshi Vara Noir joins the Gamecube library with new animation sequences and graphical updates which freshen up the adventure for old and new gamers to enjoy
[9],3904,Eisei Meijin VI,"[8, 21]",23.0,Missing,Missing
[31],3787,The Ant Bully,"[5, 6, 8, 21]",23.0,Missing,Based on the animated movie The Ant Bully puts you in the role of Lucas a 10year old boy who passes his time by tormenting an ant hill Before he knows it the ants use a magic potion to shrink him down to their size Then they put him to work for the colony giving him a fresh perspective on life  The game is played from a 3D thirdperson perspective Most actions are contextsensitive performed with the press of one button eg Lucas automatically jumps when running off a ledge You play various missions and receive medals upon their completion These medals are worth varying amounts depending on how well you played gold is 50 points silver is 30 points and bronze is 10 You use these medals to unlock special abilities every time you reach 300 points The missions mostly involve fighting enemies and collecting items scattered in the game world
"[5, 13, 31]",19789,Independence Day,"[6, 7, 32]",22.2596426122934,The games story is only loosely based on that of the movie The City Destroyers have positioned themselves over the worlds major cities preparing to destroy them The beginning of the game takes place directly after the canyon chase from the film however in the game the plane and Attacker dont crash The mission is to take out all the City Destroyers and finally fire a nuke into the Motherships core,Independence Day is a combat flight simulator video game based on the 1996 film of the same name The game was developed by Radical Entertainment published by Fox Interactive and distributed by Electronic Arts for Microsoft Windows PlayStation and Sega Saturn
"[5, 13, 14, 31]",3842,Cabela's Big Game Hunter: 2005 Adventures,"[6, 8, 11, 21]",22.0,Missing,Head out looking for whatever animals you have tags for Track your target through mountains plains hills streams and lakes Swim across lakes and streams that are in your way and drive various vehicles to save time getting where youre going Once you find your prey get close enough to shoot without your target noticing you Then take the shot  Play the game in quick hunt or career mode or play with friends online Go to your cabin to see the animals you have shot in career mode you can even choose your what cabin you want out of six choices
"[7, 32]",7724,.Detuned,[9],21.58479700564211,Missing,Developed by theprodukkt detuned is a personalized interactive music experience which gives you the opportunity to create dynamic artwork in realtime to accompany your XMB music collection Manipulate the given scene by interacting with and modifying its unique graphics using the dual shock 3 Wireless Controller Plus you can change and tweak your own music to accompany the scene Download detuned today for an artistic music experience
"[8, 25, 31]",133942,Sonic Unleashed,"[5, 8]",21.47772011651827,Missing,Sonic the Hedgehog struggles to undo the damage done to the world and himself after Dr Eggman unleashes an ancient evil which causes him to transform into a vicious Werehog by night  The version of Sonic Unleashed developed by Dimps for the Wii and PlayStation 2 differs somewhat in design and and mechanics from the one made by Sonic Team for other platforms including a different engine and fewer highspeed daytime levels
"[4, 15, 25, 31]",3855,Charlie's Angels,"[8, 21]",21.0,Missing,Join Natalie Dylan and Alex for an intense adventure based on the Charlies Angels movies Youll need various disguises clever tactics and acrobatic martial arts moves to ensure a successful mission Master the different styles of all three Angels as you battle 32 different types of enemies across the globe You can switch between characters at anytime during the game
"[13, 14]",12731,Fishing Planet,"[3, 6, 14, 34, 39, 48, 49]",20.35406351889868,Missing,Fishing Planet is a FREE to play unique and highly realistic online firstperson multiplayer fishing simulator developed for anglers to bring you the full thrill of actual fishing Choose your lures make your trophy catches discover new possibilities and sharpen your real angling skills anywhere anytime
