genres,id,name,platforms,rating,storyline,summary
"[8, 9, 15, 31, 32]",136981,Hoa,"[6, 14, 48, 49, 130, 167, 169]",49.87899818575782,Missing,Hoa is a platformadventure game featuring beautiful handpainted art and a calm relaxing atmosphere The game follows the main character Hoa as she discovers her own story on a journey through a breathtaking and magical world back to her homeland
"[10, 14]",3871,Dave Mirra Freestyle BMX 2,"[8, 11, 21]",49.84689435426115,Missing,Ride around big open levels on your bmx bike earning points for tricks Complete various missions which help you unlock more levels and riders
"[4, 25]",26621,Double Dragon IV,"[6, 48, 49, 130]",49.8374906938794,Missing,The next entry in the sidescrolling action game series Double Dragon is finally here  The story picks up after the elimination of the Shadow Warriors in Double Dragon II
"[12, 31]",10295,Faery: Legends of Avalon,"[6, 9, 12, 49]",49.83436961178745,Missing,Faery Legends of Avalon is a big role playing game packed with a very distinctive ambience and graphic style Create your character embark in a great adventure and discover the fantastic world of Avalon  You will have to understand why this magic world is dying and save the kingdom from certain disappearance In a thrilling adventure where your choices will shape the story develop your character his abilities and special powers as well as his equipment through the victorious battles and accomplished quests  Numerous dangers await you and the battles against some of the creatures and monsters of the game promise to be formidable Gain power and experience and assure the support of friendly companions you will meet through your journey Carefully select who will fight at your side and live the incredible experience of being accompanied by a dragon a troll fairies and other fantastic creatures
"[10, 14, 33]",121230,Garfield Kart: Furious Racing,"[6, 14, 48, 49, 130]",49.82995636382142,Missing,Choose your character and kart according to their characteristics and your driving style get off the starting line first and control skids to outrun your opponents Use crazy bonus objects like the Pillow or the Magic Wand to gain an edge and get over the finishing line first Are you lazy like Garfield Take shortcuts to overtake the other racers with the Spring Race your friends in local mode or online with up to eight players on 16 iconic circuits from the world of Garfield
[14],6910,Beijing 2008,"[6, 9, 12]",49.76778575079148,The game delivers a far more entertaining and immersive Olympic experience with superior graphics capturing the fine emotional detail of each event where a fraction of a second means the difference between winning and losing With brand new gameplay mechanics challenging your time speed and coordination you will strive to break records alone or with up to seven friends online as you lead your team to victory in 38 authentic Olympic events,Embrace the competitive spirit of the worlds most prestigious sporting event and represent your country as you compete for the highest honor  the Gold
"[4, 14]",18315,WCW/nWo Thunder,[7],49.74640743871512,Missing,Feel the power  Take control of the worlds greatest athletes in WCWNWO Thunder Dictate the rules then break them Only your imagination can keep you from ruling the world of professional wrestling    Over 60 WCW and NWO Superstars including Goldberg Hollywood Hogan Kevin Nash Diamond Dallas Page The Giant Bret Hart Konnan Rowdy Roddy Piper Curt Henning Saturn Randy Savage Chris Jericho Sting Raven and more    FullScreen Wrestler entrances with theme music  Commentary from Thunder announcers Tony Schiavone  Mike Tenay
"[9, 31, 32]",5593,Daylight,"[6, 48]",49.63807395271711,The plot is centered around a woman named Sarah who regains consciousness in an abandoned hospital with no memory of how she got there A mysterious voice tells her to find the secrets of the hospital With a cell phone which is her flashlight and map she must explore the haunted hospital and its criminal past in order to escape,You awake trapped in an abandoned hospital Your only source of light is your phone You hit a deadend and must turn around but behind you lurks an eerie presence and strange noises
[31],4148,Dreamworks' Shark Tale,"[6, 8, 11, 21]",49.602111621864466,Missing,Shark Tale is a 2004 video game based on the film of the same name that was released on PlayStation 2 Microsoft Windows Game Boy Advance GameCube and Xbox The Game Boy Advance version was also released on a Twin Pack cartridge bundled with Shrek 2 in 20051  The player is the role of Oscar the fasttalking little fish who becomes an unlikely hero after he decides to take the easy road to fame and fortune by fighting with his shark friend Once underway gamers undertake more than 25 different missions set in their favorite moviebased locations including exclusive gameonly environments Blending a variety of different gameplay styles Shark Tale sports all sorts of interactive activities including adventure mode actionfighting sequences race challenges and Dance Dance Revolutionlike music sequences
"[12, 13, 32]",83852,My Child: Lebensborn,"[6, 34, 39, 48, 49, 130]",49.565215,Missing,A storydriven nurture game Help the child of an enemy in a postwar society  WHAT HAPPENS WHEN THE WAR ENDS Does hatred just go away My Child Lebensborn is a storydriven nurture game  a dark tamagotchi  letting you experience the fates of Children Born of War Take care of Karin and Klaus and help them survive in a postwar society Find out what happened to their parents and try to find a better future  My Child lebensborn combines genre and theme in a unique way You take part in the journey of a child through a significant time   Balance meagre resources and emotional needs   Influence the childs personality and views   Make tough choices
"[5, 9, 31, 32]",9961,Albedo: Eyes from Outer Space,"[6, 14, 48, 49]",49.53865651672557,Missing,Inspired by 60s pulp scifi movies Albedo Eyes From Outer Space is a firstperson adventure game Working as a nightwatchman at a partially abandoned secret research facility you are knocked unconscious by a nearby explosion Waking in the complexs basement you look up and see a gaping hole in the ceiling Escaping the damaged building is only the start of your troubles and as you begin to explore the base you encounter strange unearthly organisms Is this all because of some sort of biological experiment gone wrong Youll need to fight for survival as you unravel the mysteries and solve the problems that lie ahead
[31],4853,Fantastic Four: Rise of the Silver Surfer,"[5, 8, 9, 12, 20]",49.49487416460941,Missing,Marvels first family of Super Heroes face its greatest challenge yet as the enigmatic intergalactic herald The Silver Surfer comes to Earth to prepare it for destruction Transform into any member of the Fantastic Four to fight enemies from the Fantastic Four Universe including Silver Surfer Super Skrull and more Battle in 4player coop with easy pick up and play ability
"[25, 31]",222655,Devil May Cry 2,"[6, 9, 12, 48, 49, 130]",49.48072281318559,Missing,An HD remaster of Devil May Cry 2 first made available in Devil May Cry HD Collection  Devil May Cry 2 takes place many years after the first game This installment introduces the ability to run along walls the Rain Storm ability and others giving Dante even more freedom to defeat enemies in style You can also play as the new character Lucia who uses speed as a weapon against enemies as opposed to Dante who relies on power The bonus mode Bloody Palace also makes its first appearance here
"[12, 31, 32]",106987,Torchlight III,"[6, 48, 49, 130]",49.4592542960922,Missing,Set in the same beloved universe as Torchlight I and II this sharedworld actionRPG brings back many of the franchises signature features and mechanics that captured the hearts of ARPG fans around the world In true Torchlight style players will team up with friends and devoted pets to hack and slack their way through a vibrant world discover ancient ruins of lost civilizations and brave dungeons filled with riches and dangerous creatures
"[9, 13, 31, 32]",30264,The Station,"[3, 6, 14, 48, 49, 130]",49.38432452858176,Missing,The Station is a firstperson exploration game set on a space station sent to study a sentient alien civilization Assuming the role of a recon specialist players must unravel a mystery which will decide the fate of two civilizations
[5],8504,Duke Nukem: Land of the Babes,[7],49.31158013706348,Missing,In the distant future vicious aliens rule the Earth Only bodacious babes survive enslaved by the hostile alien overlords The women and the world need a hero And theres only one man big enough for the job Duke Nukem is back and hes ready to settle the score  21 action filled mission to hunt and destroy alien life New weapons arsenal including sniper riffle flame thrower grenade launcher and many more High tech gadgets including jetpack and infrared goggles Numerous 3D cutscenes to die for In Your Face music by StaticXtches
[8],2761,SpongeBob SquarePants: SuperSponge,[7],49.26844727777988,Missing,Hoppin Clams SpongeBob wants to give his friend Patrick Star an autograph from their favorite superheroes Mermaid Man and Barnacle Boy for his birthday Help SpongeBob fulfill the quest to win their autographs
"[4, 9, 31]",1989,Alter Echo,"[8, 11]",49.10017125284618,In a world where psychics known as shapers can create any object they want with a substance called Plast the best shaper of all Paavo develops a new type of Plast  EchoPlast The ship of Nevin and his crew is shot down by Paavo and they crashland on his planet The EchoPlast having developed a conscience asks Nevin to stop Paavo from destroying humanity with the EchoPlasts power The EchoPlast forms a suit for Nevin to help him,In Alter Echo interstellar corporations mine a new organic skin called Plast and use it to make biomachines Nevin who can physically alter Plast and time itself discovers that illegal experiments have infected Plast with human consciousness and now he must fight for survival against a world gone mad As you battle wave after wave of biomechanical enemies you can morph between Melee Gun and Stealth modes A Time Dilation system allows players to freeze the action and cue up an unstoppable flurry of moves and special attacks
"[4, 31]",9286,Digimon All-Star Rumble,"[9, 12]",49.04558501220812,Missing,Jampacked with an allstar cast from the Digimon Universe Digimon AllStar Rumble throws down with immersive 3D battle arenas and highimpact inyourface fighting action  After overcoming countless crises the Digital World now exists peacefully once again Although Digimon quarrel amongst themselves on occasion the world as a whole is a peaceful place perhaps too peaceful  The incredible defenders of the Digital World have grown bored and peace brings no satisfaction A world without chaos has extinguished the driving force behind their existence  to Digivolve To pacify the growing unrest a proposal was made Let us gather all Digimon who seek to Digivolve and hold a tournament to crown the strongest of them all  And so began the Digimon Evolution Tournament A tournament of Digimonumental proportions
[5],124006,Chaos Field,"[8, 21, 23, 52]",49.0,Missing,Chaos Field is a topdown space shooter similar in concept to the Gradius series or Ikaruga You control one of three ships each with their own pilot and unique weapon systems  The game takes place over 5 phases in each phase you face a number of boss battles Unlike other games if this genre almost the entire game is composed of boss battles each boss requiring a different strategy to defeat  The game also uses a unique ingame difficulty adjuster Called fields you can play in either Order or Chaos Compared to Order the Chaos Field offers you increased fire power and abilities but also does the same for your enemies Order Field is more relaxed on both sides If you can play in the Chaos Field you stand to gain substantially more points
[13],9236,Top Gun: Combat Zones,"[6, 8, 21]",49.0,Missing,Jump into the cockpits of the Navys top planes with Top Gun Combat Zones With the F14 F18 and F22 under your control you must embark on dangerous lowlevel missions throughout hazardous canyons and across vast cityscapes Eliminate ground or air targets in Southeast Asia Gulf States Arctic Circle and Miramar Base
"[13, 14]",904,Tiger Woods PGA Tour 2003,"[6, 8, 11, 14, 21]",49.0,Missing,Tiger Woods PGA Tour 2003 is a 2002 golf video game released by EA Sports Among the features in the game is the Tiger Challenge in which the player is matched against real or fantasy golfers one at a time There is also a scenario mode with 50 scenarios challenging the players skills in a variety of realistic settings The game also includes a tournament mode that simulates a season on the PGA Tour
[9],44744,Puzzle Star Sweep,"[7, 33, 52]",48.98022,Missing,In this vaguely Tetrislike game players score points by eliminating star blocks A star block is a colored rectangle with a star on one end of it and blocks are eliminated when the stars of two likecolored blocks touch each other While the game is being played star blocks and obstacles rise from the bottom of the screen while the player moves and rotates a cursor which determines where additional star blocks will be thrown into play from offscreen The game features singleplayer and competitive play as well as a story mode featuring boss creatures and a bizarre plot  apparently the whole game is actually a sport in which children poke a creature known as a star pig with sticks in order to make it vomit star blocks
[8],5143,Scooby-Doo! and the Spooky Swamp,"[5, 6, 8, 20]",48.84943820224719,Missing, Venture explore and investigae across three huge new open worlds  New brainteasing puzzles test your mystery solving skills and new monster enemies and epic boss battles  Use cool gadgets and tools to help solve mysteries uncover treasure and help in your investigations  Create your own custom look and enhance your abilities using unique accessories and clothing items
"[15, 25]",2633,Naughty Bear,"[9, 12]",48.6821526428089,Naughty Bear is the only bear on Perfection Island who is not invited to Daddles birthday party Naughty tries to be nice anyway and even crafted a gift for the occasion hoping he and Daddles could become friends When two other bears Chubby and Giggles see that Naughty has a present they laugh at him This makes Naughty sulk back to his house He then decides to get revenge on the bears going on a killing spree and punishing the various other inhabitants of Perfection Island and any outside help that comes to their aid  The episodes that follow have Naughty deal with a variety of unusual events fighting ninja bears to take out Mayor Chubby whose reelectoral promise is to kill off Naughty battling the military to punish Cozy for using birds to spy on him killing Nibbles for raising the UnTed fighting his way through the Bear Emergency Action Response BEAR unit to kill oil baron Trembles for intending to kill Naughty and build an oil rig over his hut and executing Fluffy for unknowingly threatening all existence while taking down his robot bear army  In the seventh episode a bear named Sunbeam makes contact with aliens However the aliens enslave the bears and take over the island After killing the aliens and Sunbeam Naughty Bear is congratulated by the other bears for his effort and was even offered a cake However Daddles smashes the cake in Naughtys face humiliating him in front of all the bears on the island as they all played him Heartbroken Naughty Bear goes back to his hut but not before he destroys the cabin all the bears are in with an RPG  Three additional episodes were released as downloadable content In the first Naughty is invited to a cake tasting party to be the guest of honour But learning it to be a trap by Cop Gordon as he calls in the superhero Danger Bear and his XBear team Naughty not only punishes Gordon but also the XBears and Danger Bears number one fan Bubbles In the second Naughty punishes the crew of Captain Bear Beard and Giggles when they intend to dig up Naughty Bears house for buried treasure In the last one Naughty learns the bears enlisted Vampiricorn to do their dirty work Due to him and his minions draining the stuffing of Unibear the vampire bears are almost unstoppable as Naughty punishes both them and Stardust who came up with the plan in the first place,In Naughty Bear players take on the role of Naughty Bear a bear driven to seek vengeance after the other bears dont invite him to the big birthday party Scorned for the last time Naughty Bear becomes hell bent on manipulating and terrorizing the blissful bears inhabiting the Island of Perfection  As Naughty Bear players will wreak havoc on every stuffingfilled foe that crosses their path Featuring an array of weapons objects and scare tactics gamers strive to earn Naughty Points as they inflict physical and psychological harm on Naughty Bears enemies This allnew scarebased points system means players will win the most rewards for being deviant and maniacal The variety allows for a completely new experience every time players pick up a controller and the illfated bears become more difficult to harass and terrorize as the game progresses  Naughty Bear features more than 30 levels to unlock with unique characteristics and weaponry encountered at every stage Gamers can search the game world and collect all the hidden party items locked away by the other bears
"[4, 32, 33]",28733,Iron Snout,"[3, 6, 14, 46, 48, 49, 130]",48.64937931970176,Missing,Iron Snout is a fast colorful and brutal fighting game in which you will be helping a piglet fight for its life against hordes of wolves
[4],2569,Dragon Ball Z: Burst Limit,"[9, 12]",48.50015659311805,Missing,The Dragon Ball Z universe makes its first appearance on the seventh generation of consoles with the release of Dragon Ball Z Burst Limit
"[25, 31]",3896,Dragon Ball Z: Sagas,"[8, 11, 21]",48.4617937752059,Missing,Dragon Ball Z Sagas is a game that tells how the story of Dragon Ball Z began You play as six heroes from the show such as Goku Gohan and Piccolo  Your mission is to recreate the elements of the SaiyanCell Games Sagas Along the way you must face evil enemies as well as collecting ZCoins so you can upgrade some new abilities and moves and Capsules that can give you more fighting power and energy At the end of some areas their will be a boss that you must defeat such as Raditz Nappa Captain Ginyu Frieza and Cell Single player mode features three difficulty levels easy normal and hard  The game also has a Coop mode where you can play in Sagas or Pendulum mode You can select any chapter from the single player mode It is similar to Single player mode but the difficulty level is higher
[33],5241,Toy Story Mania!,"[5, 6, 9, 12]",48.44427743750301,Missing,Inspired by the DisneyPixar feature film Toy Story and the 4D Toy Story Mania attraction at Disneyland Resort and Walt Disney World Resort Toy Story Mania is now available for PC
"[13, 15, 31, 32]",111159,Youtubers Life: OMG Edition,"[48, 49, 130]",48.44040762073548,Become a famous gamer in the Gaming Channel  Record gameplays reviews speed runs walkthroughs Collect all the consoles from across generations play your favorite titles and even develop your own video games    Play your own compositions in the Music Channel  Play 30 different instruments and more than 10 music genres Publish covers lessons duets compose the catchiest songs and give exciting live concerts    Cook the tastiest recipes in the Cooking Channel  Create new exotic dishes from different gastronomies Upload tips tutorials and collaborative dishes become an experienced chef and work in your own restaurant,The OMG Edition of Youtubers Life is the console version of the earlier PC release The game features three channels for players to explore Gaming Music and cooking
"[8, 31]",121606,Stuart Little 2,[7],48.43057649482,Missing,Stuart Little 2 is a 2002 platform video game based on the film of the same name This is the PlayStation 1 version a game called Stuart Lilttle 2 also came out on the Game Boy Advance and PC but all three are different games The PC and GBA games are primarily 2D side scrolling but this game is a fully 3D platformer with 6 stages to explore and each has 6 jeweled rings to collect The rings can be used to unlock further stages
"[5, 9, 31, 32]",8286,Magrunner: Dark Pulse,"[6, 9, 12]",48.36951705804164,Missing,When technology meets Cthulhu  Magrunner Dark Pulse is an actionpuzzle game in which technology confronts the Cthulhu Mythos as imagined by author H P Lovecraft  You are Dax one of seven Magrunners selected among the elite to participate in MagTech Corporations space training program But what should be the chance of a lifetime quickly becomes a horrific nightmare  Equipped with your Magtech glove you must harness the ability to magnetically polarize and manipulate objects in the environment to survive and surpass challenging puzzles Your reflexes and ingenuity will be pushed to their limits as you make your way through 40 immense and dangerous levels including hightech training rooms and the endless chasms of the lost cosmos on a path to confront the horrendous creatures of Cthulhu
"[12, 15, 31]",11502,Fairy Fencer F: Advent Dark Force,"[6, 48, 130]",48.2486519170174,A long time ago there was a conflict between a goddess and an evil god The two deities didnt fight directly but created a large number of special weapons for others to use Eventually these powers sealed each other and the power vanished from the world Fast forward to modern times where these leftover weapons are called Furies and warriors that wield them are Fencers Fury weapons are said to be incredibly powerful so Fencers constantly scramble to acquire them By a strange coincidence two fencers Fang and Tiara get caught up in the struggle between the goddess and evil god,Fairy Fencer F Advent Dark Force is an enhanced remaster of the 2013 fantasy roleplaying game Fairy Fencer F featuring rebalanced battle mechanics updated graphics and new story routes and character endings
"[5, 31]",210,Star Wars: The Clone Wars - Republic Heroes,"[5, 6, 8, 9, 12, 20, 38]",48.24689158250956,Missing,Star Wars The Clone Wars Republic Heroes lets Star Wars fans young and old live out the sweeping galactic adventures of the Clone Wars For the first time ever players can fight as their favorite Jedi and clone troopers from the preeminent animated television series  from familiar faces like Anakin Skywalker to new heroes like Clone Captain Rex  A brandnew storyline which bridges the gap between season one and two takes the player on a multifaceted adventure to stop a mysterious techno assassins destructive plot Built around twoplayer cooperative action the accessible controls and familyfriendly gameplay bring Star Wars fans across generations together like never before to fight the evil Separatists and restore peace to the galaxy  Experience an allnew and exciting Clone Wars storyline that bridges the gap between season one and two of the TV series as you learn more about the mysterious bounty hunter Cad Bane and hunt down the allnew Skakoan super villain Kul Teska
"[31, 32, 34]",20957,Three Fourths Home: Extended Edition,"[3, 6, 14, 46, 48, 49, 130]",48.19936470987609,Missing,In her mid20s Kelly has been forced to move back to Nebraska Back to that flat expanse that seemingly endless sea of rustling cornstalks peppered by rusty silos and rustier towns A typically intense Midwestern storm is approaching while Kelly is out she needs to get home  Three Fourths Home is a visual short story in which you assume the role of Kelly during her drive through the storm In the 20 miles between her grandparents crumbling barn and her parents home she receives a phone call from her mother While driving through a stylized representation of rural Nebraska you must navigate an extended conversation between Kelly and her parents and younger brother  Three Fourths Home takes a look into a specific moment of these characters lives and their relationships with one another The narrative touches on a variety of issues affecting Kelly and her family including disability adulthood and familial obligation  As a visual short story dialogue choice is the primary focus of Three Fourths Home Between the main game and the epilogue nearly 800 unique dialogue choices shade the story differently based on how you play In addition to dialogue choice you must also keep driving in order to keep the conversation going Stop and time slows to a crawl Kelly has to move forward in order to get home
"[31, 34]",23849,Psycho-Pass: Mandatory Happiness,"[3, 6, 46, 48, 49]",48.13920792306288,2112 Tokyo Two new detectives have been assigned to the MWPSB Criminal Investigation Department Division 1 Nadeshiko Kugatachi is an Inspector whose memories were wiped while Takuma Tsurugi is an Enforcer who is searching for his missing childhood friend Calm serious and unable to comprehend human emotions Nadeshiko meets Tsurugi a hotheaded man determined to become a tough detective Once they encounter each other the gears of fate begin to turn  The story takes place somewhere far away from Tokyo in the once futuristic Sado Marine City What will their answers be when they reach the truth,In a world where psychological states can be quantified every choice has consequences victims can become criminals and the very nature of truth can warp and shift Can detectives Nadeshiko Kugatachi and Takuma Tsurugi remain on the path of justice as they face the ugly truths of humanity
[31],15523,Batman: Arkham Knight - GCPD Lockdown,"[6, 48, 49]",48.11032021185173,Some time has passed since the events of Arkham Knight the criminals have been locked up the BatSignal smashed and Batman gone Penguin is trying to break out with the help of his gang With Lucius at the comms Nightwing has to take Penguin and put him back in the GCPD,Set after the events of Arkham Knight play as Nightwing to stop the Penguin from breaking out of the Gotham City Police Department in this thrilling story pack
"[31, 32, 34]",34461,Sakura Swim Club,"[3, 6, 14, 48, 130, 167]",48.03661409783566,Missing,In Sakura Swim Club follow the story of Kaede just your average high school guy Upon transferring to a new school he meets two beautiful girls in the swim club Things havent gone well for the swim club lately but with Kaedes help that all changes
"[5, 8, 31]",4105,Shadow the Hedgehog,"[8, 9, 11, 21]",48.00541100235332,Missing,The world is in peril as forces both good and evil make a play for the powerful Chaos Emeralds In Shadow the Hedgehog you can control Shadow and choose which side to fight for This 3D platformer lets you use weapons vehicles environmental objects and time and space manipulation to combat your foes  Although it is a 3D platform game as with the more recent Sonic Adventure games the games levels each feature up to three different missions Hero Dark Normal that the player may choose to complete The games plot depends on which mission is completed as well as subsequent playable levels The game stars Shadow the Hedgehog and his quest to recover his memory a goal he has been pursuing since his debut in Sonic Adventure 2 while an evil alien race known as the Black Arms is invading the planet
[8],71671,Small Soldiers,[7],48.0,Missing,This game based on the movie of the same name it does not follow the story of the movie instead focusing on the struggle of the Gorgonites to defend their homeland of Gorgon from the invading Commandos  This game is unrelated to the Game Boy and PC release of the same name
"[4, 5, 32]",27261,Touhou Kobuto V: Burst Battle,"[46, 48, 130]",48.0,Missing,A Touhou Bullet Hell Battle game where players face opponents using unrelenting shootemup tactics whilst avoiding the same
"[9, 15]",21682,Pipe Mania,"[6, 8, 20, 38]",48.0,Missing,Pipe Mania is a puzzle game where players must place random tiles in order to help water flow to its destiny
"[10, 13, 14]",5830,F1 Career Challenge,"[6, 8, 11, 21]",48.0,Missing,F1 Challenge spans four entire championship seasons and features accurate team vehicle and driver data for each
"[14, 33]",4541,College Slam,"[7, 13, 19, 29, 32, 33]",48.0,Missing,Part of the NBA Jam series of basketball games College Slam allows you to choose from over 40 real college teams and take part in headtohead games tournament games and seasonlong play The gameplay is arcadestyle twoontwo fast action featuring backboard shattering wild dunks powerups and other crazy moves The game also features fight songs from all the available teams
"[9, 15]",4054,One Piece: Pirates' Carnival,"[8, 21]",48.0,Missing,One Piece Pirates Carnival brings the crazy pirate party without having to hit the ocean Players can dominate the game board by defeating up to three friends in a series of zany games guaranteed to tickle the funny bone of the surliest of pirates Gamers must evade bombs in a dodge ball field locate the Pandaman outmaneuver giant feet and more to become King of the Pirates
