genres,id,name,platforms,rating,storyline,summary
"[5, 32]",27165,Touhou Chireiden: Subterranean Animism,[6],79.9947318283297,One day in Gensokyo all of a sudden there were lots of evil spirits going around Reimu Hakurei a Shrine Maiden and Marisa Kirisame a blackclothed Magician were getting suspicious They go into the underground to ask them to stop driving them to Gensokyos surface Depending on who you choose one of them goes out to investigate  The heroine starts to head underground but runs into a Tsuchigumo Yamame Kurodani who tries to stop the heroine from continuing Yamame is quickly defeated and the heroine moves on She moved on to a bridge leading to the Ancient City but runs into the bridge guard of jealousy Parsee Mizuhashi who also tries to stop the heroine from proceeding Parsee is obviously defeated and the heroine continues to go into the Ancient City The Ancient City is populated by Oni therefore encountering Yuugi Hoshiguma After defeating Yuugi as a midboss Yuugi starts following the heroine while shooting Danmaku After they battle and the heroine is victorious Yuugi tells the heroine where the Palace of the Earth Spirits is The heroine enters the Palace of the Earth Spirits and a cat is seen following the heroine Later the heroine meets the Master of the Palace of the Earth Spirits Satori Komeiji After Satori is defeated she permits the heroine to go through to talk to her pets The heroine proceeds to a much hotter place She runs into a cat Rin Kaenbyou The cat transforms into her youkai form and is surprised to see a human make it all the way here Rin tries to stop the heroine from proceeding to whom she describes as the most dangerous bird underground Though Rin is defeated The heroine finally reaches somewhere even hotter than the place before She makes her way but encounters Rin again Rin states that if the heroine dies shell burn so hard she wont even leave any ashes Rin attacks the heroine again but is defeated The heroine finally reaches Utsuho Reiuji the most dangerous bird underground Utsuho ate the god Yatagarasu and claimed the nuclear powers Utsuho states that with these powerful nuclear powers she will take over the world above which what made Rin Kaenbyou worried that she sent evil spirits into the world above The heroine defeats Utsuho to stop her plan from taking over Gensokyo After Utsuhos defeat she states that it was Kanako Yasaka that whispered to her about swallowing Yatagarasu  Some time after that the heroine decides to pay a visit to the Moriya Shrine to find out more While trying to find Kanako she encounters Sanae Kochiya Sanae is defeated and the heroine moves on until they suddenly found Satori Komeijis little sister Koishi Komeiji Koishi asked where the goddess of the shrine is but the heroine tells Koishi that they were actually doing the same Koishi states that she went from all the way from the underground to up in the world above to visit this shrine Koishi learnt that the heroine defeated her older sister Satori Koishi asked to fight the heroine because she was able to defeat Utsuho so it must mean the heroine is stronger After Koishi is defeated on Reimus story Suwako Moriya Moriya Shrines true goddess appears According to Suwako Kanako is on a shopping trip Apparently Koishi wanted a gloomy power of love for her pets For Marisas story after Koishi is defeated Sanae Kochiya a Shrine Maiden of the Moriya Shrine tells Koishi and Marisa that Suwako and Kanako are currently out,Touhou Chireiden Subterranean Animism is the eleventh main game of the Touhou Project scrolling shooter series Subterranean Animism features two playable characters each with three weapon types representing a youkai assisting them from above ground Like Mountain of Faith collecting power items adds up to four option satellites around the character which behave differently according to the character and weapon type and can be sacrificed for a bomb effect However unlike Mountain of Faith each bomb has a different behavior and some cause special gameplay effects to occur
"[8, 12, 25, 31]",9614,Gurumin: A Monstrous Adventure,"[6, 38]",79.99451914574104,Gurumin stars Parin a strongwilled girl sent to live with her grandfather in a small mining town Parin soon discovers an invisible monster village hidden behind her home She is quickly drawn into a fight between the villages friendly monster residents and the Phantoms evil monsters that want to destroy them Learning of a weapon hidden underneath the village that she alone is fit to wield Parin embarks on a quest to stop the Phantoms and make the world right ,The PSP releases are a port of the original Japanese PC game with the rhythm bar removed The 2015 release is a remasted version of the original PC game The game had to be remade for the 3DS Gurumin 3D A Monstrous Adventure It is a port of the remastered version that has been changed to better fit the systems controls and use the 3D feature  Gurumin A Monstrous Adventure is a fantastic ActionRPG from leading Japanese developer Falcom Developers of Ys and Zwei among other classics featuring realtime combat stunning 3D graphics tons of fully voiced characters and minigames  90 items multiple endings a rocking soundtrack 35 hours of playtime and more  Originally released outside Japan on Sonys PSP Mastiff is proud to bring a fully localized and updated version of Gurumin A Monstrous Adventure to Windows and to offer it through Steam with a full set of Steam specific features including Achievements Trading Cards Big Picture and Cloud Save
"[5, 32]",137894,Roboquest,"[6, 49, 169]",79.99439556139745,The year is 2700 Humans live scattered through the desert struggling to survive Its looking pretty bleak  Until a young scavenger girl named Max stumbles across something that may help An old Guardian robot lying abandoned in the sand She reactivates him knowing that with a Guardian by her side she may be able to give mankind a fighting chance  Together the two begin to explore the mysterious canyons that surround them searching for answers and a way to survive  Theres just one problem The canyons are crawling with evil bots determined to stop them from advancing But whos controlling them And what are they guarding within,Roboquest is a fast FPS with roguelite mechanics set in a scifi world playable solo or in 2p coop
"[2, 31]",28222,Nancy Drew: The Deadly Device,"[6, 14]",79.99384894900248,Fear lingers in a remote laboratory after a physicists suspicious demise A police investigation resulted in nothing except a case as cold as the secretive personalities and steel walls that enshroud a topsecret Teslainspired facility Thats why the lab owner asked you as Detective Nancy Drew to expose the terrifying truth about The Deadly Device,An Elusive Killer Shocks a HighTech Lab
"[12, 31]",50322,Neverwinter Nights 2: Complete,[6],79.99155953493761,Missing,Bards sing tales of heroes in ages past but they rarely mention those that are yet to become heroes One such hero is a farmer in the small village of West Harbor Raised by the elven ranger Daeghun as his own child our hero will embark on a grandiose quest against the King of Shadows Neverwinter Nights 2 is the tale of his deeds His adventures continue in Neverwinter Nights 2 Mask of the Betrayer Our protagonist discovers that an ominous spell has fallen on him A curse of perpetual hungerone which can only be quelled by consuming the souls of spirits In order to remove the curse he has to travel to the Shadow Realm which harbors dark secrets and tormented souls    Neverwinter Nights 2 Storm of Zehir gives as a breather from grand quests of destiny and epic ordeals You simply assemble a group of four adventurers either by carefully picking out each of their statistics and skills or by randomly rerolling your characters until you find the ones that suit you and go where the wind takes you Just make sure to get a good look at the map as you will need it to explore the wide open region of Samarach and the Sword Coast Then yet another adventure in an ancient and forgotten tomb you found an unusual mask It made you quite powerful but changed your life into a living nightmare Strange terrifying visions torment your psyche Every time you try to get rid of the accursed mask it secretly makes its way back to you Theres just one solution set sail for Westgate and discover the secret of the Night Masks in Neverwinter Nights 2 Mysteries of Westgate    Neverwinter Nights 2 Complete is an epic RPG set in the fantasy world of the Forgotten Realms one of the most popular campaign settings of Dungeons  Dragons Use all the wicked spells feats and prestige classes from the DD 35 rules Create your characters any way you wish choosing from a wide variety of races and subraces such as Tiefling and Aasimar As if the premade campaigns werent enough you can take the reins and use the powerful Obsidian Neverwinter NIghts 2 Toolset to make your own adventures and share them with friends  If youre looking for a truly epic experience you cant go wrong with our Mod Spotlight for Neverwinter Nights 2 Complete    Neverwinter Nights 2 Complete includes the original game and three expansions Mask of the Betrayer Storm of Zehir and Mysteries of Westgate
"[5, 33]",10456,In the Hunt,"[6, 7, 32, 52]",79.99133723559459,An organization known as the DAS The Dark Anarchy Society uses magnetic doomsday machines to melt the polar ice caps and thus desolate the world Although the entire world is flooded a few societies survive to build over the highest structures they can find and continue living In this post apocalyptic scenario the DAS who were prepared for this catastrophe reign supreme over the survivors with martial law and military weapons of extraordinary power Upon learning of a new DAS superweapon being developed Yugusukyuure the remaining survivors who are terrorized by DAS secretly organize a rebellion force using a newly developed submarine known as the Granvia The Granvias mission is to dive into DAS enforced waters territories and eventually the DAS headquarters itself to destroy every single DAS weapon in sight,In the Hunt is a horizontal scrolling shooter arcade game by Irem It was released in 1993 and later ported to the Sega Saturn the PlayStation and Windows 95 for the PC by Kokopeli
"[5, 13, 24]",107,Hidden & Dangerous 2,[6],79.99054779794005,Missing,Hidden and Dangerous 2 like its predecessor focuses on the British Special Air Service during the Second World War It follows the same concept as the original tactical firstthird person shooter The games LS3D engine was used by the game Mafia Gameplay elements such as the vocal commands plan or realtime map control vehicle usage equipment selection and the first person mechanic were significantly enhanced from the original The ability to take POWs added enhanced stealth options for the player which include the acquisition of enemy uniforms Mission types include espionage sabotage search and destroy town liberation prisoner rescue retrieval of enemy officers and documents partisan assistance and assassination The variety of locales include Norway Libya a Norwegian fjord Burma Austria France and Czechoslovakia  The expansion pack Sabre Squadron adds missions in France Libya and Sicily Some of the missions are modeled on real SAS exploits However most of the game takes liberty with the historical time and place of SAS operations6 The missions are based on sandbox style gameplay where players are free to roam a map and pursue objectives usually at their leisure and choice of sequence A real time strategy mechanic also allows players to control events for staged sequential tactical maneuvers or through real time overhead command
"[11, 15]",860,Seven Kingdoms II: The Fryhtan Wars,[6],79.99001996007985,Missing,Seven Kingdoms II is a 2D RTS that took place during the medieval ages It is notable for its two vastly different playable civilization types Humans and Fryhtans demons It was lauded for its uniqueness and variety of gameplay however it failed to compete commercially against Age of Empires 2
[12],26500,Toukiden 2,"[6, 9, 46, 48]",79.98962294104436,Missing,Slayers Go forth and eradicate the Oni menace Experience the latest hunting action game featuring a dynamic targeted destruction system  The latest installment in the hunting action series Toukiden From the battlefield to the village that serves as your base of operations the game takes place in a vast open world Explore the vast world for yourself and enjoy hunting action from an entirely new perspective
"[2, 12, 15, 24, 31]",7833,Gorky 17,"[3, 6, 14]",79.98958944460796,Missing,November 2008 NATO intelligence services report that for reasons unknown the Russian military has destroyed GORKY 17 one of the old Soviet Secret Cities A year later NATO takes over a former Russian secret base built on Polish soil Diggers discover a laboratory complex in the completely demolished town After examining the wreckage NATO decides to leave the lab as it is But shortly afterwards the towns previously deserted streets are suddenly teeming with hordes of grotesquely deformed creatures Word soon gets out to the media making it impossible for NATO to simply destroy the site So troops are ordered to hermetically seal the area Nobody is allowed in or out A team of three NATO specialists under the leadership of the Canadian Cole Sullivan is sent in to examine the horrifying events on the ground  Will they discover the terrible secret of Gorky 17 And more important  will they live to tell about it Be prepared for intrigue betrayal and even some romance A host of multiplechoice dialog scenes present you with constant choices  many of which can have some unpredictable effects FEATURESThe combination of adventure RPG and strategy elements gives the game a uniquely original feel The best of three genres 1 exploration and interaction with a challenging world 2 character development and 3 challenging highlevel tactical combat A thrilling SciFi story with enthralling dialogs An easytolearn intuitive multifaceted user interface A spooky soundtrack lends each location a special atmosphere Fully 3dimensional realtime rendered characters with flexible skeleton animation and detailed textures A lifelike environment with impressive 3D weather effects Spectacular 3D effects for weapons including transparencies particlebased explosions colored lighting texture and vertex animations
"[31, 32, 34]",35883,Fault Milestone Two Side: Above,"[3, 6, 14, 130]",79.98949841819925,Missing,Fault Milestone Two Side Above is a Cinematic Visual Novel that takes place right after the events of milestone one Please note that this novel is a direct sequel to fault  milestone one and contains massive spoilers of the first story Play through of the first title is highly advised
"[4, 25]",1654,Streets of Rage 3,"[3, 5, 6, 14, 29]",79.98899283348513,Despite having been defeated twice Mr X is far from finished in his efforts to take control of the city He has been laying low using RoboCy Corporation as a front for the Syndicate Crime Organizations business activites And he has now brought in a genius if eccentric roboticist Dr Dahm to help him with his newest scheme To replace key city officials with exact robot duplicates under his control allowing him to run the entire city by remote control To divert the polices attention he has his men plant bombs around the city  However one Robocy Corporation researcher Dr Gilbert Zan digs a little too far into corporate files and finds the connection between Robocy Corp and the Syndicate Due to his criminal record he cant go to the police with this information so instead he goes to Blaze Fielding and tells her that the Syndicate plans to capture and replace the Chief of Police  Blaze quickly sends word to her friends Axel Stone and Adam Hunter about whats going on Axel quickly responds but Adam has his obligations to the police force and cant come though he sends his brother Eddie Skate Hunter on his behalf Together they will work together to stop the bombings and put a stop to the Syndicate once and for all,The mysterious crime boss Mr X has enlisted the help of Dr Dahm in creating lifelike robots to replace key city officials and soon will be able to run the entire city by remote control Strategically placed bombs are being used to distract the city police while Mr X deals with the city leaders one by one
"[9, 13, 14, 15, 32]",15126,Demolition Inc.,"[6, 9, 14, 130]",79.98732157229387,Missing,Demolition Inc is a new action strategy game Assume the role of the daring demolition worker Mike and start a devastating chain reaction on earth Use cool tools and weapons and expand your destructive powers  Navigate Mikes UFO over cities of earth and unfold complete chaos with your tools and weapons Cars which drive into tower blocks and let them collapse highrises which fall onto other highrises and exploding cows which let whole streets of houses come tumbling down  Demolition Inc is 100 physics technology nothing is predetermined and nothing is preanimated Only you make a determination what you do and what you see Every time you play will have a unique experience
"[5, 13, 14]",922,Tribes 2,"[3, 6]",79.98705107503054,Missing,Tribes 2 is a science fiction firstperson shooter developed by Dynamix and published by Sierra Entertainment which is based in the Earthsiege universe As the name states Tribes 2 is the sequel of Starsiege Tribes
"[2, 31]",7859,Gabriel Knight: Sins of the Fathers - 20th Anniversary Edition,"[6, 14, 34, 39]",79.98640887588736,Missing,Experience one of adventure gamings most stunning masterpieces all over again in this blockbuster retelling of the awardwinning 1993 murdermystery which adds allnew puzzles scenes and HD graphics  Blending the best of yesterday and today it reimagines the 1993 original voted one of the greatest games of all time for an entirely new generation of fans As struggling author and bookstore owner Gabriel Knight players will investigate a series of savage ritual killings in New Orleans and their connection to voodoos sinister mysteries  The deeper you dive into master storyteller Jane Jensens tale of terror and suspense the closer youll come to discovering the secrets of Gabriels family historyand unfolding his destiny
"[13, 15]",23769,Zoo Tycoon: Marine Mania,"[6, 14]",79.98547772330242,Missing,The Zoo Tycoon Marine Mania expansion pack seamlessly integrates with Zoo Tycoon allowing players to immediately add aquatic creatures to their ultimate zoo In addition to offering new creatures ranging from the great white shark to the giant squid Zoo Tycoon Marine Mania allows players to enhance their zoos with customisable aquatic shows including a dolphin show      Zoo guests can now enjoy attractions such as the shark tunnel and the dolphin ride which enables them to swim with the dolphins Players can enrich their marine exhibits with a variety of objects including over 20 species of underwater organisms including kelp and sea anemone five new animal toys and sunken treasure      Players are challenged to create and manage underwater exhibits or merge aquatic tanks with traditional land habitats Interactive tutorials and marine specialists are on hand to help players maintain animal happiness In addition 10 new scenarios test players ability to manage and maintain a successful zoo
"[5, 15, 31]",10911,Evolva,[6],79.98502542173202,Missing,A game in which mankind sends its bioengineered troops to stop a parasite race from destroying the universe    Evolva combines the excitement of a fast paced shootemup with the tactical challenge of commanding a squad Fight against the alien parasites and save the planet This is survival of the fittestAppealing scenery with an otherworldly feelingAn unusual character development system based on mutationsUse your GenoHunters unique abilities to your advantage
[10],22294,TrackMania Sunrise,[6],79.98484239890206,Missing,TrackMania Sunrise is the sequel to TrackMania and featured 3 new environments and new game modes
"[11, 15]",9951,Age of Empires II: HD Edition - The Forgotten,[6],79.98481373902845,The Forgotten adds seven additional single player campaigns which are partially based on the following historical events  Alaric I The trauma of the Hun invasion in the 4th century has shaped Alaric the fearsome warrior king of the Goths But can the beloved king secure a new homeland for his people in the territory of the collapsing Roman Empire  Sforza Always hungry for glory and wealth Sforza wanders around 15th century Italy offering his services to the highest bidder Will he pick the right battles or make the wrong enemy Take the fate of the young mercenary captain in your hands  Bari 400 years after the collapse of the Roman Empire Italy is still up for grabs Relive the tale of the port city Bari from the point of view of a Byzantine family rising from the common soldiery to the nobility Beware for not only Bari is at stake but also control of Southern Italy  Dracula History forged an incredible legend about the man who ruled Wallachia in the mid15th century Holding his ground against the vast armies of the expanding Ottoman Empire his cruel tactics made him the most feared man in all of Eastern Europe Will his thirst for blood and the loyalty of his soldiers hold the Turks back for good  El Dorado Join Francisco Orellana and Gonzalo Pizarro on their quest to find El Dorado the legendary Lost City of Gold thought to be hidden somewhere in the vast Amazon rainforest Will their quest along the Amazon River lead to lifelong prosperity  Prithviraj As the 12th century comes to a close India is divided between the ruling Rajput clans One of them the Chauhans have just been blessed with a new king His name is Prithviraj and his determination to unite the rival states is unprecedented But what happens when he falls in love with the daughter of his enemy And does he have the strength to stop a fullscale Muslim invasion from the west  Battles of the Forgotten Time has faded the names of many of the greatest leaders ever known During their age they were famed for their fierceness on the battlefield their just rule and their quest for power Witness the path to glory of Richard the Lionheart Minamoto no Yoritomo Sultan Osman Ghazi Khosrau and many more,Welcome to Age of Empires II HD Edition  The Forgotten the first new official expansion for the Age of Empires II universe in over ten years Challenge friends with five additional civilizations and technologies battle through four campaigns vanquish opponents in new game modes on massive maps or shoutcast a match and stream it all through twitchtv Crafted exclusively for Age of Empires II HD Edition The Forgotten expansion builds upon the Age of Empires II HD experience and includes Steam workshop support new expansion rankings steam trading cards and more  Age of Empires II The Forgotten is the second official expansion pack for Age of Empires II It features five new civilizations the Incas Indians Italians Magyars and Slavs new units and technologies new maps enhanced AI a higher population limit greater onscreen rendering bug fixes and several tweaks to old units technologies and bonuses for improved gameplay balance  Originating as a fanmade modification before they became Forgotten Empires Studios entitled Age of Empires II The Forgotten Empires the expansion was developed with SkyBox Labs and released in 2013 exclusively on Steam It requires the Age of Empires II HD Edition for installation
[31],8216,Assassin's Creed Brotherhood: The Da Vinci Disappearance,"[6, 9, 12]",79.98408410406212,Missing,The Da Vinci Disappearance is a downloadable content addition for Assassins Creed Brotherhood bundled alongside Animus Project Update 30
"[14, 32]",18130,Alto's Adventure,"[6, 14, 34, 39]",79.98342715977662,Missing,Join Alto and his friends as they embark on an endless snowboarding odyssey Journey across the beautiful alpine hills of their native wilderness through neighbouring villages ancient woodlands and longabandoned ruins Along the way youll rescue runaway llamas grind rooftops leap over terrifying chasms and outwit the mountain elders  all while braving the ever changing elements and passage of time upon the mountain
"[12, 16, 31]",18989,Pokémon Insurgence,"[6, 14]",79.98187398796433,Meet the Torren region a Pokemon land devastated by war and crime Organization nicknamed as Cults run this region they have the only purpose of adoring Pokemons in one way or another A man called Agur came to Torren and destroyed half of the cults with only five remaining before disappearing without a trace Another man proclaim to follow the Agurs legacy and destroy the cultsOne year has passed You wake up in the prison of the Darkrai Cult Mew comes to your rescue You dont remember anything,A brand new Pokémon adventure based in the Torren Region Pokemon Insurgence is a fangame for the Pokemon series based in a brand new region with fun mechanics such as Delta Pokemon Armored Pokemon secret bases online trading character customization and so much more
[5],16464,ShootMania Storm,[6],79.98127391316056,Missing,ShootMania Storm is revolutionizing the multiplayer FPS by adding a community dimension and unlimited replayability Developed by the Nadeo studio renowned for community racing game TrackMania ShootMania Storm boasts quickfire matches and epic battles where only your talent will distinguish you from the crowd Alone or in a team enter the arena of your choice maps modes and rankings you are free to play as you like and take part in the ShootMania community as it suits you Earn the respect of your opponents by improving your ranking winning eSports competitions or creating your own incredible gaming experiences A community of FPS players awaits you at the heart of the ManiaPlanet network
"[15, 16, 31, 32, 35]",14565,Card City Nights,"[3, 6, 14, 34, 39]",79.9800443156506,Missing,Card City Nights is an adventure through a city filled with cardnuts and lunatics Battle for the 8 legendary cards to enter the biggest competition this city has seen yet  CCN is not a traditional cardtrading game Its an adventure game with zany characters to meet and weird locations to explore In the center is our new card battle system that breaks away from the fantasy TCG mold with connecting cards to form combos
"[5, 12]",498,Borderlands,"[6, 9, 12, 14, 49, 130]",79.97965071300138,Missing,With its addictive action frantic firstperson shooter combat massive arsenal of weaponry RPG elements and fourplayer coop Borderlands is a breakthrough experience that challenges all the conventions of modern shooters Borderlands places you in the role of a mercenary on the lawless and desolate planet of Pandora hellbent on finding a legendary stockpile of powerful alien technology known as The Vault  Role Playing Shooter RPS  combines frantic firstperson shooting action with accessible roleplaying character progression  CoOp Frenzy  Fly solo in single player or drop in and out with up to 4 Player CoOp online for a maniacal multiplayer experience  Bazillions of Guns  Gun lust fulfilled with rocketlaunching shotguns enemytorching revolvers SMGs that fire lightning rounds and tons more  Radical Art Style  New visual style combines traditional rendering techniques with handdrawn textures to create a unique and eyecatching spin on the First Person genre  Intense Vehicular Combat  Get behind the wheel and engage in intense vehicletovehicle combat
[5],240,Battlefield 1942,"[6, 14]",79.97907022005911,Missing,Building upon and vastly refining the ideas from Codename Eagle Battlefield 1942 let players engage in infantry combat and get behind the wheel of a variety of vehicles from submarines to battleships and bombers The game introduced the signature Battlefield rockpaperscissors gameplay as well as the exciting Battlefield Moments people refer to when talking about their unique and unscripted experiences within the multiplayer game
